name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012
					AmortizationOfIntangibles,"15,319,000","3,712,000","4,257,000","3,685,000","3,665,000","3,688,000","4,595,000","3,462,000","5,473,000","3,311,000","3,364,000","3,331,000","3,697,000","3,256,000","3,552,000","3,420,000","3,047,000","2,490,000","2,234,000","2,773,000","3,336,000","3,463,000","3,172,000","3,020,000","2,949,000","3,041,000","3,273,000","2,849,000","2,712,000","2,869,000","2,884,000","2,609,000","2,433,000","2,444,000","2,411,962","2,545,431","2,623,607","1,741,000","1,811,110","1,985,859"
		DeferredTax,"-1,869,000","-1,792,000","1,064,000",,,,"1,281,000",,,,"3,905,000",,,,"1,305,000",,,,"14,665,000","-192,000","0","0","-2,648,000","-3,122,000","0","341,000","-792,000","-2,046,000",,,"-538,000","679,000","-2,868,000","0","1,361,566","366,401","-327,967","-371,000","-45,969","727,453"
			DeferredIncomeTax,"-1,869,000","-1,792,000","1,064,000",,,,"1,281,000",,,,"3,905,000",,,,"1,305,000",,,,"14,665,000","-192,000","0","0","-2,648,000","-3,122,000","0","341,000","-792,000","-2,046,000",,,"-538,000","679,000","-2,868,000","0","1,361,566","366,401","-327,967","-371,000","-45,969","727,453"
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,"3,047,000","2,490,000","11,951,000","146,000","148,000","181,000","3,392,000","3,240,000","3,169,000","3,260,000","3,495,000","3,071,000","2,931,000","3,092,000","3,107,000",,"2,624,000","2,635,000","2,602,941","2,626,929","2,861,130","1,941,843","2,019,104","2,197,756"
		AssetImpairmentCharge,,,"0","0","0","0","2,784,000","0","0","5,479,000",,,,,"0",,,,"13,000",,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"75,000","12,000","29,000","9,000","25,000","24,000","-30,000","23,000","329,000","600,000","27,000","-111,000","135,000","84,000","243,000","45,000","45,000","84,000","708,000","17,000","30,000","1,000","136,000","-59,000","257,000","64,000","143,000","108,000","571,000","98,000","-53,000","325,000","106,000","84,000","80,308","23,195","41,497","20,000","-100,000","30,000"
		StockBasedCompensation,"6,194,000","1,374,000","1,640,000","1,690,000","1,490,000","1,305,000","1,331,000","1,315,000","1,356,000","1,280,000","1,273,000","2,175,000","443,000","917,000","966,000","969,000","1,002,000","996,000","964,000","982,000","1,052,000","1,070,000","2,169,000","533,000","590,000","1,399,000","1,452,000","1,436,000","1,362,000","1,325,000","1,314,000","1,390,000","1,702,000","1,514,000","2,474,558","1,610,911","3,106,531","0","0","0"
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"-1,102,000","335,000","231,000","74,000","-1,742,000","1,354,000","232,000","-857,000","116,000","138,000","-1,555,000","13,000","61,000","-1,317,000","-760,000","-2,502,000","150,000","146,000","-3,105,000","267,000","27,000","181,000","220,000","220,000","220,000","219,000","222,000","222,000","219,000","223,000","223,000","212,000","191,000","191,000","190,979","81,498","237,523","200,000","207,994","211,897"
		ChangeInWorkingCapital,"-56,953,000","-12,819,000","-18,306,000","-17,790,000","-8,038,000","7,850,000","-5,965,000","1,370,000","-2,747,000","-1,349,000","-8,862,000","712,000","-10,668,000","-4,746,000","-3,967,000","-1,456,000","-4,950,000","-8,222,000","-728,000","-1,954,000","-6,718,000","-8,562,000","105,000","-4,586,000","-5,076,000","-10,333,000","-553,000","3,423,000","-2,681,000","-5,233,000","-1,220,000","-3,221,000","-8,660,000","-6,762,000","-6,521,458","3,375,439","-9,829,981","-4,737,000","295,458","1,169,360"
			ChangeInReceivables,"-435,000","-1,055,000","489,000","4,475,000","-4,344,000","5,718,000","-4,376,000","-200,000","-2,407,000","37,000","-2,708,000","2,424,000","-3,454,000","2,132,000","-2,175,000","-1,628,000","-3,314,000","-2,714,000","4,248,000","-2,541,000","900,000","1,532,000","-1,538,000","916,000","-68,000","454,000","-2,300,000","-216,000","-1,448,000","1,900,000","-4,324,000","139,000","-6,458,000","1,815,000","-1,178,913","711,548","-2,841,635","2,279,000","-1,069,218","607,723"
				ChangesInAccountReceivables,"-1,268,000","-911,000","-123,000","4,609,000","-4,843,000","5,679,000","-3,960,000","-311,000","-2,794,000","-543,000","-2,095,000","2,424,000","-3,454,000","2,132,000","-2,175,000","-2,057,000","-3,113,000","-2,486,000","4,528,000","-2,335,000","1,177,000","1,433,000","-1,332,000","778,000","-468,000","569,000","-2,026,000","-164,000","-912,000","1,426,000","-3,382,000","523,000","-6,159,000","1,588,000","-1,514,184","133,416","-1,928,232","2,279,000","-1,069,218","607,723"
			ChangeInPrepaidAssets,"-15,713,000","-2,415,000","-8,294,000","-6,172,000","1,168,000","-4,091,000","-1,314,000","1,539,000","2,178,000","-1,593,000","-3,524,000","96,000","-1,414,000","-1,393,000","2,592,000","1,721,000","2,300,000","-1,945,000","-6,661,000","2,303,000","-4,341,000","1,693,000","467,000","-1,380,000","-1,614,000","-502,000","4,950,000","-865,000","-1,905,000","1,307,000","1,882,000","-2,396,000","-3,583,000","-300,000","-1,697,374","321,112","-803,738","-786,000","1,871,151","249,518"
			ChangeInPayablesAndAccruedExpense,"-4,765,000","-501,000","-1,788,000","-10,609,000","8,133,000","5,010,000","1,575,000","4,602,000","-185,000","3,939,000","3,203,000","1,108,000","-3,998,000","-2,982,000","311,000","3,584,000","4,365,000","-2,691,000","694,000","1,748,000","150,000","-4,983,000","3,418,000","-854,000","1,155,000","-5,498,000","-51,000","6,614,000","3,010,000","-3,528,000","3,523,000","54,000","4,806,000","-5,862,000","-1,346,237","3,702,164","-3,919,927","-2,056,000","-161,942","1,302,325"
				ChangeInPayable,"-3,115,000","-410,000","-2,351,000","-6,951,000","6,597,000","1,211,000","-3,871,000","2,095,000","2,768,000","2,879,000","1,341,000","-805,000","-5,299,000","3,913,000","-3,852,000","1,502,000","2,184,000","2,300,000","-1,641,000","1,956,000","-1,417,000","1,586,000","1,564,000","-3,195,000","-1,665,000","2,095,000","808,000","-4,000","-1,603,000","1,908,000","-162,000","-2,569,000","1,805,000","47,000","-4,360,941","2,287,047","-2,834,106","5,231,000","-1,373,746","-1,758,847"
					ChangeInTaxPayable,"-2,282,000","-771,000","-1,599,000","-1,869,000","1,957,000","631,000","2,233,000","0","0","0","0","0","-3,467,000","1,202,000","1,549,000","-149,000","785,000","55,000","34,000","-20,000","-2,811,000","1,248,000","1,562,000","-1,092,000","-1,698,000","1,125,000","-25,000",,,,"-3,000","-117,000",,,"-734,829","2,766,161",,"0","190","-259,190"
						ChangeInIncomeTaxPayable,"-2,282,000","-771,000","-1,599,000","-1,869,000","1,957,000","631,000","2,233,000","0","0","0","0","0","-3,467,000","1,202,000","1,549,000","-149,000","785,000","55,000","34,000","-20,000","-2,811,000","1,248,000","1,562,000","-1,092,000","-1,698,000","1,125,000","-25,000",,,,"-3,000","-117,000",,,"-734,829","2,766,161",,"0","190","-259,190"
					ChangeInAccountPayable,"6,805,000","1,096,000","-69,000","-2,659,000","8,437,000","667,000","-3,170,000","474,000","2,509,000","612,000","-132,000","-290,000","-1,424,000","1,256,000","-1,980,000","63,000","-130,000","838,000","-1,569,000","2,111,000","150,000","-752,000","1,188,000","-141,000","-409,000","424,000","530,000","-19,000","-187,000","-37,000","182,000","-453,000","785,000","96,000","-2,517,857","203,793","-75,936","2,953,000","-85,873","-478,679"
				ChangeInAccruedExpense,"-1,650,000","-91,000","563,000","-3,658,000","1,536,000","3,799,000","5,446,000","2,507,000","-2,953,000","1,060,000","1,862,000","1,913,000","1,301,000","-6,895,000","4,163,000","2,082,000","2,181,000","-4,991,000","2,335,000","-208,000","1,567,000","-6,569,000","1,854,000","2,341,000","2,820,000","-7,593,000","-859,000","6,618,000","4,613,000","-5,436,000","3,685,000","2,623,000","3,001,000","-5,909,000","3,014,704","1,415,117","-1,085,821","-7,287,000","1,211,804","3,061,172"
			ChangeInOtherCurrentAssets,"-36,778,000","-9,340,000","-8,588,000","-5,435,000","-13,415,000","1,313,000","-1,236,000","-4,983,000","-2,201,000","-3,657,000","-5,195,000","-2,846,000","-2,146,000","-3,900,000","-4,881,000","-5,178,000","-5,774,000","-3,489,000","-1,703,000","-3,486,000","-3,449,000","-6,511,000","-2,319,000","-3,318,000","-4,599,000","-4,837,000","-3,192,000","-2,076,000","-2,388,000","-4,963,000","-2,746,000","-1,077,000","-3,465,000","-2,427,000","-2,619,819","-1,404,980","-2,304,201","-4,214,000","-409,774","-821,400"
			ChangeInOtherCurrentLiabilities,"738,000","492,000","-125,000","-49,000","420,000","-100,000","-614,000","412,000","-132,000","-75,000","-638,000","-70,000","344,000","1,397,000","186,000","45,000","-2,527,000","2,617,000","2,694,000","22,000","22,000","-293,000","77,000","50,000","50,000","50,000","40,000","-34,000","50,000","51,000","445,000","59,000","40,000","12,000","320,885","45,595","39,520","40,000","65,241","-168,806"
			ChangeInOtherWorkingCapital,,,,,,"-100,000","-614,000","412,000","-132,000","-75,000","-638,000","-70,000","344,000","1,397,000","186,000","45,000","-2,527,000","2,617,000","2,694,000","22,000","22,000","-293,000","77,000","50,000","50,000","50,000","40,000","-34,000","50,000","51,000","445,000","59,000","40,000","12,000","320,885","45,595","39,520","40,000","65,241","-168,806"
InvestingCashFlow,"-130,344,000","-1,599,000","-3,154,000","-2,970,000","-122,621,000","-2,238,000","-2,158,000","-1,411,000","-235,000","-6,789,000","-3,136,000","-5,921,000","-9,440,000","-15,248,000","-17,260,000","-13,315,000","-14,551,000","-16,499,000","-10,397,000","-13,747,000","-15,004,000","-84,000","-576,000","-1,005,000","-735,000","-1,177,000","-1,473,000","-2,037,000","-1,543,000","-302,000","-961,000","-614,000","-706,000","-102,571,000","-83,119,098","-417,628","81,983,726","-233,000","-398,755","-1,131,446"
	CashFlowFromContinuingInvestingActivities,"-130,344,000","-1,599,000","-3,154,000","-2,970,000","-122,621,000","-2,238,000","-2,158,000","-1,411,000","-235,000","-6,789,000","-3,136,000","-5,921,000","-9,440,000","-15,248,000","-17,260,000","-13,315,000","-14,551,000","-16,499,000","-10,397,000","-13,747,000","-15,004,000","-84,000","-576,000","-1,005,000","-735,000","-1,177,000","-1,473,000","-2,037,000","-1,543,000","-302,000","-961,000","-614,000","-706,000","-102,571,000","-83,119,098","-417,628","81,983,726","-233,000","-398,755","-1,131,446"
		CapitalExpenditureReported,"-3,112,000","-1,369,000","-957,000","-346,000","-440,000","-2,413,000","-409,000","-1,364,000","-264,000","-349,000","-451,000","-622,000","-1,389,000","-2,914,000","-564,000","-3,892,000","-4,476,000","-1,696,000","-517,000","-1,120,000","-775,000","-84,000","-465,000","-1,013,000","-736,000","-1,178,000","-1,473,000","-2,037,000","-1,543,000","-305,000","-961,000","-614,000","-709,000","-687,000","-697,632","-417,629","-453,739","-233,000","-398,755","-1,131,446"
		NetPPEPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,
		NetBusinessPurchaseAndSale,"-129,803,000","-256,000","-2,350,000","-2,892,000","-124,305,000","123,000","-1,865,000","-1,050,000","0","-6,449,000","-4,386,000","-5,430,000","-8,135,000","-13,796,000","-17,607,000","-12,069,000","-10,075,000","-14,803,000","-13,130,000","-12,627,000",,,,,,,,"0","0","0","0","0",,,,,,,,
			PurchaseOfBusiness,"-128,819,000","-256,000","-2,350,000","-2,892,000","-123,321,000","-861,000","-1,865,000","-1,050,000","0","-6,449,000","-4,386,000","-5,430,000","-8,135,000","-13,796,000","-17,607,000","-12,069,000","-10,075,000","-14,803,000","-13,130,000","-12,627,000",,,,,,,,"0","0","0","0","0",,,,,,,,
			SaleOfBusiness,,"0",,,,"984,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,,,,,,,,,,,,,,,,,,,"-13,130,000","-12,627,000",,,,,,,,,,,,,,,,,,,,
			PurchaseOfInvestment,,,,,,,,,,,,,,,,,,,"-13,130,000","-12,627,000",,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,"2,571,000","26,000","153,000","268,000","2,124,000","52,000","116,000","1,003,000","29,000","9,000","1,701,000","131,000","84,000","1,462,000","911,000",,,,"3,250,000","0","-14,229,000","0","0","8,000","1,000","1,000","0","0","0","3,000","0","0","101,894,000","-101,884,000","-82,421,466","1","82,437,465","0","0","0"
FinancingCashFlow,"-3,583,000","-715,000","-681,000","-738,000","-1,449,000","44,377,000","-954,000","-534,000","-1,044,000","-534,000","-1,514,000","-547,000","-1,093,000","-1,047,000","-429,000","-563,000","-1,847,000","-2,147,000","-11,747,000","-11,051,000","-825,000","-1,647,000","-78,000","-32,000","-30,266,000","-10,018,000","-2,364,000","-428,000","4,040,000","-563,000","-603,000","49,306,000","-1,300,000","-437,000","81,999,767","84,043,946","-4,737,713","0","-7,150,000","-1,650,000"
	CashFlowFromContinuingFinancingActivities,"-3,583,000","-715,000","-681,000","-738,000","-1,449,000","44,377,000","-954,000","-534,000","-1,044,000","-534,000","-1,514,000","-547,000","-1,093,000","-1,047,000","-429,000","-563,000","-1,847,000","-2,147,000","-11,747,000","-11,051,000","-825,000","-1,647,000","-78,000","-32,000","-30,266,000","-10,018,000","-2,364,000","-428,000","4,040,000","-563,000","-603,000","49,306,000","-1,300,000","-437,000","81,999,767","84,043,946","-4,737,713","0","-7,150,000","-1,650,000"
		NetIssuancePaymentsOfDebt,"-2,656,000","-664,000","-664,000","-694,000","-634,000","47,466,000","-532,000","-534,000","-534,000","-534,000","-533,000","-533,000","-533,000","-534,000","0","0","0","-2,133,000","-533,000","-533,000","-534,000","-533,000","0","0","0","-8,278,000","-562,000","-563,000","-562,000","-563,000","-563,000","50,062,000","-437,000","-438,000","-437,334","87,503,031","-3,799,697","0","-1,650,000","-1,650,000"
			NetLongTermDebtIssuance,"-2,656,000","-664,000","-664,000","-694,000","-634,000","47,466,000","-532,000","-534,000","-534,000","-534,000","-533,000","-533,000","-533,000","-534,000","0","0","0","-2,133,000","-533,000","-533,000","-534,000","-533,000","0","0","0","-8,278,000","-562,000","-563,000","-562,000","-563,000","-563,000","50,062,000","-437,000","-438,000","-437,334","87,503,031","-3,799,697","0","-1,650,000","-1,650,000"
				LongTermDebtIssuance,"0","0","0","0","0","48,000,000",,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,,"0",
				LongTermDebtPayments,"-2,656,000","-664,000","-664,000","-694,000","-634,000","-534,000","-532,000","-534,000","-534,000","-534,000","-533,000","-533,000","-533,000","-534,000","0","0","0","-2,133,000","-533,000","-533,000","-534,000","-533,000","0","0","0","-8,278,000","-562,000","-563,000","-562,000","-563,000","-563,000","-20,503,000","-437,000","-438,000","-437,334","-85,746,969","-3,799,697","0","-1,650,000","-1,650,000"
		NetCommonStockIssuance,"-927,000","-51,000","-17,000","-44,000","-815,000","-2,451,000","-422,000","0","-510,000","0","-981,000","-14,000","-667,000","-513,000","-429,000","-563,000","-1,847,000","-34,000","-11,214,000","-10,725,000","-295,000","0","-79,000","-29,000","-30,482,000","-1,335,000","-104,000","0","4,328,000","0","-54,000","0","-969,000","1,000","16","0","-938,016","0","0","0"
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","5,407,000","0","0","0","0","1,000",,,,"0",,
			CommonStockPayments,"-927,000","-51,000","-17,000","-44,000","-815,000","-2,451,000","-422,000","0","-510,000","0","-981,000","-14,000","-667,000","-513,000","-429,000","-563,000","-1,847,000","-34,000","-11,214,000","-10,725,000","-295,000","0","-79,000","-29,000","-30,482,000","-1,335,000","-104,000","0",,,"-54,000","0",,,"16","0",,,"0","0"
		ProceedsFromStockOptionExercised,,,,,,,"0","0",,,"0","0","107,000","0","0","0","0","20,000","0","207,000","4,000","0","-976,000","976,000","0","-401,000","-1,720,000",,,,,,,,,,,,,
		NetOtherFinancingCharges,,,"0","0","0","-638,000",,,,,,,,,,,,,"0","0","0","-1,114,000","977,000","-979,000","216,000","-4,000","22,000","-24,000",,,"14,000","-756,000",,,"82,437,085",,,,,
EndCashPosition,"37,329,000","37,329,000","49,477,000","54,680,000","72,439,000","194,388,000","134,471,000","117,741,000","104,983,000","95,009,000","92,151,000","85,227,000","79,481,000","86,205,000","94,478,000","95,932,000","97,978,000","107,377,000","124,299,000","140,321,000","155,520,000","164,372,000","163,090,000","150,560,000","147,168,000","170,123,000","179,532,000","170,399,000","159,678,000","147,267,000","142,010,000","132,162,000","74,867,000","73,909,000","176,622,000","172,940,824","81,020,220","7,214,000","10,084,000","7,883,798"
	ChangesInCash,"-157,059,000","-12,148,000","-5,203,000","-17,759,000","-121,949,000","59,917,000","16,730,000","12,758,000","9,974,000","2,858,000","6,924,000","5,746,000","-6,724,000","-8,273,000","-1,454,000","-2,046,000","-9,399,000","-16,922,000","-16,022,000","-15,199,000","-8,852,000","1,282,000","12,530,000","3,392,000","-22,955,000","-9,409,000","9,133,000","10,721,000","12,411,000","5,257,000","9,848,000","57,295,000","958,000","-102,713,000","3,681,610","91,920,604","73,805,786","-2,870,000","2,199,741","3,218,601"
	BeginningCashPosition,"194,388,000","49,477,000","54,680,000","72,439,000","194,388,000","134,471,000","117,741,000","104,983,000","95,009,000","92,151,000","85,227,000","79,481,000","86,205,000","94,478,000","95,932,000","97,978,000","107,377,000","124,299,000","140,321,000","155,520,000","164,372,000","163,090,000","150,560,000","147,168,000","170,123,000","179,532,000","170,399,000","159,678,000","147,267,000","142,010,000","132,162,000","74,867,000","73,909,000","176,622,000","172,940,824","81,020,220","7,214,000","10,084,000","7,883,798","4,665,197"
IncomeTaxPaidSupplementalData,"4,834,000","999,000","1,528,000","787,000","1,520,000","0","1,351,000","1,107,000","3,000","2,000","4,196,000","2,920,000","6,343,000","0","0","8,000","0","0","1,871,000","3,000","8,218,000","47,000","26,253,000","-14,723,000","3,493,000","0","1,684,000","1,654,000","2,072,000","402,000","718,000","0","3,720,000","0","443,354","1,313,894","2,276,752","0","885,225","1,582,539"
InterestPaidSupplementalData,"11,084,000","2,737,000","2,783,000","2,792,000","2,772,000","2,301,000","2,363,000","2,373,000","2,446,000","2,767,000","2,850,000","3,034,000","3,005,000","3,974,000","2,010,000","2,905,000","2,891,000","2,768,000","2,714,000","2,728,000","2,424,000","2,502,000","19,126,000","-13,703,000","2,696,000","2,792,000","2,839,000","2,845,000","2,823,000","2,798,000","5,706,000","0","2,744,000","2,721,000","1,936,021","1,498,454","1,345,525","639,000","651,246","718,474"
CapitalExpenditure,"-3,112,000","-1,369,000","-957,000","-346,000","-440,000","-2,413,000","-409,000","-1,364,000","-264,000","-349,000","-451,000","-622,000","-1,389,000","-2,914,000","-564,000","-3,892,000","-4,476,000","-1,696,000","-517,000","-1,120,000","-775,000","-84,000","-465,000","-1,013,000","-736,000","-1,178,000","-1,473,000","-2,037,000","-1,543,000","-305,000","-961,000","-614,000","-709,000","-687,000","-697,632","-417,629","-453,739","-233,000","-398,755","-1,131,446"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","5,407,000","0","0","0","0","1,000",,,,"0",,
IssuanceOfDebt,"0","0","0","0","0","48,000,000",,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,,"0",
RepaymentOfDebt,"-2,656,000","-664,000","-664,000","-694,000","-634,000","-534,000","-532,000","-534,000","-534,000","-534,000","-533,000","-533,000","-533,000","-534,000","0","0","0","-2,133,000","-533,000","-533,000","-534,000","-533,000","0","0","0","-8,278,000","-562,000","-563,000","-562,000","-563,000","-563,000","-20,503,000","-437,000","-438,000","-437,334","-85,746,969","-3,799,697","0","-1,650,000","-1,650,000"
RepurchaseOfCapitalStock,"-927,000","-51,000","-17,000","-44,000","-815,000","-2,451,000","-422,000","0","-510,000","0","-981,000","-14,000","-667,000","-513,000","-429,000","-563,000","-1,847,000","-34,000","-11,214,000","-10,725,000","-295,000","0","-79,000","-29,000","-30,482,000","-1,335,000","-104,000","0",,,"-54,000","0",,,"16","0",,,"0","0"
FreeCashFlow,"-26,244,000","-11,203,000","-2,325,000","-14,397,000","1,681,000","15,365,000","19,433,000","13,339,000","10,989,000","9,832,000","11,123,000","11,592,000","2,420,000","5,108,000","15,671,000","7,940,000","2,523,000","28,000","5,605,000","8,479,000","6,202,000","2,929,000","12,719,000","3,416,000","7,310,000","608,000","11,497,000","11,149,000","8,371,000","5,817,000","10,451,000","7,989,000","2,255,000","-392,000","4,103,309","7,876,657","-3,893,966","-2,870,000","9,349,741","4,868,601"
