name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,09/30/2016
			CurrentDeferredRevenue,"55,593,000","53,022,000","55,883,000","36,915,000","36,894,000","34,445,000","26,259,000","30,841,000","33,691,000","43,634,000","39,051,000","32,312,000","25,068,000","31,089,000","17,652,000","21,259,000","25,040,000","36,511,000","27,124,000","24,764,000","22,175,000"
		OtherCurrentLiabilities,"46,587,000","38,475,000","37,850,000","35,802,000","33,776,000","35,049,000","33,063,000","36,516,000","32,321,000","29,368,000","43,574,000","28,795,000","30,376,000","33,904,000","31,473,000","27,404,000","29,551,000","28,167,000","31,257,000",,"22,136,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,063,651,000","866,518,000","880,683,000","927,276,000","1,008,341,000","1,015,579,000","1,012,840,000","995,274,000","994,900,000","989,656,000","1,049,805,000","1,026,168,000","1,024,024,000","1,016,235,000","1,016,882,000","857,403,000","856,138,000","862,441,000","964,835,000","883,566,000","807,434,000"
		LongTermProvisions,"3,191,000","2,902,000","2,966,000","2,629,000","1,989,000","1,646,000","1,724,000","1,600,000","1,161,000","1,471,000","2,332,000","3,741,000","4,002,000","3,656,000","3,360,000","3,545,000","3,790,000","6,497,000","6,110,000","6,683,000","6,449,000"
		LongTermDebtAndCapitalLeaseObligation,"960,338,000","752,885,000","768,365,000","816,711,000","898,866,000","900,112,000","899,491,000","886,367,000","889,014,000","884,441,000","951,599,000","935,507,000","933,116,000","929,476,000","928,075,000","780,430,000","775,984,000","777,900,000","878,524,000","797,341,000","728,132,000"
			LongTermDebt,"920,343,000","716,947,000","730,430,000","778,170,000","859,692,000","860,215,000","861,695,000","855,359,000","854,981,000","851,570,000","951,599,000","935,507,000","933,116,000","929,476,000","928,075,000","780,430,000","775,984,000","777,900,000","878,524,000","797,341,000","728,132,000"
			LongTermCapitalLeaseObligation,"39,995,000","35,938,000","37,935,000","38,541,000","39,174,000","39,897,000","37,796,000","31,008,000","34,033,000","32,871,000",,,,,,,,,,,
		NonCurrentDeferredLiabilities,"16,704,000","16,702,000","16,443,000","12,012,000","11,479,000","11,304,000","13,169,000","13,398,000","13,414,000","13,398,000","13,548,000","11,134,000","11,150,000","11,151,000","11,095,000","8,591,000","10,284,000","9,160,000","12,528,000","9,130,000","8,563,000"
			NonCurrentDeferredTaxesLiabilities,"16,704,000","16,702,000","16,443,000","12,012,000","11,479,000","11,304,000","13,169,000","13,398,000","13,414,000","13,398,000","13,548,000","11,134,000","11,150,000","11,151,000","11,095,000","8,591,000","10,284,000","9,160,000","12,528,000","9,130,000","8,563,000"
		LiabilitiesHeldforSaleNonCurrent,,,,,,,"0","0","0","0","3,665,000",,,,,,,,,,
		OtherNonCurrentLiabilities,"83,418,000","94,029,000","92,909,000","95,924,000","96,007,000","102,517,000","98,456,000","93,909,000","91,311,000","90,346,000","78,661,000","75,786,000","75,756,000","71,952,000","74,352,000","64,837,000","66,080,000","68,884,000","67,673,000","70,412,000","64,290,000"
TotalEquityGrossMinorityInterest,"638,071,000","602,593,000","582,219,000","545,179,000","524,885,000","501,961,000","482,063,000","447,330,000","422,503,000","415,130,000","365,822,000","363,591,000","355,377,000","347,404,000","362,016,000","363,216,000","361,076,000","352,722,000","216,575,000","332,079,000","203,935,000"
	StockholdersEquity,"636,478,000","601,044,000","580,671,000","543,576,000","523,226,000","500,248,000","480,144,000","445,201,000","420,431,000","412,956,000","362,759,000","360,394,000","352,185,000","344,401,000","358,855,000","359,077,000","356,304,000","347,377,000","211,438,000","328,841,000","198,295,000"
		CapitalStock,"1,229,000","1,225,000","1,223,000","1,219,000","1,215,000","1,202,000","1,189,000","1,187,000","1,185,000","1,170,000","1,154,000","1,154,000","1,151,000","1,145,000","1,145,000","1,143,000","1,142,000","1,137,000","1,054,000","1,137,000","1,045,000"
			CommonStock,"1,229,000","1,225,000","1,223,000","1,219,000","1,215,000","1,202,000","1,189,000","1,187,000","1,185,000","1,170,000","1,154,000","1,154,000","1,151,000","1,145,000","1,145,000","1,143,000","1,142,000","1,137,000","1,054,000","1,137,000","1,045,000"
		AdditionalPaidInCapital,"592,105,000","588,077,000","582,052,000","573,892,000","564,034,000","582,197,000","564,928,000","578,842,000","573,745,000","560,132,000","552,422,000","546,767,000","542,104,000","538,013,000","533,435,000","529,992,000","525,997,000","529,120,000","388,986,000","538,286,000","381,223,000"
		RetainedEarnings,"2,135,000","-5,195,000","-11,182,000","-38,040,000","-51,195,000","-56,231,000","-62,664,000","-93,972,000","-115,356,000","-123,854,000","-174,976,000","-176,483,000","-180,618,000","-182,002,000","-163,871,000","-160,421,000","-161,216,000","-173,719,000","-170,006,000","-200,475,000","-172,169,000"
		TreasuryStock,"2,837,000","2,837,000","2,837,000","2,837,000","2,837,000","2,837,000","2,837,000","2,837,000","2,837,000","2,837,000","2,837,000","2,837,000","2,837,000","2,837,000","2,837,000","2,837,000","2,837,000","2,837,000","2,607,000","2,209,000","1,133,000"
		GainsLossesNotAffectingRetainedEarnings,"43,846,000","19,774,000","11,415,000","9,342,000","12,009,000","-24,083,000","-20,472,000","-38,019,000","-36,306,000","-21,655,000","-13,004,000","-8,207,000","-7,615,000","-9,918,000","-9,017,000","-8,800,000","-6,782,000","-6,324,000","-5,989,000","-7,898,000","-10,671,000"
	MinorityInterest,"1,593,000","1,549,000","1,548,000","1,603,000","1,659,000","1,713,000","1,919,000","2,129,000","2,072,000","2,174,000","3,063,000","3,197,000","3,192,000","3,003,000","3,161,000","4,139,000","4,772,000","5,345,000","5,137,000","3,238,000","5,640,000"
TotalCapitalization,"1,556,821,000","1,317,991,000","1,311,101,000","1,321,746,000","1,382,918,000","1,360,463,000","1,341,839,000","1,300,560,000","1,275,412,000","1,264,526,000","1,314,358,000","1,295,901,000","1,285,301,000","1,273,877,000","1,286,930,000","1,139,507,000","1,132,288,000","1,125,277,000","1,089,962,000","1,126,182,000","926,427,000"
CommonStockEquity,"636,478,000","601,044,000","580,671,000","543,576,000","523,226,000","500,248,000","480,144,000","445,201,000","420,431,000","412,956,000","362,759,000","360,394,000","352,185,000","344,401,000","358,855,000","359,077,000","356,304,000","347,377,000","211,438,000","328,841,000","198,295,000"
CapitalLeaseObligations,"66,926,000","61,128,000","63,344,000","63,931,000","64,162,000","64,398,000","61,925,000","55,457,000","59,052,000","59,052,000","17,859,000","12,830,000","12,977,000","11,865,000","12,236,000","11,885,000","10,728,000","10,304,000","9,777,000",,"6,231,000"
NetTangibleAssets,"-167,805,000","-87,834,000","-116,780,000","-163,854,000","-180,485,000","-210,902,000","-227,028,000","-264,525,000","-292,190,000","-303,715,000","-344,898,000","-373,213,000","-383,408,000","-396,335,000","-392,899,000","-284,471,000","-297,109,000","-303,118,000","-444,221,000","-328,090,000","-392,826,000"
WorkingCapital,"346,693,000","283,412,000","272,469,000","293,357,000","370,559,000","353,414,000","346,157,000","307,430,000","287,341,000","276,702,000","315,072,000","283,392,000","270,844,000","271,702,000","280,841,000","258,233,000","248,227,000","256,690,000","220,341,000","263,986,000","133,474,000"
InvestedCapital,"1,571,040,000","1,331,287,000","1,323,876,000","1,333,220,000","1,404,261,000","1,378,889,000","1,356,178,000","1,315,171,000","1,289,653,000","1,378,233,000","1,327,776,000","1,308,562,000","1,297,604,000","1,285,655,000","1,298,485,000","1,149,215,000","1,143,345,000","1,136,310,000","1,101,287,000","1,126,182,000","956,451,000"
TangibleBookValue,"-167,805,000","-87,834,000","-116,780,000","-163,854,000","-180,485,000","-210,902,000","-227,028,000","-264,525,000","-292,190,000","-303,715,000","-344,898,000","-373,213,000","-383,408,000","-396,335,000","-392,899,000","-284,471,000","-297,109,000","-303,118,000","-444,221,000","-328,090,000","-392,826,000"
TotalDebt,"1,001,488,000","791,371,000","806,549,000","853,575,000","945,197,000","943,039,000","937,959,000","925,427,000","928,274,000","1,024,329,000","982,876,000","960,998,000","958,396,000","953,119,000","951,866,000","802,023,000","797,769,000","799,237,000","899,626,000","797,341,000","764,387,000"
NetDebt,"805,062,000","577,718,000","596,961,000","648,120,000","658,317,000","680,721,000","683,033,000","727,233,000","760,727,000","770,374,000","855,136,000","887,046,000","878,669,000","878,088,000","857,265,000","732,831,000","711,299,000","708,683,000","830,595,000","690,795,000","707,794,000"
ShareIssued,"122,766,000","122,372,000","122,173,000","121,837,000","121,442,000","120,750,000","119,486,000","119,392,000","119,070,000","117,653,000","116,008,000","115,968,000","115,691,000","115,048,000","115,016,000","114,771,000","114,710,000","113,692,000","113,282,257","113,264,000","113,282,257"
OrdinarySharesNumber,"121,102,000","120,708,000","120,509,000","120,173,000","119,778,000","118,554,000","117,291,000","117,197,000","116,876,000","115,570,000","114,344,000","114,312,000","114,173,000","113,943,000","113,929,000","113,811,000","113,769,000","113,264,000","113,282,257","113,264,000","113,282,257"
TreasurySharesNumber,"1,664,000","1,664,000","1,664,000","1,664,000","1,664,000","2,196,000","2,195,000","2,195,000","2,194,000","2,083,000","1,664,000","1,656,000","1,518,000","1,105,000","1,087,000","960,000","941,000","428,000",,,
