name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019
OperatingCashFlow,"7,620,000","-9,100,000","15,007,000","-5,589,000","7,302,000","8,766,000","-1,624,000","5,341,000","-1,125,692","-679,308","-825,902","-335,000","-2,143,976","-1,631,024"
	CashFlowFromContinuingOperatingActivities,"7,620,000","-9,100,000","15,007,000","-5,589,000","7,302,000","8,766,000","-1,624,000","5,341,000","-1,125,692","-679,308","-825,902","-335,000","-2,143,976","-1,631,024"
		NetIncomeFromContinuingOperations,"-758,000","-3,129,000","1,107,000","-2,804,000","4,068,000","7,469,000","6,985,000","6,496,000","-3,803,510","4,111,510","355,175","366,000","-964,682","-948,318"
		OperatingGainsLosses,,,,,,,"237,000","648,000","2,884,184","432,816","721,901","324,000","122,405","127,595"
			GainLossOnInvestmentSecurities,,,,,,,"0","0","2,884,184","432,816","397,397","324,000","122,405","127,595"
		DepreciationAmortizationDepletion,"5,189,000","1,667,000","1,663,000","1,000,000","859,000","786,000","454,000","358,000","299,213","273,787","229,520","156,000","116,465","111,535"
			DepreciationAndAmortization,"5,189,000","1,667,000","1,663,000","1,000,000","859,000","786,000","454,000","358,000","299,213","273,787","229,520","156,000","116,465","111,535"
				Depreciation,"5,189,000","1,667,000","1,663,000","1,000,000","859,000","786,000","454,000","358,000","299,213","273,787","229,520","156,000","116,465","111,535"
		ProvisionandWriteOffofAssets,"-82,000","79,000","0","0","-161,000","139,000","-15,000","-69,000",,,,"0",,
		StockBasedCompensation,"28,167,000","6,555,000","4,509,000","12,499,000","4,604,000","3,836,000","1,565,000","959,000","505,423","494,577","175,800","139,000","98,875","91,125"
		OtherNonCashItems,"-16,709,000","-2,061,000","-2,756,000","-11,932,000","40,000","36,000","39,000","29,000","59,295","53,705","32,003","23,000","23,103","22,897"
		ChangeInWorkingCapital,"-8,256,000","-12,211,000","10,415,000","-4,352,000","-2,108,000","-3,500,000","-10,889,000","-3,080,000","-1,154,297","-6,045,703","-2,340,301","-1,343,000","-1,540,142","-1,035,858"
			ChangeInReceivables,"-13,619,000","-2,695,000","-3,463,000","-7,428,000","-33,000","-3,437,000","-7,156,000","-5,376,000","-810,935","-3,363,065","-3,243,819","-2,139,000","-2,438,609","-1,133,391"
				ChangesInAccountReceivables,"-13,619,000","-2,695,000","-3,463,000","-7,428,000","-33,000","-3,437,000","-7,156,000","-5,376,000","-810,935","-3,363,065","-3,243,819","-2,139,000","-2,438,609","-1,133,391"
			ChangeInInventory,"-10,203,000","-2,788,000","-1,564,000","-1,401,000","-4,450,000","-3,073,000","-3,402,000","-1,575,000","-434,289","-1,232,711","-831,836","-960,000","-720,516","-361,484"
			ChangeInPrepaidAssets,"-261,000","261,000","1,095,000","6,781,000","-8,398,000","-2,908,000","487,000","446,000","-2,096,712","-1,294,288","-863,282","-312,000","52,304","-35,304"
			ChangeInPayablesAndAccruedExpense,"16,684,000","-6,714,000","14,545,000","-2,111,000","10,964,000","6,108,000","-818,000","3,425,000","2,187,639","-155,639","2,598,636","2,068,000","1,566,679","494,321"
				ChangeInPayable,"574,000","-467,000","1,472,000","-5,234,000","4,803,000","2,473,000","-486,000","1,239,000","-570,144","315,144","824,714","863,000","178,250","-31,250"
				ChangeInAccruedExpense,"16,110,000","-6,247,000","13,073,000","3,123,000","6,161,000","3,635,000","-332,000","2,186,000","2,757,783","-470,783","1,773,922","1,205,000","1,388,429","525,571"
			ChangeInOtherCurrentLiabilities,"-857,000","-275,000","-198,000","-193,000","-191,000","-190,000",,,,,,,,
InvestingCashFlow,"-102,022,000","-73,511,000","-2,657,000","-7,428,000","-18,426,000","-22,511,000","-52,361,000","-1,658,000","-809,088","-608,912","-1,082,136","-1,163,000","-561,389","-337,611"
	CashFlowFromContinuingInvestingActivities,"-102,022,000","-73,511,000","-2,657,000","-7,428,000","-18,426,000","-22,511,000","-52,361,000","-1,658,000","-809,088","-608,912","-1,082,136","-1,163,000","-561,389","-337,611"
