name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,03/31/1988,03/31/1987,03/31/1986
TotalAssets,"1,427,000,000","1,381,400,000","1,322,000,000","1,326,900,000","1,276,700,000","1,306,700,000","1,510,900,000","1,516,700,000","1,536,100,000","1,535,200,000","1,564,500,000","1,601,300,000","1,538,000,000","1,512,700,000","1,556,100,000","1,562,700,000","1,573,400,000","1,502,200,000","1,538,000,000","1,520,200,000","1,449,500,000","1,392,900,000","912,000,000","925,400,000","920,900,000","921,800,000","942,300,000","948,100,000","931,600,000","964,700,000","1,012,200,000","1,047,100,000","1,032,300,000","889,500,000","897,400,000","823,100,000","818,800,000","799,600,000","832,488,000","868,496,000","893,461,000","847,832,000","900,465,000","960,605,000","916,939,000","847,858,000","882,626,000","820,238,000","840,252,000","817,144,000","938,142,000","879,243,000","852,132,000","989,226,000","1,075,406,000","1,174,498,000","1,149,858,000","1,223,807,000","1,168,963,000","1,147,254,000","1,101,573,000","1,166,266,000","1,124,909,000","1,124,742,000","1,052,095,000","1,015,092,000","1,076,040,000","1,198,240,000","1,152,155,000","1,145,485,000","1,085,787,000","972,852,000","979,192,000","951,278,000","905,295,000","945,999,000","910,818,000","883,633,000","876,528,000","927,192,000","903,044,000","909,846,000","912,599,000","923,447,000","900,111,000","875,310,000","885,411,000","924,067,000","931,107,000","937,400,000","957,400,000","929,500,000","915,700,000","879,200,000","820,200,000","781,100,000","759,000,000","720,600,000","707,600,000","717,100,000","695,000,000","677,800,000","681,300,000","680,900,000","671,800,000","650,400,000","647,700,000","610,000,000","590,200,000","553,900,000","542,300,000","529,000,000","510,000,000","480,300,000","419,800,000","415,200,000","405,200,000","395,500,000","407,900,000","397,100,000","383,500,000","375,600,000","384,700,000","381,800,000","398,200,000","402,200,000","335,700,000","332,100,000","328,200,000","316,800,000","314,700,000","314,500,000","289,000,000","270,700,000","236,600,000","222,300,000"
	CurrentAssets,"757,600,000","701,600,000","696,700,000","691,000,000","644,800,000","629,400,000","616,400,000","616,800,000","633,300,000","611,300,000","642,400,000","651,900,000","646,800,000","614,900,000","653,900,000","661,300,000","643,100,000","583,600,000","603,400,000","600,900,000","553,300,000","494,100,000","402,100,000","417,400,000","412,500,000","441,900,000","459,100,000","469,000,000","464,200,000","474,800,000","502,300,000","519,500,000","498,800,000","464,500,000","474,100,000","412,100,000","399,000,000","375,400,000","400,491,000","422,290,000","427,531,000","397,939,000","433,895,000","466,723,000","427,625,000","387,243,000","408,346,000","369,857,000","355,442,000","313,077,000","384,876,000","328,970,000","325,851,000","438,069,000","494,498,000","544,711,000","522,152,000","573,384,000","502,897,000","501,199,000","456,857,000","466,488,000","446,586,000","463,019,000","412,195,000","390,340,000","444,918,000","548,101,000","509,330,000","516,774,000","487,881,000","445,886,000","442,362,000","425,322,000","399,522,000","433,128,000","417,366,000","406,326,000","394,517,000","424,000,000","405,970,000","395,508,000","386,802,000","408,065,000","387,487,000","364,145,000","379,072,000","421,078,000","429,555,000","435,700,000","470,100,000","458,700,000","453,100,000","410,800,000","396,100,000","400,700,000","393,200,000","374,900,000","372,800,000","384,200,000","366,100,000","349,200,000","352,900,000","356,500,000","351,300,000","340,800,000","345,100,000","350,300,000","340,400,000","311,600,000","300,100,000","290,100,000","271,700,000","254,400,000","237,400,000","232,600,000","221,500,000","215,000,000","224,400,000","217,000,000","202,200,000","191,900,000","202,100,000","200,700,000","212,100,000","215,300,000","184,400,000","183,600,000","188,800,000","182,900,000","182,400,000","182,000,000","170,000,000","156,300,000","128,600,000","129,200,000"
		CashCashEquivalentsAndShortTermInvestments,"45,200,000","61,100,000","56,000,000","49,000,000","37,800,000","72,900,000","62,500,000","77,200,000","70,900,000","36,200,000","32,300,000","29,100,000","41,700,000","30,700,000","35,800,000","41,400,000","39,300,000","47,800,000","50,500,000","41,500,000","34,200,000","50,000,000","63,000,000","64,100,000","68,900,000","81,500,000","64,900,000","60,700,000","70,500,000","79,900,000","71,300,000","74,000,000","87,200,000","86,300,000","59,900,000","30,900,000","23,800,000","32,900,000","29,620,000","43,190,000","31,445,000","26,098,000","30,217,000","48,328,000","35,650,000","43,067,000","46,043,000","35,205,000","44,896,000","45,301,000","55,707,000","24,755,000","44,725,000","74,520,000","64,830,000","47,445,000","41,222,000","58,806,000","39,120,000","25,686,000","24,228,000","21,980,000","21,038,000","16,573,000","30,798,000","33,137,000","66,464,000","65,498,000","55,091,000","43,367,000","27,624,000","47,301,000","72,427,000","83,378,000","71,794,000","70,169,000","77,243,000","90,404,000","81,054,000","86,196,000","75,402,000","63,828,000","34,745,000","30,337,000","20,401,000","19,855,000","17,914,000","24,478,000","31,070,000","30,800,000","57,000,000","41,900,000","49,200,000","36,200,000","30,200,000","31,400,000","36,400,000","30,100,000","27,900,000","37,400,000","34,800,000","31,500,000","24,600,000","21,300,000","18,000,000","22,600,000","17,800,000","36,000,000","32,700,000","34,400,000","35,700,000","35,900,000","38,500,000","43,500,000","44,900,000","36,700,000","33,600,000","29,100,000","23,000,000","16,400,000","18,800,000","18,100,000","18,100,000","16,200,000","27,000,000","36,500,000","15,600,000","15,800,000","27,000,000","23,400,000","19,600,000","14,500,000","24,000,000","15,600,000","4,700,000","13,000,000"
			CashAndCashEquivalents,"45,200,000","61,100,000","56,000,000","49,000,000","37,800,000","72,900,000","62,500,000","77,200,000","70,900,000","36,200,000","32,300,000","29,100,000","41,700,000","30,700,000","35,800,000","41,400,000","39,300,000","47,800,000","50,500,000","41,500,000","34,200,000","50,000,000","63,000,000","64,100,000","68,900,000","81,500,000","64,900,000","60,700,000","70,500,000","79,900,000","71,300,000","74,000,000","87,200,000","86,300,000","59,900,000","30,900,000","23,800,000","32,900,000","29,620,000","43,190,000","31,445,000","26,098,000","30,217,000","48,328,000","32,930,000","40,415,000","43,443,000","34,297,000","43,657,000","44,161,000","54,649,000","23,745,000","43,536,000","72,854,000","62,690,000","45,072,000","38,313,000","55,726,000","36,217,000","22,636,000","21,227,000","19,138,000","18,426,000","14,278,000","30,798,000","33,137,000","66,464,000","65,498,000","55,091,000","43,367,000","27,624,000","47,301,000","72,427,000","83,378,000","71,794,000","70,169,000","77,243,000","90,404,000","81,054,000","86,196,000","75,402,000","63,828,000","34,745,000","30,337,000","20,401,000","19,855,000","17,914,000","24,478,000","31,070,000","30,800,000","57,000,000","41,900,000","49,200,000","36,200,000","30,200,000","31,400,000","36,400,000","30,100,000","27,900,000","37,400,000","34,800,000","31,500,000","24,600,000","21,300,000","18,000,000","22,600,000","17,800,000","36,000,000","32,700,000","34,400,000","35,700,000","35,900,000","38,500,000","43,500,000","44,900,000","36,700,000","33,600,000","29,100,000","23,000,000","16,400,000","18,800,000","18,100,000","18,100,000","16,200,000","27,000,000","36,500,000","15,600,000","15,800,000","27,000,000","23,400,000","19,600,000","14,500,000","24,000,000","15,600,000","4,700,000","13,000,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,720,000","2,652,000","2,600,000","908,000","1,239,000","1,140,000","1,058,000","1,010,000","1,189,000","1,666,000","2,140,000","2,373,000","2,909,000","3,080,000","2,903,000","3,050,000","3,001,000","2,842,000","2,612,000","2,295,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"367,500,000","309,300,000","276,800,000","293,700,000","267,900,000","233,500,000","297,200,000","272,600,000","292,500,000","283,700,000","310,400,000","336,900,000","338,600,000","301,500,000","339,100,000","347,600,000","342,400,000","289,000,000","308,000,000","317,800,000","295,200,000","234,800,000","183,300,000","195,700,000","189,100,000","148,800,000","184,900,000","199,700,000","192,900,000","176,000,000","208,300,000","219,700,000","221,100,000","177,400,000","207,300,000","206,100,000","194,500,000","161,800,000","177,788,000","190,057,000","216,103,000","185,867,000","210,350,000","227,986,000","219,189,000","174,453,000","195,983,000","184,219,000","167,745,000","130,495,000","144,764,000","128,171,000","122,266,000","170,827,000","238,267,000","288,318,000","287,383,000","283,391,000","253,732,000","269,808,000","252,359,000","271,091,000","253,208,000","282,012,000","254,681,000","227,987,000","240,570,000","277,578,000","251,734,000","268,092,000","250,169,000","203,767,000","180,163,000","170,618,000","160,524,000","177,104,000","161,319,000","156,685,000","157,655,000","171,958,000","162,462,000","169,226,000","181,051,000","185,354,000","167,665,000","158,986,000","169,229,000","187,390,000","182,724,000","185,400,000","186,300,000","186,800,000","182,900,000","174,500,000","178,500,000","175,500,000","162,200,000","162,700,000","165,400,000","164,900,000","149,800,000","147,000,000","156,400,000","159,200,000","148,000,000","147,100,000","153,500,000","150,600,000","145,200,000","140,200,000","133,700,000","128,900,000","110,300,000","103,100,000","97,000,000","92,900,000","80,800,000","82,100,000","92,400,000","90,800,000","81,100,000","72,500,000","81,200,000","78,200,000","73,200,000","76,800,000","77,500,000","75,200,000","67,600,000","67,200,000","71,800,000","73,900,000","63,000,000","58,900,000","53,500,000","54,300,000"
			AccountsReceivable,"367,500,000","309,300,000","276,800,000","293,700,000","267,900,000","233,500,000","297,200,000","272,600,000","292,500,000","283,700,000","310,400,000","336,900,000","338,600,000","301,500,000","339,100,000","347,600,000","342,400,000","289,000,000","308,000,000","317,800,000","295,200,000","234,800,000","183,300,000","195,700,000","189,100,000","148,800,000","184,900,000","199,700,000","192,900,000","176,000,000","208,300,000","219,700,000","221,100,000","177,400,000","207,300,000","206,100,000","194,500,000","161,800,000","177,788,000","190,057,000","216,103,000","185,867,000","210,350,000","227,986,000","219,189,000","174,453,000","195,983,000","184,219,000","167,745,000","130,495,000","144,764,000","128,171,000","122,266,000","170,827,000","238,267,000","288,318,000","287,383,000","283,391,000","253,732,000","269,808,000","252,359,000","271,091,000","253,208,000","282,012,000","254,681,000","227,987,000","240,570,000","277,578,000","251,734,000","268,092,000","250,169,000","203,767,000","180,163,000","170,618,000","160,524,000","177,104,000","161,319,000","156,685,000","157,655,000","171,958,000","162,462,000","169,226,000","181,051,000","185,354,000","167,665,000",,,,"182,724,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"178,799,000","190,997,000","216,912,000","186,442,000","210,912,000",,,,,,"170,165,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,011,000","-940,000","-809,000","-575,000","-562,000",,,,,,"-2,420,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"281,200,000","278,100,000","248,900,000","229,100,000","195,600,000","190,600,000","201,700,000","210,200,000","207,400,000","223,900,000","222,600,000","216,200,000","200,700,000","211,000,000","210,600,000","203,700,000","191,300,000","186,800,000","184,300,000","180,200,000","168,500,000","156,900,000","112,800,000","116,200,000","111,000,000","114,600,000","113,100,000","115,100,000","107,700,000","124,100,000","126,500,000","127,300,000","116,800,000","118,900,000","115,000,000","116,900,000","118,800,000","121,400,000","121,585,000","125,578,000","120,819,000","129,526,000","135,214,000","131,817,000","122,629,000","117,998,000","115,504,000","101,563,000","99,559,000","92,159,000","90,328,000","90,622,000","88,077,000","118,682,000","130,039,000","136,694,000","123,395,000","130,129,000","121,040,000","116,647,000","111,912,000","116,896,000","122,653,000","120,206,000","90,227,000","90,703,000","91,900,000","155,088,000","149,781,000","147,747,000","150,677,000","140,010,000","136,441,000","127,397,000","125,112,000","137,012,000","130,812,000","119,975,000","116,999,000","125,161,000","121,663,000","125,586,000","135,252,000","149,055,000","145,579,000","148,391,000","152,749,000","168,920,000","168,597,000","177,700,000","182,600,000","187,900,000","178,900,000","160,200,000","142,200,000","150,700,000","152,700,000","141,900,000","140,000,000","144,000,000","142,100,000","137,600,000","142,500,000","145,600,000","150,000,000","144,500,000","149,800,000","139,200,000","136,100,000","115,200,000","108,700,000","104,600,000","104,300,000","94,000,000","82,800,000","90,800,000","93,600,000","90,700,000","95,000,000","96,100,000","88,600,000","88,000,000","90,200,000","92,900,000","97,500,000","91,900,000","80,800,000","81,500,000","83,000,000","80,700,000","81,600,000","84,000,000","74,300,000","75,100,000","66,200,000","59,500,000"
