name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019
OperatingCashFlow,"-25,539,000","1,248,000","-21,052,000","-19,076,000","13,341,000","7,558,000","-11,925,000","-10,759,000","23,477,000","8,429,000","-11,168,000","-8,537,000","5,838,000","4,869,000"
	CashFlowFromContinuingOperatingActivities,"-25,539,000","1,248,000","-21,052,000","-19,076,000","13,341,000","7,558,000","-11,925,000","-10,759,000","23,477,000","8,429,000","-11,168,000","-8,537,000","5,838,000","4,869,000"
		NetIncomeFromContinuingOperations,"-64,519,000","-30,003,000","-6,596,000","-13,657,000","-14,263,000","-15,605,000","-12,435,000","-9,279,000","-14,724,000","-4,832,000","-9,725,000","-6,089,000","-8,502,000","-3,419,000"
		OperatingGainsLosses,"4,008,000","1,582,000","1,467,000","148,000","811,000","-566,000",,,,,,,,
			NetForeignCurrencyExchangeGainLoss,"4,008,000","1,582,000","1,467,000","148,000","811,000","-566,000",,,,,,,,
		DepreciationAmortizationDepletion,"16,371,000","8,460,000","3,867,000","2,033,000","2,011,000","2,095,000","2,006,000","1,925,000","1,757,000","1,743,000","1,715,000","1,443,000","857,000","594,000"
			DepreciationAndAmortization,"16,371,000","8,460,000","3,867,000","2,033,000","2,011,000","2,095,000","2,006,000","1,925,000","1,757,000","1,743,000","1,715,000","1,443,000","857,000","594,000"
		DeferredTax,"-24,132,000","210,000","-24,472,000","-29,000","159,000","62,000","72,000","56,000","10,000","30,000","76,000","43,000","76,000","0"
			DeferredIncomeTax,"-24,132,000","210,000","-24,472,000","-29,000","159,000","62,000","72,000","56,000","10,000","30,000","76,000","43,000","76,000","0"
		ProvisionandWriteOffofAssets,"118,000","16,000","6,000","89,000","7,000","-12,000","-242,000","-277,000","452,000","167,000","0","0","0","-105,000"
		StockBasedCompensation,"34,713,000","13,300,000","7,928,000","5,845,000","7,640,000","7,064,000","5,595,000","5,293,000","13,269,000","1,051,000","1,063,000","1,081,000","2,492,000","1,109,000"
		OtherNonCashItems,"9,622,000","3,210,000","2,309,000","2,068,000","2,035,000","1,901,000","1,161,000","1,091,000","1,097,000","1,333,000","892,000","819,000","774,000","758,000"
		ChangeInWorkingCapital,"-1,720,000","4,473,000","-5,561,000","-15,573,000","14,941,000","12,619,000","-6,391,000","-9,568,000","21,616,000","8,937,000","-5,189,000","-5,834,000","10,141,000","5,932,000"
			ChangeInReceivables,"-12,786,000","529,000","-35,121,000","17,827,000","3,979,000","-192,000","-29,149,000","5,170,000","15,634,000","-3,068,000","-23,190,000","4,818,000","5,295,000","-1,079,000"
				ChangesInAccountReceivables,"-12,786,000","529,000","-35,121,000","17,827,000","3,979,000","-192,000","-29,149,000","5,170,000","15,634,000","-3,068,000","-23,190,000","4,818,000","5,295,000","-1,079,000"
			ChangeInPrepaidAssets,"-5,583,000","-2,004,000","-1,073,000","-3,145,000","639,000","1,076,000","-690,000","-2,639,000","-251,000","238,000","-1,732,000","235,000","-841,000","710,000"
			ChangeInPayablesAndAccruedExpense,"4,151,000","-13,144,000","8,984,000","1,035,000","7,276,000","-5,551,000","8,901,000","2,636,000","917,000","-4,412,000","5,120,000","-18,000","2,252,000","-3,884,000"
				ChangeInPayable,"-1,115,000","-2,317,000","1,673,000","1,035,000","7,276,000","-5,551,000","8,901,000","2,636,000","917,000","-4,412,000","5,120,000","-18,000","2,252,000","-3,884,000"
					ChangeInAccountPayable,"-1,115,000","-2,317,000","1,673,000","1,035,000","7,276,000","-5,551,000","8,901,000","2,636,000","917,000","-4,412,000","5,120,000","-18,000","2,252,000","-3,884,000"
				ChangeInAccruedExpense,"5,266,000","-10,827,000",,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,"-2,436,000",,,,"-492,000"
			ChangeInOtherCurrentLiabilities,"-3,139,000","-1,191,000","-663,000","-643,000","-642,000","-632,000",,,,,,,,
			ChangeInOtherWorkingCapital,"15,637,000","20,283,000","22,312,000","-30,647,000","3,689,000","17,918,000","14,547,000","-14,735,000","5,316,000","16,179,000","14,613,000","-10,869,000","3,435,000","10,185,000"
InvestingCashFlow,"-282,660,000","-4,694,000","-274,848,000","-2,368,000","-750,000","-522,000","-583,000","-819,000","-1,861,000","-1,075,000","-2,386,000","-4,798,000","-50,291,000","-552,000"
	CashFlowFromContinuingInvestingActivities,"-282,660,000","-4,694,000","-274,848,000","-2,368,000","-750,000","-522,000","-583,000","-819,000","-1,861,000","-1,075,000","-2,386,000","-4,798,000","-50,291,000","-552,000"
		NetPPEPurchaseAndSale,"-9,635,000","-4,694,000","-1,823,000","-2,368,000","-750,000","-522,000","-583,000","-819,000","-1,861,000","-1,075,000","-2,386,000","-750,000","-2,072,000","-552,000"
