name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,06/30/1999,03/31/1999
		StockBasedCompensation,"48,309,000","12,823,000","11,520,000","12,231,000","11,735,000","10,535,000","8,779,000","8,909,000","9,468,000","9,002,000","5,888,000","6,794,000","7,353,000","6,936,000","6,035,000","7,902,000","6,629,000","5,674,000","4,741,000","4,741,000","4,559,000","4,032,000","4,160,000","5,045,000","4,615,000","4,219,000","3,833,000","3,796,000","3,439,000","4,522,000","2,736,000","3,256,000","2,978,000","2,358,000","2,258,000","1,457,000","3,999,000","954,000","1,463,000","505,000","518,000","495,000","508,000","439,000","485,000","167,000","151,000","86,000","64,000","65,000","117,000","503,000","483,000","1,439,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"33,607,000","-7,698,000","9,658,000","19,097,000","12,550,000","10,735,000","6,224,000","4,611,000","9,658,000","6,895,000","15,060,000","4,875,000","4,815,000","4,755,000","4,698,000","4,704,000","4,517,000","3,370,000","179,000","194,000","201,000","202,000","202,000","175,000","37,000","38,000","134,000","133,000","134,000","133,000","131,000","115,000","119,000","135,000","111,000","49,000","166,000","167,000","26,203,000","-9,382,000","-9,696,000","-6,845,000",,"-34,590,000",,,,,,,,,,,"-502,000","207,000","305,000","133,000","293,000","-197,000","399,000","64,000","5,244,000","219,000",,,,,,,,,,,,,,,,,,,,"0",,,,,,"8,389,000",,
		ChangeInWorkingCapital,"-15,233,000","-18,214,000","4,287,000","2,439,000","-3,745,000","-61,561,000","16,842,000","-12,072,000","3,259,000","-10,983,000","-15,551,000","-5,608,000","-28,108,000","-13,702,000","6,919,000","8,695,000","9,450,000","-9,328,000","11,510,000","1,292,000","2,928,000","-4,448,000","5,396,000","885,000","3,122,000","-767,000","-909,000","2,540,000","347,000","-2,601,000","1,463,000","-641,000","2,022,000","-1,011,000","-417,000","-636,000","-579,000","1,202,000","5,521,000","-504,000","1,754,000","607,000","1,480,000","74,000","-1,569,000","1,543,000","-3,253,000","-796,000","2,318,000","23,000","-2,486,000","-1,054,000","-7,819,000","6,222,000","506,000","-1,468,000","1,941,000","160,000","-355,000","672,000","-4,809,000","-1,766,000","4,909,000","179,000","761,000","-1,267,000","1,000,000","207,000","-231,000","-757,000","-618,000","1,012,000","1,715,000","126,000","-247,000","-406,000","27,000","-53,000","-183,000","-1,207,000","758,000","-2,914,000","3,360,000","-1,421,000","2,778,000","-754,000","-1,000,000","2,052,000","1,078,000","-24,000","36,000","18,000"
			ChangeInReceivables,"-8,850,000","-1,798,000","-5,243,000","-1,020,000","-789,000","-1,066,000","-1,366,000","-23,000","1,981,000","2,078,000","-3,886,000","-3,708,000","-2,291,000","-3,832,000",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","757,000","-317,000","-137,000","-134,000","302,000","11,000","-47,000","2,022,000","56,000","-1,949,000","-108,000","-97,000","8,000","-50,000","-22,000","277,000","-77,000","-225,000","-25,000","111,000","130,000","9,000","-145,000",,,,,,,,,,,"0","0","0","199,000","1,534,000",,,"-138,000","-658,000","-1,599,000","1,496,000","-1,532,000",,,,,,
				ChangesInAccountReceivables,"-8,850,000","-1,798,000","-5,243,000","-1,020,000","-789,000","-1,066,000","-1,366,000","-23,000","1,981,000","2,078,000","-3,886,000","-3,708,000","-2,291,000","-3,832,000",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","757,000","-317,000","-137,000","-134,000","302,000","-48,000","12,000","-1,000","56,000","74,000","-108,000","-97,000","8,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-12,462,000","2,240,000","1,132,000","-7,031,000","-8,803,000","-2,754,000","-6,064,000","-7,956,000","-4,828,000","-2,332,000","-5,000,000","-3,153,000","-7,478,000","-5,650,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","576,000","1,245,000","-24,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPrepaidAssets,"-10,357,000","-2,752,000","-3,452,000","5,387,000","-9,540,000","2,056,000","-3,745,000","-4,793,000","1,083,000","4,341,000","1,438,000","-5,568,000","-3,527,000","-1,061,000","-1,199,000","-662,000","-1,436,000","-2,217,000","-1,731,000","-1,180,000","-224,000","352,000","421,000","946,000","-860,000","-316,000","1,132,000","-1,227,000","-1,187,000","-202,000","-1,614,000","485,000","757,000","-2,600,000","-754,000","108,000","-389,000","-797,000","-5,000","88,000","-526,000","263,000","138,000","12,000","-472,000","108,000","127,000","-23,000","-259,000","77,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"26,061,000","13,363,000","5,171,000","-286,000","12,499,000","-24,959,000","20,643,000","-816,000","2,634,000","-3,311,000","-12,586,000","6,303,000","-3,716,000","9,822,000","10,654,000","9,357,000","10,886,000","-7,111,000","13,241,000","2,472,000","3,152,000","-4,800,000","4,975,000","-61,000","3,982,000","-451,000","-2,041,000","2,000,000","568,000","334,000","1,791,000","-2,086,000","565,000","3,057,000","-549,000","-808,000","-720,000","2,847,000","4,900,000","-1,324,000","1,941,000","-128,000","2,402,000","-27,000","-914,000","1,291,000","-3,713,000","-386,000","594,000","-189,000","-810,000","-816,000","-7,645,000","8,635,000","405,000","29,000","284,000","-100,000","172,000","53,000","-3,571,000","-2,936,000","3,403,000","900,000","641,000","1,275,000","-1,026,000","63,000","390,000","-1,080,000","-1,359,000","373,000","1,833,000","1,114,000","22,000","-904,000","397,000","204,000","-1,765,000","-491,000","-44,000","-1,186,000","-171,000","-464,000","1,574,000","871,000","-1,240,000","1,282,000","1,064,000","278,000","93,000","30,000"
				ChangeInPayable,"26,061,000","13,363,000","11,279,000","-7,696,000","9,115,000","-20,273,000","20,705,000","-3,055,000","8,006,000","4,169,000","-6,376,000","2,694,000","-10,783,000","9,499,000","1,334,000","555,000","2,809,000","-828,000","4,525,000","-1,688,000","2,793,000","-2,026,000","2,406,000","-861,000","695,000","527,000","-3,121,000","2,321,000","408,000","-1,389,000","766,000","-1,096,000","-247,000","3,889,000","1,268,000","-3,204,000","-319,000","1,124,000","4,075,000","-213,000","319,000","545,000","830,000","-417,000","-1,161,000","1,632,000","-2,869,000","-481,000","479,000","121,000","-894,000","-755,000","-3,500,000","4,184,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"93,000","30,000"
					ChangeInTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,"-625,000","-1,544,000","2,794,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,"-625,000","-1,544,000","2,794,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"26,061,000","13,363,000","11,279,000","-7,696,000","9,115,000","-20,273,000","20,705,000","-3,055,000","8,006,000","4,169,000","-6,376,000","2,694,000","-10,783,000","9,499,000","1,334,000","555,000","2,809,000","-828,000","4,525,000","-1,688,000","2,793,000","-2,026,000","2,406,000","-861,000","695,000","527,000","-3,121,000","2,321,000","408,000","-1,389,000","766,000","-1,096,000","-247,000","3,889,000","1,268,000","-3,204,000","-319,000","1,124,000","4,075,000","-213,000","319,000","545,000","830,000","-417,000","-1,161,000","1,632,000","-2,869,000","-481,000","479,000","121,000","-269,000","-130,000","-1,956,000","1,390,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,,,,"7,410,000","3,384,000","-4,686,000","-62,000","2,239,000","-5,372,000","-7,480,000","-6,210,000","3,609,000","7,067,000","323,000","9,320,000","8,802,000","8,077,000","-6,283,000","8,716,000","4,160,000","359,000","-2,774,000","2,569,000","800,000","3,287,000","-978,000","1,080,000","-321,000","160,000","1,723,000","1,025,000","-990,000","812,000","-832,000","-1,817,000","2,396,000","-401,000","1,723,000","825,000","-1,111,000","1,622,000","-673,000","1,572,000","390,000","247,000","-341,000","-844,000","95,000","115,000","-310,000","84,000","-61,000","-4,145,000","4,451,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInInterestPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-1,000","-1,000","-1,000","-7,000","-3,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,"-10,993,000","-6,289,000","-3,441,000","1,629,000","-2,892,000","-19,731,000","-1,475,000","-1,535,000","-1,683,000","-1,568,000","-703,000","-3,218,000","-5,043,000","-7,044,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49,000","58,000","-90,000","74,000","306,000","706,000","-802,000","-159,000","120,000","121,000","-339,000","488,000","245,000","-1,665,000","980,000","103,000","355,000","392,000","-491,000","25,000","-764,000","-427,000","-127,000","-393,000",,
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-39,000","79,000",,,,,,"-1,488,000","1,463,000","203,000","-445,000","229,000","-1,026,000","265,000","52,000","-751,000","2,031,000","-2,740,000","1,977,000","86,000","-531,000","249,000","435,000","-67,000","684,000","-829,000","-389,000","377,000","-31,000","-944,000","-197,000","-839,000","-316,000","-1,693,000","3,834,000","250,000","199,000","-118,000","-119,000","2,320,000","141,000","91,000",,
			ChangeInOtherWorkingCapital,"1,368,000","-22,978,000","10,120,000","3,760,000","5,780,000","-15,107,000","8,849,000","3,051,000","4,072,000","-10,191,000","5,186,000","3,736,000","-6,053,000","-5,937,000",,,,,,,,,,,,,,,"966,000","-2,733,000","1,286,000","960,000","700,000","-1,468,000","886,000","64,000","530,000","-848,000","626,000","732,000","339,000","-285,000","-743,000","226,000","-49,000","-158,000",,,,,"2,592,000","-130,000","-77,000","-2,421,000","329,000","13,000","-83,000","134,000","143,000",,,"199,000","200,000","199,000","-9,000","198,000",,,,,,,,,,,,,,,,,,,,,,,,,"-57,000","-12,000"
InvestingCashFlow,"-164,511,000","-101,407,000","-51,218,000","-8,401,000","-3,485,000","-1,181,000","-1,515,000","-747,000","-1,881,000","-2,679,000","-13,038,000","-14,592,000","-10,610,000","-4,028,000","-4,751,000","-1,851,000","-2,847,000","-5,365,000","-1,700,000","-447,000","-437,000","-417,000","-772,000","-1,300,000","-1,540,000","-588,000","-407,000","-853,000","-930,000","-1,264,000","-1,527,000","-2,919,000","-564,000","-331,000","-113,000","1,933,000","-330,000","-161,000","44,589,000","-28,000","4,120,000","12,841,000","10,482,000","8,640,000","-1,249,000","16,487,000","9,976,000","-589,000","-10,053,000","6,624,000","-14,392,000","-6,873,000","-87,750,000","127,755,000","3,245,000","4,571,000","-744,000","5,601,000","9,066,000","0","0","-500,000","-517,000","-1,487,000","-3,016,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-44,000","-121,000","246,000","11,168,000","-10,856,000","832,000","3,924,000","1,459,000","-12,000","-6,000"
	CashFlowFromContinuingInvestingActivities,"-164,511,000","-101,407,000","-51,218,000","-8,401,000","-3,485,000","-1,181,000","-1,515,000","-747,000","-1,881,000","-2,679,000","-13,038,000","-14,592,000","-10,610,000","-4,028,000","-4,751,000","-1,851,000","-2,847,000","-5,365,000","-1,700,000","-447,000","-437,000","-417,000","-772,000","-1,300,000","-1,540,000","-588,000","-407,000","-853,000","-930,000","-1,264,000","-1,527,000","-2,919,000","-564,000","-331,000","-113,000","1,933,000","-330,000","-161,000","44,589,000","-28,000","4,120,000","12,841,000","10,482,000","8,640,000","-1,249,000","16,487,000","9,976,000","-589,000","-10,053,000","6,624,000","-14,392,000","-6,873,000","-87,750,000","127,755,000","3,245,000","4,571,000","-744,000","5,601,000","9,066,000","0","0","-500,000","-517,000","-1,487,000","-3,016,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-44,000","-121,000","246,000","11,168,000","-10,856,000","832,000","3,924,000","1,459,000","-12,000","-6,000"
		NetPPEPurchaseAndSale,"-7,809,000","-1,701,000","-1,142,000","-1,481,000","-3,485,000","-1,181,000","-933,000","-747,000","-1,881,000","-2,679,000","-13,038,000","-14,592,000","-10,610,000","-4,028,000","-3,027,000","-1,851,000","-2,847,000","-5,365,000","-1,700,000","-447,000","-437,000","-417,000","-772,000","-1,300,000","-1,540,000","-588,000","-407,000","-853,000","-930,000","-1,264,000","-1,527,000","-2,919,000","-564,000","-331,000","-113,000","-220,000","-330,000","-161,000","-163,000","-32,000","-24,000","-66,000","-424,000","-487,000","-54,000","-14,000","0","0","0","0",,,,,,,,,,,,,"-517,000","-1,487,000",,,,,,,,,,,,,,,,,,,"-44,000","-121,000","-54,000","-32,000","3,541,000","-4,728,000","3,547,000","-41,000","-12,000","-6,000"
			PurchaseOfPPE,"-7,809,000","-1,701,000","-1,142,000","-1,481,000","-3,485,000","-1,181,000","-933,000","-747,000","-1,881,000","-2,679,000","-13,038,000","-14,592,000","-10,610,000","-4,028,000","-3,027,000","-1,851,000","-2,847,000","-5,365,000","-1,700,000","-447,000","-437,000","-417,000","-772,000","-1,300,000","-1,540,000","-588,000","-407,000","-853,000","-930,000","-1,264,000","-1,537,000","-2,919,000","-564,000","-331,000","-113,000","-220,000","-330,000","-163,000","-168,000","-27,000","-29,000","-66,000","-424,000","-487,000","-54,000","-14,000",,,,,,,,,,,,,,,,,"-517,000","-1,487,000",,,,,,,,,,,,,,,,,,,"-44,000","-121,000","-54,000","-32,000","-72,000","-1,115,000","-66,000","-41,000","-12,000","-6,000"
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,000","0","0","0","0","0","0","2,000",,,,,,,,,"0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,,,"216,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,,,"216,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"-149,998,000","-99,706,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0","2,153,000","0","0","44,757,000","-1,000","4,144,000","12,907,000","10,906,000","9,127,000","-1,195,000","16,501,000","16,709,000","-589,000","-10,053,000","6,624,000","-14,098,000","-6,873,000","-87,763,000","0","3,245,000","4,571,000","-744,000","5,601,000","9,066,000","0","0","-500,000",,,,,,,,,,,,,,,,,,,,,"0","0","300,000","11,200,000","-10,784,000","1,947,000","377,000","1,500,000","0","0"
			PurchaseOfInvestment,"-149,998,000","-99,706,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-19,657,000","0","0","0","424,000","-122,000","-1,376,000","-87,000","-7,705,000","-22,089,000","-52,899,000","-19,769,000","-14,098,000","-6,883,000",,,,,,,"0","0","0","-500,000",,,,,,,,,,,,,,,,,,,,,,,,,"-18,728,000","0","-297,000","-199,000","0","0"
			SaleOfInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0","2,153,000","0","0","64,414,000","-1,000","4,144,000","12,907,000","10,482,000","9,249,000","181,000","16,588,000","24,414,000","21,500,000","42,846,000","26,393,000","0",,,"0","3,245,000","4,571,000","-744,000","5,601,000",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","300,000","11,200,000","7,944,000","1,947,000","674,000","1,699,000","0","0"
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,000","127,755,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FinancingCashFlow,"612,302,000","6,459,000","5,710,000","2,536,000","597,597,000","6,703,000","12,011,000","6,102,000","250,756,000","2,134,000","9,238,000","1,358,000","271,633,000","3,049,000","1,797,000","605,000","5,549,000","378,792,000","433,000","378,222,000","1,869,000","565,000","20,853,000","9,692,000","47,000","81,000","-139,000","825,000","225,643,000","1,475,000","6,374,000","108,438,000","-60,000","337,000","39,000","67,790,000","596,000","22,000","10,130,000","25,630,000","9,698,000","-34,000","-18,000","-22,000","11,000","-21,000","-3,000","0","1,000","-231,000","-229,000","-233,000","3,847,000","-518,000","-494,000","-557,000","-486,000","-553,000","778,000","0","17,047,000","297,000","443,000","6,000","2,000","52,050,000","4,368,000","88,000","78,000","32,844,000","8,165,000","-2,000","-3,566,000","0","20,000","12,962,000","-42,000","11,000","17,000","0","135,000","18,000","44,000","30,000","55,000","24,000","60,641,000","185,000","33,220,000","3,322,000","1,000","0"
	CashFlowFromContinuingFinancingActivities,"612,302,000","6,459,000","5,710,000","2,536,000","597,597,000","6,703,000","12,011,000","6,102,000","250,756,000","2,134,000","9,238,000","1,358,000","271,633,000","3,049,000","1,797,000","605,000","5,549,000","378,792,000","433,000","378,222,000","1,869,000","565,000","20,853,000","9,692,000","47,000","81,000","-139,000","825,000","225,643,000","1,475,000","6,374,000","108,438,000","-60,000","337,000","39,000","67,790,000","596,000","22,000","10,130,000","25,630,000","9,698,000","-34,000","-18,000","-22,000","11,000","-21,000","-3,000","0","1,000","-231,000","-229,000","-233,000","3,847,000","-518,000","-494,000","-557,000","-486,000","-553,000","778,000","0","17,047,000","297,000","443,000","6,000","2,000","52,050,000","4,368,000","88,000","78,000","32,844,000","8,165,000","-2,000","-3,566,000","0","20,000","12,962,000","-42,000","11,000","17,000","0","135,000","18,000","44,000","30,000","55,000","24,000","60,641,000","185,000","33,220,000","3,322,000","1,000","0"
