name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
OperatingCashFlow,"1,349,400,000","579,800,000","278,600,000","236,300,000","254,700,000","448,300,000","245,400,000","150,900,000","337,800,000","369,900,000","351,500,000","305,600,000","527,100,000","399,100,000","-387,100,000","117,700,000","421,300,000","388,200,000","212,600,000","-121,800,000","240,300,000","411,100,000","271,300,000","44,900,000","184,200,000","302,900,000","262,900,000","78,300,000","511,300,000","604,300,000","433,100,000","235,500,000","257,000,000","394,000,000","358,200,000","184,100,000","445,400,000","449,100,000","333,700,000","170,000,000","291,800,000","480,000,000","76,100,000","58,100,000","313,900,000","422,100,000","392,900,000","-70,000,000","319,200,000","83,300,000","546,000,000","-120,000,000","182,300,000","1,057,900,000","306,700,000","-361,900,000","-205,900,000","845,300,000","358,300,000","-189,000,000","-192,100,000","780,000,000","290,900,000","-155,400,000","294,400,000","726,300,000","-44,600,000","-180,800,000","-83,900,000","1,021,600,000","208,400,000","-278,600,000","320,600,000","772,400,000","148,800,000","-112,400,000","-161,000,000","597,500,000","271,900,000","24,400,000","76,000,000","800,100,000","349,100,000","161,300,000","120,500,000","411,700,000","-236,448,000","-965,000","-4,926,000","235,439,000","93,100,000","48,700,000","24,000,000","287,200,000","107,500,000","85,300,000","101,700,000","189,600,000","71,800,000","129,900,000","-78,300,000","305,100,000","105,200,000","57,100,000","3,900,000","154,800,000","41,000,000","56,200,000","51,500,000","242,800,000","51,500,000","62,000,000","5,900,000","217,000,000"
	CashFlowFromContinuingOperatingActivities,"1,349,400,000","579,800,000","278,600,000","236,300,000","254,700,000","448,300,000","245,400,000","150,900,000","337,800,000","369,900,000","351,500,000","305,600,000","527,100,000","399,100,000","-387,100,000","117,700,000","421,300,000","388,200,000","212,600,000","-122,000,000","240,400,000","411,100,000","271,300,000","45,000,000","184,600,000","303,200,000","257,100,000","-209,400,000","511,400,000","604,300,000","433,200,000","235,800,000","257,600,000","394,400,000","359,100,000","184,400,000","446,000,000","437,300,000","320,400,000","171,100,000","292,400,000","480,400,000","77,600,000","62,600,000","343,300,000","436,800,000","395,200,000","-59,900,000","332,900,000","114,400,000","561,400,000","42,100,000","197,400,000","1,119,800,000","-36,000,000","-388,900,000","-431,100,000","758,000,000","360,400,000","-187,600,000","-193,700,000","787,200,000","259,100,000","-159,400,000","293,800,000","726,200,000","-44,600,000","-179,600,000","-67,600,000","1,021,500,000","206,200,000","-278,600,000","320,600,000","772,400,000","151,200,000","-93,200,000","-38,700,000","595,100,000","288,100,000","24,400,000","76,000,000","800,100,000","349,100,000","161,300,000","103,600,000","428,600,000","-207,748,000","-965,000","-4,926,000","235,439,000","93,100,000","48,700,000","24,000,000","287,200,000","107,500,000","85,300,000","101,700,000","189,600,000","71,800,000","129,900,000","-78,300,000","305,100,000","105,200,000","57,100,000","3,900,000","154,800,000","41,000,000","56,200,000","51,500,000","242,800,000","51,500,000","62,000,000","5,900,000","217,000,000"
		NetIncomeFromContinuingOperations,"723,600,000","431,300,000","173,200,000","62,200,000","56,900,000","296,500,000","87,800,000","-172,900,000","-4,700,000","75,600,000","-139,300,000","6,600,000","296,900,000","218,900,000","-11,700,000","-339,500,000","24,500,000","276,100,000","-52,300,000","14,000,000","-44,400,000","211,300,000","88,800,000","30,900,000","28,700,000","179,700,000","64,400,000","-113,700,000","-27,400,000","275,300,000","154,300,000","31,500,000","78,500,000","266,400,000","153,000,000","50,400,000","72,100,000","215,400,000","128,500,000","19,300,000","69,400,000","193,400,000","20,300,000","34,700,000","38,900,000","205,200,000","33,400,000","33,200,000","28,100,000","197,300,000","89,500,000","-15,400,000","-4,800,000","148,400,000","162,000,000","20,000,000","-202,300,000","99,300,000","67,000,000","11,000,000","26,700,000","216,700,000","62,500,000","25,800,000","21,000,000","172,900,000","68,000,000","-6,800,000","39,000,000","206,300,000","159,400,000","28,800,000","34,600,000","213,500,000","139,800,000","15,400,000","-324,900,000","254,900,000","82,100,000","23,200,000","25,000,000","242,200,000","55,500,000","-20,100,000","-8,000,000","188,800,000","1,871,000","52,000,000","23,413,000","79,616,000","32,900,000","28,000,000","22,900,000","76,600,000","60,600,000","43,100,000","29,500,000","60,700,000","55,900,000","35,800,000","28,300,000","70,800,000","51,400,000","34,400,000","23,400,000","67,500,000","51,900,000","36,400,000","26,900,000","60,300,000","49,000,000","28,500,000","21,500,000","65,000,000"
		OperatingGainsLosses,"-107,500,000","-105,000,000","-800,000","-1,600,000","-100,000","8,100,000","409,900,000",,,,,,,,"0","33,000,000",,,"0","0",,,,,,,"1,800,000","46,300,000","76,900,000","-14,700,000","6,100,000","-13,800,000","-11,300,000","-22,700,000","-25,700,000","-20,300,000","-5,400,000","-6,500,000","-62,100,000","-100,000","-4,400,000","4,800,000","59,200,000","-1,100,000","7,400,000","-1,700,000","100,400,000","-3,300,000","7,700,000","-7,500,000","-4,600,000","700,000","-600,000","-700,000","3,000,000","-21,800,000","-2,700,000","-4,900,000","-3,100,000","-16,400,000","5,100,000","-3,600,000","12,100,000","33,500,000","-19,900,000","-18,400,000","186,700,000","-94,600,000","6,800,000","-39,700,000","13,800,000","-9,400,000","-9,500,000","-5,300,000","-55,400,000","58,500,000","393,800,000","-65,100,000","40,000,000","5,600,000","-84,200,000","1,000,000","-539,900,000","225,900,000","-183,800,000","300,000","6,423,000","-66,082,000","-5,024,000","1,283,000","20,700,000","900,000","1,500,000","-8,300,000","-1,500,000","-1,300,000","-1,400,000","-1,300,000","-1,400,000","-1,400,000","-1,400,000","-1,300,000","-1,600,000","-1,500,000","-1,200,000","-20,200,000","-1,900,000","-1,900,000","-1,800,000","-1,900,000","-1,800,000","-1,900,000","-1,800,000","-1,000,000"
			GainLossOnSaleOfPPE,,,,,,"8,100,000",,,,,,,,,,,,,,,,,,,,,,"14,700,000","-8,500,000","-5,000,000",,"-2,900,000","-700,000","-15,700,000","-7,400,000","-9,800,000","-200,000","-200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,700,000","1,900,000","600,000","-500,000","700,000","500,000","600,000","800,000","700,000","-2,200,000","2,700,000","1,400,000",,,,"12,900,000",,,"8,100,000","1,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,"-200,000","29,200,000","-13,900,000","-14,500,000","-13,500,000","-11,700,000","-11,000,000","-9,600,000","-10,200,000","-10,300,000","-7,900,000","-7,300,000","-33,100,000","-100,000","8,900,000","-6,600,000","-16,600,000","7,300,000","-1,300,000","-3,100,000","-11,600,000","-3,300,000","7,500,000","-7,400,000","-5,900,000","-5,400,000","2,600,000","-6,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"756,100,000","192,700,000","188,200,000","188,900,000","186,300,000","185,000,000","183,500,000","180,600,000","177,500,000","184,300,000","182,200,000","182,200,000","177,900,000","175,100,000","161,800,000","148,500,000","144,600,000","144,700,000","141,800,000","143,000,000","142,200,000","143,300,000","141,100,000","136,300,000","136,900,000","132,800,000","133,400,000","66,100,000","167,400,000","157,500,000","154,700,000","153,000,000","149,100,000","148,700,000","145,900,000","144,500,000","143,300,000","143,600,000","141,800,000","126,000,000","148,000,000","146,100,000","129,900,000","134,900,000","134,500,000","138,900,000","141,800,000","153,100,000","151,600,000","149,800,000","148,900,000","148,200,000","148,100,000","143,800,000","142,900,000","137,300,000","149,600,000","137,400,000","141,600,000","144,100,000","140,000,000","140,800,000","139,700,000","138,400,000","139,900,000","138,900,000","133,900,000","142,900,000","144,500,000","141,400,000","131,600,000","132,900,000","141,400,000","125,400,000","135,900,000","127,700,000","104,000,000","148,300,000","152,600,000","145,000,000","126,600,000","149,800,000","176,000,000","179,600,000","155,000,000","161,100,000","121,031,000","84,100,000","84,590,000","84,479,000",,,,,,,,,,,,,,,,,,,,,,,,
			DepreciationAndAmortization,"756,100,000","192,700,000","188,200,000","188,900,000","186,300,000","185,000,000","183,500,000","180,600,000","177,500,000","184,300,000","182,200,000","182,200,000","177,900,000","175,100,000","161,800,000","148,500,000","144,600,000","144,700,000","141,800,000","143,000,000","142,200,000","143,300,000","141,100,000","136,300,000","136,900,000","132,800,000","133,400,000","66,100,000","167,400,000","157,500,000","154,700,000","153,000,000","149,100,000","148,700,000","145,900,000","144,500,000","143,300,000","143,600,000","141,800,000","126,000,000","148,000,000","146,100,000","129,900,000","134,900,000","134,500,000","138,900,000","141,800,000","153,100,000","151,600,000","149,800,000","148,900,000","148,200,000","148,100,000","143,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"143,900,000","87,200,000","22,900,000","18,200,000","15,600,000","55,200,000","41,800,000","-59,400,000","8,500,000","-19,900,000","-2,200,000","-6,100,000","74,900,000","51,600,000","-161,800,000","-92,700,000","9,500,000","56,800,000","210,400,000","7,900,000","-21,000,000","109,400,000","44,600,000","13,400,000","22,300,000","102,000,000","75,200,000","-59,100,000","-15,900,000","135,100,000","78,300,000","34,000,000","37,900,000","148,900,000","88,300,000","31,700,000","50,900,000","116,500,000","164,500,000","11,100,000","36,800,000","92,200,000","13,200,000","33,100,000","32,700,000","99,400,000","69,500,000","92,000,000","11,400,000","27,200,000","23,800,000","320,300,000","11,000,000","23,100,000","45,700,000","40,000,000","35,400,000","16,700,000","34,900,000","-8,100,000","-15,700,000","1,600,000","16,000,000","-21,100,000","-67,800,000","-40,500,000","40,100,000","24,800,000","-51,800,000","-29,800,000","103,400,000","6,000,000","1,500,000","-13,400,000","82,700,000","-20,500,000","-7,400,000","23,100,000","33,400,000","36,200,000","26,800,000","17,700,000","45,600,000","10,700,000","-35,400,000","-64,000,000","66,588,000","1,466,000","-9,970,000","-23,384,000","18,900,000","4,000,000","-3,900,000","-26,900,000","27,700,000","-6,900,000","-12,700,000","-30,000,000","32,400,000","-500,000","-25,600,000","-7,800,000","12,500,000","2,000,000","-2,100,000","15,000,000","15,000,000","4,300,000","-4,900,000","-17,100,000","-3,600,000","7,500,000","-300,000","-15,100,000"
