name,ttm,03/31/2022,12/31/2021,09/30/2021
MarketCap,"3,824,945,710","5,072,619,059","7,176,710,497","11,232,469,425"
EnterpriseValue,"2,658,615,710","3,749,079,059","5,850,160,497","10,991,852,425"
PsRatio,"9.406","6.31","20.409","34.932"
PbRatio,"3.442","4.097","5.66",
EnterprisesValueRevenueRatio,"6.563","32.704","55.462","113.771"
EnterprisesValueEBITDARatio,"-11.212","-84.915","-110.646","-80.303"
