name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,08/31/2017,05/31/2017,02/28/2017,12/31/2016,08/31/2016,05/31/2016,02/29/2016
				BuildingsAndImprovements,"2,776,000,000","2,695,000,000","2,518,000,000","2,466,000,000","2,424,000,000","2,367,000,000","2,282,000,000","2,146,000,000","2,174,000,000","2,159,000,000","2,099,000,000","2,162,000,000","2,209,000,000","2,121,000,000","2,145,000,000","2,169,000,000","2,324,000,000","2,184,000,000","2,168,000,000","2,100,000,000","2,072,000,000",,"2,161,000,000","2,192,000,000","2,226,000,000"
				MachineryFurnitureEquipment,"1,864,000,000","1,878,000,000","1,651,000,000","1,568,000,000","1,473,000,000","1,490,000,000","1,375,000,000","1,254,000,000","1,211,000,000","1,282,000,000","1,191,000,000","1,210,000,000","1,218,000,000","1,201,000,000","1,175,000,000","1,208,000,000","1,240,000,000","1,204,000,000","1,139,000,000","1,078,000,000","1,075,000,000",,"1,110,000,000","1,100,000,000","1,131,000,000"
				OtherProperties,"2,601,000,000","2,664,000,000","2,331,000,000","2,242,000,000","2,177,000,000","2,200,000,000","2,065,000,000","1,916,000,000","1,929,000,000","2,015,000,000","1,919,000,000","1,981,000,000","2,042,000,000","26,000,000","27,000,000","28,000,000","29,000,000","28,000,000","30,000,000","29,000,000","30,000,000",,"31,000,000","33,000,000","33,000,000"
			AccumulatedDepreciation,"-2,464,000,000","-2,374,000,000","-2,303,000,000","-2,249,000,000","-2,185,000,000","-2,128,000,000","-2,046,000,000","-1,926,000,000","-1,915,000,000","-1,877,000,000","-1,810,000,000","-1,828,000,000","-1,833,000,000","-1,733,000,000","-1,742,000,000","-1,748,000,000","-1,838,000,000","-1,725,000,000","-1,685,000,000","-1,590,000,000","-1,550,000,000",,"-1,595,000,000","-1,583,000,000","-1,603,000,000"
		GoodwillAndOtherIntangibleAssets,"2,551,000,000","2,552,000,000","1,214,000,000","1,208,000,000","1,201,000,000","1,218,000,000","1,182,000,000","621,000,000","468,000,000","481,000,000","483,000,000","508,000,000","525,000,000","520,000,000","399,000,000","421,000,000","452,000,000","209,000,000","211,000,000","208,000,000","167,000,000","167,000,000","178,000,000","184,000,000","187,000,000"
			Goodwill,"2,163,000,000","2,142,000,000","858,000,000","841,000,000","829,000,000","832,000,000","800,000,000","309,000,000","250,000,000","254,000,000","256,000,000","266,000,000","273,000,000","266,000,000","266,000,000","276,000,000","291,000,000","108,000,000","107,000,000","103,000,000","80,000,000","79,000,000","82,000,000","83,000,000","84,000,000"
			OtherIntangibleAssets,"388,000,000","410,000,000","356,000,000","367,000,000","372,000,000","386,000,000","382,000,000","312,000,000","218,000,000","227,000,000","227,000,000","242,000,000","252,000,000","254,000,000","133,000,000","145,000,000","161,000,000","101,000,000","104,000,000","105,000,000","87,000,000","88,000,000","96,000,000","101,000,000","103,000,000"
		InvestmentsAndAdvances,"480,000,000","504,000,000","530,000,000","561,000,000","516,000,000","306,000,000","261,000,000","218,000,000","209,000,000","199,000,000","160,000,000","132,000,000","101,000,000","128,000,000","68,000,000","53,000,000","44,000,000","89,000,000","74,000,000","51,000,000","37,000,000","71,000,000","64,000,000","46,000,000","36,000,000"
			LongTermEquityInvestment,"305,000,000","292,000,000","309,000,000","301,000,000","48,000,000","85,000,000","71,000,000","68,000,000","107,000,000","89,000,000","74,000,000","58,000,000","44,000,000","81,000,000","68,000,000","53,000,000","44,000,000","89,000,000","74,000,000","51,000,000","37,000,000","71,000,000","64,000,000","46,000,000","36,000,000"
				InvestmentsinAssociatesatCost,"305,000,000","292,000,000","309,000,000","301,000,000","48,000,000","85,000,000","71,000,000","68,000,000","107,000,000","89,000,000","74,000,000","58,000,000","44,000,000","81,000,000","68,000,000","53,000,000","44,000,000","89,000,000","74,000,000","51,000,000","37,000,000","71,000,000","64,000,000","46,000,000","36,000,000"
			InvestmentinFinancialAssets,"175,000,000","212,000,000","221,000,000","260,000,000","468,000,000","221,000,000","190,000,000","150,000,000","102,000,000","110,000,000","86,000,000","74,000,000","57,000,000","47,000,000",,,,,,,,,,,
				AvailableForSaleSecurities,"175,000,000","212,000,000","221,000,000","260,000,000","468,000,000","221,000,000","190,000,000","150,000,000","102,000,000","110,000,000","86,000,000","74,000,000","57,000,000","47,000,000",,,,,,,,,,,
		NonCurrentAccountsReceivable,"324,000,000","322,000,000","281,000,000","272,000,000","271,000,000","270,000,000","252,000,000","237,000,000","241,000,000","243,000,000","232,000,000","243,000,000","249,000,000","226,000,000",,,,,,,,,,,
		NonCurrentDeferredAssets,"102,000,000","113,000,000","75,000,000","81,000,000","91,000,000","107,000,000","110,000,000","108,000,000","101,000,000","104,000,000","98,000,000","108,000,000","114,000,000","97,000,000","75,000,000","85,000,000","110,000,000","99,000,000","168,000,000","166,000,000","163,000,000","162,000,000","139,000,000","142,000,000","132,000,000"
			NonCurrentDeferredTaxesAssets,"96,000,000","106,000,000","68,000,000","73,000,000","83,000,000","98,000,000","102,000,000","99,000,000","92,000,000","95,000,000","89,000,000","99,000,000","104,000,000","89,000,000","75,000,000","85,000,000","110,000,000","99,000,000","168,000,000","166,000,000","163,000,000","162,000,000","139,000,000","142,000,000","132,000,000"
		NonCurrentPrepaidAssets,"101,000,000","101,000,000","93,000,000","88,000,000","87,000,000","83,000,000","79,000,000","73,000,000","100,000,000","71,000,000","69,000,000","68,000,000","67,000,000","64,000,000",,,,,,,,,,,
		OtherNonCurrentAssets,"38,000,000","52,000,000","34,000,000","27,000,000","26,000,000","26,000,000","26,000,000","13,000,000","14,000,000","14,000,000","13,000,000","4,000,000","3,000,000","8,000,000","498,000,000","421,000,000","412,000,000","373,000,000","301,000,000","287,000,000","261,000,000","254,000,000","217,000,000","187,000,000","187,000,000"
TotalLiabilitiesNetMinorityInterest,"4,931,000,000","5,301,000,000","4,629,000,000","4,476,000,000","4,224,000,000","4,404,000,000","4,179,000,000","3,676,000,000","3,423,000,000","3,775,000,000","3,595,000,000","3,646,000,000","3,699,000,000","1,633,000,000","1,603,000,000","1,629,000,000","1,691,000,000","1,399,000,000","1,514,000,000","1,289,000,000","1,347,000,000","1,284,000,000","1,353,000,000","1,235,000,000","1,336,000,000"
	CurrentLiabilities,"2,085,000,000","2,383,000,000","2,194,000,000","2,116,000,000","1,922,000,000","2,067,000,000","2,007,000,000","1,723,000,000","1,483,000,000","1,736,000,000","1,648,000,000","1,626,000,000","1,587,000,000","1,253,000,000","1,192,000,000","1,206,000,000","1,220,000,000","1,017,000,000","1,212,000,000","1,002,000,000","1,068,000,000","1,004,000,000","1,092,000,000","968,000,000","1,069,000,000"
		PayablesAndAccruedExpenses,"1,054,000,000","1,221,000,000","1,132,000,000","1,091,000,000","938,000,000","1,056,000,000","1,031,000,000","845,000,000","705,000,000","882,000,000","851,000,000","840,000,000","818,000,000","842,000,000","820,000,000","869,000,000","901,000,000","621,000,000","781,000,000","636,000,000","738,000,000","1,004,000,000","717,000,000","653,000,000","730,000,000"
			Payables,"786,000,000","881,000,000","824,000,000","786,000,000","693,000,000","780,000,000","748,000,000","629,000,000","515,000,000","668,000,000","645,000,000","645,000,000","636,000,000","673,000,000","627,000,000","668,000,000","685,000,000","479,000,000","689,000,000","547,000,000","639,000,000","1,004,000,000","594,000,000","560,000,000","648,000,000"
				AccountsPayable,"592,000,000","830,000,000","756,000,000","712,000,000","571,000,000","708,000,000","634,000,000","566,000,000","466,000,000","623,000,000","563,000,000","588,000,000","556,000,000","619,000,000","551,000,000","584,000,000","529,000,000","424,000,000","575,000,000","492,000,000","509,000,000","971,000,000","521,000,000","495,000,000","515,000,000"
				TotalTaxPayable,"77,000,000","51,000,000","68,000,000","74,000,000","122,000,000","72,000,000","114,000,000","63,000,000","49,000,000","45,000,000","82,000,000","57,000,000","80,000,000","54,000,000","76,000,000","84,000,000","123,000,000","55,000,000","109,000,000","50,000,000","108,000,000","33,000,000","73,000,000","65,000,000","133,000,000"
					IncomeTaxPayable,"77,000,000","51,000,000","68,000,000","74,000,000","122,000,000","72,000,000","114,000,000","63,000,000","49,000,000","45,000,000","82,000,000","57,000,000","80,000,000","54,000,000","76,000,000","59,000,000","106,000,000","39,000,000","92,000,000","36,000,000","84,000,000","33,000,000","73,000,000","47,000,000","78,000,000"
				DividendsPayable,"117,000,000",,,,,,,,,,,,,,,,"33,000,000",,"5,000,000","5,000,000","22,000,000",,,,
			CurrentAccruedExpenses,"268,000,000","340,000,000","308,000,000","305,000,000","245,000,000","276,000,000","283,000,000","216,000,000","190,000,000","214,000,000","206,000,000","195,000,000","182,000,000","169,000,000","193,000,000","201,000,000","216,000,000","142,000,000","92,000,000","89,000,000","99,000,000",,"123,000,000","93,000,000","82,000,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"217,000,000","283,000,000","257,000,000","234,000,000","197,000,000","238,000,000","207,000,000","179,000,000","142,000,000","223,000,000","199,000,000","188,000,000","163,000,000","200,000,000","183,000,000","179,000,000","168,000,000","233,000,000","204,000,000","168,000,000","156,000,000",,"193,000,000","157,000,000","175,000,000"
		CurrentDebtAndCapitalLeaseObligation,"497,000,000","508,000,000","455,000,000","445,000,000","440,000,000","448,000,000","435,000,000","401,000,000","403,000,000","382,000,000","360,000,000","369,000,000","364,000,000",,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"497,000,000","508,000,000","455,000,000","445,000,000","440,000,000","448,000,000","435,000,000","401,000,000","403,000,000","382,000,000","360,000,000","369,000,000","364,000,000",,,,,,,,,,,,
		CurrentDeferredLiabilities,"174,000,000","182,000,000","166,000,000","172,000,000","172,000,000","175,000,000","147,000,000","155,000,000","133,000,000","135,000,000","110,000,000","109,000,000","109,000,000","96,000,000","74,000,000","80,000,000","79,000,000",,,,,,,,
			CurrentDeferredRevenue,"174,000,000","182,000,000","166,000,000","172,000,000","172,000,000","175,000,000","147,000,000","155,000,000","133,000,000","135,000,000","110,000,000","109,000,000","109,000,000","96,000,000","74,000,000","80,000,000","79,000,000",,,,,,,,
		OtherCurrentLiabilities,"143,000,000","189,000,000","184,000,000","174,000,000","175,000,000","150,000,000","187,000,000","143,000,000","100,000,000","114,000,000","128,000,000","120,000,000","133,000,000","115,000,000","115,000,000","78,000,000","72,000,000","163,000,000","227,000,000","198,000,000","174,000,000",,"182,000,000","158,000,000","164,000,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"2,846,000,000","2,918,000,000","2,435,000,000","2,360,000,000","2,302,000,000","2,337,000,000","2,172,000,000","1,953,000,000","1,940,000,000","2,039,000,000","1,947,000,000","2,020,000,000","2,112,000,000","380,000,000","411,000,000","423,000,000","471,000,000","382,000,000","302,000,000","287,000,000","279,000,000","280,000,000","261,000,000","267,000,000","267,000,000"
		LongTermDebtAndCapitalLeaseObligation,"2,255,000,000","2,326,000,000","2,048,000,000","1,969,000,000","1,910,000,000","1,943,000,000","1,822,000,000","1,701,000,000","1,729,000,000","1,829,000,000","1,752,000,000","1,819,000,000","1,892,000,000","25,000,000","26,000,000","27,000,000","29,000,000","28,000,000","28,000,000","27,000,000","28,000,000","28,000,000","29,000,000","31,000,000","32,000,000"
			LongTermCapitalLeaseObligation,"2,255,000,000","2,326,000,000","2,048,000,000","1,969,000,000","1,910,000,000","1,943,000,000","1,822,000,000","1,701,000,000","1,729,000,000","1,829,000,000","1,752,000,000","1,819,000,000","1,892,000,000","25,000,000","26,000,000","27,000,000","29,000,000","28,000,000","28,000,000","27,000,000","28,000,000","28,000,000","29,000,000","31,000,000","32,000,000"
		NonCurrentDeferredLiabilities,"445,000,000","451,000,000","254,000,000","266,000,000","259,000,000","258,000,000","219,000,000","134,000,000","98,000,000","100,000,000","88,000,000","91,000,000","96,000,000","240,000,000","245,000,000","255,000,000","276,000,000","162,000,000","161,000,000","156,000,000","155,000,000",,"160,000,000","161,000,000","161,000,000"
			NonCurrentDeferredTaxesLiabilities,"418,000,000","425,000,000","217,000,000","232,000,000","227,000,000","227,000,000","189,000,000","101,000,000","66,000,000","67,000,000","58,000,000","61,000,000","64,000,000","65,000,000","66,000,000","69,000,000","75,000,000",,,,,,,,
			NonCurrentDeferredRevenue,"27,000,000","26,000,000","37,000,000","34,000,000","32,000,000","31,000,000","30,000,000","33,000,000","32,000,000","33,000,000","30,000,000","30,000,000","32,000,000","31,000,000","31,000,000","30,000,000","33,000,000",,,,,,,,
		TradeandOtherPayablesNonCurrent,"61,000,000","56,000,000","54,000,000","53,000,000","63,000,000","66,000,000","64,000,000","62,000,000","70,000,000","69,000,000","67,000,000","66,000,000","80,000,000","71,000,000","97,000,000","96,000,000","114,000,000","76,000,000",,,,,,,
		PreferredSecuritiesOutsideStockEquity,,"14,000,000","12,000,000","12,000,000","12,000,000","12,000,000","12,000,000","12,000,000","0",,"1,000,000","1,000,000","1,000,000","1,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000",,"0",,,"7,000,000"
		OtherNonCurrentLiabilities,"85,000,000","85,000,000","79,000,000","72,000,000","70,000,000","70,000,000","67,000,000","56,000,000","43,000,000","41,000,000","40,000,000","44,000,000","44,000,000","44,000,000","43,000,000","45,000,000","52,000,000","116,000,000","113,000,000","104,000,000","96,000,000","252,000,000","72,000,000","75,000,000","74,000,000"
TotalEquityGrossMinorityInterest,"7,708,000,000","7,922,000,000","6,877,000,000","6,828,000,000","6,613,000,000","6,471,000,000","6,207,000,000","3,287,000,000","3,154,000,000","3,175,000,000","3,115,000,000","3,079,000,000","3,063,000,000","2,977,000,000","3,088,000,000","3,101,000,000","3,203,000,000","2,864,000,000","2,946,000,000","2,732,000,000","2,630,000,000","2,443,000,000","2,110,000,000","2,518,000,000","2,113,000,000"
	StockholdersEquity,"6,893,000,000","7,056,000,000","6,608,000,000","6,575,000,000","6,375,000,000","6,206,000,000","5,962,000,000","3,203,000,000","3,054,000,000","3,077,000,000","3,025,000,000","2,997,000,000","2,986,000,000","2,873,000,000","2,984,000,000","3,003,000,000","3,107,000,000","2,782,000,000","2,871,000,000","2,669,000,000","2,580,000,000","2,377,000,000","2,044,000,000","2,460,000,000","2,052,000,000"
		CapitalStock,"4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","1,971,000,000","4,000,000","1,944,000,000"
			CommonStock,"4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","1,971,000,000","4,000,000","1,944,000,000"
		AdditionalPaidInCapital,"4,704,000,000","4,695,000,000","4,685,000,000","4,679,000,000","4,664,000,000","4,658,000,000","4,647,000,000","2,444,000,000","2,434,000,000","2,427,000,000","2,423,000,000","2,417,000,000","2,408,000,000","2,402,000,000","2,393,000,000","2,388,000,000","2,381,000,000","2,383,000,000","2,373,000,000","2,367,000,000","2,359,000,000","2,352,000,000",,"2,356,000,000",
		RetainedEarnings,"2,941,000,000","2,892,000,000","2,468,000,000","2,415,000,000","2,285,000,000","2,105,000,000","2,004,000,000","1,565,000,000","1,433,000,000","1,416,000,000","1,371,000,000","1,193,000,000","1,060,000,000","944,000,000","916,000,000","751,000,000","646,000,000","405,000,000","533,000,000","322,000,000","215,000,000","40,000,000",,,
		TreasuryStock,"1,035,000,000","803,000,000","762,000,000","728,000,000","728,000,000","728,000,000","728,000,000","728,000,000","728,000,000","721,000,000","664,000,000","600,000,000","525,000,000","460,000,000","315,000,000","221,000,000","148,000,000","148,000,000","148,000,000","59,000,000","20,000,000","20,000,000",,,
		GainsLossesNotAffectingRetainedEarnings,"279,000,000","268,000,000","213,000,000","205,000,000","150,000,000","167,000,000","35,000,000","-82,000,000","-89,000,000","-49,000,000","-109,000,000","-17,000,000","39,000,000","-17,000,000","-14,000,000","81,000,000","224,000,000","138,000,000","109,000,000","35,000,000","22,000,000","1,000,000","73,000,000","100,000,000","108,000,000"
	MinorityInterest,"815,000,000","866,000,000","269,000,000","253,000,000","238,000,000","265,000,000","245,000,000","84,000,000","100,000,000","98,000,000","90,000,000","82,000,000","77,000,000","104,000,000","104,000,000","98,000,000","96,000,000","82,000,000","75,000,000","63,000,000","50,000,000","66,000,000","66,000,000","58,000,000","61,000,000"
TotalCapitalization,"6,893,000,000","7,056,000,000","6,608,000,000","6,575,000,000","6,375,000,000","6,206,000,000","5,962,000,000","3,203,000,000","3,054,000,000","3,077,000,000","3,025,000,000","2,997,000,000","2,986,000,000","2,873,000,000","2,984,000,000","3,003,000,000","3,107,000,000","2,782,000,000","2,871,000,000","2,669,000,000","2,580,000,000","2,377,000,000","2,044,000,000","2,460,000,000","2,052,000,000"
CommonStockEquity,"6,893,000,000","7,056,000,000","6,608,000,000","6,575,000,000","6,375,000,000","6,206,000,000","5,962,000,000","3,203,000,000","3,054,000,000","3,077,000,000","3,025,000,000","2,997,000,000","2,986,000,000","2,873,000,000","2,984,000,000","3,003,000,000","3,107,000,000","2,782,000,000","2,871,000,000","2,669,000,000","2,580,000,000","2,377,000,000","2,044,000,000","2,460,000,000","2,052,000,000"
CapitalLeaseObligations,"2,752,000,000","2,834,000,000","2,503,000,000","2,414,000,000","2,350,000,000","2,391,000,000","2,257,000,000","2,102,000,000","2,132,000,000","2,211,000,000","2,112,000,000","2,188,000,000","2,256,000,000","25,000,000","26,000,000","27,000,000","29,000,000","28,000,000","28,000,000","27,000,000","28,000,000","28,000,000","29,000,000","31,000,000","32,000,000"
NetTangibleAssets,"4,342,000,000","4,504,000,000","5,394,000,000","5,367,000,000","5,174,000,000","4,988,000,000","4,780,000,000","2,582,000,000","2,586,000,000","2,596,000,000","2,542,000,000","2,489,000,000","2,461,000,000","2,353,000,000","2,585,000,000","2,582,000,000","2,655,000,000","2,573,000,000","2,660,000,000","2,461,000,000","2,413,000,000","2,210,000,000","1,866,000,000","2,276,000,000","1,865,000,000"
WorkingCapital,"2,181,000,000","2,333,000,000","2,888,000,000","2,924,000,000","2,834,000,000","2,869,000,000","2,793,000,000","580,000,000","562,000,000","523,000,000","608,000,000","511,000,000","480,000,000","699,000,000","854,000,000","887,000,000","901,000,000","785,000,000","842,000,000","690,000,000","654,000,000","422,000,000","66,000,000","484,000,000","51,000,000"
InvestedCapital,"6,893,000,000","7,056,000,000","6,608,000,000","6,575,000,000","6,375,000,000","6,206,000,000","5,962,000,000","3,203,000,000","3,054,000,000","3,077,000,000","3,025,000,000","2,997,000,000","2,986,000,000","2,873,000,000","2,984,000,000","3,003,000,000","3,107,000,000","2,782,000,000","2,871,000,000","2,669,000,000","2,580,000,000","2,377,000,000","2,044,000,000","2,460,000,000","2,052,000,000"
TangibleBookValue,"4,342,000,000","4,504,000,000","5,394,000,000","5,367,000,000","5,174,000,000","4,988,000,000","4,780,000,000","2,582,000,000","2,586,000,000","2,596,000,000","2,542,000,000","2,489,000,000","2,461,000,000","2,353,000,000","2,585,000,000","2,582,000,000","2,655,000,000","2,573,000,000","2,660,000,000","2,461,000,000","2,413,000,000","2,210,000,000","1,866,000,000","2,276,000,000","1,865,000,000"
TotalDebt,"2,752,000,000","2,834,000,000","2,503,000,000","2,414,000,000","2,350,000,000","2,391,000,000","2,257,000,000","2,102,000,000","2,132,000,000","2,211,000,000","2,112,000,000","2,188,000,000","2,256,000,000","25,000,000","26,000,000","27,000,000","29,000,000","28,000,000","28,000,000","27,000,000","28,000,000","28,000,000","29,000,000","31,000,000","32,000,000"
ShareIssued,"449,000,000","449,000,000","444,000,000","441,000,000","440,000,000","440,000,000","439,000,000","397,075,384","396,000,000","394,908,592","394,000,000","394,000,000","394,000,000","392,000,000","391,000,000","391,000,000","390,000,000","388,860,534","388,196,025","386,617,759","385,095,829","383,344,835","390,000,000","382,560,149","390,000,000"
OrdinarySharesNumber,"423,000,000","428,000,000","424,000,000","421,000,000","420,000,000","420,000,000","419,000,000","377,075,384","376,000,000","375,908,592","376,000,000","377,000,000","379,000,000","379,000,000","382,000,000","385,000,000","386,000,000","384,720,152","384,055,643","384,760,471","384,311,143","382,560,149","390,000,000","382,560,149","390,000,000"
TreasurySharesNumber,"26,000,000","21,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","19,000,000","18,000,000","17,000,000","15,000,000","13,000,000","9,000,000","6,000,000","4,000,000","4,140,382","4,140,382","1,857,288","784,686","784,686",,,
