name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006
TotalRevenue,"691,500,000","152,000,000","199,800,000","168,300,000","171,400,000","163,600,000","191,100,000","181,900,000","211,400,000","127,000,000","210,400,000","201,000,000","204,300,000","220,300,000","179,400,000","228,900,000","204,100,000","188,000,000","201,000,000","210,900,000","191,100,000","196,300,000","193,200,000","192,800,000","201,800,000","192,000,000","184,500,000","199,500,000","190,900,000","177,200,000","192,648,000","192,056,000","200,282,000","188,481,000","192,364,000","183,332,000","181,608,000","166,277,000","159,587,000","151,140,000","138,311,000","130,144,000","138,427,000","112,914,000","109,539,000","103,274,000","113,291,000","101,785,000","99,442,000","101,086,000","111,562,000","124,321,000","127,112,000","132,940,000","120,077,000","90,396,000","92,556,000","93,749,000","105,376,000","108,780,000","103,810,000","111,957,000","161,044,000","152,189,000","121,840,000","119,930,000"
	OperatingRevenue,"691,500,000","152,000,000","199,800,000","168,300,000","171,400,000","163,600,000","191,100,000","181,900,000","211,400,000","127,000,000","210,400,000","201,000,000","204,300,000","220,300,000","179,400,000","228,900,000","204,100,000","188,000,000","201,000,000","210,900,000","191,100,000","196,300,000","193,200,000","192,800,000","201,800,000","192,000,000","184,500,000","199,500,000","190,900,000","177,200,000","192,648,000","192,056,000","200,282,000","188,481,000","192,364,000","183,332,000","181,608,000","166,277,000","159,587,000","151,140,000","138,311,000","130,144,000","138,427,000","112,914,000","109,539,000","103,274,000","113,291,000","101,785,000","99,442,000","101,086,000","111,562,000","124,321,000","127,112,000","132,940,000","120,077,000","90,396,000","92,556,000","93,749,000","105,376,000","108,780,000","103,810,000","111,957,000","161,044,000","152,189,000","121,840,000","119,930,000"
NetNonOperatingInterestIncomeExpense,"-500,000","-100,000","-100,000","-100,000","-200,000","-100,000","-400,000","0","0","0","0","0","-200,000","-400,000","-400,000","-400,000","-400,000","-300,000","-300,000","-300,000","-400,000","-400,000","-400,000","-400,000","-400,000","-400,000","-600,000","-700,000","-700,000","-700,000","-731,000","-743,000","-753,000","-778,000","-826,000","-815,000","-797,000","-808,000","-848,000","-896,000","-858,000","-902,000","-911,000","-906,000","-908,000","-917,000","-861,000","-1,632,000","-1,620,000","-1,580,000","-1,801,000","-1,824,000","-1,825,000","-1,959,000",,,,,,,,,,,,
	InterestExpenseNonOperating,"500,000","100,000","100,000","100,000","200,000","100,000","400,000","0","0","0","0","0","200,000","400,000","400,000","400,000","400,000","300,000","300,000","300,000","400,000","400,000","400,000","400,000","400,000","400,000","600,000","700,000","700,000","700,000","731,000","743,000","753,000","778,000","826,000","815,000","797,000","808,000","848,000","896,000","858,000","902,000","911,000","906,000","908,000","917,000","861,000","1,632,000","1,620,000","1,580,000","1,801,000","1,824,000","1,825,000","1,959,000",,,,,,,,,,,,
OtherIncomeExpense,,,"600,000","100,000","200,000","400,000","300,000","-100,000","300,000","300,000","300,000","300,000",,"400,000","800,000","200,000","100,000",,"300,000","400,000","100,000",,"0",,"500,000","100,000","100,000",,,"100,000","34,000","48,000","171,000","55,000","663,000","29,000","144,000","103,000","82,000","30,000","114,000","81,000","247,000","82,000","3,000","120,000","49,000","393,000","207,000",,"25,000","183,000","59,000","146,000","138,000","295,000","422,000","438,000","1,189,000","861,000","1,046,000","1,330,000","8,000","56,199,000","1,052,000","959,000"
	SpecialIncomeCharges,,,,,,,,,,,,,,,"0","0",,,"0","0","2,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,"0",,"-2,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"116,900,000","-2,500,000","68,400,000","18,600,000","32,400,000","27,600,000","80,400,000","38,300,000","74,300,000","-45,300,000","41,400,000","40,900,000","49,700,000","61,800,000","30,500,000","58,300,000","51,300,000","29,400,000","53,000,000","28,900,000","32,600,000","29,500,000","48,400,000","30,400,000","34,200,000","27,700,000","17,600,000","30,400,000","33,300,000","18,100,000","30,445,000","16,495,000","47,548,000","12,071,000","5,802,000","24,311,000","15,797,000","7,264,000","86,069,000","6,977,000","2,697,000","1,801,000","26,566,000","7,428,000","6,248,000","5,965,000","22,508,000","10,112,000","18,135,000","15,567,000","13,843,000","35,151,000","23,645,000","19,659,000","12,773,000","32,780,000","35,712,000","30,786,000","41,250,000","33,776,000","40,591,000","35,269,000","254,292,000","0","27,734,000","22,140,000"
TaxProvision,"23,000,000","-200,000","13,600,000","3,600,000","6,000,000","4,500,000","16,400,000","7,200,000","14,700,000","-10,400,000","9,700,000","8,100,000","9,000,000","10,000,000","4,900,000","10,700,000","8,800,000","3,800,000","21,700,000","7,000,000","7,800,000","6,300,000","12,900,000","7,800,000","7,900,000","6,700,000","-9,100,000","5,900,000","4,100,000","4,100,000","1,311,000","1,295,000","1,951,000","1,318,000","-8,359,000","-3,274,000","1,209,000","-226,000","-1,444,000","-1,173,000","-2,309,000","-4,421,000","6,632,000","-4,355,000","-2,003,000","-2,380,000","2,359,000","58,000","1,636,000","-530,000","2,579,000","4,594,000","3,300,000","-1,196,000","-3,083,000","-289,000","8,346,000","5,292,000","9,486,000","3,896,000","9,818,000","7,403,000","31,662,000","40,682,000","6,347,000","4,031,000"
EarningsFromEquityInterestNetOfTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"117,674,000",,
