name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005
MarketCap,"9,022,480,223","10,328,350,000","9,916,920,000","9,372,130,000","8,717,550,000","8,176,270,000","7,144,470,000","5,900,850,000","6,112,350,000","4,559,940,000","8,038,150,000","7,957,145,000","7,647,789,708","7,306,751,148","6,637,080,000","7,328,066,058","7,012,605,390","6,765,367,748","6,701,422,873","6,987,043,314","6,977,880,000","7,403,880,000","5,177,101,591","4,866,287,000","4,458,146,800","4,659,077,360","4,479,444,750","4,553,511,120","5,176,159,740","5,399,432,730","4,901,655,340","5,075,985,280","5,332,692,380","5,255,517,400","5,294,944,670","4,644,024,840","4,610,342,300","4,500,613,851","4,351,427,500","3,807,663,769","3,541,124,936","3,622,374,644","3,169,257,974","2,824,640,100","3,296,439,100","3,470,034,520","3,368,825,120","3,013,664,692","2,407,856,732","1,973,956,969","1,368,811,191","1,207,711,862","783,051,729","470,219,648","614,977,350","1,013,303,912","979,300,425","916,664,610","1,063,368,236","1,182,570,144","1,175,415,357","1,262,564,617","994,418,030","852,399,969","645,183,626","641,509,463","609,205,407","380,194,231","413,096,048","379,551,989"
EnterpriseValue,,,,,,,,,,,,,,"12,165,069,400","10,388,725,956","11,361,066,058","11,828,605,390","11,303,367,748","11,000,422,873","11,289,043,314","11,315,880,000","11,054,880,000","8,772,928,591","8,525,715,000","8,365,789,800","8,540,500,360","7,885,625,750","7,836,631,120","8,473,346,740","9,129,359,730","8,472,978,340","8,210,246,280","8,244,746,380","8,092,163,400","8,297,340,670","7,105,947,840","6,687,018,300","6,427,442,851","6,278,256,500","5,901,206,769","5,343,578,936","5,575,194,644","4,866,323,974","4,521,706,100","4,831,692,100","4,651,845,520","4,646,582,120","4,403,445,692","3,514,016,732","2,661,501,969","2,239,049,191","1,914,113,862","1,616,009,729","1,324,822,648","1,434,380,350","1,854,046,912","1,749,987,425","-177,048,390","-50,447,553","57,013,107","1,027,333,825","417,203,903","1,292,807,901","807,555,272","600,338,929","622,475,177","675,796,452","446,785,276","359,204,087","259,945,034"
PeRatio,"5.941","5.969","5.936","5.226","5.711","16.412","23.137","139.5",,"5.796","10.78","10.239","9.247","8.527","7.05","8.468","8.844","10.108","12.476","12.705","11.956","11.51","12.588","11.654","10.923","12.367","8.636","7.785","8.802","8.851","8.128","8.642","9.4","9.628","8.543","8.079","8.431","8.19","7.919","10.263","11.083","10.481","8.931","7.96","7.545","4.334","4.215","4.108","3.263","6.616",,"100.182",,,,"6.36","16.525","11.971","10.679","9.351","9.97","11.286","11.652","10.419","10.138","11.848","55.414","56.138","61.483","56.552"
ForwardPeRatio,"10.482","11.173","11.737","11.416","11.455","10.661","10.111","8.258","8.503","5.841","10.03","10.235","10.02","9.737",,"10.111","10.215","9.615","10.309","11.223","11.148","10.288","9.785","9.285","9.158","8.937","9.042","8.889","9.191","9.033","9.05","9.728","10.111","10.183","9.108","8.826","8.881","9.025","8.333","9.488","9.39","9.823","9.97","9.042","10.235","10.46","10.977","10.438",,"8.873",,"8.21",,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,,,"3.714","3.428","3.262",,"3.054","2.979","3.013",,,"1.13","1.132","1.215","1.264","1.274","1.139","1.103","1.11","1.128","1.042","1.186","1.174","1.228","1.246","1.13","1.279","1.307","1.431","1.391",,"1.183",,"1.12",,,,,,,,,,,,,,,,,,
PsRatio,"4.806","4.91","4.893","4.395","4.725","10.942","13.358","21.98","31.879","4.522","8.328","8.084","7.442","6.967","5.891","6.968","7.129","7.638","8.508","8.506","8.154","8.097","8.373","7.866","7.411","8.155","6.415","5.938","6.739","6.819","7.342","7.82","8.595","8.689","7.877","7.516","7.721","7.522","7.273","8.092","7.973","8.714","3.615","3.222","3.831","4.083","3.898","6.906","6.065","7.643","6.993","4.109","3.006","1.805","2.36","6.006","5.936","7.96","9.637","9.639","11.611","9.644","9.631","11.044","10.746","11.396","84.896","86.005","94.193","86.639"
PbRatio,"0.962","1.164","1.162","1.16","1.142","1.14","1.026","0.881","0.928","0.611","1.09","1.08","1.042","1","0.908","1.007","0.976","0.952","0.954","0.99","0.992","1.433","0.994","0.933","0.861","0.901","0.848","0.862","0.985","1.022","0.934","1.029","1.089","1.072","1.205","1.068","1.16","1.13","1.091","1.235","1.033","1.153","1.021","0.91","1.052","1.097","1.104","1.085","0.888","1.258","1.142","0.988","0.719","0.432","0.562","0.813","0.737","0.829","0.946","1.07","1.42","1.599","1.345","1.477","1.118","1.123","1.725","1.077","1.191","1.096"
EnterprisesValueRevenueRatio,"6.912",,,,,,,,,,,,,"45.392","51.944","44.035","39.298","39.112","39.57","61.689","48.566","58.491","67.888","53.458","40.377","47.954","106.656","48.962","44.509","61.804","42.351","36.332","45.371","61.019","56.874","46.057","45.334","68.633","350.623","30.966","30.095","33.238","-77.242","27.017","33.482","34.283","11.036","31.88","28.901","40.017","93.274","31.44","27.339","23.651","-4.743","29.872","27.574","-3.391","1.474","1.189","21.674","10.505","-1,077.308","25.369","19.69","30.829","45.385","38.489","37.411","45.203"
EnterprisesValueEBITDARatio,"10.189"
