name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019
MarketCap,"4,095,614,627","3,148,042,772","2,715,361,976","2,069,004,624","3,317,220,598","3,513,761,027","3,695,427,338","3,601,747,938","3,707,643,288","3,087,185,436","2,884,565,583","3,064,155,492","2,817,935,650"
EnterpriseValue,"5,434,197,627","4,472,307,772","3,995,018,976","3,364,132,624","4,610,907,598","4,787,781,027","4,991,668,338","4,837,187,938","4,915,928,288","4,313,073,436","4,061,671,583","4,258,186,492","4,383,361,650"
PeRatio,"75.893","52.032","35.35","20.74","30.404","34.157","40.885","54.611","151.036","180.737","1,395.459",,"145.791"
ForwardPeRatio,"41.152","35.088","28.249","20.492","33.784","35.587","37.879","35.842","40.323","37.736","38.314","42.553",
PsRatio,"1.337","1.058","0.907","0.693","1.104","1.159","1.269","1.311","1.352","1.098","1.152","1.269","1.041"
PbRatio,"3.999","3.119","2.732","2.124","3.499","3.81","4.158","4.43","4.754","4.142","3.952","4.276","9.556"
EnterprisesValueRevenueRatio,"1.72","5.379","5.104","4.375","5.945","6.363","6.187","6.331","6.119","5.673","6.196","6.526","6.793"
EnterprisesValueEBITDARatio,"33.612","116.597","116.31","76.43","102.421","120.462","114.989","107.682","106.736","142.261","147.365","114.452","324.982"
