name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008
OperatingIncome,"2,426,000","1,060,000","-7,553,000","3,938,000","4,981,000","6,254,000","-231,000","2,923,000","-781,000","4,011,000","1,294,000","1,681,000","3,487,000","-927,000","2,854,000","5,313,000","6,028,000","6,579,000","1,672,000","1,357,000","1,591,000","454,000","-5,323,000","-4,945,000","-4,612,000","-2,789,000","-5,943,000","-5,530,000","-3,657,000","-2,681,000","-5,381,000","-7,458,000","-6,658,000","-2,782,000","-2,817,000","-80,000","2,399,000","2,186,000","-1,980,000","926,000","3,816,000","6,043,000","8,492,000","10,151,000","10,662,000","12,079,000","11,379,000","14,969,000","11,636,000","10,138,000","5,474,000","11,969,000","9,806,000","13,062,000","5,208,000","6,645,000"
NetNonOperatingInterestIncomeExpense,"-1,160,000","-270,000","-267,000","-273,000","-350,000","-296,000","-295,000","-317,000","-69,000","-134,000","-123,000","-140,000","-98,000","-16,000","-29,000","66,000","63,000","45,000","36,000","37,000","15,000","11,000","-99,000","-135,000","-130,000","-132,000","-135,000","-127,000","-1,081,000","-753,000","-758,000","-1,154,000","-881,000","-881,000","-949,000","-999,000","-993,000","-1,782,000","-1,326,000","-984,000","-1,124,000","-1,080,000","-1,079,000","-1,045,000","-1,075,000","-1,066,000","-981,000","-922,000","-982,000","-1,286,000","-873,000","-739,000","-771,000","-835,000","-1,020,000","-673,000"
	InterestIncomeNonOperating,"6,000","7,000","0","0","-1,000","5,000","12,000","22,000","61,000","43,000","54,000","72,000","75,000","80,000","69,000","66,000","63,000","45,000","36,000","37,000","39,000","42,000","36,000","21,000","22,000","23,000","10,000","6,000","11,000","7,000","28,000","26,000","31,000","30,000","27,000","27,000","31,000","28,000","28,000","28,000","29,000","31,000","36,000","38,000","30,000","25,000","47,000","67,000","64,000","16,000","8,000","9,000","24,000","44,000","87,000","90,000"
	InterestExpenseNonOperating,"1,166,000","277,000","267,000","273,000","349,000","301,000","307,000","339,000","130,000","177,000","177,000","212,000","173,000","96,000","98,000",,"0","0","0","0","24,000","31,000","135,000","156,000","152,000","155,000","145,000","133,000","1,092,000","760,000","786,000","1,180,000","912,000","911,000","976,000","1,026,000","1,024,000","1,810,000","1,354,000","1,012,000","1,153,000","1,111,000","1,115,000","1,083,000","1,105,000","1,091,000","1,028,000","989,000","1,046,000","1,302,000","881,000","748,000","795,000","879,000","1,107,000","763,000"
OtherIncomeExpense,"16,000","45,000","2,000","4,000","-35,000","-28,000","34,000","16,689,000","2,722,000","10,491,000","-9,000","-257,000","29,000","-8,000","115,000","-67,000","-182,000","583,000","243,000","43,000","-2,668,000","104,000","-2,428,000","135,000","-8,000","112,000","65,000","-57,000","-330,000","40,000","636,000","2,325,000","-94,097,000","-3,000","-29,000","-19,000","-72,000","-39,000","-92,354,000","46,000","79,000","3,000","-93,000","-31,000","-95,000","66,000","-79,000","164,000","1,302,000","-64,000","165,000","120,000","17,000","-16,000","-291,000","51,000"
	SpecialIncomeCharges,,,,,,,,,,,,,,,,,"0","0","0",,"0","-38,000","-2,403,000",,,,,,"0",,,,"-95,641,000","0","0",,"0","0","-92,350,000","46,000","79,000","3,000","-93,000","-31,000","-95,000","66,000","-79,000","164,000","1,302,000","-64,000","165,000","120,000","17,000","-16,000","-291,000","51,000"
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,,,"0","0","0",,"0","38,000","2,403,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"95,641,000","0","0",,"0","0","92,350,000",,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"16,000","45,000","2,000","4,000","-35,000","-28,000","34,000","16,689,000","2,722,000","10,491,000","-9,000","-257,000","29,000","-8,000","115,000","-67,000","-182,000","583,000","243,000","43,000","-2,668,000","142,000","-25,000","135,000","-8,000","112,000","65,000","-57,000","-330,000","40,000","636,000","2,325,000","1,544,000","-3,000","-29,000","-19,000","-72,000","-39,000","-4,000",,,,,,,,,,,,,,,,,
PretaxIncome,"1,282,000","835,000","-7,818,000","3,669,000","4,596,000","5,930,000","-492,000","19,295,000","1,872,000","14,368,000","1,162,000","1,284,000","3,418,000","-951,000","2,940,000","5,312,000","5,909,000","7,207,000","1,951,000","1,437,000","-1,062,000","569,000","-7,850,000","-4,945,000","-4,750,000","-2,809,000","-6,013,000","-5,714,000","-5,068,000","-3,394,000","-5,503,000","-6,287,000","-101,636,000","-3,666,000","-3,795,000","-1,098,000","1,334,000","365,000","-95,660,000","-12,000","2,771,000","4,966,000","7,320,000","9,075,000","9,492,000","11,079,000","10,319,000","14,211,000","11,956,000","8,788,000","4,766,000","11,350,000","9,052,000","12,211,000","3,897,000","6,023,000"
TaxProvision,"-1,784,000","-1,395,000","-2,190,000","576,000","1,225,000","893,000","-958,000","4,614,000","370,000","449,000","-387,000","152,000","2,000","-1,892,000","-49,886,000","15,000","488,000","90,000","4,000","-8,000","306,000","-10,000","0","-1,376,000","-343,000","72,000","40,000","365,000","-40,000","-178,000","-26,000","0","-2,873,000","-993,000","40,234,000","-159,000","2,916,000","2,527,000","-32,169,000","125,000","2,570,000","2,093,000","2,887,000","3,581,000","3,046,000","4,740,000","3,391,000","6,710,000","5,545,000","3,538,000","2,356,000","4,837,000","3,825,000","5,818,000","1,547,000","2,719,000"
NetIncomeCommonStockholders,"3,066,000","2,230,000","-5,628,000","3,093,000","3,371,000","5,037,000","466,000","14,681,000","1,502,000","13,919,000","1,549,000","1,132,000","3,416,000","941,000","52,826,000","5,297,000","5,421,000","7,117,000","1,947,000","1,445,000","-1,368,000","579,000","-7,850,000","-3,569,000","-4,407,000","-2,881,000","-6,053,000","-6,079,000","-5,028,000","-3,216,000","-5,477,000","-6,287,000","-98,763,000","-2,673,000","-44,029,000","-939,000","-1,582,000","-2,162,000","-63,491,000","-137,000","201,000","2,873,000","4,433,000","5,494,000","6,446,000","6,339,000","6,928,000","7,501,000","6,411,000","5,250,000","2,410,000","6,513,000","5,227,000","6,393,000","2,350,000","3,304,000"
	NetIncome,"3,066,000","2,230,000","-5,628,000","3,093,000","3,371,000","5,037,000","466,000","14,681,000","1,502,000","13,919,000","1,549,000","1,132,000","3,416,000","941,000","52,826,000","5,297,000","5,421,000","7,117,000","1,947,000","1,445,000","-1,368,000","579,000","-7,850,000","-3,569,000","-4,407,000","-2,881,000","-6,053,000","-6,079,000","-5,028,000","-3,216,000","-5,477,000","-6,287,000","-98,763,000","-2,673,000","-44,029,000","-939,000","-1,582,000","-2,162,000","-63,491,000","-137,000","201,000","2,873,000","4,433,000","5,494,000","6,446,000","6,339,000","6,928,000","7,501,000","6,411,000","5,250,000","2,410,000","6,513,000","5,227,000","6,393,000","2,350,000","3,304,000"
		NetIncomeIncludingNoncontrollingInterests,"3,066,000","2,230,000","-5,628,000","3,093,000","3,371,000","5,037,000","466,000","14,681,000","1,502,000","13,919,000","1,549,000","1,132,000","3,416,000","941,000","52,826,000","5,297,000","5,421,000","7,117,000","1,947,000","1,445,000","-1,368,000","579,000","-7,850,000","-3,569,000","-4,407,000","-2,881,000","-6,053,000","-6,079,000","-5,028,000","-3,216,000","-5,477,000","-6,287,000","-98,763,000","-2,673,000","-44,029,000","-939,000","-1,582,000","-2,162,000","-63,491,000","-137,000","201,000","2,873,000","4,433,000","5,494,000","6,446,000","6,339,000","6,928,000","7,501,000","6,411,000","5,250,000","2,410,000","6,513,000","5,227,000","6,393,000","2,350,000","3,304,000"
			NetIncomeContinuousOperations,"3,066,000","2,230,000","-5,628,000","3,093,000","3,371,000","5,037,000","466,000","14,681,000","1,502,000","13,919,000","1,549,000","1,132,000","3,416,000","941,000","52,826,000","5,297,000","5,421,000","7,117,000","1,947,000","1,445,000","-1,368,000","579,000","-7,850,000","-3,569,000","-4,407,000","-2,881,000","-6,053,000","-6,079,000","-5,028,000","-3,216,000","-5,477,000","-6,287,000","-98,763,000","-2,673,000","-44,029,000","-939,000","-1,582,000","-2,162,000","-63,491,000","-137,000","201,000","2,873,000","4,433,000","5,494,000","6,446,000","6,339,000","6,928,000","7,501,000","6,411,000","5,250,000","2,410,000","6,513,000","5,227,000","6,393,000","2,350,000","3,304,000"
DilutedNIAvailtoComStockholders,"3,066,000","2,230,000","-5,628,000","3,093,000","3,371,000","5,037,000","466,000","14,681,000","1,502,000","13,919,000","1,549,000","1,132,000","3,416,000","941,000","52,826,000","5,297,000","5,421,000","7,117,000","1,947,000","1,445,000","-1,368,000","579,000","-7,850,000","-3,569,000","-4,407,000","-2,881,000","-6,053,000","-6,079,000","-5,028,000","-3,216,000","-5,477,000","-6,287,000","-98,763,000","-2,673,000","-44,029,000","-939,000","-1,582,000","-2,162,000","-63,491,000","-137,000","201,000","2,873,000","4,433,000","5,494,000","6,446,000","6,339,000","6,928,000","7,501,000","6,411,000","5,250,000","2,410,000","6,513,000","5,227,000","6,393,000","2,350,000","3,304,000"
BasicEPS,,"0.04","-0.1","0.06","0.07","0.09","0.01","0.28","0.03","0.27","0.03","0.02","0.07","0.02","1.07","0.11","0.11","0.15","0.04","0.03","-0.03","0.01","-0.17","-0.08","-0.06","-0.06","-0.13","-0.14","-0.11","-0.07","-0.12","-0.14","-0.14","-0.06","-1.01","-0.02","-0.04","-0.05","0.01","0","0","0.06","0.09","0.12",,"0.14","0.15","0.17",,"0.12","0.05","0.482",,"0.16",,"0.244"
DilutedEPS,,"0.04","-0.1","0.06","0.07","0.09","0.01","0.27","0.03","0.26","0.03","0.02","0.06","0.02","1","0.1","0.1","0.14","0.04","0.03","-0.03","0.01","-0.17","-0.08","-0.06","-0.06","-0.13","-0.14","-0.11","-0.07","-0.12","-0.14","-0.14","-0.06","-1.01","-0.02","-0.04","-0.05","0.01","0","0","0.06","0.09","0.11",,"0.13","0.14","0.16",,"0.11","0.04","0.384",,"0.15",,"0.195"
BasicAverageShares,,"54,645,000","54,384,000","53,993,000","53,702,000","53,427,000","53,055,000","52,492,000","52,059,000","51,807,000","51,414,000","50,845,000","50,277,000","49,907,000","49,490,000","48,663,000","47,528,000","46,602,000","45,974,000","45,578,000","45,468,000","45,507,000","45,731,000","45,668,000","45,496,000","45,333,000","45,127,000","44,836,000","44,589,000","44,522,000","44,440,000","44,266,000","43,823,000","43,567,000","43,420,000","43,117,000","42,872,000","42,804,000","42,777,000","42,812,000","43,896,000","44,870,000","47,054,000","47,505,000",,"46,792,000","45,858,000","45,098,000",,"30,795,000","13,521,000","13,521,000",,"13,297,000",,"13,521,000"
DilutedAverageShares,,"55,536,000","54,384,000","55,789,000","55,473,000","55,623,000","55,163,000","54,269,000","53,301,000","53,439,000","53,489,000","53,326,000","52,974,000","52,932,000","52,682,000","52,441,000","51,886,000","51,275,000","49,614,000","46,728,000","45,468,000","45,722,000","45,731,000","45,668,000","45,496,000","45,333,000","45,127,000","44,836,000","44,589,000","44,522,000","44,440,000","44,266,000","43,823,000","43,567,000","43,420,000","43,117,000","42,872,000","42,804,000","43,080,000","43,320,000","44,674,000","45,794,000","47,937,000","48,975,000",,"50,593,000","49,194,000","47,112,000",,"33,938,000","16,958,000","16,958,000",,"14,890,000",,"16,958,000"
TotalOperatingIncomeAsReported,"2,426,000","1,060,000","-7,553,000","3,938,000","4,981,000","6,254,000","-231,000","2,923,000","-781,000","4,011,000","1,294,000","1,681,000","3,487,000","-927,000","2,854,000","5,313,000","6,028,000","6,579,000","1,672,000","1,357,000","1,591,000","416,000","-7,726,000","-4,945,000","-4,612,000","-2,789,000","-5,943,000","-5,530,000","-3,657,000","-2,681,000","-5,381,000","-7,458,000","-102,299,000","-2,782,000","-2,817,000","-80,000","2,399,000","2,186,000","-94,330,000","926,000","3,816,000","6,043,000","8,492,000","10,151,000","10,662,000","12,079,000","11,379,000","14,969,000","11,636,000","10,138,000","5,474,000","11,969,000","9,806,000","13,062,000","5,208,000","6,645,000"
TotalExpenses,"584,369,000","149,598,000","132,884,000","155,670,000","146,217,000","146,798,000","135,199,000","136,346,000","117,742,000","124,652,000","116,807,000","124,933,000","118,477,000","117,152,000","101,242,000","107,556,000","105,493,000","111,346,000","85,822,000","86,061,000","79,941,000","78,751,000","70,933,000","78,383,000","83,725,000","84,032,000","70,904,000","77,919,000","74,569,000","78,026,000","72,075,000","76,647,000","74,213,000","74,670,000","68,962,000","77,041,000","73,308,000","76,831,000","73,731,000","77,700,000","81,882,000","86,980,000","82,031,000","91,073,000","83,456,000","95,626,000","86,203,000","88,647,000","76,911,000","80,635,000","71,489,000","66,583,000","57,995,000","56,751,000","54,027,000","57,033,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"3,066,000","2,230,000","-5,628,000","3,093,000","3,371,000","5,037,000","466,000","14,681,000","1,502,000","13,919,000","1,549,000","1,132,000","3,416,000","941,000","52,826,000","5,297,000","5,421,000","7,117,000","1,947,000","1,445,000","-1,368,000","579,000","-7,850,000","-3,569,000","-4,407,000","-2,881,000","-6,053,000","-6,079,000","-5,028,000","-3,216,000","-5,477,000","-6,287,000","-98,763,000","-2,673,000","-44,029,000","-939,000","-1,582,000","-2,162,000","-63,491,000","-137,000","201,000","2,873,000","4,433,000","5,494,000","6,446,000","6,339,000","6,928,000","7,501,000","6,411,000","5,250,000","2,410,000","6,513,000","5,227,000","6,393,000","2,350,000","3,304,000"
NormalizedIncome,"3,066,000","2,230,000","-5,628,000","3,093,000","3,371,000","5,037,000","466,000","14,681,000","1,502,000","13,919,000","1,549,000","1,132,000","3,416,000","941,000","52,826,000","5,297,000","5,421,000","7,117,000","1,947,000","1,445,000","-1,368,000","601,800","-5,447,000","-3,569,000","-4,407,000","-2,881,000","-6,053,000","-6,079,000","-5,028,000","-3,216,000","-5,477,000","-6,287,000","-5,825,536.08","-2,673,000","-44,029,000","-939,000","-1,582,000","-2,162,000","-2,540,000","-166,900","149,650","2,871,050","4,489,320.902","5,512,767.383","6,510,514.328","6,296,100","6,981,039.248","7,394,400","5,564,700","5,288,400","2,302,750","6,435,000","5,215,950","6,403,400","2,525,481.139","3,270,850"
InterestIncome,"6,000","7,000","0","0","-1,000","5,000","12,000","22,000","61,000","43,000","54,000","72,000","75,000","80,000","69,000","66,000","63,000","45,000","36,000","37,000","39,000","42,000","36,000","21,000","22,000","23,000","10,000","6,000","11,000","7,000","28,000","26,000","31,000","30,000","27,000","27,000","31,000","28,000","28,000","28,000","29,000","31,000","36,000","38,000","30,000","25,000","47,000","67,000","64,000","16,000","8,000","9,000","24,000","44,000","87,000","90,000"
InterestExpense,"1,166,000","277,000","267,000","273,000","349,000","301,000","307,000","339,000","130,000","177,000","177,000","212,000","173,000","96,000","98,000",,"0","0","0","0","24,000","31,000","135,000","156,000","152,000","155,000","145,000","133,000","1,092,000","760,000","786,000","1,180,000","912,000","911,000","976,000","1,026,000","1,024,000","1,810,000","1,354,000","1,012,000","1,153,000","1,111,000","1,115,000","1,083,000","1,105,000","1,091,000","1,028,000","989,000","1,046,000","1,302,000","881,000","748,000","795,000","879,000","1,107,000","763,000"
NetInterestIncome,"-1,160,000","-270,000","-267,000","-273,000","-350,000","-296,000","-295,000","-317,000","-69,000","-134,000","-123,000","-140,000","-98,000","-16,000","-29,000","66,000","63,000","45,000","36,000","37,000","15,000","11,000","-99,000","-135,000","-130,000","-132,000","-135,000","-127,000","-1,081,000","-753,000","-758,000","-1,154,000","-881,000","-881,000","-949,000","-999,000","-993,000","-1,782,000","-1,326,000","-984,000","-1,124,000","-1,080,000","-1,079,000","-1,045,000","-1,075,000","-1,066,000","-981,000","-922,000","-982,000","-1,286,000","-873,000","-739,000","-771,000","-835,000","-1,020,000","-673,000"
EBIT,"2,448,000","1,112,000","-7,551,000","3,942,000","4,945,000","6,231,000","-185,000","19,634,000","2,002,000","14,545,000","1,339,000","1,496,000","3,591,000","-855,000","3,038,000","5,313,000","6,896,000","6,579,000","1,672,000","1,437,000","-1,038,000","600,000","-7,715,000","-4,789,000","-4,598,000","-2,654,000","-5,868,000","-5,581,000","-3,976,000","-2,634,000","-4,717,000","-5,107,000","-100,724,000","-2,755,000","-2,819,000","-72,000","2,358,000","2,175,000","-94,306,000","1,000,000","3,924,000","6,077,000","8,435,000","10,158,000","10,597,000","12,170,000","11,347,000","15,200,000","13,002,000","10,090,000","5,647,000","12,098,000","9,847,000","13,090,000","5,004,000","6,786,000"
EBITDA,"19,299,000"
ReconciledCostOfRevenue,"526,248,000","136,567,000","115,554,000","141,505,000","132,622,000","132,665,000","120,437,000","122,231,000","105,147,000","114,210,000","105,318,000","113,189,000","107,431,000","98,350,000","90,915,000","96,813,000","94,786,000","99,982,000","75,239,000","75,940,000","70,606,000","69,338,000","61,657,000","67,808,000","72,228,000","72,771,000","60,169,000","65,795,000","63,006,000","65,192,000","60,395,000","63,409,000","60,553,000","61,646,000","56,116,000","63,592,000","60,826,000","63,863,000","61,712,000","65,190,000","67,044,000","72,278,000","68,396,000","75,748,000","69,122,000","78,578,000","70,662,000","73,629,000","62,858,000","66,268,000","56,557,000","55,047,000","46,563,000","46,780,000","42,969,000","45,281,000"
ReconciledDepreciation,"16,851,000","4,247,000","4,213,000","4,200,000","4,191,000","3,874,000","4,003,000","4,133,000","2,959,000","2,851,000","2,854,000","2,812,000","2,595,000","2,361,000","2,371,000","1,648,000","1,790,000","1,906,000","1,810,000","2,261,000","2,394,000","2,660,000","2,950,000","3,373,000","3,650,000","3,721,000","3,772,000","3,944,000","4,089,000","4,370,000","4,986,000","5,422,000","6,142,000","6,611,000","6,668,000","6,676,000","6,659,000","7,208,000","10,179,000","8,279,000","8,493,000","8,032,000","7,517,000","7,108,000","7,020,000","7,632,000","6,723,000","5,897,000","5,113,000","5,075,000","4,651,000","3,952,000","3,592,000","4,035,000","4,237,000","4,114,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"3,066,000","2,230,000","-5,628,000","3,093,000","3,371,000","5,037,000","466,000","14,681,000","1,502,000","13,919,000","1,549,000","1,132,000","3,416,000","941,000","52,826,000","5,297,000","5,421,000","7,117,000","1,947,000","1,445,000","-1,368,000","579,000","-7,850,000","-3,569,000","-4,407,000","-2,881,000","-6,053,000","-6,079,000","-5,028,000","-3,216,000","-5,477,000","-6,287,000","-98,763,000","-2,673,000","-44,029,000","-939,000","-1,582,000","-2,162,000","-63,491,000","-137,000","201,000","2,873,000","4,433,000","5,494,000","6,446,000","6,339,000","6,928,000","7,501,000","6,411,000","5,250,000","2,410,000","6,513,000","5,227,000","6,393,000","2,350,000","3,304,000"
TotalUnusualItemsExcludingGoodwill,,,,,,,,,,,,,,,,,"0","0","0",,"0","-38,000","-2,403,000",,,,,,"0",,,,"-95,641,000","0","0",,"0","0","-92,350,000","46,000","79,000","3,000","-93,000","-31,000","-95,000","66,000","-79,000","164,000","1,302,000","-64,000","165,000","120,000","17,000","-16,000","-291,000","51,000"
TotalUnusualItems,,,,,,,,,,,,,,,,,"0","0","0",,"0","-38,000","-2,403,000",,,,,,"0",,,,"-95,641,000","0","0",,"0","0","-92,350,000","46,000","79,000","3,000","-93,000","-31,000","-95,000","66,000","-79,000","164,000","1,302,000","-64,000","165,000","120,000","17,000","-16,000","-291,000","51,000"
