name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016
MarketCap,"1,932,331,129","2,063,815,134","2,205,602,100","2,137,142,431","2,116,386,127","1,882,720,830","1,237,324,161","965,824,605","999,828,390","782,142,520","1,130,523,200","1,263,383,240","936,168,390","711,407,500","767,819,730","676,621,080","1,079,477,756","1,279,710,040","1,406,885,480","1,397,105,550","1,229,946,568","1,480,495,444","1,221,736,285","850,793,565","1,033,808,351"
EnterpriseValue,"3,165,181,129","3,450,616,134","3,388,180,100","3,294,908,431","3,051,565,127","2,851,253,830","2,234,995,161","1,991,026,605","2,009,044,390","1,933,654,520","2,307,376,200","2,516,271,240","2,030,025,390","1,870,910,500","1,960,169,730","1,943,396,080","1,638,926,756","1,848,255,040","1,997,645,480","1,980,226,550","1,810,305,568","2,082,172,444","1,849,842,285","1,387,699,565","1,659,346,351"
PeRatio,"7.273","9.116","12.071","15.478","20.135","63.348","51.768","38.305","42.6","9.623","14.844","17.624","17.183","15.322","12.791","12.361","17.611","19.475","25.97","25.992","25.227","33.992","36.894","45.458","66.105"
ForwardPeRatio,"6.301","6.671","8.313","9.191","10.846","11.508","9.058","7.199","7.943","6.794","7.262","9.217","7.502","5.777","5.618","4.983","7.949","11.025","14.577","16.611","15.015","17.637","14.925",,
PsRatio,"0.429","0.492","0.578","0.61","0.646","0.6","0.396","0.303","0.307","0.238","0.346","0.39","0.3","0.248","0.281","0.262","0.441","0.528","0.586","0.592","0.532","0.663","0.585","0.435","0.447"
PbRatio,"1.815","2.057","2.318","2.431","2.574","2.474","1.731","1.415","1.577","1.106","1.624","1.908","1.488","1.123","1.197","1.093","1.863","2.252","2.569","2.633","2.39","2.967","2.492","1.8","3.322"
EnterprisesValueRevenueRatio,"0.683","2.678","2.937","2.864","2.928","3.059","2.975","2.449","2.503","2.508","3.031","2.919","2.396","2.398","2.708","2.331","2.106","2.907","3.412","3.056","2.819","3.386","3.288","2.345","3.018"
EnterprisesValueEBITDARatio,"5.838","23.073","26.517","23.158","24.902","34.503","36.729","25.685","25.757","281.014","38.72","29.905","25.387","27.825","34.387","23.431","30.353","46.986","50.498","37.621","36.759","41.934","47.026","32.686","42.884"
