name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020
TotalAssets,"582,577,000","554,632,000","241,223,000","242,587,000","238,814,000"
	CurrentAssets,"330,384,000","316,699,000","83,828,000","83,339,000","129,347,000"
		CashCashEquivalentsAndShortTermInvestments,"274,978,000","262,276,000","37,132,000","42,081,000","101,757,000"
			CashAndCashEquivalents,"274,978,000","262,276,000","37,132,000","42,081,000","101,757,000"
				CashFinancial,"274,978,000","262,276,000",,"42,081,000","97,757,000"
				CashEquivalents,"0","0",,"0","4,000,000"
		Receivables,"27,981,000","28,603,000","31,124,000","28,218,000","15,903,000"
			AccountsReceivable,"27,981,000","8,278,000","31,124,000","28,218,000","4,674,000"
			TaxesReceivable,,"2,045,000",,,"-63,000"
			OtherReceivables,,"18,280,000",,,"11,292,000"
		PrepaidAssets,"21,971,000","21,516,000","11,789,000","9,253,000","6,463,000"
		RestrictedCash,"0","305,000",,"300,000",
		AssetsHeldForSaleCurrent,,"0","0","0","3,282,000"
		OtherCurrentAssets,"5,454,000","3,999,000","3,783,000","3,487,000","1,942,000"
	TotalNonCurrentAssets,"252,193,000","237,933,000","157,395,000","159,248,000","109,467,000"
		NetPPE,"45,708,000","32,834,000","13,261,000","13,014,000","3,906,000"
			GrossPPE,"45,708,000","36,541,000","13,261,000","13,014,000","5,612,000"
				Properties,,,,"0","0"
				BuildingsAndImprovements,,,,"10,135,000","2,572,000"
				MachineryFurnitureEquipment,,"28,697,000",,,"3,040,000"
				OtherProperties,"45,708,000","7,844,000","13,261,000","2,879,000",
			AccumulatedDepreciation,,"-3,707,000",,,"-1,706,000"
		GoodwillAndOtherIntangibleAssets,"206,485,000","205,099,000","132,551,000","133,634,000","96,685,000"
			Goodwill,"93,655,000","93,678,000","30,503,000","31,303,000","17,832,000"
			OtherIntangibleAssets,"112,830,000","111,421,000","102,048,000","102,331,000","78,853,000"
		InvestmentsAndAdvances,,"0","11,583,000","12,600,000","8,876,000"
			LongTermEquityInvestment,,"0","11,583,000","12,600,000","8,876,000"
				InvestmentsinAssociatesatCost,,"0","11,583,000","12,600,000","8,876,000"
TotalLiabilitiesNetMinorityInterest,"503,046,000","389,361,000","241,762,000","184,567,000","190,455,000"
	CurrentLiabilities,"149,848,000","133,667,000","149,839,000","84,662,000","123,682,000"
		PayablesAndAccruedExpenses,"102,249,000","83,680,000","75,058,000","57,805,000","27,044,000"
			Payables,"64,363,000","47,314,000","22,564,000","26,231,000","11,635,000"
				AccountsPayable,"25,198,000","17,178,000","22,564,000","26,231,000","7,629,000"
				TotalTaxPayable,,"4,039,000",,,"4,006,000"
				OtherPayable,"39,165,000","26,097,000",,,
			CurrentAccruedExpenses,"37,886,000","36,366,000","52,494,000","31,574,000","15,409,000"
		CurrentProvisions,,"490,000",,,"3,227,000"
		CurrentDebtAndCapitalLeaseObligation,"5,301,000","4,375,000","51,807,000","2,457,000","72,845,000"
			CurrentDebt,,"185,000","47,764,000","473,000","70,357,000"
				OtherCurrentBorrowings,,"185,000","47,764,000","473,000","70,357,000"
			CurrentCapitalLeaseObligation,"5,301,000","4,190,000","4,043,000","1,984,000","2,488,000"
		CurrentDeferredLiabilities,"24,327,000","24,994,000","22,974,000","24,400,000","18,744,000"
			CurrentDeferredTaxesLiabilities,,,"1,157,000","1,264,000",
			CurrentDeferredRevenue,"24,327,000","24,994,000","21,817,000","23,136,000","18,744,000"
		OtherCurrentLiabilities,"17,971,000","20,128,000",,,"1,822,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"353,198,000","255,694,000","91,923,000","99,905,000","66,773,000"
		LongTermDebtAndCapitalLeaseObligation,"282,285,000","177,043,000","7,916,000","10,815,000","2,011,000"
			LongTermDebt,"262,142,000","168,601,000",,,
			LongTermCapitalLeaseObligation,"20,143,000","8,442,000","7,916,000","10,815,000","2,011,000"
		NonCurrentDeferredLiabilities,"70,913,000","78,651,000","81,619,000","89,090,000","64,762,000"
			NonCurrentDeferredTaxesLiabilities,"1,016,000","1,019,000","768,000","768,000",
			NonCurrentDeferredRevenue,"69,897,000","77,632,000","80,851,000","88,322,000","64,762,000"
		OtherNonCurrentLiabilities,,,"2,388,000",,
TotalEquityGrossMinorityInterest,"79,531,000","165,271,000","-539,000","58,020,000","48,359,000"
	StockholdersEquity,"79,531,000","165,271,000","2,235,000","60,066,000","49,590,000"
		CapitalStock,"16,000","16,000","14,000","14,000","13,000"
			PreferredStock,,"0","4,000","4,000","3,000"
			CommonStock,"16,000","16,000","10,000","10,000","10,000"
		AdditionalPaidInCapital,"923,093,000","922,897,000","557,569,000","557,569,000","485,221,000"
		RetainedEarnings,"-929,343,000","-837,986,000","-609,658,000","-544,411,000","-469,504,000"
		GainsLossesNotAffectingRetainedEarnings,"-3,780,000","-27,000","1,449,000","1,608,000","1,675,000"
			ForeignCurrencyTranslationAdjustments,"-3,780,000","-27,000","1,449,000","1,608,000","1,675,000"
		OtherEquityInterest,"89,545,000","80,371,000","52,861,000","45,286,000","32,185,000"
	MinorityInterest,,"0","-2,774,000","-2,046,000","-1,231,000"
TotalCapitalization,"341,673,000","333,872,000","2,235,000","60,066,000","49,590,000"
PreferredStockEquity,,,"4,000","4,000","3,000"
CommonStockEquity,"79,531,000","165,271,000","2,231,000","60,062,000","49,587,000"
CapitalLeaseObligations,"25,444,000","12,632,000","11,959,000","12,799,000","4,499,000"
NetTangibleAssets,"-126,954,000","-39,828,000","-130,316,000","-73,568,000","-47,095,000"
WorkingCapital,"180,536,000","183,032,000","-66,011,000","-1,323,000","5,665,000"
InvestedCapital,"341,673,000","334,057,000","49,995,000","60,535,000","119,944,000"
TangibleBookValue,"-126,954,000","-39,828,000","-130,320,000","-73,572,000","-47,098,000"
TotalDebt,"287,586,000","181,418,000","59,723,000","13,272,000","74,856,000"
NetDebt,,,"10,632,000",,
ShareIssued,"414,486,374","413,562,361","409,894,760","409,894,760","409,894,760"
OrdinarySharesNumber,"414,486,374","413,562,361","409,894,760","409,894,760","409,894,760"
