name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005
TotalRevenue,"266,205,000","60,192,000","68,019,000","70,095,000","67,899,000","62,669,000","67,653,000","60,308,000","62,207,000","58,000,000","60,930,000","59,485,000","59,060,000","47,713,000","53,041,000","49,135,000","47,350,000","43,592,000","44,276,000","41,336,000","42,056,000","37,415,000","38,244,000","38,482,000","36,029,000","33,262,000","31,849,000","28,344,000","27,582,000","22,150,000","15,369,000","14,782,000","10,862,000","9,143,000","8,783,000","8,709,000","8,319,000","8,068,000","7,920,000","8,288,000","8,378,000","8,141,000","8,370,000","7,969,000","7,430,000","7,501,000","7,752,046","7,246,321","8,289,811","12,420,822","4,547,744","0","0","0",,,,,,,,,,,,,,,,
	OperatingRevenue,"266,205,000","60,192,000","68,019,000","70,095,000","67,899,000","62,669,000","67,653,000","60,308,000","62,207,000","58,000,000","60,930,000","59,485,000","59,060,000","47,713,000","53,041,000","49,135,000","47,350,000","43,592,000","44,276,000","41,336,000","42,056,000","37,415,000","38,244,000","38,482,000","36,029,000","33,262,000","31,849,000","28,344,000","27,582,000","22,150,000","15,369,000","14,782,000","10,862,000","9,143,000","8,783,000","8,709,000","8,319,000","8,068,000","7,920,000","8,288,000","8,378,000","8,141,000","8,370,000","7,969,000","7,430,000","7,501,000","7,752,046","7,246,321","8,289,811","12,420,822","4,547,744","0","0","0",,,,,,,,,,,,,,,,
CostOfRevenue,"25,264,000","5,665,000","6,236,000","6,797,000","6,566,000","6,030,000","6,412,000","5,898,000","5,847,000","5,207,000","6,225,000","6,782,000","6,368,000","5,113,000","5,667,000","5,068,000","5,213,000","4,560,000","4,791,000","4,525,000","4,529,000","4,003,000","5,272,000","6,990,000","6,494,000","5,956,000","6,171,000","6,510,000","5,766,000","5,015,000","682,000","703,000","198,000",,"0",,,,"129,000","0","0","0","0","0","0","0","-1,117,835","376,792","1,888,124","1,743,919","2,291,482","376,792","229,352","0",,,,,,,,,,,,,,,,
GrossProfit,"240,941,000","54,527,000","61,783,000","63,298,000","61,333,000","56,639,000","61,241,000","54,410,000","56,360,000","52,793,000","54,705,000","52,703,000","52,692,000","42,600,000","47,374,000","44,067,000","42,137,000","39,032,000","39,485,000","36,811,000","37,527,000","33,412,000","32,972,000","31,492,000","29,535,000","27,306,000","25,678,000","21,834,000","21,816,000","17,135,000","14,687,000","14,079,000","10,664,000",,"8,783,000",,,,"7,791,000","8,288,000","8,378,000","8,141,000","8,370,000","7,969,000","7,430,000","7,501,000","8,869,881","6,869,529","6,401,687","10,676,903","2,256,262","-376,792","-229,352","0",,,,,,,,,,,,,,,,
OperatingExpense,"216,786,000","62,196,000","53,147,000","52,479,000","48,964,000","46,298,000","50,790,000","46,668,000","47,189,000","52,918,000","50,462,000","41,944,000","42,797,000","44,687,000","38,224,000","37,834,000","38,224,000","36,590,000","41,635,000","41,734,000","39,451,000","41,318,000","33,626,000","32,145,000","34,324,000","39,781,000","40,571,000","31,375,000","27,274,000","27,428,000","22,610,000","15,527,000","32,270,000","35,721,000","16,450,000","14,114,000","11,428,000","12,287,000","14,219,000","13,683,000","16,463,000","16,458,000","14,278,000","11,262,000","8,943,000","7,494,000","8,079,116","6,125,773","5,245,492","4,529,618","11,498,358","7,358,418","12,183,912","6,557,375","7,654,661","11,192,687","13,935,894","20,061,879","22,047,673","23,521,894","17,643,200","16,825,608","12,407,213","12,807,234","22,080,492","18,413,502","7,057,941","5,757,142","5,533,930","5,937,640"
	SellingGeneralAndAdministration,"135,098,000","40,848,000","33,447,000","32,456,000","28,347,000","29,797,000","35,571,000","34,001,000","33,917,000","37,021,000","37,018,000","30,221,000","31,468,000","31,029,000","24,922,000","26,047,000","27,960,000","26,822,000","31,049,000","31,124,000","31,371,000","30,297,000","23,907,000","21,908,000","24,682,000","29,290,000","28,881,000","18,458,000","18,386,000","18,806,000","17,323,000","11,290,000","28,139,000","27,893,000","9,851,000","5,711,000","5,074,000","3,958,000","3,225,000","3,147,000","3,601,000","3,909,000","3,345,000","2,711,000","2,572,000","2,858,000","2,762,498","2,053,584","2,841,947","2,488,971","9,245,315","5,266,434","4,988,317","4,224,031","4,095,118","7,400,263","8,454,985","8,959,214","9,472,938","9,647,646","7,449,375","6,233,549","4,467,225","3,264,849","2,980,642","2,924,948","1,808,891","1,664,902","1,862,407","2,059,838"
		GeneralAndAdministrativeExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,851,000","5,711,000","5,074,000","3,958,000","3,225,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SalariesAndWages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,818,000","2,354,000","1,374,000","1,456,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,033,000","3,357,000","3,700,000","2,502,000","3,225,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	ResearchAndDevelopment,"80,201,000","20,969,000","19,331,000","19,653,000","20,248,000","16,131,000","14,849,000","12,298,000","12,903,000","15,527,000","13,074,000","11,347,000","10,950,000","13,278,000","12,922,000","11,390,000","9,866,000","9,416,000","10,154,000","10,178,000","7,648,000","10,567,000","7,614,000","7,294,000","6,700,000","7,548,000","8,747,000","9,974,000","5,946,000","4,478,000","4,751,000","3,701,000","3,514,000","7,263,000","6,222,000","8,026,000","5,982,000","7,960,000","10,617,000","10,159,000","12,490,000","12,180,000","10,556,000","8,174,000","5,999,000","4,267,000","3,821,618","4,072,189","2,403,545","2,040,647","2,253,043","2,091,984","7,195,595","2,333,344","3,559,543","3,792,424","5,480,909","11,102,665","12,574,735","13,874,248","10,193,825","10,592,059","7,939,988","9,542,385","19,099,850","15,488,554","5,249,050","4,092,240","3,671,523","3,877,802"
	DepreciationAmortizationDepletionIncomeStatement,"1,487,000","379,000","369,000","370,000","369,000","370,000","370,000","369,000","369,000","370,000","370,000","376,000","379,000","380,000","380,000","397,000","398,000","352,000","432,000","432,000","432,000","454,000","2,105,000","2,943,000","2,942,000","2,943,000","2,943,000","2,943,000","2,942,000","4,144,000","536,000","536,000","617,000","565,000","377,000","377,000","372,000","369,000","377,000","377,000","372,000","369,000","377,000","377,000","372,000","369,000",,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,"1,487,000","379,000","369,000","370,000","369,000","370,000","370,000","369,000","369,000","370,000","370,000","376,000","379,000","380,000","380,000","397,000","398,000","352,000","432,000","432,000","432,000","454,000","2,105,000","2,943,000","2,942,000","2,943,000","2,943,000","2,943,000","2,942,000","4,144,000","536,000","536,000","617,000","565,000","377,000","377,000","372,000","369,000","377,000","377,000","372,000","369,000","377,000","377,000","372,000","369,000",,,,,,,,,,,,,,,,,,,,,,,,
			Amortization,"1,487,000","379,000","369,000","370,000","369,000","370,000","370,000","369,000","369,000","370,000","370,000","376,000","379,000","380,000","380,000","397,000","398,000","352,000","432,000","432,000","432,000","454,000","2,105,000","2,943,000","2,942,000","2,943,000","2,943,000","2,943,000","2,942,000","4,144,000","536,000","536,000","617,000","565,000","377,000","377,000","372,000","369,000","377,000","377,000","372,000","369,000","377,000","377,000","372,000","369,000",,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,"1,487,000","379,000","369,000","370,000","369,000","370,000","370,000","369,000","369,000","370,000","370,000","376,000","379,000","380,000","380,000","397,000","398,000","352,000","432,000","432,000","432,000","454,000","2,105,000","2,943,000","2,942,000","2,943,000","2,943,000","2,943,000","2,942,000","4,144,000","536,000","536,000","617,000","565,000","377,000","377,000","372,000","369,000","377,000","377,000","372,000","369,000","377,000","377,000","372,000","369,000",,,,,,,,,,,,,,,,,,,,,,,,
