name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994
		DepreciationAndAmortizationInIncomeStatement,"49,635,000","9,600,000","11,659,000","12,945,000","15,431,000","20,515,000","22,119,000","22,098,000","28,602,000","34,056,000","29,843,000","30,219,000","44,050,000","35,555,000","37,404,000","38,134,000","38,812,000","39,050,000","39,320,000","40,868,000","39,131,000","41,866,000","44,331,000","45,286,000","45,462,000","50,618,000","41,028,000","42,575,000","43,534,000","41,950,000","39,808,000","39,014,000","37,551,000","43,996,000","44,103,000","38,244,000","37,934,000","33,362,000","32,331,000","31,998,000",,,"30,131,000","29,466,000",,,"25,652,000","27,079,000","14,797,000","13,560,000","12,485,000","14,297,000","14,076,000","12,326,000","11,727,000","12,385,000","12,173,000","11,482,000","10,753,000","10,457,000","10,523,000","10,218,000","9,234,000","8,827,000","8,750,000","7,995,000","8,130,000","7,982,000","7,931,000","7,918,000","7,530,000","7,509,000","7,571,000","8,023,000","7,103,000","6,632,000","6,479,000","5,080,000","6,707,000","6,233,000","6,367,000","5,508,000","5,684,000","5,258,000","5,260,000","6,760,000","6,821,000","6,194,000","6,415,000","5,297,000","5,100,000","4,900,000","4,800,000","4,000,000","4,000,000","3,400,000","2,900,000","2,800,000","2,600,000","2,000,000","1,900,000","1,700,000","1,700,000","1,600,000",,,,,,,,,
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,000",,,,,,,"0",,"5,044,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"135,174,000","43,034,000","32,846,000","28,008,000","31,286,000","32,947,000","14,375,000","21,406,000","15,429,000","39,395,000","62,567,000","53,454,000","41,611,000","41,159,000","-14,606,000","22,949,000","-57,782,000","70,583,000","61,573,000","49,320,000","35,909,000","164,805,000","80,583,000","85,722,000","53,377,000","-512,457,000","115,350,000","110,047,000","110,729,000","140,717,000","-61,266,000","114,894,000","108,828,000","106,079,000","89,620,000","94,200,000","142,561,000","147,885,000","134,610,000","144,379,000","141,487,000","185,882,000","119,735,000","109,600,000","105,840,000","109,662,000","87,659,000","87,400,000","50,217,000","47,345,000","32,938,000","37,128,000","37,870,000","35,441,000","30,431,000","42,714,000","43,328,000","35,502,000","28,726,000","31,843,000","30,254,000","25,295,000","23,777,000","23,278,000","18,303,000","15,937,000","13,203,000","13,218,000","13,729,000","8,289,000","8,814,000","9,880,000","6,447,000","2,967,000","6,840,000","12,103,000","14,673,000","17,944,000","15,244,000","18,769,000","18,666,000","21,456,000","20,704,000","18,819,000","23,553,000","23,354,000","20,689,000","19,479,000","17,972,000","17,707,000","14,700,000","15,200,000","14,800,000","16,300,000","14,800,000","14,500,000","13,100,000","13,000,000","10,900,000","9,000,000","8,300,000","8,200,000","7,600,000","6,500,000","55,200,000","-123,800,000","46,700,000","46,700,000","46,700,000","-109,500,000","41,100,000","41,000,000","41,000,000"
NetNonOperatingInterestIncomeExpense,"-135,861,000","-30,801,000","-32,319,000","-34,183,000","-38,558,000","-39,053,000","-44,881,000","-52,506,000","-34,957,000","-26,060,000","-33,178,000","-35,400,000","-27,491,000","-31,104,000","-29,309,000","-28,714,000","-25,493,000","-27,213,000","-25,836,000","-25,375,000","-21,018,000","-24,780,000","-19,698,000","-17,896,000","-18,126,000","-18,502,000","-15,792,000","-15,631,000","-18,116,000","-14,059,000","-13,573,000","-15,386,000","-42,360,000","-17,625,000","-30,115,000","-20,321,000","-19,710,000","-17,488,000","-16,768,000","-16,668,000","-17,232,000","-18,462,000","-14,543,000","-17,671,000","-26,462,000","-22,440,000","-21,869,000","-23,459,000","-11,791,000","-10,270,000","-7,768,000","-5,501,000","-5,326,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"135,861,000","30,801,000","32,319,000","34,183,000","38,558,000","39,053,000","44,881,000","52,506,000","34,957,000","26,060,000","33,178,000","35,400,000","27,491,000","31,104,000","29,309,000","28,714,000","25,493,000","27,213,000","25,836,000","25,375,000","21,018,000","24,780,000","19,698,000","17,896,000","18,126,000","18,502,000","15,792,000","15,631,000","18,116,000","14,059,000","13,573,000","15,386,000","42,360,000","17,625,000","30,115,000","20,321,000","19,710,000","17,488,000","16,768,000","16,668,000","17,232,000","18,462,000","14,543,000","17,671,000","26,462,000","22,440,000","21,869,000","23,459,000","11,791,000","10,270,000","7,768,000","5,501,000","5,326,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-37,148,000","-21,991,000","7,816,000","-1,108,000","-21,865,000","-66,915,000","-36,912,000","-1,557,000","-256,933,000","-95,083,000","-46,917,000","35,999,000","8,775,000","-217,832,000","14,193,000","-8,426,000","7,772,000","-350,542,000","-181,277,000","-30,472,000","-17,500,000","-280,295,000","-25,417,000","-15,236,000","-6,651,000","-670,312,000","-241,600,000",,"-2,863,000","0",,"-196,000","131,696,000","-25,171,000","-4,841,000","-1,229,000","-1,215,000","-34,919,000","-250,000","-1,432,000","-545,000","-2,643,000","-2,095,000","-1,144,000","-460,000","-1,252,000","-1,000,000","-1,283,000","-17,367,000","0",,"39,000",,"803,000","1,777,000",,,,,,,"0","-5,088,000",,,,,,,,,,,,,,,,,,,"0",,"-5,044,000",,,,,,"-34,000","-700,000",,,,,,,"1,000,000",,"1,300,000",,,,,,,,,,,,,
	SpecialIncomeCharges,"-42,521,000","-4,237,000","-6,584,000","-11,557,000","-20,143,000","-79,159,000","-49,344,000","-13,984,000","-267,821,000","-79,697,000","-60,906,000","7,583,000","-6,100,000","-230,356,000","-2,327,000","-24,950,000","-4,047,000","-350,542,000","-181,277,000","-30,472,000","-17,500,000","-280,295,000","-25,417,000","-15,236,000","-6,651,000","-670,312,000","-241,600,000","0","-2,863,000","0","0","-196,000","131,696,000","-25,171,000","-4,841,000","-1,229,000","-1,215,000","-34,919,000","-250,000","-1,432,000","-545,000","-2,643,000","-2,095,000","-1,144,000","-460,000","-1,252,000","-1,000,000","-1,283,000","-17,367,000","0","0","39,000",,"803,000","1,777,000",,,,,,,"0","-5,088,000",,,,,,,,,,,,,,,,,,,"0",,"-5,044,000",,,,,,"-34,000","-700,000",,,,,,,"1,000,000",,"1,300,000",,,,,,,,,,,,,
		RestructuringAndMergernAcquisition,"19,295,000","6,264,000","4,649,000","3,897,000","4,485,000","20,477,000","4,071,000","13,237,000","15,439,000","11,850,000","4,744,000","5,782,000","2,964,000","12,892,000","2,327,000","11,832,000","4,047,000","6,318,000","6,149,000","10,101,000","17,500,000","13,997,000","11,067,000","10,462,000","6,651,000","36,182,000","0","0","0","0","0","196,000","2,997,000","24,005,000","4,841,000","1,229,000","1,215,000","438,000","250,000","1,432,000","545,000","2,643,000","2,095,000","1,144,000","460,000","1,252,000","1,000,000","1,283,000","17,367,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,"2,308,000","2,308,000","0","0","0","0","0","0","252,382,000",,,,,"0","0",,,"345,000,000","190,227,000",,,"266,298,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,,,,,,,,,,,,,,,,,,,,,,,,,,,"229,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,"11,624,000","0","1,935,000",,"9,689,000",,,,,"0","-3,857,000","-5,400,000",,,,,,"-11,146,000","-15,099,000",,,,,,,"-11,031,000","12,400,000",,"2,863,000","0",,,"-134,693,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfBusiness,,,,,,,,,,,,,"-3,136,000","-217,464,000","0","-13,118,000",,"-10,370,000","0","-20,371,000",,"0","-14,350,000","-4,774,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,"-9,294,000","4,335,000","0","-7,660,000","-5,969,000","-58,682,000","-45,273,000","-747,000","0","-1,726,000","-60,019,000","7,965,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"5,373,000","-17,754,000","14,400,000","10,449,000","-1,722,000","12,244,000","12,432,000","12,427,000","10,888,000","-15,386,000","13,989,000","28,416,000","14,875,000","12,524,000","16,520,000","16,524,000","11,819,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"-37,835,000","-9,758,000","8,343,000","-7,283,000","-29,137,000","-73,021,000","-67,418,000","-32,657,000","-276,461,000","-81,748,000","-17,528,000","54,053,000","22,895,000","-207,777,000","-29,722,000","-14,191,000","-75,503,000","-307,172,000","-145,540,000","-6,527,000","-2,609,000","-140,270,000","35,468,000","52,590,000","28,600,000","-1,201,271,000","-142,042,000","94,416,000","89,750,000","126,658,000","-74,839,000","99,312,000","198,164,000","63,283,000","54,664,000","72,650,000","121,636,000","95,478,000","117,592,000","126,279,000","123,710,000","164,777,000","103,097,000","90,785,000","78,918,000","85,970,000","64,790,000","62,658,000","21,059,000","37,075,000","25,170,000","31,666,000","32,544,000","34,947,000","28,903,000","39,647,000","39,901,000","-67,837,000","25,416,000","28,277,000","27,047,000","21,581,000","15,462,000","19,483,000","14,571,000","12,863,000","10,117,000","10,046,000","10,542,000","4,920,000","5,625,000","6,670,000","3,190,000","-302,000","3,702,000","9,161,000","11,840,000","14,836,000","12,257,000","15,590,000","15,575,000","18,399,000","17,251,000","15,837,000","20,315,000","18,311,000","14,783,000","14,562,000","13,129,000","14,952,000","11,400,000","12,900,000","12,900,000","14,500,000","13,300,000","13,100,000","12,500,000","13,200,000","9,700,000","9,300,000","7,400,000","7,400,000","6,200,000","4,400,000",,,,,,,,,
TaxProvision,"4,923,000","817,000","1,105,000","1,787,000","1,214,000","498,000","698,000","832,000","853,000","-6,679,000","-3,682,000","11,352,000","4,807,000","-8,165,000","1,223,000","485,000","1,031,000","-2,342,000","-32,288,000","-1,149,000","-678,000","-13,446,000","6,136,000","17,783,000","8,866,000","-117,616,000","-53,393,000","32,804,000","27,018,000","43,819,000","-35,007,000","31,866,000","69,921,000","20,979,000","19,271,000","23,134,000","42,593,000","29,876,000","42,369,000","46,088,000","47,378,000","58,526,000","37,194,000","32,221,000","28,014,000","31,940,000","19,810,000","20,837,000","9,479,000","12,079,000","7,117,000","10,948,000","11,023,000","11,184,000","6,957,000","13,578,000","13,867,000","10,857,000","7,493,000","9,575,000","9,236,000","7,355,000","4,661,000","6,872,000","5,138,000","1,908,000","770,000","3,002,000","3,373,000","50,000","1,686,000","1,775,000","1,085,000","-1,522,000","1,065,000","1,245,000","4,203,000","5,267,000","4,351,000","5,535,000","5,529,000","3,863,000","5,415,000","5,733,000","7,354,000","6,543,000","4,781,000","5,389,000","4,858,000","5,550,000","2,600,000","4,700,000","4,700,000","5,400,000","4,900,000","5,100,000","4,900,000","5,300,000","3,800,000","3,600,000","2,900,000","3,000,000","2,500,000","1,800,000",,,,,,,,,
NetIncomeCommonStockholders,"-42,758,000","-10,575,000","7,238,000","-9,070,000","-30,351,000","-73,519,000","-68,116,000","-33,489,000","-277,314,000","-75,069,000","-13,846,000","42,701,000","18,088,000","-199,612,000","-30,945,000","-14,676,000","-76,534,000","-304,830,000","-113,252,000","-5,378,000","-1,931,000","-126,824,000","29,332,000","34,807,000","19,734,000","-1,083,655,000","-88,649,000","61,612,000","62,732,000","82,839,000","-39,832,000","67,446,000","128,243,000","42,304,000","35,393,000","49,516,000","79,043,000","65,602,000","75,223,000","80,191,000","76,332,000","106,251,000","65,903,000","58,488,000","50,215,000","52,343,000","44,644,000","41,540,000","11,372,000","24,672,000","5,600,000","19,451,000","18,039,000","22,132,000","21,128,000","24,976,000","24,831,000","19,410,000","16,717,000","17,230,000","13,917,000","14,226,000","10,801,000","12,611,000","9,433,000","10,955,000","9,347,000","7,044,000","7,169,000","5,038,000","-2,141,000","5,672,000","2,859,000","1,197,000","2,656,000","7,289,000","7,080,000","8,710,000","7,906,000","10,055,000","10,046,000","14,536,000","11,836,000","10,104,000","12,961,000","11,768,000","10,002,000","9,173,000","8,271,000","9,402,000","8,800,000","8,200,000","8,200,000","9,100,000","8,400,000","8,000,000","7,600,000","7,900,000","5,900,000","6,300,000","4,500,000","4,400,000","3,700,000","1,100,000","1,800,000","2,500,000","2,400,000","2,400,000","2,400,000","300,000","400,000","400,000","400,000"
