name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalAssets,"2,555,355,000","2,576,820,000","2,586,589,000","2,626,871,000","2,600,264,000","2,676,226,000","2,610,116,000","2,588,496,000","2,667,605,000","2,738,335,000","2,707,914,000","2,795,235,000","2,799,675,000","2,808,970,000","2,344,443,000","2,362,900,000","2,416,196,000","2,365,716,000","2,346,531,000","2,286,375,000","2,195,653,000","2,137,539,000","2,221,883,000","2,075,023,000","2,076,839,000","2,061,866,000","2,078,078,000","2,078,643,000","2,023,637,000","2,073,885,000","2,155,961,000","2,214,624,000","2,134,667,000","2,123,673,000","1,779,174,000","1,734,970,000","1,875,608,000","1,868,596,000","1,878,879,000","1,457,232,000","1,465,418,000","1,440,365,000","1,466,617,000","1,485,704,000","1,450,862,000","1,403,257,000","1,403,613,000","1,339,972,000","1,351,811,000","1,351,990,000","1,378,488,000","1,412,921,000","1,413,988,000","1,447,634,000","1,528,743,000","1,598,626,000","1,606,561,000","1,539,335,000","1,488,243,000","1,453,816,000","1,393,656,000","1,336,451,000","1,330,933,000","1,258,057,000","1,065,917,000","999,908,000","1,013,045,000","963,119,000","962,491,000","928,323,000","908,458,000","889,587,000","860,593,000","830,820,000","820,453,000","795,979,000","773,699,000","652,530,000","673,177,000","689,357,000","654,237,000","636,505,000","648,570,000","638,489,000","638,096,000","636,941,000","672,633,000","613,770,000","531,846,000","516,300,000","517,900,000","413,200,000","420,100,000","418,900,000","427,500,000","424,100,000","427,300,000","408,000,000","417,200,000","414,100,000","403,200,000","390,000,000","393,600,000","390,200,000","373,600,000","361,500,000","364,000,000","362,900,000","364,600,000","352,000,000","350,900,000","343,500,000","339,000,000","333,300,000","341,900,000","345,200,000","342,800,000","348,300,000","343,900,000","343,500,000","342,500,000","341,900,000","349,400,000","350,800,000","343,500,000","342,400,000","342,200,000","339,300,000","339,900,000","328,100,000","327,000,000","324,400,000","311,900,000","297,900,000","277,800,000","253,600,000"
	CurrentAssets,"686,512,000","680,209,000","672,057,000","664,669,000","648,403,000","642,345,000","648,715,000","665,522,000","756,591,000","764,390,000","772,406,000","794,324,000","797,421,000","806,146,000","763,573,000","806,242,000","804,372,000","768,721,000","743,753,000","695,149,000","656,065,000","608,492,000","624,925,000","612,406,000","589,001,000","611,588,000","610,867,000","635,842,000","597,722,000","588,396,000","611,043,000","613,419,000","598,158,000","577,196,000","683,463,000","652,643,000","777,719,000","618,540,000","635,360,000","566,301,000","552,023,000","529,994,000","535,630,000","519,823,000","484,726,000","450,208,000","448,936,000","407,470,000","401,651,000","402,680,000","411,744,000","456,885,000","480,655,000","477,509,000","526,587,000","560,730,000","562,052,000","521,367,000","510,639,000","487,846,000","478,528,000","461,214,000","458,428,000","432,563,000","409,613,000","378,665,000","386,428,000","382,842,000","381,571,000","335,929,000","337,930,000","330,656,000","319,472,000","312,100,000","326,065,000","311,757,000","291,975,000","238,637,000","263,644,000","277,226,000","261,668,000","256,535,000","261,159,000","250,820,000","252,542,000","241,348,000","280,727,000","259,166,000","236,222,000","219,200,000","221,200,000","205,800,000","213,700,000","207,200,000","218,200,000","216,400,000","221,700,000","203,000,000","212,700,000","209,500,000","202,900,000","190,300,000","196,600,000","197,000,000","184,600,000","172,800,000","181,300,000","184,900,000","188,200,000","175,500,000","181,000,000","175,500,000","173,500,000","168,700,000","178,000,000","182,900,000","180,100,000","186,000,000","196,100,000","196,500,000","194,400,000","191,400,000","197,900,000","200,800,000","192,800,000","193,100,000","198,000,000","198,000,000","198,700,000","188,800,000","186,600,000","187,500,000","182,000,000","171,100,000","157,800,000","142,600,000"
		CashCashEquivalentsAndShortTermInvestments,"75,255,000","102,860,000","93,475,000","91,134,000","84,900,000","79,145,000","77,485,000","74,238,000","112,827,000","93,805,000","80,468,000","94,870,000","103,507,000","100,719,000","79,387,000","120,462,000","104,701,000","145,290,000","134,471,000","104,805,000","88,283,000","66,447,000","71,941,000","101,326,000","76,859,000","83,926,000","65,763,000","81,967,000","45,622,000","46,039,000","63,007,000","62,240,000","61,411,000","70,856,000","230,285,000","197,398,000","99,872,000","86,356,000","87,354,000","90,978,000","77,489,000","62,505,000","38,843,000","16,577,000","16,827,000","13,450,000","23,724,000","14,345,000","15,353,000","17,427,000","14,221,000","16,122,000","19,959,000","20,958,000","25,618,000","25,140,000","22,233,000","20,600,000","22,619,000","22,393,000","25,032,000","35,360,000","32,150,000","37,576,000","36,541,000","28,112,000","31,489,000","32,258,000","38,988,000","36,335,000","33,696,000","39,170,000","32,274,000","49,788,000","63,253,000","51,071,000","32,061,000","28,355,000","38,923,000","38,025,000","30,669,000","48,868,000","37,934,000","35,107,000","31,180,000","23,303,000","44,808,000","42,602,000","43,873,000","43,600,000","39,100,000","35,100,000","40,300,000","40,200,000","44,800,000","37,100,000","40,400,000","32,500,000","36,500,000","29,200,000","21,100,000","24,000,000","21,400,000","24,400,000","15,800,000","17,900,000","16,700,000","15,000,000","17,800,000","22,000,000","19,000,000","16,700,000","18,000,000","24,100,000","24,300,000","27,100,000","21,900,000","39,100,000","22,000,000","21,800,000","16,500,000","18,000,000","16,900,000","15,000,000","14,100,000","17,000,000","17,500,000","18,000,000","16,500,000","18,000,000","18,900,000","15,900,000","18,100,000","15,000,000","22,400,000","12,600,000"
			CashAndCashEquivalents,"75,255,000","102,860,000","93,475,000","91,134,000","84,900,000","79,145,000","77,485,000","74,238,000","112,827,000","93,805,000","80,468,000","94,870,000","103,507,000","100,719,000","79,387,000","120,462,000","104,701,000","145,290,000","134,471,000","104,805,000","88,283,000","66,447,000","71,941,000","101,326,000","76,859,000","83,926,000","65,763,000","81,967,000","45,622,000","46,039,000","63,007,000","62,240,000","61,411,000","70,856,000","230,285,000","197,398,000","99,872,000","86,356,000","87,354,000","90,978,000","77,489,000","62,505,000","38,843,000","16,577,000","16,827,000","13,450,000","23,724,000","14,345,000","15,353,000","17,427,000","14,221,000","16,122,000","19,959,000","20,958,000","25,618,000","25,140,000","22,233,000","20,600,000","22,619,000","22,393,000","25,032,000","35,360,000","32,150,000","37,576,000","36,541,000","28,112,000","31,489,000","32,258,000","38,988,000","36,335,000","33,696,000","39,170,000","32,274,000","49,788,000","63,253,000","51,071,000","32,061,000","28,355,000","38,923,000","38,025,000","30,669,000","48,868,000","37,934,000","35,107,000","31,180,000","23,303,000","44,808,000","42,602,000","43,873,000","43,600,000","39,100,000","34,000,000","40,300,000","40,200,000","44,800,000","37,100,000","40,400,000","32,500,000","36,500,000","29,200,000","21,100,000","24,000,000","21,400,000","24,400,000","15,800,000","17,900,000","16,700,000","15,000,000","17,800,000","22,000,000","19,000,000","16,700,000","18,000,000","24,100,000","24,300,000","27,100,000","21,900,000","39,100,000","22,000,000","21,800,000","16,500,000","18,000,000","16,900,000","15,000,000","14,100,000","17,000,000","17,500,000","18,000,000","16,500,000","18,000,000","18,900,000","15,900,000","18,100,000","15,000,000","22,400,000","12,600,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"272,345,000","262,257,000","260,146,000","260,203,000","252,548,000","251,460,000","284,254,000","256,955,000","335,409,000","348,974,000","370,052,000","371,644,000","377,826,000","382,253,000","372,531,000","378,790,000","394,910,000","348,943,000","325,189,000","313,491,000","302,569,000","287,123,000","287,293,000","271,809,000","267,853,000","261,757,000","275,055,000","283,918,000","286,002,000","275,890,000","282,858,000","298,020,000","291,703,000","258,664,000","230,167,000","229,934,000","226,744,000","253,202,000","257,091,000","205,262,000","205,642,000","200,460,000","225,676,000","233,337,000","230,050,000","197,715,000","189,693,000","176,543,000","173,545,000","160,269,000","164,850,000","193,434,000","196,485,000","173,215,000","216,336,000","239,907,000","242,742,000","211,346,000","228,967,000","222,247,000","216,260,000","190,775,000","203,272,000","183,368,000","171,435,000","155,595,000","163,281,000","163,127,000","154,580,000","138,941,000","146,880,000","141,507,000","138,476,000","119,130,000","128,282,000","128,569,000","129,358,000","97,533,000","111,216,000","119,939,000","112,969,000","94,124,000","115,839,000","114,771,000","117,950,000","107,434,000","122,033,000","114,631,000","106,324,000","91,700,000","100,000,000","91,100,000","88,900,000","82,800,000","90,300,000","93,000,000","98,300,000","91,800,000","94,900,000","99,700,000","101,300,000","88,100,000","95,700,000","94,800,000","92,900,000","86,100,000","94,600,000","98,300,000","99,800,000","86,900,000","91,600,000","92,700,000","91,200,000","77,700,000","81,600,000","80,500,000","83,200,000","76,000,000","90,200,000","87,800,000","86,100,000","82,800,000","92,700,000","91,300,000","85,100,000","83,600,000","87,100,000","88,500,000","87,900,000","79,300,000","78,900,000","80,900,000","73,300,000","71,800,000","63,300,000","58,600,000"
			AccountsReceivable,"272,345,000","262,257,000","260,146,000","260,203,000","252,548,000","251,460,000","248,053,000","256,955,000","335,409,000","348,974,000","370,052,000","371,644,000","377,826,000","382,253,000","372,531,000","378,790,000","394,910,000","348,943,000","325,189,000","313,491,000","302,569,000","287,123,000","287,293,000","271,809,000","267,853,000","261,757,000","275,055,000","283,918,000","286,002,000","275,890,000","282,858,000","298,020,000","291,703,000","258,664,000","230,167,000","229,934,000","226,744,000","253,202,000","257,091,000","205,262,000","205,642,000","200,460,000","225,676,000","233,337,000","230,050,000","197,715,000","189,693,000","176,543,000","173,545,000","160,269,000","164,850,000","193,434,000","196,485,000","173,215,000","216,336,000","239,907,000","242,742,000","211,346,000","228,967,000","222,247,000","216,260,000","190,775,000","203,272,000","183,368,000","171,435,000","155,595,000","163,281,000","163,127,000","154,580,000","138,941,000","146,880,000","141,507,000","138,476,000","119,130,000","128,282,000","128,569,000","129,358,000","97,533,000","111,216,000","119,939,000","112,969,000","94,124,000","115,839,000","114,771,000","117,950,000","107,434,000",,,,"91,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"278,208,000","267,882,000","266,362,000","266,411,000","258,942,000","257,808,000","254,326,000","262,816,000","341,308,000","354,171,000","374,562,000","376,179,000","382,783,000","387,263,000","378,021,000","384,239,000","400,499,000","354,086,000","329,684,000","317,629,000","306,276,000","291,115,000","291,636,000","275,898,000","272,233,000","265,842,000","278,542,000","287,420,000","289,755,000","279,763,000","286,949,000","301,337,000","294,432,000","262,102,000","233,414,000","232,462,000","228,794,000","256,060,000","259,937,000","208,171,000",,"203,358,000","230,538,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-5,863,000","-5,625,000","-6,216,000","-6,208,000","-6,394,000","-6,348,000","-6,273,000","-5,861,000","-5,899,000","-5,197,000","-4,510,000","-4,535,000","-4,957,000","-5,010,000","-5,490,000","-5,449,000","-5,589,000","-5,143,000","-4,495,000","-4,138,000","-3,707,000","-3,992,000","-4,343,000","-4,089,000","-4,380,000","-4,085,000","-3,487,000","-3,502,000","-3,753,000","-3,873,000","-4,091,000","-3,317,000","-2,729,000","-3,438,000","-3,247,000","-2,528,000","-2,050,000","-2,858,000","-2,846,000","-2,909,000",,"-2,898,000","-4,862,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,"36,201,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
