name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989
TotalAssets,"6,943,000,000","6,873,000,000","6,733,000,000","6,565,000,000","6,361,000,000","6,357,000,000","6,313,000,000","6,405,000,000","7,735,000,000","18,547,000,000","16,229,000,000","15,369,000,000","15,938,000,000","16,456,000,000","16,234,000,000","16,248,000,000","15,759,000,000","15,980,000,000","15,996,000,000","15,868,000,000","18,174,000,000","16,760,000,000","16,864,000,000","11,530,000,000","11,767,000,000","11,936,000,000","12,460,000,000","12,784,000,000","13,233,000,000","13,102,000,000","12,883,000,000","13,164,000,000","13,539,000,000","13,258,000,000","12,914,000,000","13,151,000,000","14,379,000,000","13,962,000,000","13,463,000,000","13,556,000,000","13,020,000,000","12,183,000,000","11,835,000,000","12,023,000,000","12,719,000,000","12,163,000,000","11,819,000,000","10,866,000,000","11,232,000,000","10,949,000,000","10,611,000,000","10,529,000,000","10,645,130,000","10,842,070,000","17,621,999,000","17,809,068,000","18,092,094,000","17,767,545,000","17,316,749,000","17,621,609,000","17,750,870,000","17,899,716,000","17,688,043,000","18,988,731,000","17,913,183,000","17,676,871,000","18,867,412,000","5,714,059,000","5,614,221,000","5,444,105,000","4,992,261,000","4,683,439,000","4,456,498,000","4,180,947,000","3,777,801,000","3,465,766,000","3,265,730,000","3,040,852,000","2,746,959,000","2,699,831,000","2,502,605,000","2,414,847,000","1,672,709,000","1,834,364,000","1,791,581,000","1,992,305,000","973,952,000","929,319,000","846,027,000","792,400,000","621,300,000","565,600,000","563,500,000","505,300,000","467,900,000","486,200,000","476,500,000","426,900,000","402,300,000","365,600,000","341,700,000","347,800,000","297,600,000","295,400,000","297,900,000","293,000,000","260,300,000","224,800,000","221,300,000","196,000,000","185,100,000","183,300,000","158,500,000","153,400,000","146,300,000","136,200,000","141,700,000","108,500,000","116,900,000","121,900,000","122,800,000","93,400,000","82,300,000","77,800,000","65,400,000","53,200,000","47,700,000","41,200,000","38,200,000","34,900,000","33,400,000","29,700,000","18,000,000"
	CurrentAssets,"2,260,000,000","2,157,000,000","1,950,000,000","1,786,000,000","1,538,000,000","1,848,000,000","1,792,000,000","1,950,000,000","3,079,000,000","13,571,000,000","9,760,000,000","2,561,000,000","3,186,000,000","3,724,000,000","3,418,000,000","3,328,000,000","3,493,000,000","3,567,000,000","3,687,000,000","3,173,000,000","5,324,000,000","6,511,000,000","6,469,000,000","6,799,000,000","6,959,000,000","7,173,000,000","4,664,000,000","5,022,000,000","5,422,000,000","5,255,000,000","5,038,000,000","5,288,000,000","5,652,000,000","5,316,000,000","4,970,000,000","5,179,000,000","6,315,000,000","5,816,000,000","5,206,000,000","5,219,000,000","4,633,000,000","3,886,000,000","3,433,000,000","3,484,000,000","4,486,000,000","3,893,000,000","3,443,000,000","3,755,000,000","4,351,000,000","3,944,000,000","3,493,000,000","3,306,000,000","3,300,139,000","2,943,128,000","3,431,179,000","3,399,656,000","3,729,918,000","3,374,598,000","3,029,676,000","3,080,953,000","4,071,047,000","4,126,529,000","3,872,345,000","5,003,796,000","3,907,932,000","3,933,862,000","5,233,941,000","3,790,108,000","3,688,282,000","3,497,280,000","3,085,222,000","2,782,554,000","2,842,134,000","2,659,170,000","2,407,995,000","2,176,871,000","1,988,146,000","1,745,900,000","1,439,997,000","1,757,204,000","1,562,819,000","1,461,837,000","721,335,000","849,314,000","781,901,000","911,936,000","671,845,000","647,189,000","545,537,000","511,600,000","338,000,000","325,700,000","316,500,000","290,500,000","284,000,000","312,500,000","328,500,000","282,900,000","261,100,000","258,900,000","238,200,000","236,100,000","234,300,000","229,400,000","236,900,000","234,500,000","209,600,000","180,600,000","179,600,000","156,100,000","145,400,000","144,300,000","120,000,000","114,500,000","116,100,000","105,600,000","110,500,000","77,400,000","86,200,000","91,400,000","95,700,000","70,100,000","62,700,000","60,300,000","52,500,000","42,600,000","37,600,000","32,200,000","30,700,000","28,900,000","27,100,000","23,500,000","11,700,000"
		CashCashEquivalentsAndShortTermInvestments,"1,891,000,000","1,781,000,000","1,541,000,000","1,245,000,000","951,000,000","1,073,000,000","1,049,000,000","1,131,000,000","2,263,000,000","12,768,000,000","1,831,000,000","1,694,000,000","2,043,000,000","2,579,000,000","2,436,000,000","2,325,000,000","2,162,000,000","2,532,000,000","2,026,000,000","2,306,000,000","4,247,000,000","5,575,000,000","5,619,000,000","6,118,000,000","6,025,000,000","2,269,000,000","3,357,000,000","3,884,000,000","3,891,000,000","3,740,000,000","3,793,000,000","4,049,000,000","4,084,000,000","3,890,000,000","3,832,000,000","3,783,000,000","4,747,000,000","4,252,000,000","4,007,000,000","4,111,000,000","3,211,000,000","2,380,000,000","2,253,000,000","2,297,000,000","2,958,000,000","2,452,000,000","2,264,000,000","2,739,000,000","3,044,000,000","2,611,000,000","2,332,000,000","2,216,000,000","1,991,169,000","1,528,921,000","2,304,642,000","2,286,305,000","2,426,953,000","1,984,596,000","2,015,842,000","2,034,592,000","2,987,653,000","2,977,610,000","2,954,223,000","4,099,397,000","2,865,802,000","2,839,540,000","4,433,332,000","3,351,149,000","3,206,587,000","2,944,002,000","2,544,877,000","2,338,728,000","2,410,331,000","2,268,558,000","2,026,570,000","1,908,525,000","1,705,658,000","1,429,987,000","1,169,480,000","1,527,452,000","1,375,051,000","1,187,418,000","471,394,000","629,573,000","557,027,000","715,904,000","507,829,000","522,922,000","431,550,000","404,500,000","210,300,000","199,500,000","153,900,000","150,200,000","82,300,000","125,100,000","139,000,000","106,700,000","106,600,000","111,700,000","95,800,000","56,500,000","24,600,000","35,500,000","41,800,000","34,500,000","35,400,000","25,500,000","22,800,000","22,700,000","19,300,000","25,600,000","23,900,000","7,600,000","32,100,000","22,400,000","51,100,000","17,400,000","15,400,000","21,900,000","25,700,000","13,900,000","2,500,000","19,500,000","19,400,000","18,700,000","19,300,000","22,200,000","21,500,000","19,000,000","17,400,000","15,900,000","4,300,000"
			CashAndCashEquivalents,"1,887,000,000","1,771,000,000","1,526,000,000","1,230,000,000","933,000,000","1,046,000,000","1,009,000,000","1,073,000,000","2,177,000,000","12,649,000,000","1,697,000,000","1,532,000,000","1,791,000,000","2,309,000,000","2,147,000,000","2,001,000,000","1,774,000,000","2,142,000,000","1,826,000,000","2,306,000,000","4,247,000,000","5,575,000,000","5,610,000,000","6,108,000,000","5,983,000,000","2,213,000,000","3,097,000,000","2,981,000,000","2,874,000,000","2,764,000,000","2,972,000,000","3,067,000,000","3,707,000,000","3,813,000,000","3,727,000,000","3,749,000,000","4,685,000,000","4,200,000,000","4,002,000,000","4,082,000,000","3,162,000,000","2,327,000,000","2,215,000,000","2,290,000,000","2,950,000,000","2,445,000,000","2,256,000,000","2,726,000,000","3,029,000,000","2,593,000,000","2,314,000,000","2,192,000,000","1,792,502,000","1,449,033,000","2,262,157,000","2,045,243,000","1,890,225,000","1,484,489,000","1,388,364,000","1,374,049,000","2,559,034,000","2,592,003,000","2,607,786,000","3,685,517,000","2,315,622,000","1,839,245,000","1,806,406,000","948,384,000","1,091,433,000","657,290,000","588,574,000","504,772,000","2,410,331,000","2,268,558,000","2,026,570,000","1,908,525,000","1,705,658,000","1,429,987,000","268,928,000","1,527,452,000","1,375,051,000","1,187,418,000","471,394,000","629,573,000","557,027,000","715,904,000","507,829,000","522,922,000","431,550,000","404,500,000","210,300,000","199,500,000","153,900,000","150,200,000","82,300,000","125,100,000","139,000,000","106,700,000","106,600,000","111,700,000","95,800,000","56,500,000","24,600,000","35,500,000","41,800,000","34,500,000","35,400,000","25,500,000","22,800,000","22,700,000","19,300,000","25,600,000","23,900,000","7,600,000","32,100,000","22,400,000","51,100,000","17,400,000","15,400,000","21,900,000","25,700,000","13,900,000","2,500,000","19,500,000","19,400,000","18,700,000","19,300,000","22,200,000","21,500,000","19,000,000","17,400,000","15,900,000","4,300,000"
				CashFinancial,"609,000,000","890,000,000","767,000,000","702,000,000","650,000,000","818,000,000","594,000,000","500,000,000","483,000,000","648,000,000","395,000,000","270,000,000","376,000,000","313,000,000","441,000,000","472,000,000","1,016,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				CashEquivalents,"1,278,000,000","881,000,000","759,000,000","528,000,000","283,000,000","228,000,000","415,000,000","573,000,000","1,694,000,000","12,001,000,000","1,302,000,000","1,262,000,000","1,415,000,000","1,996,000,000","1,706,000,000","1,529,000,000","758,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherShortTermInvestments,"4,000,000","10,000,000","15,000,000","15,000,000","18,000,000","27,000,000","40,000,000","58,000,000","86,000,000","119,000,000","134,000,000","162,000,000","252,000,000","270,000,000","289,000,000","324,000,000","388,000,000","390,000,000","200,000,000",,,,"9,000,000","10,000,000","42,000,000","56,000,000","260,000,000","903,000,000","1,017,000,000","976,000,000","821,000,000","982,000,000","377,000,000","77,000,000","105,000,000","34,000,000","62,000,000","52,000,000","5,000,000","29,000,000","49,000,000","53,000,000","38,000,000","7,000,000","8,000,000","7,000,000","8,000,000","13,000,000","15,000,000","18,000,000","18,000,000","24,000,000","198,667,000","79,888,000","42,485,000","241,062,000","536,728,000","500,107,000","627,478,000","660,543,000","428,619,000","385,607,000","346,437,000","413,880,000","550,180,000","1,000,295,000","2,626,926,000","2,402,765,000","2,115,154,000","2,286,712,000","1,956,303,000","1,833,956,000",,,,,,,"900,552,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"182,000,000","202,000,000","236,000,000","188,000,000","244,000,000","397,000,000","360,000,000","313,000,000","349,000,000","381,000,000","742,000,000","548,000,000","838,000,000","762,000,000","601,000,000","581,000,000","916,000,000","666,000,000","514,000,000","468,000,000","649,000,000","557,000,000","459,000,000","314,000,000","556,000,000","490,000,000","738,000,000","604,000,000","993,000,000","982,000,000","722,000,000","685,000,000","1,007,000,000","892,000,000","573,000,000","744,000,000","1,031,000,000","1,081,000,000","735,000,000","627,000,000","940,000,000","1,009,000,000","694,000,000","675,000,000","1,013,000,000","976,000,000","682,000,000","573,000,000","856,000,000","901,000,000","688,000,000","619,000,000","837,010,000","927,048,000","645,179,000","652,458,000","758,200,000","901,615,000","601,837,000","568,721,000","666,968,000","742,989,000","561,831,000","538,775,000","670,937,000","697,067,000","444,120,000","241,248,000","285,325,000","324,488,000","328,166,000","250,202,000","259,152,000","226,956,000","224,954,000","129,327,000","149,664,000","195,485,000","154,128,000","131,701,000","89,223,000","154,665,000","141,429,000","115,829,000","116,661,000","117,663,000","92,599,000","52,285,000","47,266,000","45,700,000","81,500,000","60,400,000","76,400,000","61,600,000","67,200,000","62,100,000","65,200,000","64,800,000","55,900,000","41,000,000","47,700,000","74,800,000","65,400,000","60,700,000","72,300,000","78,500,000","67,200,000","49,500,000","54,000,000","44,500,000","48,600,000","41,400,000","40,700,000","32,800,000","30,500,000","27,400,000","29,400,000","24,000,000","32,100,000","34,300,000","39,900,000","31,900,000","30,000,000","23,000,000","18,600,000","14,000,000","11,000,000","5,600,000","5,800,000","6,800,000","6,900,000","5,700,000","5,800,000"
			AccountsReceivable,"120,000,000","113,000,000","108,000,000","105,000,000","117,000,000","111,000,000","96,000,000","102,000,000","111,000,000","171,000,000","593,000,000","438,000,000","708,000,000","723,000,000","537,000,000","502,000,000","809,000,000","666,000,000","514,000,000","468,000,000","649,000,000","557,000,000","459,000,000","314,000,000","556,000,000","490,000,000","738,000,000","604,000,000","993,000,000","982,000,000","722,000,000","685,000,000","1,007,000,000","892,000,000","573,000,000","744,000,000","1,031,000,000","1,081,000,000","735,000,000","627,000,000","940,000,000","1,009,000,000","694,000,000","675,000,000","1,013,000,000","976,000,000","682,000,000","573,000,000","856,000,000","901,000,000","688,000,000","619,000,000","837,010,000","927,048,000","645,179,000","652,458,000","758,200,000","901,615,000","601,837,000","568,721,000","666,968,000","742,989,000","561,831,000","538,775,000","670,937,000","697,067,000","444,120,000","241,248,000","285,325,000","324,488,000","328,166,000","250,202,000","259,152,000","226,956,000","224,954,000","129,327,000","149,664,000","195,485,000","154,128,000","131,701,000","89,223,000","154,665,000","141,429,000","115,829,000","116,661,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"121,000,000","114,000,000","109,000,000","106,000,000","118,000,000",,,,"123,000,000",,,,"713,000,000",,,,"814,000,000",,,,,,,,"572,000,000",,,,"1,000,000,000",,,,"1,034,000,000",,,,"1,054,000,000",,,,"945,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
