name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986,06/30/1986,03/31/1986,12/31/1985,09/30/1985
TotalRevenue,"37,761,100,000","12,382,000,000","9,942,800,000","8,350,900,000","7,085,500,000","5,957,900,000","4,702,100,000","4,482,700,000","3,158,300,000","8,015,200,000","9,358,100,000","9,322,700,000","9,459,400,000","8,678,800,000","9,988,600,000","10,429,500,000","10,150,800,000","9,181,300,000","8,872,100,000","8,543,000,000","8,086,200,000","8,194,300,000","7,792,200,000","7,399,800,000","6,633,000,000","5,192,600,000","6,731,900,000","7,810,700,000","8,496,400,000","7,340,700,000","9,779,555,000","11,713,463,000","11,342,475,000","10,550,896,000","10,404,653,000","10,493,661,000","10,479,604,000","10,184,029,000","9,935,813,000","9,911,673,000","9,618,797,000","9,479,055,000","9,323,947,000","9,510,792,000","8,708,709,000","7,079,406,000","5,828,777,000","4,987,074,000","4,397,275,000","3,918,021,000","3,545,241,000","3,202,653,000","2,533,340,000","2,013,943,000","2,913,448,000","5,453,351,000","5,651,118,000","4,491,486,000","4,145,522,000","3,608,465,000","3,273,359,000","2,702,209,000","2,618,733,000","2,775,545,000","2,856,852,000","2,534,006,000","2,534,255,000","2,307,357,000","2,117,749,000","1,774,586,000","1,785,827,000","1,579,371,000","1,377,378,000","911,797,000","705,571,000","652,301,000","645,918,000","658,000,000","510,601,000","458,909,000","351,284,000","325,964,000","349,710,000","338,107,000","368,062,000","408,567,000","378,083,000","374,530,000","351,997,000","323,100,000","306,600,000","231,600,000","183,000,000","187,800,000","180,300,000","193,000,000","200,700,000","208,900,000","205,800,000","186,300,000","213,900,000","207,700,000","180,300,000","170,700,000","191,000,000","166,700,000","145,700,000","139,000,000","134,600,000","78,100,000","76,700,000","72,500,000","63,400,000","62,500,000","63,100,000","61,400,000","70,700,000","62,800,000","68,900,000","57,900,000","58,100,000","53,800,000","51,400,000","42,200,000","69,700,000","65,700,000","51,800,000","47,100,000","52,200,000","48,500,000","20,100,000","21,400,000","19,900,000","16,800,000","14,300,000","13,500,000","13,100,000","11,400,000","9,600,000","7,000,000","2,300,000","2,300,000","2,300,000","2,300,000","1,900,000","1,800,000","1,800,000"
	OperatingRevenue,"37,761,100,000","12,382,000,000","9,942,800,000","8,350,900,000","7,085,500,000","5,957,900,000","4,702,100,000","4,482,700,000","3,158,300,000","8,015,200,000","9,358,100,000","9,322,700,000","9,459,400,000","8,678,800,000","9,988,600,000","10,429,500,000","10,150,800,000","9,181,300,000","8,872,100,000","8,543,000,000","8,086,200,000","8,194,300,000","7,792,200,000","7,399,800,000","6,633,000,000","5,192,600,000","6,731,900,000","7,810,700,000","8,496,400,000","7,340,700,000","9,779,555,000","11,713,463,000","11,342,475,000","10,550,896,000","10,404,653,000","10,493,661,000","10,479,604,000","10,184,029,000","9,935,813,000","9,911,673,000","9,618,797,000","9,479,055,000","9,323,947,000","9,510,792,000","8,708,709,000","7,079,406,000","5,828,777,000","4,987,074,000","4,397,275,000","3,918,021,000","3,545,241,000","3,202,653,000","2,533,340,000","2,013,943,000","2,913,448,000","5,453,351,000","5,651,118,000","4,491,486,000","4,145,522,000","3,608,465,000","3,273,359,000","2,702,209,000","2,618,733,000","2,775,545,000","2,856,852,000","2,534,006,000","2,534,255,000","2,307,357,000","2,117,749,000","1,774,586,000","1,785,827,000","1,579,371,000","1,377,378,000","911,797,000","705,571,000","652,301,000","645,918,000","658,000,000","510,601,000","458,909,000","351,284,000","325,964,000","349,710,000","338,107,000","368,062,000","408,567,000","378,083,000","374,530,000","351,997,000","323,100,000","306,600,000","231,600,000","183,000,000","187,800,000","180,300,000","193,000,000","200,700,000","208,900,000","205,800,000","186,300,000","213,900,000","207,700,000","180,300,000","170,700,000","191,000,000","166,700,000","145,700,000","139,000,000","134,600,000","78,100,000","76,700,000","72,500,000","63,400,000","62,500,000","63,100,000","61,400,000","70,700,000","62,800,000","68,900,000","57,900,000","58,100,000","53,800,000","51,400,000","42,200,000","69,700,000","65,700,000","51,800,000","47,100,000","52,200,000","48,500,000","20,100,000","21,400,000","19,900,000","16,800,000","14,300,000","13,500,000","13,100,000","11,400,000","9,600,000","7,000,000","2,300,000","2,300,000","2,300,000","2,300,000","1,900,000","1,800,000","1,800,000"
CostOfRevenue,"36,933,600,000","12,151,100,000","9,727,500,000","8,153,400,000","6,901,600,000","5,766,300,000","4,536,900,000","4,268,700,000","2,944,500,000","7,756,400,000","9,071,400,000","9,017,000,000","9,190,800,000","8,427,700,000","9,726,400,000","10,162,800,000","9,904,700,000","8,937,900,000","8,642,200,000","8,303,100,000","7,855,200,000","7,962,900,000","7,569,900,000","7,163,100,000","6,414,500,000","4,968,800,000","6,504,000,000","7,584,000,000","8,306,000,000","7,125,300,000","9,560,089,000","11,498,855,000","11,150,959,000","10,362,864,000","10,209,073,000","10,307,320,000","10,291,146,000","10,001,650,000","9,772,476,000","9,730,921,000","9,446,674,000","9,321,820,000","9,161,661,000","9,339,945,000","8,543,607,000","6,942,638,000","5,705,130,000","4,874,967,000","4,289,706,000","3,819,203,000","3,443,285,000","3,107,921,000","2,441,772,000","1,926,608,000","2,810,001,000","5,329,546,000","5,556,796,000","4,417,677,000","4,071,681,000","3,546,190,000","3,215,371,000","2,651,041,000","2,561,012,000","2,720,384,000","2,805,410,000","2,484,261,000","2,478,401,000","2,261,120,000","2,076,687,000","1,739,075,000","1,746,288,000","1,547,339,000","1,345,924,000","884,866,000","682,191,000","627,766,000","620,436,000","630,689,000","490,467,000","438,803,000","330,138,000","307,115,000","331,828,000","319,810,000","347,519,000","389,877,000","360,872,000","356,882,000","334,222,000","307,800,000","286,800,000","213,900,000","166,800,000","172,900,000","164,800,000","177,500,000","185,600,000","195,800,000","193,000,000","174,600,000","201,800,000","195,400,000","168,200,000","158,700,000","179,600,000","155,900,000","135,300,000","129,400,000","125,100,000","72,000,000","70,600,000","65,000,000","55,500,000","56,300,000","55,900,000","54,500,000","63,500,000","56,700,000","62,200,000","52,400,000",,,"46,100,000","36,500,000",,,,,,,,,,,,,,,,,,,,,,,
GrossProfit,"827,500,000","230,900,000","215,200,000","197,500,000","183,900,000","191,600,000","165,200,000","214,000,000","213,900,000","258,700,000","286,700,000","305,700,000","268,600,000","251,100,000","262,200,000","266,700,000","246,200,000","243,400,000","229,900,000","239,900,000","231,000,000","231,400,000","222,300,000","236,700,000","218,500,000","223,800,000","227,900,000","226,700,000","190,400,000","215,400,000","219,466,000","214,608,000","191,516,000","188,032,000","195,580,000","186,341,000","188,458,000","182,379,000","163,337,000","180,752,000","172,123,000","157,235,000","162,286,000","170,847,000","165,102,000","136,768,000","123,647,000","112,107,000","107,569,000","98,818,000","101,956,000","94,732,000","91,568,000","87,335,000","103,447,000","123,805,000","94,322,000","73,809,000","73,841,000","62,275,000","57,988,000","51,168,000","57,721,000","55,161,000","51,442,000","49,745,000","55,854,000","46,237,000","41,062,000","35,511,000","39,539,000","32,032,000","31,454,000","26,931,000","23,380,000","24,535,000","25,482,000","27,311,000","20,134,000","20,106,000","21,146,000","18,849,000","17,882,000","18,297,000","20,543,000","18,690,000","17,211,000","17,648,000","17,775,000","15,300,000","19,800,000","17,700,000","16,200,000","14,900,000","15,500,000","15,500,000","15,100,000","13,100,000","12,800,000","11,700,000","12,100,000","12,300,000","12,100,000","12,000,000","11,400,000","10,800,000","10,400,000","9,600,000","9,500,000","6,100,000","6,100,000","7,500,000","7,900,000","6,200,000","7,200,000","6,900,000","7,200,000","6,100,000","6,700,000","5,500,000",,,"5,300,000","5,700,000",,,,,,,,,,,,,,,,,,,,,,,
OperatingExpense,"672,000,000","189,600,000","183,000,000","154,100,000","145,300,000","151,900,000","139,100,000","172,300,000","180,300,000","187,900,000","206,400,000","212,000,000","193,400,000","180,700,000","181,900,000","188,500,000","185,100,000","186,200,000","195,600,000","178,600,000","179,800,000","181,100,000","198,300,000","178,400,000","173,000,000","160,500,000","160,000,000","160,300,000","148,800,000","143,900,000","148,537,000","140,505,000","131,704,000","123,728,000","131,102,000","122,138,000","119,722,000","115,438,000","108,976,000","109,704,000","99,765,000","97,979,000","97,867,000","99,922,000","98,999,000","81,243,000","75,057,000","67,020,000","62,505,000","56,693,000","58,066,000","53,859,000","55,441,000","54,230,000","62,166,000","63,489,000","64,500,000","51,488,000","49,287,000","39,958,000","35,922,000","34,217,000","38,884,000","34,341,000","32,861,000","29,792,000","36,115,000","30,295,000","29,089,000","27,108,000","28,670,000","23,435,000","21,654,000","19,221,000","16,253,000","17,371,000","19,701,000","20,393,000","12,960,000","14,237,000","14,763,000","13,288,000","13,171,000","14,663,000","10,722,000","13,948,000","15,346,000","14,069,000","21,157,000","13,500,000","14,600,000","12,600,000","12,500,000","10,400,000","11,300,000","10,700,000","10,900,000","8,500,000","7,700,000","7,300,000","8,800,000","8,200,000","8,200,000","7,700,000","7,900,000","6,700,000","6,600,000","5,900,000","6,400,000","3,400,000","3,500,000","4,500,000","5,100,000","4,300,000","4,800,000","4,500,000","5,200,000","4,300,000","4,600,000","4,700,000",,,"3,800,000","3,500,000",,,,,,,,,,,,,,,,,,,,,,,
	SellingGeneralAndAdministration,"672,000,000","189,600,000","183,000,000","154,100,000","145,300,000","151,900,000","139,100,000","172,300,000","180,300,000","187,900,000","206,400,000","212,000,000","193,400,000","180,700,000","181,900,000","188,500,000","185,100,000","186,200,000","201,900,000","176,200,000","178,300,000","178,600,000","188,300,000","176,900,000","170,500,000","159,000,000","157,700,000","158,700,000","146,500,000","142,600,000","148,313,000","139,312,000","130,518,000","122,574,000","125,032,000","120,275,000","117,013,000","114,335,000","108,599,000","106,073,000","99,124,000","97,838,000","96,443,000","97,500,000","95,468,000","80,447,000","73,957,000","65,923,000","60,809,000","56,324,000","56,210,000","52,085,000","54,977,000","53,772,000","46,085,000","63,489,000","64,500,000","51,488,000","49,287,000","39,958,000","35,922,000","34,217,000","38,884,000","34,341,000","32,861,000","29,792,000","36,115,000","30,295,000","29,089,000","27,108,000","28,670,000","23,435,000","21,654,000","19,221,000","-18,708,000","17,371,000","19,701,000","20,393,000","14,537,000","14,237,000","14,763,000","13,288,000","13,171,000","13,663,000","12,442,000","13,367,000","14,787,000","13,489,000","20,527,000","13,500,000","13,700,000","11,700,000","11,800,000","9,700,000","10,600,000","10,000,000","10,300,000","7,900,000","7,100,000","6,700,000","8,300,000","7,700,000","7,700,000","7,300,000","7,400,000","6,300,000","6,200,000","5,500,000","5,900,000","3,100,000","3,200,000","4,200,000","4,800,000","3,900,000","4,500,000","4,100,000","4,800,000","3,900,000","4,300,000","4,200,000",,,"3,300,000","3,000,000",,,,,,,,,,,,,,,,,,,,,,,
		GeneralAndAdministrativeExpense,"672,000,000","189,600,000","183,000,000","154,100,000","145,300,000","151,900,000","139,100,000","172,300,000","180,300,000","187,900,000","206,400,000","212,000,000","193,400,000","180,700,000","181,900,000","188,500,000","185,100,000","186,200,000","201,900,000","176,200,000","178,300,000","178,600,000","188,300,000","176,900,000","170,500,000","159,000,000","157,700,000","158,700,000","146,500,000","142,600,000","148,313,000","139,312,000","130,518,000","122,574,000","125,032,000","120,275,000","117,013,000","114,335,000","108,599,000","106,073,000","99,124,000","97,838,000","96,443,000","97,500,000","95,468,000","80,447,000","73,957,000","65,923,000","60,809,000","56,324,000","56,210,000","52,085,000","54,977,000","53,772,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SalariesAndWages,"409,100,000","114,900,000","112,800,000","93,500,000","87,900,000","92,500,000","77,100,000","91,400,000","95,900,000","104,200,000","117,100,000","129,200,000","113,900,000","110,100,000","100,100,000","117,900,000","110,200,000","113,900,000","113,700,000","107,600,000","102,300,000","104,500,000","107,100,000","106,600,000","103,700,000","95,900,000","95,300,000","94,200,000","87,500,000","88,600,000","86,233,000","85,171,000","77,363,000","71,075,000","73,663,000","72,184,000","72,745,000","69,429,000","60,809,000","65,843,000","56,183,000","54,527,000","56,114,000","57,215,000","54,877,000","47,069,000","45,702,000","43,048,000","38,900,000","34,801,000","36,177,000","32,359,000","35,079,000","33,793,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"262,900,000","74,700,000","70,200,000","60,600,000","57,400,000","59,400,000","62,000,000","80,900,000","84,400,000","83,700,000","89,300,000","82,800,000","79,500,000","70,600,000","81,800,000","70,600,000","74,900,000","72,300,000","88,200,000","68,600,000","76,000,000","74,100,000","81,200,000","70,300,000","66,800,000","63,100,000","62,400,000","64,500,000","59,000,000","54,000,000","62,080,000","54,141,000","53,155,000","51,499,000","51,369,000","48,091,000","44,268,000","44,906,000","47,790,000","40,230,000","42,941,000","43,311,000","40,329,000","40,285,000","40,591,000","33,378,000","28,255,000","22,875,000","21,909,000","21,523,000","20,033,000","19,726,000","19,898,000","19,979,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"630,000","581,000","559,000","580,000","630,000",,"900,000","900,000","700,000","700,000","700,000","700,000","600,000","600,000","600,000","600,000","500,000","500,000","500,000","400,000","500,000","400,000","400,000","400,000","500,000","300,000","300,000","300,000","300,000","400,000","300,000","400,000","400,000","400,000","300,000","500,000",,,"500,000","500,000",,,,,,,,,,,,,,,,,,,,,,,
