name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26,000,000","31,500,000","35,000,000","30,600,000","28,000,000"
	MinorityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","1,996,000","1,863,000","1,113,000","1,459,000","1,207,000","842,000","468,000",,"556,000","233,000","472,000","185,000","287,000","260,000","498,000","383,000",,,,,,,,,,,,,,,,,,,,,,,,,"36,950,000",,,,,,,,,,,,
TotalCapitalization,"946,942,000","1,438,223,000","1,695,829,000","1,873,338,000","1,781,651,000","1,988,502,000","1,951,054,000","2,141,984,000","2,229,040,000","1,936,150,000","1,948,185,000","1,770,260,000","1,536,589,000","1,609,009,000","1,472,383,000","1,686,846,000","1,677,089,000","1,929,990,000","866,528,000","867,723,000","942,776,000","1,119,738,000","1,094,200,000","1,031,448,000","1,079,877,000","1,006,654,000","1,006,015,000","1,064,239,000","1,044,670,000","1,085,606,000","827,424,000","849,981,000","838,264,000","819,178,000","767,758,000","737,552,000","705,827,000","687,171,000","718,752,000","690,656,000","601,808,000","579,962,000","593,912,000","580,769,000","603,073,000","837,207,000","671,869,000","722,750,000","730,198,000","1,116,962,000","858,183,000","852,443,000","894,405,000","876,417,000","732,332,000","563,884,000","458,020,000","278,886,000","272,891,000","225,506,000","245,044,000","260,602,000","281,536,000","262,625,000","308,853,000","338,322,000","382,031,000","413,702,000","433,410,000","455,984,000","424,288,000","428,610,000","401,745,000","373,080,000","364,938,000","343,012,000","312,765,000","347,532,000","349,852,000","342,023,000","350,012,000","366,248,000","329,294,000","272,029,000","301,676,000","268,290,000","267,418,000","255,050,000","233,417,000","232,400,000","228,000,000","231,000,000","247,800,000","222,400,000","188,100,000","140,000,000"
CommonStockEquity,"784,241,000","912,172,000","877,866,000","894,400,000","858,597,000","875,297,000","839,148,000","817,605,000","795,800,000","804,580,000","810,453,000","787,765,000","758,033,000","731,291,000","752,506,000","751,810,000","746,396,000","754,140,000","556,023,000","547,065,000","531,466,000","518,274,000","472,560,000","472,300,000","457,576,000","444,062,000","447,148,000","431,674,000","434,814,000","425,243,000","291,109,000","283,960,000","271,393,000","259,518,000","239,308,000","235,433,000","255,712,000","257,763,000","276,573,000","263,356,000","259,879,000","258,927,000","258,143,000","242,479,000","220,520,000","214,323,000","222,059,000","218,357,000","206,829,000","201,781,000","202,665,000","182,294,000","176,230,000","160,617,000","142,427,000","140,989,000","142,147,000","132,328,000","123,096,000","115,494,000","115,556,000","110,604,000","116,649,000","105,156,000","106,536,000","109,290,000","105,447,000","105,652,000","98,205,000","104,697,000","106,600,000","99,420,000","106,074,000","100,386,000","86,963,000","86,789,000","84,067,000","82,167,000","78,180,000","73,359,000","69,080,000","68,585,000","67,984,000","61,281,000","58,874,000","51,695,000","45,916,000","42,806,000","38,958,000","37,700,000","37,400,000","40,100,000","44,100,000","46,400,000","44,800,000","41,800,000"
CapitalLeaseObligations,"16,388,000","16,676,000","16,967,000","17,025,000","17,327,000","16,734,000","17,910,000","18,164,000","10,123,000","10,174,000","10,478,000","10,204,000","9,811,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,250,000","2,641,000","2,776,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"576,852,000","704,161,000","669,197,000","685,036,000","648,503,000","664,437,000","627,463,000","605,039,000","582,303,000","590,103,000","594,946,000","571,178,000","540,317,000","512,396,000","532,381,000","530,277,000","523,535,000","529,901,000","461,124,000","451,778,000","435,769,000","422,146,000","375,980,000","375,246,000","360,027,000","345,994,000","348,538,000","333,449,000","336,178,000","325,027,000","268,975,000","261,803,000","249,210,000","237,306,000","217,063,000","213,154,000","233,395,000","235,405,000","254,170,000","240,906,000","237,378,000","236,371,000","235,529,000","219,803,000","197,778,000","191,512,000","199,174,000","195,394,000","183,785,000","178,651,000","179,445,000","158,980,000","152,819,000","137,104,000","118,808,000","117,261,000","118,305,000","108,764,000","123,096,000","115,494,000","115,556,000","110,604,000","116,649,000","105,156,000","106,536,000","109,290,000","105,447,000","105,652,000","98,205,000","104,697,000","106,600,000","99,420,000","106,074,000","100,386,000","86,963,000","86,789,000","84,067,000","82,167,000","78,180,000","73,359,000","69,080,000","68,585,000","67,984,000","61,281,000","58,874,000","51,695,000","45,916,000","42,806,000","38,958,000","37,700,000","37,400,000","40,100,000","44,100,000","46,400,000","44,800,000","41,800,000"
InvestedCapital,"946,942,000","1,438,223,000","1,695,829,000","1,873,338,000","1,781,651,000","1,988,502,000","1,951,054,000","2,141,984,000","2,229,040,000","1,936,150,000","1,948,185,000","1,770,260,000","1,536,589,000","1,609,009,000","1,472,383,000","1,686,846,000","1,677,089,000","1,929,990,000","1,857,028,000","1,883,556,000","1,895,692,000","1,986,256,000","1,803,318,000","1,406,100,000","1,337,022,000","1,652,061,000","1,448,753,000","1,346,938,000","1,185,914,000","1,382,974,000","879,232,000","858,394,000","857,961,000","892,623,000","997,080,000","822,653,000","869,205,000","838,375,000","870,286,000","932,121,000","773,891,000","941,992,000","883,342,000","835,572,000","817,529,000","839,858,000","951,992,000","1,008,140,000","1,051,400,000","1,119,722,000","1,127,196,000","957,308,000","993,328,000","1,107,659,000","1,006,607,000","779,340,000","784,664,000","635,178,000","525,052,000","466,843,000","489,878,000","584,448,000","643,431,000","654,502,000","606,486,000","652,767,000","693,370,000","670,442,000","660,324,000","657,385,000","625,583,000","596,778,000","571,042,000","568,286,000","556,118,000","521,923,000","436,114,000","503,454,000","496,351,000","480,643,000","351,853,000","482,925,000","478,974,000","447,617,000","450,937,000","419,508,000","270,449,000","401,404,000","396,521,000","418,300,000","230,500,000","405,700,000","397,100,000","341,900,000","274,800,000","215,300,000"
TangibleBookValue,"576,852,000","704,161,000","669,197,000","685,036,000","648,503,000","664,437,000","627,463,000","605,039,000","582,303,000","590,103,000","594,946,000","571,178,000","540,317,000","512,396,000","532,381,000","530,277,000","523,535,000","529,901,000","461,124,000","451,778,000","435,769,000","422,146,000","375,980,000","375,246,000","360,027,000","345,994,000","348,538,000","333,449,000","336,178,000","325,027,000","268,975,000","261,803,000","249,210,000","237,306,000","217,063,000","213,154,000","233,395,000","235,405,000","254,170,000","240,906,000","237,378,000","236,371,000","235,529,000","219,803,000","197,778,000","191,512,000","199,174,000","195,394,000","183,785,000","178,651,000","179,445,000","158,980,000","152,819,000","137,104,000","118,808,000","117,261,000","118,305,000","108,764,000","123,096,000","115,494,000","115,556,000","110,604,000","116,649,000","105,156,000","106,536,000","109,290,000","105,447,000","105,652,000","98,205,000","104,697,000","106,600,000","99,420,000","106,074,000","100,386,000","86,963,000","86,789,000","84,067,000","82,167,000","78,180,000","73,359,000","69,080,000","68,585,000","67,984,000","61,281,000","58,874,000","51,695,000","45,916,000","42,806,000","38,958,000","37,700,000","37,400,000","40,100,000","44,100,000","46,400,000","44,800,000","41,800,000"
TotalDebt,"179,089,000","542,727,000","834,930,000","995,963,000","940,381,000","1,129,939,000","1,129,816,000","1,342,543,000","1,443,363,000","1,141,744,000","1,148,210,000","992,699,000","788,367,000","877,718,000","719,877,000","935,036,000","930,693,000","1,175,850,000","1,301,005,000","1,336,491,000","1,364,226,000","1,467,982,000","1,330,758,000","933,800,000","879,446,000","1,207,999,000","1,001,605,000","915,264,000","751,100,000","957,731,000","588,123,000","574,434,000","586,568,000","633,105,000","757,772,000","587,220,000","613,493,000","580,612,000","593,713,000","668,765,000","514,012,000","683,065,000","625,199,000","593,093,000","597,009,000","625,535,000","732,183,000","792,424,000","847,347,000","917,941,000","924,531,000","775,014,000","817,098,000","947,042,000","864,180,000","638,351,000","642,517,000","502,850,000","401,956,000","351,349,000","374,322,000","473,844,000","526,782,000","549,346,000","499,950,000","543,477,000","587,923,000","564,790,000","562,119,000","552,688,000","518,983,000","497,358,000","464,968,000","467,900,000","469,155,000","435,134,000","352,047,000","421,287,000","418,171,000","407,284,000","282,773,000","414,340,000","410,990,000","386,336,000","392,063,000","367,813,000","224,533,000","358,598,000","357,563,000","380,600,000","193,100,000","365,600,000","353,000,000","295,500,000","230,000,000","173,500,000"
NetDebt,"144,000","324,298,000","730,830,000","850,450,000","815,431,000","1,004,797,000","1,015,702,000","1,223,573,000","1,321,027,000","1,000,873,000","1,022,908,000","850,534,000","511,963,000","751,223,000","554,089,000","717,817,000","681,972,000","985,138,000","1,122,062,000","1,105,419,000","1,093,360,000","1,306,368,000","1,131,670,000","869,687,000","810,992,000","1,127,024,000","929,711,000","838,235,000","643,922,000","873,076,000","518,902,000","420,011,000","529,176,000","578,674,000","698,096,000","526,354,000","558,375,000","429,982,000","461,741,000","562,529,000","467,804,000","639,827,000","578,068,000","544,639,000","547,389,000","546,462,000","650,761,000","743,498,000","806,409,000","865,775,000","880,678,000","725,985,000","739,153,000","882,418,000","808,366,000","574,102,000","589,474,000","427,396,000","353,464,000","307,043,000","328,283,000","420,757,000","483,654,000","505,119,000","447,401,000","491,648,000","539,625,000","517,968,000","519,056,000","502,856,000","478,933,000","454,601,000","425,817,000","420,677,000","414,246,000","395,795,000","304,815,000","371,680,000","374,079,000","361,939,000","247,982,000","361,659,000","378,366,000","351,711,000","356,487,000","329,013,000","192,935,000","324,700,000","309,753,000","339,500,000","148,600,000","335,800,000","321,900,000","254,100,000","207,700,000","142,900,000"
ShareIssued,"37,976,640","37,968,969","37,960,148","37,951,517","37,943,737","37,934,819","37,922,002","37,909,801","37,898,269","37,887,662","37,877,103","37,866,359","37,855,789","37,845,224","37,832,989","37,822,784","37,812,387","37,802,352","32,256,777","32,245,251","32,287,478","32,242,349","29,921,021","29,893,441","30,008,798","29,990,564","29,965,130","29,942,429","29,920,049","30,034,944","24,165,882","24,087,571","24,065,010","24,189,588","24,159,613","24,129,913","24,101,640","24,227,885","24,167,442","24,148,524","25,325,778","24,223,859","24,187,788","24,167,534","25,363,837","24,258,168","24,221,227","24,180,729","25,322,200","24,147,821","24,082,147","29,106,662","24,080,547","23,860,902","23,779,404","21,038,056","20,917,756","20,894,504","20,846,993","20,801,227","20,685,078","20,631,316","20,552,953","20,477,954","20,409,394","20,314,030","20,196,686","20,053,985","19,964,825","20,251,096","20,193,874","20,137,052","20,130,313","20,021,543","17,492,011","17,211,150","17,078,409","16,963,618","16,996,130","16,778,555","16,593,851","16,648,135","16,707,021","16,665,103","16,780,660","17,023,797","17,018,406","17,860,710","17,838,533","17,972,988","19,216,252","19,182,457","17,991,000","19,093,228",,
OrdinarySharesNumber,"32,293,989","32,352,052","32,272,922","32,675,069","32,658,956","32,951,174","33,072,121","33,032,443","33,011,569","33,823,257","33,794,578","33,748,764","33,718,079","33,724,749","35,159,939","35,083,816","35,052,547","35,000,333","29,433,437","29,343,954","29,301,588","29,256,459","26,935,131","26,907,551","26,873,613","27,332,617","27,307,183","27,284,482","27,262,102","27,244,099","21,375,037","21,296,726","21,274,165","21,259,201","21,229,226","21,199,526","21,171,253","21,263,483","21,645,955","21,627,037","22,678,217","21,576,298","21,540,227","21,519,973","22,583,898","21,478,229","21,449,804","21,758,579","22,778,942","21,606,151","21,540,477","26,564,992","21,411,794","21,238,627","21,157,129","21,038,056","20,917,756","20,894,504","20,846,993","20,801,227","20,685,078","20,631,316","20,552,953","20,477,954","20,409,394","20,314,030","20,196,686","20,053,985","19,964,825","20,251,096","20,193,874","20,137,052","20,130,313","20,021,543","17,492,011","17,211,150","17,078,409","16,963,618","16,996,130","16,778,555","16,593,851","16,648,135","16,707,021","16,665,103","16,780,660","17,023,797","17,018,406","17,860,710","17,838,533","17,972,988","19,216,252","19,182,457","17,991,000","19,093,228",,
TreasurySharesNumber,"5,682,651","5,616,917","5,687,226","5,276,448","5,284,781","4,983,645","4,849,881","4,877,358","4,886,700","4,064,405","4,082,525","4,117,595","4,137,710","4,120,475","2,673,050","2,738,968","2,759,840","2,802,019","2,823,340","2,901,297","2,985,890","2,985,890","2,985,890","2,985,890","3,135,185","2,657,947","2,657,947","2,657,947","2,657,947","2,790,845","2,790,845","2,790,845","2,790,845","2,930,387","2,930,387","2,930,387","2,930,387","2,964,402","2,521,487","2,521,487","2,647,561","2,647,561","2,647,561","2,647,561","2,779,939","2,779,939","2,771,423","2,422,150","2,543,258","2,541,670","2,541,670","2,541,670","2,668,753","2,622,275","2,622,275",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
