name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990
OperatingCashFlow,"611,184,000","280,534,000","54,815,000","163,312,000","112,523,000","255,040,000","127,721,000","160,590,000","55,355,000","11,525,000","185,656,000","37,487,000","115,383,000","13,423,000","119,086,000","109,933,000","115,671,000","104,494,000","-93,993,000","322,366,000","86,384,000","96,328,000","72,193,000","90,819,000","84,996,000","92,729,000","9,555,000","92,057,000","65,427,000","65,306,000","64,791,000","103,551,000","80,961,000","103,125,000","62,345,000","138,193,000","140,638,000","132,356,000","123,282,000","124,770,000","116,442,000","78,538,000","-3,707,000","-11,517,000","284,233,000","4,037,000","71,436,000","11,793,000","25,937,000","85,632,000","-22,841,000","26,448,000","13,136,000","1,399,000","9,345,000","32,635,000","28,659,000","23,729,000","6,429,000","25,373,000","16,914,000","5,507,000","27,214,000","-17,907,000","42,098,000","23,516,000","-31,835,000","55,940,000","19,954,000","26,437,000","13,844,000","36,379,000","41,689,000","61,271,000","28,476,000","18,489,000","24,665,000","14,407,000","13,782,768","33,157,000","7,473,000","29,880,000","14,376,489","14,179,000","6,840,000","18,355,000","8,874,828","34,473,000","-6,190,000","22,927,000","-351,954","16,900,000","12,400,000","17,300,000","6,900,000","15,300,000","4,800,000","6,400,000","8,400,000","11,100,000","10,500,000","14,200,000","15,900,000","5,600,000","11,800,000","9,700,000","14,200,000","3,700,000","7,100,000","14,100,000","10,800,000","1,100,000","7,400,000","7,500,000","4,400,000","8,900,000","8,000,000","4,700,000","10,600,000","9,000,000","11,800,000","5,600,000","3,700,000","4,700,000","4,500,000","8,600,000","3,000,000","600,000","9,700,000","-1,000,000"
	CashFlowFromContinuingOperatingActivities,"611,184,000","280,534,000","54,815,000","163,312,000","112,523,000","255,040,000","127,721,000","160,590,000","55,355,000","11,525,000","185,656,000","37,487,000","115,383,000","13,423,000","119,086,000","109,933,000","115,671,000","104,494,000","-93,993,000","322,366,000","86,384,000","96,328,000","72,193,000","90,819,000","84,996,000","92,729,000","9,555,000","92,057,000","65,427,000","65,306,000","64,791,000","103,551,000","80,961,000","103,125,000","62,345,000","138,193,000","140,638,000","132,356,000","123,282,000","124,770,000","116,442,000","78,538,000","-3,707,000","-11,517,000","284,233,000","4,037,000","71,436,000","11,793,000","25,937,000","85,632,000","-22,841,000","26,448,000","13,136,000","1,399,000","9,345,000","32,635,000","28,659,000","23,729,000","6,429,000","25,373,000","16,914,000","5,507,000","27,214,000","-17,907,000","42,098,000","23,516,000","-31,835,000","55,940,000","19,954,000","26,437,000","13,844,000","36,379,000","41,689,000","61,271,000","28,476,000","18,489,000","24,665,000","14,407,000","13,782,768","33,157,000","7,473,000","29,880,000","14,376,489","14,179,000","6,840,000","18,355,000","8,874,828","34,473,000","-6,190,000","22,927,000","-351,954","16,900,000","12,400,000","17,300,000","6,900,000","15,300,000","4,800,000","6,400,000","8,400,000","11,100,000","10,500,000","14,200,000","15,900,000","5,600,000","11,800,000","9,700,000","14,200,000","3,700,000","7,100,000","14,100,000","10,800,000","1,100,000","7,400,000","7,500,000","4,400,000","8,900,000","8,000,000","4,700,000","10,600,000","9,000,000","11,800,000","5,600,000","3,700,000","4,700,000","4,500,000","8,600,000","3,000,000","600,000","9,700,000","-1,000,000"
		NetIncomeFromContinuingOperations,"479,521,000","123,478,000","137,743,000","129,582,000","88,718,000","107,172,000","103,575,000","79,356,000","-117,072,000","-111,033,000","92,132,000","67,807,000","88,277,000","79,164,000","96,240,000","83,878,000","71,177,000","72,475,000","55,449,000","58,902,000","52,267,000","49,014,000","51,831,000","46,719,000","46,907,000","3,839,000","15,307,000","41,166,000","34,829,000","40,159,000","40,092,000","46,553,000","39,962,000","49,115,000","34,716,000","33,202,000","46,862,000","48,576,000","46,959,000","46,984,000","39,304,000","18,495,000","18,966,000","30,377,000","12,088,000","15,328,000","17,019,000","14,853,000","6,500,000","13,834,000","31,780,000","15,218,000","13,746,000","14,031,000","8,320,000","16,005,000","20,984,000","20,057,000","16,600,000","17,739,000","20,324,000","19,229,000","21,761,000","36,032,000","21,998,000","22,011,000","19,064,000","1,436,000","18,094,000","15,438,000","15,791,000","15,397,000","16,372,000","14,144,000","15,248,000","13,662,000","12,383,000","13,662,000","13,749,463","13,291,000","12,582,000","11,421,000","11,986,140","9,735,000","8,930,000","8,604,000","9,228,580","8,667,000","8,542,000","10,386,000","8,410,070","7,900,000","7,800,000","7,600,000","6,400,000","6,800,000","8,500,000","8,100,000","7,500,000","6,600,000","8,200,000","8,300,000","7,700,000","8,100,000","8,000,000","7,800,000","6,900,000","6,700,000","6,600,000","6,800,000","5,700,000","5,900,000","5,400,000","4,800,000","4,600,000","5,800,000","5,800,000","5,900,000","5,700,000","4,800,000","4,300,000","4,400,000","3,800,000","3,300,000","2,500,000","2,800,000","1,600,000","2,600,000","1,500,000","2,300,000"
		OperatingGainsLosses,,"87,000","-1,208,000","0",,,"2,512,000","-951,000","19,000","-112,000","420,000","151,000","-81,000","-100,000,000","-39,609,000","247,000","1,428,000","1,218,000","-3,438,000","207,000","1,226,000","229,000","-3,580,000","-1,324,000","-2,579,000","-2,111,000","189,000","-68,000","1,701,000","-7,000","129,000","-1,146,000","1,417,000","-1,682,000","940,000","1,484,000","65,000","124,000","-26,782,000","-3,486,000","3,464,000","25,303,000","-7,985,000","190,000","68,694,000","-70,039,000","856,249,000","-145,830,000","-619,710,000","-78,975,000","-83,591,000","-100,236,000","-118,876,000","-85,179,000","1,850,000","-745,000","-282,000","-6,020,000","-188,000","-276,000","32,000","-849,000","328,000","14,000","-107,000","-157,000","-417,000","-14,117,000","15,000","-7,000","-4,000","2,000","-2,970,000","-2,449,000","-553,000","0","-659,000","-455,000","1,090",,,,"-1,638",,,,"1,741","4,000",,,"33,063",,,,"-300,000","0",,,,,,,,,,,,"0","0","-100,000",,"0","0","100,000","0",,,,"0","-200,000","0","-400,000","-300,000","-200,000","-200,000","-500,000",,,,
			GainLossOnSaleOfBusiness,,,,,,,,,,,"0","0","0","0","0","0","0","1,145,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"315,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,"-246,000","87,000","0","0","-333,000","0","0","-376,000","0","-112,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-623,000","-929,000",,,"20,000","-16,000",,,"0",,,,"-8,000","-61,000","0","0","1,174,000","-3,304,000","2,957,000","-5,652,000","34,000","120,000","-34,000","-6,000","5,397,000","-110,000","0","-118,000","27,000","18,000","15,000","-7,000","-4,000","2,000","-12,000","-149,000","-553,000","0","-659,000","-455,000","1,090",,,,"-1,638",,,,"1,741","4,000",,,"33,063",,,,"-300,000","0",,,,,,,,,,,,"0",,,,,,,,,,,,,,"-400,000","-300,000","-200,000","-200,000","-500,000",,,,
			PensionAndEmployeeBenefitExpense,,,,,,,"0","0","0","0","0","0","0","-100,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"45,201,000","10,925,000","11,289,000","11,473,000","11,514,000","11,502,000","11,873,000","12,237,000","12,709,000","13,225,000","13,805,000","12,587,000","12,700,000","12,654,000","12,264,000","12,359,000","11,790,000","12,169,000","13,085,000","13,052,000","12,802,000","11,620,000","11,779,000","11,892,000","12,150,000","12,323,000","12,921,000","13,161,000","13,329,000","13,536,000","13,780,000","13,880,000","14,511,000","14,937,000","15,228,000","15,463,000","15,491,000","15,516,000","15,305,000","16,195,000","16,424,000","16,999,000","16,094,000","13,571,000","7,675,000","3,816,000","4,038,000","3,834,000","4,228,000","4,310,000","4,030,000","4,114,000","4,713,000","4,109,000","4,302,000","3,519,000","5,048,000","4,534,000","5,070,000","3,947,000","3,679,000","3,341,000","-1,200,000","-5,541,000","4,225,000","4,333,000","2,651,000","555,000","4,640,000","3,796,000","3,975,000","4,075,000","5,952,000","2,650,000","14,307,000","2,935,000","2,620,000","2,534,000","2,523,416","2,512,000","2,236,000","2,270,000","3,346,068","3,590,000","2,957,000","2,898,000","4,690,544","1,819,000","3,092,000","2,427,000","593,612","2,200,000","2,500,000","2,400,000","2,000,000","1,800,000","1,900,000","1,900,000","2,700,000","900,000","1,700,000","1,700,000","1,600,000","1,700,000","1,900,000","1,800,000","1,500,000","1,600,000","2,000,000","1,700,000","1,700,000","2,200,000","700,000","1,400,000","-300,000","3,400,000","-300,000","1,000,000","1,900,000","600,000","500,000","900,000","1,600,000","700,000","500,000","900,000","1,200,000","900,000","600,000","700,000"
			DepreciationAndAmortization,"45,201,000","10,925,000","11,289,000","11,473,000","11,514,000","11,502,000","11,873,000","12,237,000","12,709,000","13,225,000","13,805,000","12,587,000","12,700,000","12,654,000","12,264,000","12,359,000","11,790,000","12,169,000","13,085,000","13,052,000","12,802,000","11,620,000","11,779,000","11,892,000","12,150,000","12,323,000","12,921,000","13,161,000","13,329,000","13,536,000","13,780,000","13,880,000","14,511,000","14,937,000","15,228,000","15,463,000","15,491,000","15,516,000","15,305,000","16,195,000","16,424,000","16,999,000","16,094,000","13,571,000","7,675,000","3,816,000","4,038,000","3,834,000","4,228,000","4,310,000","4,030,000","4,114,000","4,713,000","4,109,000","4,302,000","3,519,000","5,048,000","4,534,000","5,070,000","3,947,000","3,679,000","3,341,000","-1,200,000","-5,541,000","4,225,000","4,333,000","2,651,000","555,000","4,640,000","3,796,000","3,975,000","4,075,000","5,952,000","2,650,000","14,307,000","2,935,000","2,620,000","2,534,000","2,523,416","2,512,000","2,236,000","2,270,000","3,346,068","3,590,000","2,957,000","2,898,000","4,690,544","1,819,000","3,092,000","2,427,000","593,612","2,200,000","2,500,000","2,400,000","2,000,000","1,800,000","1,900,000","1,900,000","2,700,000","900,000","1,700,000","1,700,000","1,600,000","1,700,000","1,900,000","1,800,000","1,500,000","1,600,000","2,000,000","1,700,000","1,700,000","2,200,000","700,000","1,400,000","-300,000","3,400,000","-300,000","1,000,000","1,900,000","600,000","500,000","900,000","1,600,000","700,000","500,000","900,000","1,200,000","900,000","600,000","700,000"
