name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015
OperatingIncome,"109,968,000","32,594,000","22,793,000","28,823,000","25,758,000","26,924,000","12,097,000","22,888,000","16,782,000","25,682,000","26,584,000","24,683,000","20,624,000","18,281,000","13,514,000","13,479,000","14,111,000","15,049,000","12,132,000","11,657,000","12,296,000","11,159,000","9,634,000","11,831,000","9,728,000","10,121,000","9,265,000","13,658,000","14,494,000","13,690,000"
NetNonOperatingInterestIncomeExpense,"-70,706,000","-17,299,000","-17,798,000","-16,896,000","-18,713,000","-19,372,000","-19,982,000","-20,388,000","-22,154,000","-22,775,000","-24,785,000","-25,309,000","-25,758,000","-25,009,000","-21,476,000","-17,336,000","-17,051,000","-16,779,000","-17,124,000","-10,646,000","-9,501,000","-8,390,000","-8,621,000","-8,504,000","-7,601,000","-7,732,000","-10,235,000","-7,818,000","-7,543,000","-6,794,000"
	InterestExpenseNonOperating,"70,706,000","17,299,000","17,798,000","16,896,000","18,713,000","19,372,000","19,982,000","20,388,000","22,154,000","22,775,000","24,785,000","22,416,000","25,758,000","21,484,000","21,476,000",,"17,051,000",,,,,,,,,,,,,
	TotalOtherFinanceCost,,,"1,643,000","1,697,000","1,687,000","1,731,000","1,554,000","1,625,000","2,174,000","2,478,000","-62,835,000","2,893,000",,"3,525,000","-46,248,000","17,336,000","17,051,000","16,779,000","17,124,000","10,646,000","9,501,000","8,390,000","8,621,000","8,504,000","7,601,000","7,732,000","10,235,000","7,818,000","7,543,000","6,794,000"
OtherIncomeExpense,"-10,490,000","-3,800,000","-11,000,000","4,800,000","-490,000","-7,269,000","-4,760,000","11,103,000","-861,000","8,292,000","3,062,000","-29,101,000","-37,038,000","940,000","87,117,000","-12,410,000","-11,136,000","-107,000","-28,263,000","-9,387,000","-4,016,000","-1,635,000","2,704,000","-837,000","-1,544,000","-136,000","-1,215,000","-594,000","-1,490,000","-1,857,000"
	GainOnSaleOfSecurity,,,,,,,,,,,,,,,"103,744,000",,,,,,,,,,,,,,,
	EarningsFromEquityInterest,"927,000","-54,000","948,000","-54,000","87,000","714,000","475,000","133,000","-359,000",,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-11,119,000","-3,386,000","-12,014,000","4,946,000","-665,000","-7,991,000","-4,726,000","10,582,000","-555,000","-1,577,000","11,923,000","-30,662,000","-36,126,000","-6,596,000","87,327,000","-12,186,000","-10,939,000",,"-30,696,000","-9,387,000","-4,016,000","-1,635,000","2,704,000","-837,000","-1,544,000","-136,000","-1,215,000","-594,000","-1,490,000","-1,857,000"
		RestructuringAndMergernAcquisition,"23,512,000","3,854,000","9,949,000","6,775,000","2,934,000","16,141,000","328,000","152,000","14,000",,"0",,,,,,,,"15,777,000","202,000","313,000",,"3,411,000","870,000","1,502,000","20,000","1,346,000","836,000","1,487,000","1,735,000"
		ImpairmentOfCapitalAssets,"1,754,000","0","0","698,000","1,056,000","5,000,000","2,423,000","0","0","0","12,767,000","35,710,000","25,199,000","13,717,000","13,086,000","16,757,000","10,939,000",,,,,,,,,,,,,
		WriteOff,,,,,,,"359,000",,"0",,,"0","9,661,000",,,,,,,,,,,,,,,,,
		OtherSpecialCharges,"3,801,000","900,000","808,000","1,674,000","419,000","691,000",,,,,,,,,,,,,"14,919,000","9,185,000","3,703,000",,"-6,115,000","-33,000","42,000","116,000","-131,000","-242,000","3,000","122,000"
		GainOnSaleOfPPE,"17,948,000","1,368,000","-1,257,000","14,093,000","3,744,000","13,841,000","-2,122,000","10,734,000","-541,000","-1,577,000","17,267,000","5,048,000","-1,266,000","7,121,000","103,744,000","4,571,000",,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-298,000","-360,000","66,000","-92,000","88,000","8,000","-509,000","388,000","53,000","9,869,000","-8,861,000","1,561,000","-912,000","7,536,000","-210,000","-224,000","-197,000","-107,000",,,,,,,,,,,,
PretaxIncome,"28,772,000","11,495,000","-6,005,000","16,727,000","6,555,000","283,000","-12,645,000","13,603,000","-6,233,000","11,199,000","4,861,000","-29,727,000","-42,172,000","-5,788,000","79,155,000","-16,267,000","-14,076,000","-1,837,000","-33,255,000","-8,376,000","-1,221,000","1,134,000","3,717,000","2,490,000","583,000","2,253,000","-2,185,000","5,246,000","5,461,000","5,039,000"
TaxProvision,"258,000","97,000","-169,000","165,000","165,000","166,000","109,000","173,000","180,000",,,,,,,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"25,097,000","10,079,000","-5,209,000","14,633,000","5,594,000","103,000","-11,193,000","11,784,000","-5,588,000","9,769,000","4,110,000","-25,877,000","-36,570,000","-5,195,000","65,317,000","-13,228,000","-11,351,000","-1,600,000","-30,072,000","-8,232,000","-1,193,000","1,106,000","3,689,000","2,464,000","560,000","2,219,000","-2,164,000","5,183,000","5,370,000","4,971,000"
	NetIncome,"25,097,000","10,079,000","-5,209,000","14,633,000","5,594,000","103,000","-11,193,000","11,784,000","-5,588,000","9,769,000","4,110,000","-25,877,000","-36,570,000","-5,195,000","65,317,000","-13,228,000","-11,351,000","-1,600,000","-30,072,000","-8,232,000","-1,193,000","1,106,000","3,689,000","2,464,000","560,000","2,219,000","-2,164,000","5,183,000","5,370,000","4,971,000"
		NetIncomeIncludingNoncontrollingInterests,"28,514,000","11,398,000","-5,836,000","16,562,000","6,390,000","117,000","-12,754,000","13,430,000","-6,413,000","11,199,000","4,861,000","-29,727,000","-42,172,000","-5,788,000","79,155,000","-16,267,000","-14,076,000","-1,837,000","-33,255,000","-8,376,000","-1,221,000","1,134,000","3,717,000","2,490,000","583,000","2,253,000","-2,185,000","5,246,000","5,461,000","5,039,000"
			NetIncomeContinuousOperations,"28,514,000","11,398,000","-5,836,000","16,562,000","6,390,000","117,000","-12,754,000","13,430,000","-6,413,000","11,199,000","4,861,000","-29,727,000","-42,172,000","-5,788,000","79,155,000","-16,267,000","-14,076,000","-1,837,000","-33,255,000","-8,376,000","-1,221,000","1,134,000","3,717,000","2,490,000","583,000","2,253,000","-2,185,000","5,246,000","5,461,000","5,039,000"
		MinorityInterests,"-3,417,000","-1,319,000","627,000","-1,929,000","-796,000","-14,000","1,561,000","-1,646,000","825,000","-1,430,000","-751,000","3,850,000","5,602,000","593,000","-13,838,000","3,039,000","2,725,000","237,000","3,183,000","144,000","28,000","-28,000","-28,000","-26,000","-23,000","-34,000","21,000","-63,000","-91,000","-68,000"
AverageDilutionEarnings,"3,417,000","1,319,000","-627,000","1,929,000","796,000","14,000","-1,561,000","1,646,000","-825,000","1,430,000","736,000","-3,893,000","-5,643,000",,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"28,514,000","11,398,000","-5,836,000","16,562,000","6,390,000","117,000","-12,754,000","13,430,000","-6,413,000","11,199,000","4,846,000","-29,770,000","-42,213,000","-5,195,000","73,453,000","-13,228,000","-11,351,000","-1,600,000","-33,542,000","-8,232,000","-1,193,000","1,106,000","3,689,000","2,464,000","560,000","2,219,000","-2,164,000","5,183,000","5,370,000","4,971,000"
BasicEPS,,"0.09","-0.05","0.13","0.18","0.001","-0.12","0.12","-0.06","0.09","0.06","-0.27","-0.39","-0.06","0.78","-0.21","-0.18","-0.03",,"-0.12","-0.03","0.03",,"0.03","0.009","0.03",,"0.09","0.09","0.09"
DilutedEPS,,"0.09","-0.05","0.13","0.18","0.001","-0.12","0.12","-0.06","0.09","0.06","-0.27","-0.39","-0.06","0.78","-0.21","-0.18","-0.03",,"-0.12","-0.03","0.03",,"0.03","0.009","0.03",,"0.09","0.09","0.09"
BasicAverageShares,,"113,571,000","104,180,000","108,997,000","31,208,302","93,489,999","93,274,907","98,199,902","96,821,236","96,651,570","68,499,932","94,608,905","94,336,572","93,754,239","83,739,660","61,232,938","61,483,271","61,966,271",,"61,280,938","61,041,938","61,076,605",,"61,546,271","61,171,272","60,748,605",,"61,756,938","61,447,271","60,995,939"
DilutedAverageShares,,"128,503,000","128,139,000","122,573,000","35,724,964","106,995,000","93,274,907","98,199,902","111,068,888","111,075,888","68,499,932","108,869,891","108,765,891","108,419,558","83,739,660","76,050,590","76,300,923","76,783,923",,"61,280,938","61,041,938","62,007,271",,"62,475,937","62,099,604","61,676,938",,"62,685,603","62,375,604","61,831,604"
TotalExpenses,"434,660,000","109,569,000","114,268,000","103,511,000","107,312,000","103,457,000","108,662,000","103,807,000","102,258,000","105,841,000","108,763,000","111,326,000","111,957,000","114,488,000","104,607,000","91,420,000","90,062,000","88,150,000","90,633,000","58,967,000","57,555,000","57,144,000","56,691,000","53,439,000","53,325,000","52,961,000","52,871,000","48,164,000","44,700,000","45,257,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"25,097,000","10,079,000","-5,209,000","14,633,000","5,594,000","103,000","-11,193,000","11,784,000","-5,588,000","9,769,000","4,110,000","-25,877,000","-36,570,000","-5,195,000","65,317,000","-13,228,000","-11,351,000","-1,600,000","-30,072,000","-8,232,000","-1,193,000","1,106,000","3,689,000","2,464,000","560,000","2,219,000","-2,164,000","5,183,000","5,370,000","4,971,000"
NormalizedIncome,"36,116,295.357","13,436,427.403","6,466,887.427","9,735,788.785","6,242,260.87","5,936,430","-7,743,020","1,336,579.578","-5,182,850","10,920,210","-4,593,790","4,785,000","-444,000","1,401,000","1,568,290","-1,042,000","-412,000","-1,600,000","624,000","1,155,000","2,823,000","2,087,000","2,066,600","2,966,200","1,486,400","2,300,600","-949,000","5,539,400","6,264,000","6,085,200"
InterestExpense,"70,706,000","17,299,000","17,798,000","16,896,000","18,713,000","19,372,000","19,982,000","20,388,000","22,154,000","22,775,000","24,785,000","22,416,000","25,758,000","21,484,000","21,476,000",,"17,051,000",,,,,,,,,,,,,
NetInterestIncome,"-70,706,000","-17,299,000","-17,798,000","-16,896,000","-18,713,000","-19,372,000","-19,982,000","-20,388,000","-22,154,000","-22,775,000","-24,785,000","-25,309,000","-25,758,000","-25,009,000","-21,476,000","-17,336,000","-17,051,000","-16,779,000","-17,124,000","-10,646,000","-9,501,000","-8,390,000","-8,621,000","-8,504,000","-7,601,000","-7,732,000","-10,235,000","-7,818,000","-7,543,000","-6,794,000"
EBIT,"99,478,000","28,794,000","11,793,000","33,623,000","25,268,000","19,655,000","7,337,000","33,991,000","15,921,000","33,974,000","29,646,000","-7,311,000","-16,414,000","15,696,000","72,060,000","13,479,000","2,975,000","15,049,000","12,132,000","11,657,000","12,296,000","11,159,000","9,634,000","11,831,000","9,728,000","10,121,000","9,265,000","13,658,000","14,494,000","13,690,000"
EBITDA,"322,796,000"
ReconciledCostOfRevenue,"160,331,000","40,811,000","42,749,000","37,983,000","38,788,000","38,775,000","41,433,000","38,117,000","36,082,000","38,874,000","40,675,000","41,312,000","38,863,000","40,214,000","34,562,000","35,569,000","29,885,000","32,528,000","33,980,000","22,106,000","20,892,000","22,030,000","21,634,000","19,739,000","19,482,000","20,475,000","19,919,000","20,306,000","17,634,000","18,937,000"
ReconciledDepreciation,"223,318,000","57,226,000","55,604,000","53,901,000","56,587,000","55,341,000","55,987,000","56,095,000","56,370,000","56,227,000","57,850,000","58,477,000","59,554,000","60,989,000","57,123,000","42,272,000","46,727,000","45,161,000","45,743,000","28,149,000","27,767,000","27,284,000","26,989,000","25,978,000","25,382,000","24,933,000","24,865,000","24,987,000","24,557,000","23,958,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"25,097,000","10,079,000","-5,209,000","14,633,000","5,594,000","103,000","-11,193,000","11,784,000","-5,588,000","9,769,000","4,110,000","-25,877,000","-36,570,000","-5,195,000","65,317,000","-13,228,000","-11,351,000","-1,600,000","-30,072,000","-8,232,000","-1,193,000","1,106,000","3,689,000","2,464,000","560,000","2,219,000","-2,164,000","5,183,000","5,370,000","4,971,000"
TotalUnusualItemsExcludingGoodwill,"-11,119,000","-3,386,000","-12,014,000","4,946,000","-665,000","-7,991,000","-4,726,000","10,582,000","-555,000","-1,577,000","11,923,000","-30,662,000","-36,126,000","-6,596,000","87,327,000","-12,186,000","-10,939,000",,"-30,696,000","-9,387,000","-4,016,000","-1,635,000","2,704,000","-837,000","-1,544,000","-136,000","-1,215,000","-594,000","-1,490,000","-1,857,000"
TotalUnusualItems,"-11,119,000","-3,386,000","-12,014,000","4,946,000","-665,000","-7,991,000","-4,726,000","10,582,000","-555,000","-1,577,000","11,923,000","-30,662,000","-36,126,000","-6,596,000","87,327,000","-12,186,000","-10,939,000",,"-30,696,000","-9,387,000","-4,016,000","-1,635,000","2,704,000","-837,000","-1,544,000","-136,000","-1,215,000","-594,000","-1,490,000","-1,857,000"
NormalizedEBITDA,"333,915,000","89,406,000","79,411,000","82,578,000","82,520,000","82,987,000","68,050,000","79,504,000","72,846,000","91,778,000","75,573,000","81,828,000","79,266,000","83,281,000","41,856,000","71,357,000","60,641,000","61,476,000","89,018,000","49,694,000","44,519,000","40,418,000","34,759,000","39,251,000","37,249,000","35,963,000","36,212,000","39,998,000","41,255,000","40,277,000"
TaxRateForCalcs,"0.009","0.008","0.028","0.01","0.025","0.27","0.27","0.013","0.27","0.27","0.27","0","0","0","0.27","0","0","0","0","0","0","0.4","0.4","0.4","0.4","0.4","0","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"-99,704.643","-28,572.597","-338,112.573","48,788.785","-16,739.13","-2,157,570","-1,276,020","134,579.578","-149,850","-425,790","3,219,210","0","0","0","23,578,290","0","0","0","0","0","0","-654,000","1,081,600","-334,800","-617,600","-54,400","0","-237,600","-596,000","-742,800"
