name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009
OperatingCashFlow,"164,973,000","39,149,000","38,697,000","52,906,000","34,221,000","42,505,000","17,836,000","40,027,000","23,761,000","45,361,000","31,704,000","51,943,000","33,338,000","36,831,000","17,594,000","36,596,000","38,345,000","43,972,000","20,084,000","41,889,000","36,044,000","47,836,000","19,936,000","39,178,000","29,289,000","34,260,000","20,681,000","32,370,000","25,163,000","32,510,000","24,214,000","31,063,000","22,341,000","27,993,000","18,244,000","28,817,000","20,001,000","25,672,000","20,551,000","20,052,000","16,842,000","18,500,000","13,541,000","23,116,000","13,437,000","15,270,000","10,752,000","14,186,000","13,071,000","10,337,000","10,051,000","9,837,000"
	CashFlowFromContinuingOperatingActivities,"164,973,000","39,149,000","38,697,000","52,906,000","34,221,000","42,505,000","17,836,000","40,027,000","23,761,000","45,361,000","31,704,000","51,943,000","33,338,000","36,831,000","17,594,000","36,596,000","38,345,000","43,972,000","20,084,000","41,889,000","36,044,000","47,836,000","19,936,000","39,178,000","29,289,000","34,260,000","20,681,000","32,370,000","25,163,000","32,510,000","24,214,000","31,063,000","22,341,000","27,993,000","18,244,000","28,817,000","20,001,000","25,672,000","19,956,000","20,265,000","16,842,000","18,500,000","13,552,000","21,368,000","13,437,000","15,270,000","10,752,000","14,186,000","13,071,000","10,337,000","10,051,000","9,837,000"
		NetIncomeFromContinuingOperations,"48,374,000","13,514,000","10,478,000","12,895,000","11,487,000","1,733,000","3,788,000","6,490,000","9,826,000","15,484,000","16,485,000","16,519,000","11,941,000","15,243,000","9,209,000","14,271,000","4,413,000","-691,000","9,731,000","12,505,000","7,588,000","10,308,000","12,408,000","11,858,000","10,650,000","10,721,000","11,226,000","19,026,000","12,284,000","11,379,000","10,046,000","9,090,000","5,351,000","6,658,000","6,907,000","6,258,000","4,564,000","4,865,000","3,956,000","4,498,000","2,624,000","2,871,000","675,000","-482,000","455,000","13,596,000","-2,996,000","-1,193,000","5,839,000","524,000","-68,000","2,351,000"
		OperatingGainsLosses,"551,000",,"0","0","0","4,271,000",,,,,"0","513,000",,,,,,,"0","0","237,000","10,430,000",,,,,"0",,,,"0",,,,"-214,000","0","0","54,000",,,,,"0","0","0","-20,316,000","-3,703,000","458,000","1,484,000","1,870,000",,"1,018,000"
			GainLossOnSaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","-46,371,000",,,,"0",,
			GainLossOnInvestmentSecurities,"551,000",,,,,,,,,,"0","513,000",,,,,,,"0","0","237,000","10,430,000",,,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-214,000","0","0","54,000",,,,,"0","0","0","188,000","-3,703,000","458,000","1,484,000","1,870,000",,"1,018,000"
		DepreciationAmortizationDepletion,"119,217,000","30,412,000","30,479,000","30,680,000","27,646,000","27,501,000","27,423,000","26,914,000","26,493,000","27,462,000","26,472,000","26,568,000","22,582,000","20,583,000","21,060,000","19,886,000","32,868,000","33,279,000","19,918,000","21,192,000","24,182,000","17,986,000","18,160,000","17,992,000","17,714,000","17,453,000","17,238,000","15,761,000","15,286,000","15,107,000","15,666,000","16,352,000","18,209,000","16,341,000","16,161,000","16,648,000","16,953,000","17,013,000","21,018,000","14,193,000","12,817,000","13,825,000","17,362,000","14,241,000","13,404,000","12,632,000","10,062,000","13,026,000","7,614,000","7,310,000","7,665,000","7,476,000"
			DepreciationAndAmortization,"119,217,000","30,412,000","30,479,000","30,680,000","27,646,000","27,501,000","27,423,000","26,914,000","26,493,000","27,462,000","26,472,000","26,568,000","22,582,000","20,583,000","21,060,000","19,886,000","32,868,000","33,279,000","19,918,000","21,192,000","24,182,000","17,986,000","18,160,000","17,992,000","17,714,000","17,453,000","17,238,000","15,761,000","15,286,000","15,107,000","15,666,000","16,352,000","18,209,000","16,341,000","16,161,000","16,648,000","16,953,000","17,013,000","21,018,000","14,193,000","12,817,000","13,825,000","17,362,000","14,241,000","13,404,000","12,632,000","10,062,000","13,026,000","7,614,000","7,310,000","7,665,000","7,476,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,432,000","14,671,000","15,253,000",,"15,149,000","14,277,000","12,490,000","9,970,000","12,933,000","7,509,000","7,230,000","7,573,000","7,383,000"
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,239,000","-1,854,000","-1,428,000",,"-908,000","-873,000","142,000","92,000","93,000","105,000","80,000","92,000","93,000"
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,239,000","-1,854,000","-1,428,000",,"-908,000","-873,000","142,000","92,000","93,000","105,000","80,000","92,000","93,000"
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"985,000","1,005,000","974,000","1,030,000","1,029,000","1,030,000","865,000","153,000","135,000","165,000","152,000","155,000","150,000"
		ProvisionandWriteOffofAssets,"-5,410,000","92,000","-1,355,000","-1,710,000","-2,437,000","3,213,000","7,624,000","6,954,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
