name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,01/31/2006
			FinishedGoods,"1,570,552,000","1,499,218,000","1,916,343,000","1,443,685,000","1,353,565,000","1,168,215,000","1,439,098,000","1,368,543,000","1,340,566,000","1,293,701,000","1,616,920,000","1,315,999,000","1,250,037,000","1,214,329,000","1,484,565,000","1,219,685,000","1,136,816,000","1,096,424,000","1,349,714,000","1,144,702,000","1,048,431,000","943,975,000","1,137,023,000","930,205,000","843,490,000","761,793,000","884,407,000","705,660,000","662,936,000","581,229,000","709,667,000","541,508,000","531,427,000","457,933,000","582,303,000","461,156,000","442,085,000","361,125,000","462,833,000","316,734,000","332,065,000","244,647,000",,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"114,075,000","116,723,000","143,085,000","126,689,000","108,393,000","107,402,000","108,738,000","145,335,000","146,023,000","119,954,000","158,817,000","169,940,000","137,418,000","155,113,000","142,111,000","120,700,000","96,530,000","100,155,000","106,853,000","107,339,000","89,880,000","88,621,000","92,626,000","85,795,000","71,561,000","72,548,000","72,600,000","68,959,000","61,725,000","66,548,000","60,907,000","58,859,000","53,391,000","55,993,000","56,486,000","53,103,000","48,106,000","50,452,000","63,614,000","59,035,000","40,102,000","43,430,000","40,728,000","34,114,000","36,746,000","43,474,000","39,676,000","38,269,000","29,134,000","30,272,000","28,386,000","25,373,000","30,090,000","32,922,000","24,960,000","22,699,000","22,435,000","19,184,000","27,726,000","23,292,000","19,041,000","15,276,000","14,942,000"
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,"20,483,000","20,766,000","20,766,000","20,780,000","15,709,000","22,012,000","22,241,000","22,246,000","14,686,000","15,320,000","15,285,000","15,757,000","11,261,000","12,257,000","12,257,000","12,264,000","8,922,000","8,922,000","8,922,000","8,922,000","8,060,000","8,060,000","8,060,000","8,060,000","7,984,000","8,097,000","8,195,000","8,278,000","9,088,000","9,063,000","9,129,000","9,219,000","5,614,000","5,476,000","5,694,000","5,412,000","2,539,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,"20,483,000","20,766,000","20,766,000","20,780,000","15,709,000","22,012,000","22,241,000","22,246,000","14,686,000","15,320,000","15,285,000","15,757,000","11,261,000","12,257,000","12,257,000","12,264,000","8,922,000","8,922,000","8,922,000","8,922,000","8,060,000","8,060,000","8,060,000","8,060,000","7,984,000","8,097,000","8,195,000","8,278,000","9,088,000","9,063,000","9,129,000","9,219,000","5,614,000","5,476,000","5,694,000","5,412,000","2,539,000"
	TotalNonCurrentAssets,"2,480,169,000","2,483,196,000","2,454,074,000","2,459,651,000","2,523,788,000","2,575,192,000","2,625,985,000","2,697,933,000","2,801,731,000","2,808,555,000","2,831,380,000","2,789,775,000","2,747,021,000","1,276,311,000","1,306,718,000","1,243,191,000","1,219,550,000","1,214,944,000","1,188,585,000","1,109,723,000","1,034,629,000","1,015,641,000","1,012,736,000","929,706,000","880,533,000","855,745,000","851,808,000","799,825,000","752,750,000","722,815,000","692,017,000","652,119,000","608,735,000","600,030,000","594,045,000","545,205,000","502,962,000","485,925,000","467,165,000","421,063,000","384,904,000","376,985,000","373,794,000","351,576,000","332,147,000","326,099,000","331,390,000","301,333,000","285,766,000","290,861,000","293,746,000","288,537,000","286,140,000","292,224,000","296,200,000","282,458,000","259,203,000","240,469,000","230,658,000","202,807,000","179,952,000","166,551,000","137,164,000"
		NetPPE,"2,397,583,000","2,396,732,000","2,373,198,000","2,379,673,000","2,448,056,000","2,500,409,000","2,552,292,000","2,626,064,000","2,731,831,000","2,743,089,000","2,762,936,000","2,719,504,000","2,685,051,000","1,226,029,000","1,257,775,000","1,212,978,000","1,190,969,000","1,189,453,000","1,172,682,000","1,095,135,000","1,020,853,000","1,004,358,000","1,001,938,000","919,597,000","870,835,000","847,600,000","844,238,000","791,904,000","744,665,000","717,159,000","686,898,000","646,890,000","603,933,000","595,736,000","590,132,000","541,557,000","499,395,000","483,059,000","467,165,000","421,063,000","384,904,000","376,985,000","373,794,000","351,576,000","332,147,000","326,099,000","331,390,000","301,333,000","285,766,000","290,861,000","293,746,000","288,537,000","286,140,000","292,224,000","292,120,000","278,378,000","255,123,000","236,389,000","226,533,000","196,919,000","174,916,000","162,080,000","133,003,000"
			GrossPPE,"2,397,583,000","4,115,267,000","2,373,198,000","2,379,673,000","2,448,056,000","4,072,430,000","2,552,292,000","2,626,064,000","2,731,831,000","4,103,405,000","2,762,936,000","2,719,504,000","2,685,051,000","2,375,136,000",,,,"2,148,661,000",,,,"1,803,117,000",,,,"1,501,955,000",,,,"1,243,249,000",,,,"1,022,656,000",,,,"838,390,000",,,,"673,354,000",,,,"579,799,000",,,,"516,507,000",,,,"469,623,000","432,869,000","419,127,000","395,872,000","377,138,000","343,943,000","314,329,000","292,326,000","279,490,000","227,149,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0","0"
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"149,022,000",,,,"119,750,000","100,447,000"
				MachineryFurnitureEquipment,,"1,118,312,000",,,,"1,083,509,000",,,,"1,073,764,000",,,,"994,668,000",,,,"834,931,000",,,,"708,754,000",,,,"556,499,000",,,,"447,782,000",,,,"390,650,000",,,,"323,069,000",,,,"256,479,000",,,,"329,471,000",,,,"284,922,000",,,,"252,535,000",,,,"197,800,000",,,,"152,734,000","120,490,000"
				OtherProperties,"2,397,583,000","2,091,990,000","2,373,198,000","2,379,673,000","2,448,056,000","2,154,217,000","2,552,292,000","2,626,064,000","2,731,831,000","2,133,888,000","2,762,936,000","2,719,504,000","2,685,051,000","544,618,000",,,,"485,368,000",,,,"437,262,000",,,,"353,940,000",,,,"272,937,000",,,,"218,979,000",,,,"169,997,000",,,,"126,790,000",,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,"91,897,000",,,,"52,668,000",,,,"92,355,000",,,,"50,574,000",,,,"122,419,000",,,,"49,411,000",,,,"75,804,000",,,,"90,531,000",,,,"36,231,000",,,,"37,700,000",,,,"33,598,000",,,,"16,331,000",,,,"12,268,000",,,,"18,081,000",,,,"30,316,000",,,,"7,006,000","6,212,000"
				Leases,,"813,068,000",,,,"782,036,000",,,,"803,398,000",,,,"785,276,000",,,,"705,943,000",,,,"607,690,000",,,,"515,712,000",,,,"431,999,000",,,,"376,796,000",,,,"307,624,000",,,,"256,487,000",,,,"233,997,000",,,,"219,317,000",,,,"199,007,000",,,,,,,,,
			AccumulatedDepreciation,,"-1,718,535,000",,,,"-1,572,021,000",,,,"-1,360,316,000",,,,"-1,149,107,000",,,,"-959,208,000",,,,"-798,759,000",,,,"-654,355,000",,,,"-526,090,000",,,,"-426,920,000",,,,"-355,331,000",,,,"-296,369,000",,,,"-253,700,000",,,,"-225,646,000",,,,"-177,399,000","-140,749,000","-140,749,000","-140,749,000","-140,749,000","-117,410,000","-117,410,000","-117,410,000","-117,410,000","-94,146,000"
		GoodwillAndOtherIntangibleAssets,"12,177,000","12,408,000","12,640,000","12,871,000","13,103,000","13,335,000","13,566,000","13,797,000","14,029,000","14,261,000","14,492,000","14,724,000","14,955,000","15,187,000","16,069,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			Goodwill,"10,870,000","10,870,000","10,870,000","10,870,000","10,870,000","10,870,000","10,870,000","10,870,000","10,870,000","10,870,000","10,870,000","10,870,000","10,870,000","10,870,000","9,084,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"1,307,000","1,538,000","1,770,000","2,001,000","2,233,000","2,465,000","2,696,000","2,927,000","3,159,000","3,391,000","3,622,000","3,854,000","4,085,000","4,317,000","6,985,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"35,978,000","38,409,000","36,403,000","36,396,000","34,279,000","33,223,000","30,141,000","28,789,000","25,388,000","27,849,000","26,269,000","24,665,000","23,910,000","20,511,000","21,397,000","19,585,000","18,494,000","16,827,000","15,903,000","14,588,000","13,776,000","11,283,000","10,798,000","10,109,000","9,698,000","8,145,000","7,570,000","7,921,000","8,085,000","5,656,000","5,119,000","5,229,000","4,802,000","4,294,000","3,913,000","3,648,000","3,567,000","2,866,000",,,,,,,,,,,,,"0","0","0","0","4,080,000","4,080,000","4,080,000","4,080,000","4,125,000","4,125,000","4,728,000","4,125,000","3,962,000"
			NonCurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","4,080,000","4,080,000","4,080,000","4,080,000","4,125,000","4,125,000","4,728,000","4,125,000","3,962,000"
		OtherNonCurrentAssets,"34,431,000","35,647,000","31,833,000","30,711,000","28,350,000","28,225,000","29,986,000","29,283,000","30,483,000","23,356,000","27,683,000","30,882,000","23,105,000","14,584,000","11,477,000","10,628,000","10,087,000","8,664,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,763,000","308,000","346,000","199,000"
TotalLiabilitiesNetMinorityInterest,"3,266,416,000","3,229,006,000","3,300,967,000","3,074,772,000","3,242,827,000","3,090,420,000","3,016,557,000","3,726,328,000","3,776,592,000","2,961,778,000","3,081,692,000","2,870,924,000","2,824,785,000","1,370,954,000","1,496,955,000","1,260,871,000","1,238,816,000","1,134,470,000","1,218,822,000","1,066,867,000","1,065,944,000","1,001,660,000","1,099,117,000","913,851,000","899,262,000","788,032,000","865,839,000","772,121,000","774,966,000","735,661,000","736,426,000","653,771,000","639,469,000","599,633,000","607,028,000","531,530,000","527,853,000","488,307,000","526,246,000","399,084,000","473,096,000","372,513,000","405,640,000","337,816,000","316,441,000","327,955,000","359,883,000","271,414,000","257,225,000","261,027,000","350,975,000","288,901,000","319,622,000","323,964,000","392,204,000","309,316,000","307,943,000","257,910,000","305,309,000","236,587,000","224,493,000","189,837,000","159,600,000"
	CurrentLiabilities,"1,599,747,000","1,558,010,000","1,624,116,000","1,381,533,000","1,522,763,000","1,343,713,000","1,230,343,000","1,061,329,000","1,096,179,000","1,137,261,000","1,256,920,000","1,064,934,000","1,045,605,000","823,736,000","984,083,000","758,755,000","745,092,000","642,166,000","714,712,000","570,277,000","584,252,000","529,343,000","654,640,000","492,245,000","495,734,000","396,227,000","457,976,000","370,214,000","383,664,000","359,594,000","369,711,000","300,141,000","302,419,000","266,811,000","287,614,000","232,745,000","248,067,000","221,067,000","275,531,000","169,388,000","257,448,000","164,855,000","215,159,000","155,608,000","147,998,000","163,357,000","204,053,000","130,149,000","122,222,000","126,357,000","195,648,000","120,675,000","109,791,000","117,013,000","205,688,000","129,635,000","141,141,000","111,905,000","183,616,000","120,106,000","112,030,000","83,941,000","68,978,000"
		PayablesAndAccruedExpenses,"998,613,000","930,313,000","1,077,123,000","848,629,000","989,473,000","815,915,000","753,310,000","599,765,000","639,353,000","660,097,000","844,105,000","674,319,000","651,180,000","624,682,000","984,083,000","758,755,000","745,092,000","642,166,000","714,712,000","570,277,000","584,252,000","529,343,000","654,640,000","492,245,000","495,734,000","396,227,000","457,976,000","370,214,000","383,664,000","359,594,000","369,711,000","300,141,000","302,419,000","266,811,000","287,614,000","232,745,000","248,067,000","221,067,000","275,531,000","169,388,000","257,448,000","164,855,000","215,159,000","155,608,000","147,998,000","163,357,000","204,053,000","130,149,000","122,222,000","126,357,000","181,013,000","97,589,000","97,257,000","99,013,000","154,098,000","97,869,000","122,998,000","111,905,000","141,654,000","86,318,000","83,977,000","83,941,000","68,978,000"
			Payables,"693,613,000","608,980,000","747,451,000","535,257,000","666,797,000","556,368,000","485,000,000","398,011,000","466,043,000","453,060,000","594,993,000","450,117,000","424,024,000","436,101,000","574,480,000","409,849,000","424,669,000","367,475,000","448,277,000","313,483,000","373,873,000","293,372,000","425,071,000","286,327,000","316,434,000","229,362,000","291,269,000","215,720,000","244,380,000","228,006,000","241,246,000","173,349,000","212,076,000","176,419,000","190,193,000","130,738,000","169,220,000","138,931,000","185,177,000","88,881,000","180,073,000","98,063,000","134,043,000","81,863,000","81,510,000","87,093,000","120,245,000","61,316,000","67,433,000","67,168,000","123,202,000","44,239,000","53,500,000","47,811,000","97,768,000","40,630,000","66,508,000","52,122,000","85,985,000","41,010,000","50,922,000","43,071,000","34,435,000"
				AccountsPayable,"585,500,000","552,730,000","747,451,000","535,257,000","552,837,000","477,052,000","478,501,000","398,011,000","466,043,000","414,009,000","594,993,000","450,117,000","407,345,000","404,016,000","574,480,000","409,849,000","372,664,000","325,758,000","447,293,000","313,483,000","319,352,000","259,518,000","425,071,000","285,238,000","266,278,000","196,174,000","291,269,000","215,720,000","209,509,000","190,778,000","236,329,000","163,459,000","184,148,000","148,282,000","190,193,000","130,738,000","148,488,000","118,886,000","185,177,000","88,881,000","111,889,000","86,442,000","134,043,000","81,380,000","81,510,000","87,093,000","120,245,000","61,316,000","60,693,000","56,387,000","117,520,000","40,393,000","53,500,000","47,811,000","97,768,000","40,630,000","66,508,000","52,122,000","85,985,000","41,010,000","50,922,000","43,071,000","34,435,000"
				TotalTaxPayable,"108,113,000","56,250,000","0","0","113,960,000","79,316,000","6,499,000",,"0","39,051,000",,,"16,679,000","32,085,000","0","0","52,005,000","41,717,000","984,000","0","54,521,000","33,854,000","0","1,089,000","50,156,000","33,188,000","0","0","34,871,000","37,228,000","4,917,000","9,890,000","27,928,000","28,137,000","0","0","20,732,000","20,045,000","0","0","5,764,000","11,621,000",,"483,000","0","0","0","0","6,740,000","10,781,000","5,682,000","3,846,000","0","0",,,,,,,,,
					IncomeTaxPayable,"108,113,000","12,786,000","0","0","113,960,000","42,529,000","6,499,000",,"0",,,,"16,679,000","0","0","0","52,005,000","14,101,000","984,000","0","54,521,000","8,971,000","0","1,089,000","50,156,000","12,702,000","0","0","34,871,000","19,404,000","4,917,000","9,890,000","27,928,000","15,349,000","0","0","20,732,000","10,054,000","0","0","5,764,000","4,002,000",,"483,000","0","0","0","0","6,740,000","10,781,000","5,682,000","3,846,000","0","0",,,,,,,,,
				DividendsPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"62,420,000",,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"305,000,000","321,333,000","329,672,000","313,372,000","322,676,000","259,547,000","268,310,000","201,754,000","173,310,000","207,037,000","249,112,000","224,202,000","227,156,000","188,581,000","409,603,000","348,906,000","320,423,000","274,691,000","266,435,000","256,794,000","210,379,000","235,971,000","229,569,000","205,918,000","179,300,000","166,865,000","166,707,000","154,494,000","139,284,000","131,588,000","128,465,000","126,792,000","90,343,000","90,392,000","97,421,000","102,007,000","78,847,000","82,136,000","90,354,000","80,507,000","77,375,000","66,792,000","81,116,000","73,745,000","66,488,000","76,264,000","83,808,000","68,833,000","54,789,000","59,189,000","57,811,000","53,350,000","43,757,000","51,202,000","56,330,000","57,239,000","56,490,000","59,783,000","55,669,000","45,308,000","33,055,000","40,870,000","34,543,000"
		CurrentDebtAndCapitalLeaseObligation,"276,440,000","274,118,000","274,365,000","267,442,000","263,200,000","253,415,000","252,171,000","245,019,000","240,496,000","239,629,000","222,627,000","208,261,000","211,432,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,635,000","23,086,000","12,534,000","18,000,000","51,590,000","31,766,000","18,143,000",,"41,962,000","33,788,000","28,053,000",,
			CurrentDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,635,000","23,086,000","12,534,000","18,000,000","51,590,000","31,766,000","18,143,000",,"41,962,000","33,788,000","28,053,000",,
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0","0","14,635,000","23,086,000","12,534,000","18,000,000","51,590,000","31,766,000","18,143,000",,"41,962,000","33,788,000","28,053,000",,
			CurrentCapitalLeaseObligation,"276,440,000","274,118,000","274,365,000","267,442,000","263,200,000","253,415,000","252,171,000","245,019,000","240,496,000","239,629,000","222,627,000","208,261,000","211,432,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"324,694,000","353,579,000","272,628,000","265,462,000","270,090,000","274,383,000","224,862,000","216,545,000","216,330,000","237,535,000","190,188,000","182,354,000","182,993,000","199,054,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"324,694,000","353,579,000","272,628,000","265,462,000","270,090,000","274,383,000","224,862,000","216,545,000","216,330,000","237,535,000","190,188,000","182,354,000","182,993,000","199,054,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,666,669,000","1,670,996,000","1,676,851,000","1,693,239,000","1,720,064,000","1,746,707,000","1,786,214,000","2,664,999,000","2,680,413,000","1,824,517,000","1,824,772,000","1,805,990,000","1,779,180,000","547,218,000","512,872,000","502,116,000","493,724,000","492,304,000","504,110,000","496,590,000","481,692,000","472,317,000","444,477,000","421,606,000","403,528,000","391,805,000","407,863,000","401,907,000","391,302,000","376,067,000","366,715,000","353,630,000","337,050,000","332,822,000","319,414,000","298,785,000","279,786,000","267,240,000","250,715,000","229,696,000","215,648,000","207,658,000","190,481,000","182,208,000","168,443,000","164,598,000","155,830,000","141,265,000","135,003,000","134,670,000","155,327,000","168,226,000","209,831,000","206,951,000","186,516,000","179,681,000","166,802,000","146,005,000","121,693,000","116,481,000","112,463,000","105,896,000","90,622,000"
		LongTermDebtAndCapitalLeaseObligation,"1,568,356,000","1,572,638,000","1,565,921,000","1,585,539,000","1,613,309,000","1,643,386,000","1,661,750,000","2,518,549,000","2,548,245,000","1,698,718,000","1,706,806,000","1,683,743,000","1,654,401,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,527,000","42,365,000","88,047,000","88,047,000","86,390,000","86,390,000","86,391,000","74,770,000","55,038,000","55,038,000","55,038,000","50,737,000","45,381,000"
			LongTermDebt,,,,,,,,"800,000,000","800,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,527,000","42,365,000","88,047,000","88,047,000","86,390,000","86,390,000","86,391,000","74,770,000","55,038,000","55,038,000","55,038,000","50,737,000","45,381,000"
			LongTermCapitalLeaseObligation,"1,568,356,000","1,572,638,000","1,565,921,000","1,585,539,000","1,613,309,000","1,643,386,000","1,661,750,000","1,718,549,000","1,748,245,000","1,698,718,000","1,706,806,000","1,683,743,000","1,654,401,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
