name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993
TotalAssets,"3,673,966,000","3,245,271,000","3,014,247,000","3,228,283,000","2,786,088,000","2,404,891,000","2,350,620,000","2,058,608,000","1,882,982,000","1,889,477,000","1,880,625,000","1,850,659,000","1,821,398,000","1,647,548,000","1,677,171,000","1,736,619,000","1,631,464,000","1,464,677,000","1,486,926,000","1,482,039,000","1,477,659,000","1,292,058,000","1,310,637,000","1,194,506,000","1,145,777,000","1,107,679,000","1,111,918,000","1,139,666,000","1,167,468,000","1,023,800,000","1,015,483,000","1,021,879,000","1,006,784,000","916,987,000","933,513,000","977,312,000","966,950,000","860,540,000","833,345,000","852,637,000","839,390,000","764,007,000","798,423,000","832,853,000","856,076,000","788,580,000","818,616,000","863,915,000","834,981,000","791,677,000","821,055,000","835,477,000","827,049,000","816,019,000","958,782,000","986,501,000","961,442,000","957,000,000","994,746,000","1,069,044,000","1,046,430,000","913,441,000","929,987,000","939,342,000","914,969,000","876,920,000","870,326,000","885,862,000","868,394,000","762,360,000","835,441,000","859,058,000","800,777,000","684,757,000","686,878,000","737,394,000","707,555,000","634,794,000","617,639,000","658,055,000","636,456,000","551,209,000","564,677,000","612,372,000","565,112,000","485,320,000","515,664,000","558,231,000","532,160,000","468,600,000","478,400,000","505,900,000","494,300,000","420,100,000","416,300,000","447,500,000","301,600,000","229,400,000","235,200,000","246,100,000","233,700,000","193,400,000","206,400,000","204,200,000","189,900,000","175,700,000","185,200,000","182,500,000","212,500,000","169,100,000","179,300,000","211,900,000","244,400,000","185,700,000"
	CurrentAssets,"2,472,417,000","2,073,476,000","1,922,750,000","2,122,500,000","1,737,058,000","1,538,362,000","1,512,109,000","1,236,605,000","1,060,909,000","1,093,072,000","1,092,104,000","1,097,108,000","1,103,472,000","995,278,000","1,046,851,000","1,112,631,000","1,043,713,000","863,487,000","888,600,000","894,865,000","899,313,000","756,438,000","790,787,000","729,705,000","682,381,000","648,232,000","647,525,000","679,444,000","709,219,000","573,006,000","585,395,000","591,400,000","582,352,000","496,398,000","509,554,000","554,746,000","550,075,000","453,173,000","432,388,000","449,016,000","434,732,000","358,194,000","400,071,000","434,225,000","456,042,000","381,999,000","415,657,000","460,124,000","431,475,000","383,349,000","411,250,000","418,809,000","403,618,000","380,908,000","517,605,000","528,545,000","504,187,000","500,525,000","523,649,000","572,498,000","547,586,000","475,135,000","531,248,000","555,443,000","540,141,000","502,178,000","501,457,000","521,129,000","510,614,000","406,483,000","487,010,000","511,194,000","452,216,000","332,313,000","335,317,000","387,858,000","362,084,000","294,097,000","294,882,000","337,461,000","318,854,000","234,966,000","261,509,000","306,190,000","268,931,000","200,359,000","229,395,000","274,565,000","276,316,000","215,500,000","227,900,000","257,000,000","251,000,000","181,900,000","195,100,000","229,200,000","211,300,000","157,600,000","165,900,000","176,800,000","165,500,000","126,600,000","145,300,000","143,100,000","129,100,000","116,300,000","125,400,000","122,200,000","152,800,000","114,300,000","128,100,000","163,900,000","199,300,000","143,900,000"
		CashCashEquivalentsAndShortTermInvestments,"109,248,000","323,157,000","172,360,000","78,113,000","75,838,000","460,815,000","366,684,000","219,741,000","49,907,000","186,863,000","81,526,000","37,273,000","33,308,000","42,071,000","42,136,000","41,994,000","36,027,000","39,608,000","32,825,000","35,026,000","36,948,000","44,439,000","47,136,000","97,257,000","49,802,000","94,499,000","61,328,000","24,756,000","22,888,000",,"26,184,000","0","0","0","5,151,000","0","0","7,647,000","4,908,000","5,317,000","0","11,305,000","18,649,000","0","7,528,000","43,363,000","58,072,000","21,246,000","14,346,000","82,219,000","79,976,000","32,633,000","9,427,000","13,337,000","31,459,000","32,483,000","33,584,000","43,605,000","46,747,000","42,697,000","44,024,000","51,108,000","46,184,000","43,309,000","39,608,000","46,215,000","30,767,000","27,586,000","28,396,000","25,274,000","19,285,000","25,080,000","22,052,000","17,430,000","10,747,000","16,139,000","7,295,000","13,454,000","12,800,000","18,020,000","12,503,000","22,887,000","6,310,000","8,490,000","5,273,000","2,392,000","7,780,000","2,748,000","2,405,000","4,100,000","9,700,000","1,400,000","2,200,000","900,000","2,300,000","7,600,000","8,200,000","3,200,000","11,300,000","800,000","200,000","1,300,000","20,000,000","100,000",,"21,500,000","28,400,000","3,300,000","300,000","100,000",,,"100,000","1,300,000"
			CashAndCashEquivalents,"73,783,000","286,662,000","138,637,000","44,286,000","44,399,000","436,507,000","346,154,000","200,546,000","32,129,000","168,336,000","64,498,000","20,497,000","17,111,000","27,316,000","26,327,000","27,501,000","25,326,000","28,339,000","22,044,000","24,625,000","31,020,000","34,091,000","36,683,000","87,517,000","43,065,000","87,756,000","55,373,000","24,756,000","22,888,000",,"26,184,000","0","0","0","5,151,000","0","0","7,647,000","4,908,000","5,317,000","0","11,305,000","18,649,000","0","0","43,363,000","58,072,000","21,246,000","14,346,000","82,219,000","79,976,000","32,633,000","9,427,000","13,337,000","31,459,000","32,483,000","33,584,000","43,605,000","46,747,000","42,697,000","44,024,000","51,108,000","46,184,000","43,309,000","39,608,000","46,215,000","30,767,000","27,586,000","28,396,000","25,274,000","19,285,000","25,080,000","22,052,000","17,430,000","10,747,000","16,139,000","7,295,000","13,454,000","12,800,000","18,020,000","12,503,000","22,887,000","6,310,000","8,490,000","5,273,000","2,392,000","7,780,000","2,748,000","2,405,000","4,100,000","9,700,000","1,400,000","2,200,000","900,000","2,300,000","7,600,000","8,200,000","3,200,000","11,300,000","800,000","200,000","1,300,000","20,000,000","100,000",,"21,500,000","28,400,000","3,300,000","300,000","100,000",,,"100,000","1,300,000"
			OtherShortTermInvestments,"35,465,000","36,495,000","33,723,000","33,827,000","31,439,000","24,308,000","20,530,000","19,195,000","17,778,000","18,527,000","17,028,000","16,776,000","16,197,000","14,755,000","15,809,000","14,493,000","10,701,000","11,269,000","10,781,000","10,401,000","5,928,000","10,348,000","10,453,000","9,740,000","6,737,000","6,743,000","5,955,000",,,,,,,,,,,,,,,,,,"7,528,000",,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"1,095,362,000","742,611,000","798,093,000","980,571,000","808,105,000","476,340,000","583,079,000","522,930,000","463,445,000","377,299,000","476,198,000","483,263,000","448,740,000","357,580,000","464,059,000","491,541,000","430,251,000","334,979,000","419,946,000","398,529,000","368,790,000","293,712,000","351,178,000","318,505,000","287,374,000","230,748,000","273,938,000","302,538,000","260,926,000","207,846,000","257,235,000","286,422,000","242,433,000","182,687,000","241,990,000","270,949,000","232,954,000","170,746,000","192,444,000","212,038,000","194,518,000","134,774,000","175,744,000","206,334,000","186,220,000","126,780,000","166,369,000","229,199,000","187,625,000","117,774,000","162,875,000","197,901,000","180,387,000","138,043,000","230,106,000","227,963,000","161,896,000","142,562,000","191,023,000","233,067,000","195,617,000","148,242,000","227,428,000","242,829,000","199,508,000","185,080,000","230,762,000","232,600,000","179,954,000","151,811,000","252,490,000","246,850,000","206,508,000","137,660,000","157,768,000","200,033,000","149,327,000","105,217,000","149,962,000","178,017,000","135,218,000","86,256,000","125,150,000","140,698,000","105,338,000","64,386,000","100,430,000","119,044,000","107,051,000","70,000,000","95,300,000","112,300,000","92,600,000","62,800,000","82,400,000","91,500,000","61,600,000","35,600,000","57,800,000","70,000,000","59,500,000","32,100,000","47,000,000","61,500,000","47,300,000","24,600,000","35,200,000","46,700,000","48,900,000","30,800,000","45,500,000","61,500,000","52,700,000","30,400,000"
			AccountsReceivable,"1,095,362,000","737,805,000","783,959,000","980,571,000","808,105,000","470,504,000","583,079,000","522,930,000","460,821,000","364,027,000","474,648,000","483,263,000","444,111,000","343,450,000","454,935,000","489,145,000","430,251,000","327,751,000","419,183,000","398,529,000","365,620,000","282,253,000","343,771,000","318,505,000","287,374,000","222,964,000","273,737,000","302,538,000","260,926,000","195,912,000","257,235,000","286,422,000","242,433,000","180,452,000","241,990,000","270,949,000","232,954,000","163,225,000","191,178,000","212,038,000","192,427,000","131,292,000","173,965,000","204,220,000","182,841,000","126,780,000","166,369,000","229,199,000","187,625,000","107,383,000","162,875,000","197,901,000","180,021,000","138,043,000","230,106,000","227,963,000","161,896,000","142,562,000","191,023,000","233,067,000","195,617,000","148,242,000","227,428,000","242,829,000","199,508,000","185,080,000","230,762,000","232,600,000","179,954,000","151,811,000","251,045,000","246,850,000","206,508,000","137,660,000","157,768,000","200,033,000","149,327,000","105,217,000","149,962,000","178,017,000","135,218,000","86,256,000","125,150,000","140,698,000","105,338,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,,"742,890,000",,,,"475,133,000",,,,"368,467,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,,"-5,085,000",,,,"-4,629,000",,,,"-4,440,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,"0","4,806,000","14,134,000","0","0","5,836,000","0","0","2,624,000","13,272,000","1,550,000","0","4,629,000","14,130,000","9,124,000","2,396,000","0","7,228,000","763,000","0","3,170,000","11,459,000","7,407,000","0",,"7,784,000","201,000","0","0","11,934,000","0","0","0","2,235,000","0",,,"7,521,000","1,266,000","0","2,091,000","3,482,000","1,779,000","2,114,000","3,379,000","0","0","0","0","10,391,000","0","0","366,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,445,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"1,230,351,000","963,320,000","900,665,000","1,026,488,000","823,414,000","567,294,000","528,734,000","459,424,000","510,681,000","486,874,000","479,356,000","528,680,000","580,163,000","556,220,000","510,057,000","531,874,000","521,706,000","460,308,000","412,486,000","438,435,000","472,016,000","397,227,000","369,928,000","297,796,000","327,177,000","304,918,000","288,209,000","330,235,000","404,711,000","340,048,000","273,665,000","277,789,000","312,010,000","287,305,000","232,210,000","253,554,000","290,752,000","243,180,000","209,138,000","207,556,000","218,553,000","194,697,000","180,882,000","204,590,000","243,639,000","190,390,000","172,457,000","191,569,000","207,786,000","162,148,000","142,100,000","165,490,000","190,801,000","193,496,000","197,843,000","222,937,000","260,292,000","235,868,000","228,799,000","274,395,000","285,753,000","245,118,000","232,884,000","246,810,000","279,577,000","253,769,000","226,737,000","247,829,000","286,835,000","212,921,000","206,644,000","227,455,000","219,204,000","169,561,000","160,955,000","166,742,000","196,228,000","166,006,000","128,841,000","137,999,000","167,661,000","120,769,000","122,228,000","148,069,000","148,187,000","123,191,000","114,139,000","145,768,000","159,629,000","131,500,000","116,200,000","136,300,000","148,700,000","108,400,000","104,200,000","125,100,000","135,200,000","111,200,000","91,700,000","100,900,000","101,100,000","88,500,000","74,700,000","78,000,000","78,200,000","65,900,000","57,200,000","67,600,000","98,700,000","78,700,000","76,600,000","96,600,000","141,200,000","107,300,000"
