name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989
TotalRevenue,"5,350,394,000","1,292,780,000","1,506,596,000","1,266,437,000","1,284,581,000","1,089,712,000","1,417,661,000","1,144,432,000","1,038,626,000","905,586,000","1,142,944,000","948,187,000","872,361,000","714,351,000","1,018,249,000","892,561,000","884,839,000","748,268,000","954,671,000","812,635,000","809,086,000","678,441,000","888,280,000","760,211,000","805,167,000","603,058,000","788,656,000","676,810,000","603,299,000","523,791,000","705,528,000","562,308,000","510,352,000","412,445,000","541,670,000","497,275,000","454,870,000","340,064,000","364,586,000","342,643,000","282,095,000","204,350,000","245,990,000","217,534,000","220,131,000","177,589,000","214,644,000","233,803,000","291,405,000","201,804,000","285,820,000","231,816,000","221,539,000","231,138,000","399,575,000","374,766,000","375,298,000","373,429,000","618,908,000","578,569,000","568,667,000","577,450,000","821,193,000","878,196,000","914,660,000","847,271,000","1,040,913,000","755,450,000","653,571,000","551,168,000","699,819,000","482,748,000","433,935,000","423,502,000","473,006,000","380,752,000","333,833,000","283,410,000","369,516,000","329,129,000","251,441,000","169,731,000","244,883,000","207,177,000","175,408,000","116,706,000","170,947,000","135,408,000","121,702,077","92,410,171","137,046,911","76,786,202","76,646,871","51,306,197","95,446,228","68,416,768","55,608,159","36,513,344","64,864,164","46,192,580","25,465,357","13,107,447","400,000","500,000","700,000","600,000","700,000","700,000","1,100,000","1,100,000","1,200,000","1,100,000","600,000","300,000","-32,500,000","15,900,000","15,500,000","16,400,000","18,900,000","3,400,000","16,500,000","22,100,000","16,200,000","26,400,000","26,900,000","27,400,000","10,500,000","10,700,000","10,600,000","11,000,000","10,600,000","10,500,000","9,900,000","10,500,000"
	OperatingRevenue,"5,344,391,000","1,291,606,000","1,504,408,000","1,265,113,000","1,283,264,000","1,088,532,000","1,415,705,000","1,143,030,000","1,037,557,000","904,925,000","1,141,604,000","945,197,000","868,770,000","711,373,000","1,013,191,000","888,413,000","881,365,000","745,612,000","950,486,000","809,146,000","805,627,000","675,716,000","884,100,000","755,996,000","801,372,000","600,266,000","784,714,000","672,956,000","600,542,000","521,247,000","701,940,000","559,525,000","508,055,000","410,244,000","538,271,000","493,764,000","451,384,000","337,277,000","364,586,000","342,643,000","282,095,000","204,350,000","245,990,000","217,534,000","220,131,000","177,589,000","214,644,000","233,803,000","291,405,000","201,804,000","285,820,000","231,816,000","221,539,000","231,138,000","399,575,000","374,766,000","375,298,000","373,429,000","618,908,000","578,569,000","568,667,000","577,450,000","821,193,000","878,196,000","914,660,000","847,271,000","1,040,913,000","755,450,000","653,571,000","551,168,000","699,819,000","482,748,000","433,935,000","423,502,000","473,006,000","380,752,000","333,833,000","283,410,000","369,516,000","329,129,000","251,441,000","169,731,000","244,883,000","207,177,000","175,408,000","116,706,000","170,947,000","135,408,000","121,702,077","92,410,171","137,046,911","76,786,202","76,646,871","51,306,197","95,446,228","68,416,768","55,608,159","36,513,344","69,827,434","42,685,170","24,544,107","12,572,837","400,000","500,000","700,000","600,000","700,000","700,000","1,100,000","1,100,000","1,200,000","1,100,000","600,000","300,000","-32,500,000","15,900,000","15,500,000","16,400,000","18,900,000","3,400,000","16,500,000","22,100,000","16,200,000","26,400,000","26,900,000","27,400,000","10,500,000","10,700,000","10,600,000","11,000,000","10,600,000","10,500,000","9,900,000","10,500,000"
CostOfRevenue,"3,794,252,000","901,004,000","1,068,478,000","889,773,000","934,997,000","818,750,000","1,094,669,000","896,040,000","815,589,000","724,005,000","919,360,000","756,514,000","708,954,000","592,821,000","821,709,000","727,723,000","720,360,000","620,928,000","776,752,000","662,520,000","662,619,000","564,388,000","724,705,000","622,381,000","661,300,000","495,216,000","630,827,000","544,965,000","484,414,000","424,370,000","560,005,000","447,253,000","396,732,000","317,848,000","413,582,000","379,799,000","355,653,000","272,473,000","295,613,000","280,219,000","230,529,000","169,114,000","212,801,000","179,591,000","180,544,000","147,200,000","180,661,000","191,242,000","238,509,000","163,548,000","282,768,000","208,914,000","260,764,000","213,816,000","448,009,000","381,030,000","358,682,000","372,262,000","642,919,000","641,611,000","558,908,000","487,110,000","721,230,000","700,188,000","694,042,000","633,230,000","784,490,000","577,382,000","500,406,000","463,305,000","476,287,000","408,780,000","380,295,000","366,172,000","408,557,000","327,474,000","288,556,000","246,801,000","321,805,000","282,367,000","216,649,000","149,391,000","208,247,000","172,422,000","147,207,000","100,123,000","145,556,000","113,716,000","103,641,042","81,416,114","119,685,732","66,804,031","65,302,115","44,738,105","80,373,838","58,108,504","48,252,340","29,625,935","52,569,637","38,196,889","22,125,706","11,701,550",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GrossProfit,"1,556,142,000","391,776,000","438,118,000","376,664,000","349,584,000","270,962,000","322,992,000","248,392,000","223,037,000","181,581,000","223,584,000","191,673,000","163,407,000","121,530,000","196,540,000","164,838,000","164,479,000","127,340,000","177,919,000","150,115,000","146,467,000","114,053,000","163,575,000","137,830,000","143,867,000","107,842,000","157,829,000","131,845,000","118,885,000","99,421,000","145,523,000","115,055,000","113,620,000","94,597,000","128,088,000","117,476,000","99,217,000","67,591,000","68,973,000","62,424,000","51,566,000","35,236,000","33,189,000","37,943,000","39,587,000","30,389,000","33,983,000","42,561,000","52,896,000","38,256,000","3,052,000","22,902,000","-39,225,000","17,322,000","-48,434,000","-6,264,000","16,616,000","1,167,000","-24,011,000","-63,042,000","9,759,000","90,340,000","99,963,000","178,008,000","220,618,000","214,041,000","256,423,000","178,068,000","153,165,000","87,863,000","223,532,000","73,968,000","53,640,000","57,330,000","64,449,000","53,278,000","45,277,000","36,609,000","47,711,000","46,762,000","34,792,000","20,340,000","36,636,000","34,755,000","28,201,000","16,583,000","25,391,000","21,692,000","18,061,035","10,994,057","17,361,179","9,982,171","11,344,756","6,568,092","15,072,390","10,308,264","7,355,819","6,887,409","12,294,527","7,995,691","3,339,651","1,405,897",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingExpense,"466,694,000","105,535,000","127,970,000","116,144,000","117,045,000","105,693,000","130,975,000","114,019,000","106,584,000","95,343,000","111,155,000","100,641,000","94,904,000","86,121,000","105,514,000","96,188,000","95,028,000","83,645,000","95,973,000","87,481,000","84,292,000","77,942,000","92,087,000","85,736,000","85,277,000","75,795,000","80,317,000","76,871,000","72,817,000","71,262,000","78,630,000","69,429,000","60,676,000","52,605,000","61,113,000","57,879,000","53,631,000","45,603,000","44,622,000","45,064,000","39,634,000","33,698,000","38,638,000","36,174,000","33,843,000","30,441,000","31,030,000","35,302,000","38,335,000","31,915,000","40,280,000","32,651,000","31,873,000","33,014,000","51,336,000","54,575,000","10,453,000","55,058,000","81,237,000","70,906,000","104,433,000","74,001,000","95,595,000","90,281,000","104,193,000","90,749,000","95,589,000","71,529,000","62,541,000","21,997,000","143,112,000","19,822,000","16,794,000","16,056,000","15,238,000","14,403,000","12,076,000","12,212,000","11,189,000","11,518,000","11,324,000","7,465,000","11,472,000","11,433,000","7,884,000","4,935,000","7,003,000","5,363,000","4,846,778","4,001,961","4,743,502","3,531,611","3,678,297","3,146,047","3,390,187","3,062,087","2,273,598","4,248,943","10,379,868","2,450,862","1,183,783","1,091,686","800,000","200,000","300,000","400,000","300,000","400,000","500,000","400,000","4,000,000","300,000","1,300,000","400,000","-1,600,000","900,000","5,300,000","10,600,000","3,300,000","700,000","500,000","500,000","700,000","700,000","800,000","700,000","900,000","800,000",,,,,,
	SellingGeneralAndAdministration,"466,694,000","105,535,000","127,970,000","116,144,000","117,045,000","105,693,000","130,975,000","114,019,000","106,584,000","95,343,000","111,155,000","100,641,000","94,904,000","86,121,000","105,514,000","96,188,000","95,028,000","83,645,000","95,973,000","87,481,000","84,292,000","77,942,000","92,087,000","85,736,000","85,277,000","75,795,000","80,317,000","76,871,000","72,817,000","71,262,000","78,630,000","69,429,000","60,676,000","52,605,000","61,113,000","57,879,000","53,631,000","45,603,000","44,622,000","45,064,000","39,634,000","33,698,000","38,638,000","36,174,000","33,843,000","30,441,000","31,030,000","35,302,000","38,335,000","31,915,000","44,293,000","32,651,000","31,873,000","33,014,000","51,336,000","54,575,000","10,453,000","55,058,000","81,237,000","70,906,000","104,433,000","74,001,000","95,595,000","90,281,000","104,193,000","90,749,000","95,589,000","71,529,000","62,541,000","21,997,000","143,112,000","19,822,000","16,794,000","16,056,000","15,238,000","14,403,000","12,076,000","12,212,000","11,189,000","11,518,000","11,324,000","7,465,000","11,472,000","11,433,000","7,884,000","4,935,000","7,003,000","5,363,000","4,846,778","4,001,961","4,743,502","3,531,611","3,678,297","3,146,047","3,390,187","3,062,087","2,273,598","4,248,943","10,379,868","2,450,862","1,183,783","1,091,686",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GeneralAndAdministrativeExpense,"183,495,000","39,995,000","53,152,000","47,192,000","43,156,000","37,949,000","47,937,000","40,737,000","36,176,000","34,170,000","40,557,000","37,191,000","34,779,000","33,566,000","37,474,000","35,906,000","34,205,000","30,893,000","33,192,000","31,636,000","29,591,000","29,622,000","32,029,000","33,258,000","28,898,000","29,618,000","26,775,000","28,774,000","27,650,000","29,650,000","29,138,000","29,218,000","24,571,000","21,671,000","24,923,000","24,412,000","22,451,000","19,724,000","17,739,000","19,209,000","16,516,000","14,721,000","17,602,000","16,466,000","14,990,000","15,126,000","12,684,000","15,678,000","16,729,000","14,693,000","21,235,000","14,269,000","13,775,000","13,869,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"183,495,000","39,995,000","53,152,000","47,192,000","43,156,000","37,949,000","47,937,000","40,737,000","36,176,000","34,170,000","40,557,000","37,191,000","34,779,000","33,566,000","37,474,000","35,906,000","34,205,000","30,893,000","33,192,000","31,636,000","29,591,000","29,622,000","32,029,000","33,258,000","28,898,000","29,618,000","26,775,000","28,774,000","27,650,000","29,650,000","29,138,000","29,218,000","24,571,000","21,671,000","24,923,000","24,412,000","22,451,000","19,724,000","17,739,000","19,209,000","16,516,000","14,721,000","17,602,000","16,466,000","14,990,000","15,126,000","12,684,000","15,678,000","16,729,000","14,693,000","21,235,000","14,269,000","13,775,000","13,869,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		SellingAndMarketingExpense,"283,199,000","65,540,000","74,818,000","68,952,000","73,889,000","67,744,000","83,038,000","73,282,000","70,408,000","61,173,000","70,598,000","63,450,000","60,125,000","52,555,000","68,040,000","60,282,000","60,823,000","52,752,000","62,781,000","55,845,000","54,701,000","48,320,000","60,058,000","52,478,000","56,379,000","46,177,000","53,542,000","48,097,000","45,167,000","41,612,000","49,492,000","40,211,000","36,105,000","30,934,000","36,190,000","33,467,000","31,180,000","25,879,000","26,883,000","25,855,000","23,118,000","18,977,000","21,036,000","19,708,000","18,853,000","15,315,000","18,346,000","19,624,000","21,606,000","17,222,000","23,058,000","18,382,000","18,098,000","19,145,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"1,089,448,000","286,241,000","310,148,000","260,520,000","232,539,000","165,269,000","192,017,000","134,373,000","116,453,000","86,238,000","112,429,000","91,032,000","68,503,000","35,409,000","91,026,000","68,650,000","69,451,000","43,695,000","81,946,000","62,634,000","62,175,000","36,111,000","71,488,000","52,094,000","58,590,000","32,047,000","77,512,000","54,974,000","46,068,000","28,159,000","66,893,000","45,626,000","52,944,000","41,992,000","66,975,000","59,597,000","45,586,000","21,988,000","24,351,000","17,360,000","11,932,000","1,538,000","-5,449,000","1,769,000","5,744,000","-52,000","2,953,000","7,259,000","14,561,000","6,341,000","-37,228,000","-9,749,000","-71,098,000","-15,692,000","-99,770,000","-60,839,000","6,163,000","-53,891,000","-105,248,000","-133,948,000","-94,674,000","16,339,000","4,368,000","87,727,000","116,425,000","123,292,000","160,834,000","106,539,000","90,624,000","65,866,000","80,420,000","54,146,000","36,846,000","41,274,000","49,211,000","38,875,000","33,201,000","24,397,000","36,522,000","35,244,000","23,468,000","12,875,000","25,164,000","23,322,000","20,317,000","11,648,000","18,388,000","16,329,000","13,214,257","6,992,096","12,617,677","6,450,560","7,666,459","3,422,045","11,682,203","7,246,177","5,082,221","2,638,466","1,914,659","5,544,829","2,155,868","314,211","-400,000","300,000","400,000","200,000","400,000","300,000","600,000","700,000","-2,800,000","800,000","-700,000","-100,000","-30,900,000","15,000,000","10,200,000","5,800,000","15,600,000","2,700,000","16,000,000","21,600,000","15,500,000","25,700,000","26,100,000","26,700,000","9,600,000","9,900,000","10,600,000","11,000,000","6,700,000","10,500,000","9,900,000","10,500,000"
