name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,03/31/1999
		SellingAndMarketingExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49,293,000",,,"59,572,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"153,877,000","153,824,000","155,347,000","151,785,000","159,750,000","157,800,000","149,062,000","154,284,000","161,429,000","132,764,000","119,186,000","113,758,000","109,965,000","107,475,000","106,219,000","104,830,000","96,288,000","95,775,000","92,728,000","89,835,000","82,402,000","75,689,000","76,789,000","77,149,000","72,824,000","74,448,000","71,816,000","67,592,000","64,100,000","66,780,000","63,379,000","96,187,000","63,015,000","61,725,000","59,470,000","58,037,000","61,116,000","62,293,000","60,706,000","65,367,000","65,248,000","65,801,000","66,457,000","58,622,000","62,918,000","60,631,000","62,652,000","62,799,000","65,272,000","68,920,000","71,000,000","61,100,000","65,300,000"
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"96,288,000","95,775,000","92,728,000","89,835,000","82,402,000","75,689,000","76,789,000","77,149,000","72,824,000","74,448,000","71,816,000","67,592,000","64,100,000","66,780,000","63,379,000","96,187,000","63,015,000","61,725,000","59,470,000","58,037,000","61,116,000","62,293,000","60,706,000",,"65,248,000","65,801,000","66,457,000","58,622,000","62,918,000","60,631,000","62,652,000","62,799,000","65,272,000","68,920,000","71,000,000","61,100,000","65,300,000"
	OtherTaxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-90,948,000","85,463,000","83,325,000","82,787,000","80,112,000","80,587,000","84,329,000","91,627,000","79,339,000","85,790,000","88,642,000","90,689,000","84,627,000","83,406,000","79,124,000","81,301,000","74,756,000","66,146,000","70,472,000","77,487,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,"85,406,000","13,859,000","28,750,000","24,727,000","18,069,000","17,734,000","20,566,000","25,425,000","29,906,000","24,569,000","47,538,000","25,821,000","23,543,000","26,732,000","23,806,000","20,726,000","21,485,000","18,427,000","-599,222,000","247,769,000","259,537,000","252,801,000","276,844,000","223,186,000","242,140,000","223,813,000","141,231,000","202,022,000","300,946,000","332,902,000","398,329,000","450,346,000","463,279,000","423,792,000",,,,,,,,,,,"131,569,000",,,,,,,,,,,"69,688,000","73,299,000","71,606,000","92,695,000","60,064,000","62,474,000","68,278,000","57,238,000","57,145,000","66,156,000","72,000,000","58,428,000","54,365,000","56,236,000","59,577,000","55,012,000","46,772,000","48,488,000","48,033,000","35,864,000","38,783,000","42,420,000","43,142,000",,"37,780,000","42,867,000","50,725,000","42,103,000","43,060,000","37,235,000","40,103,000","37,668,000","41,705,000","45,895,000","46,100,000","40,600,000","56,400,000"
OperatingIncome,"1,505,623,000","490,827,000","561,708,000","322,151,000","130,938,000","139,855,000","24,280,000","-44,596,000","-50,368,000","-7,189,000","22,592,000","17,485,000","51,647,000","164,980,000","229,742,000","103,322,000","82,428,000","136,841,000","-27,081,000","-46,268,000","31,503,000","70,695,000","-50,650,000","-78,535,000","-116,267,000","-120,446,000","-101,211,000","47,860,000","-32,495,000","82,143,000","65,621,000","28,677,000","75,393,000","122,387,000","49,853,000","24,248,000","-6,018,000","18,227,000","-160,019,000","22,704,000","268,248,000","176,697,000","312,141,000","259,644,000","294,950,000","317,559,000","204,824,000","157,907,000","178,701,000","196,876,000","210,339,000","136,007,000","180,200,000","269,724,000","251,767,000","116,811,000","171,717,000","129,960,000","200,038,000","-9,985,000","125,269,000","144,459,000","131,074,000","77,830,000","167,900,000","199,182,000","133,109,000","394,405,000","57,876,000","96,611,000","44,762,000","-12,095,000","34,547,000","44,349,000","-7,261,000","-10,364,000","23,145,000","-1,584,000","8,903,000","-31,022,000","10,044,000","8,457,000","-6,518,000","44,527,000","61,733,000","48,336,000","19,815,000","108,468,000","17,823,000","45,000,000","23,300,000","37,800,000"
NetNonOperatingInterestIncomeExpense,"-141,853,000","-27,069,000","-37,264,000","-37,944,000","-39,576,000","-36,372,000","-37,633,000","-37,921,000","-46,256,000","-48,995,000","-37,051,000","-38,405,000","-40,152,000","-35,771,000","-33,222,000","-35,723,000","-38,438,000","-38,551,000","-41,458,000","-40,196,000","-36,899,000","-42,890,000","-46,335,000","-47,103,000","-46,880,000","-49,652,000","-46,783,000","-48,558,000","-46,143,000","-53,979,000","-52,549,000","-54,870,000","-63,535,000","-50,931,000","-39,112,000","-56,301,000","-54,518,000","-53,378,000","-22,335,000","-54,075,000","-56,593,000","-58,120,000","-58,381,000","-58,884,000","-64,597,000","-66,482,000","-65,419,000","-66,430,000","-65,038,000","-8,145,000","-8,460,000","-7,502,000","-6,945,000","-8,512,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,,,,,,,,,,,,,,,,,,,,"1,306,000","6,533,000","1,543,000","532,000","214,000","547,000","214,000",,,"364,000","1,143,000","3,323,000","527,000","676,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"141,853,000","27,069,000","37,264,000","37,944,000","39,576,000","36,372,000","37,633,000","37,921,000","46,256,000","48,995,000","37,051,000","38,405,000","40,152,000","35,771,000","33,222,000","35,723,000","38,438,000","38,551,000","32,076,000","41,502,000","43,432,000","44,433,000","46,867,000","47,317,000","47,427,000","49,866,000","49,082,000","48,558,000","46,507,000","55,122,000","55,872,000","55,397,000","64,211,000","50,931,000","55,001,000","56,301,000","54,518,000","53,378,000","51,272,000","54,075,000","56,593,000","58,120,000","58,381,000","58,884,000","64,597,000","66,482,000","65,419,000","66,430,000","65,038,000","8,145,000","8,460,000","7,502,000","6,945,000","8,512,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-3,384,192,000","-1,712,263,000","382,263,000","-1,516,654,000","-537,538,000","31,921,000","277,531,000","-167,555,000","-62,508,000","-401,620,000","-275,994,000","213,782,000","221,990,000","-205,419,000","-90,817,000","135,835,000","-13,698,000","660,950,000","32,487,000","87,571,000","246,212,000","-115,096,000","-142,402,000","241,064,000","-170,217,000","92,965,000","307,284,000","184,311,000","-816,592,000","25,263,000","66,626,000","23,160,000","-35,579,000","58,723,000","24,250,000","42,627,000","62,345,000","33,852,000","116,508,000",,,,"-16,090,000","-338,000","-131,569,000",,"-948,000","-337,000","-17,515,000","-46,563,000",,,,"23,494,000","44,438,000","35,688,000","11,397,000","74,619,000","29,722,000","20,692,000","121,230,000","25,111,000","47,021,000","34,671,000","47,720,000","41,450,000","369,182,000","17,525,000","21,936,000","24,265,000","15,646,000","20,906,000","20,841,000","28,928,000","9,174,000","13,260,000","20,317,000","24,058,000","-32,318,000","8,417,000","16,567,000","8,371,000","13,599,000","43,162,000","113,663,000",,,"-49,608,000","16,845,000",,,"10,900,000"
	GainOnSaleOfSecurity,"-3,392,541,000","-1,726,394,000","379,981,000","-1,507,270,000","-538,859,000","33,414,000","289,977,000","-168,834,000","-63,303,000","115,142,000","135,987,000","213,913,000","221,581,000","-195,376,000","-108,964,000","18,005,000","25,660,000","35,087,000","126,422,000","19,183,000","83,788,000","-22,463,000","-194,893,000","198,192,000","-199,380,000","55,060,000","258,737,000","99,137,000","-24,936,000","60,004,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,,,,,,,,,,,"0","0","0","0","0","0",,"623,663,000",,"12,425,000","10,055,000","12,330,000","11,839,000","15,355,000","9,219,000","16,665,000","16,062,000","15,588,000","11,925,000","11,323,000","11,314,000","18,284,000","14,062,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"18,995,000","13,395,000","4,620,000","-6,207,000","7,186,000","2,873,000","-1,046,000","3,459,000","5,594,000","-511,576,000","-411,876,000","3,308,000","310,000","-10,622,000","8,388,000","118,935,000","-38,783,000","-4,293,000","-10,176,000","43,211,000","140,126,000","-125,092,000","5,957,000","15,203,000","5,614,000","-7,265,000","19,906,000","48,124,000","-824,607,000","-65,569,000","30,986,000","-13,461,000","-72,860,000","3,669,000",,,,,"282,235,000","0","0",,"-16,090,000","-338,000","-131,569,000","0","-948,000","-337,000","-17,515,000","-46,563,000",,,,"23,494,000","44,438,000","35,688,000","11,397,000","74,619,000","29,722,000","20,692,000","121,230,000","25,111,000","47,021,000","34,671,000","47,720,000","41,450,000","369,182,000","17,525,000","21,936,000","24,265,000","15,646,000","20,906,000","20,841,000","28,928,000","9,174,000","13,260,000","20,317,000","24,058,000","-32,318,000","8,417,000","16,567,000","8,371,000","13,599,000","43,162,000","113,663,000",,,"-49,608,000","16,845,000",,,"10,900,000"
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","948,000","337,000","17,515,000","46,563,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,"0","0","0","0","0","0","0","534,894,000","446,829,000","0","0",,"0","0","18,650,000","0","0","0","0","137,865,000","0","0","0",,"0","0","828,905,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"338,000","115,479,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,"15,084,000","18,653,000",,,"711,000","108,000","344,000","-11,263,000","0",,"77,000","7,537,000","-315,000","15,385,000","23,413,000","15,635,000","896,000","2,019,000","36,000","-822,000",,,,,"0",,"17,000","67,734,000","0","20,990,000","74,277,000",,,,,,,,,,,,"16,090,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,"52,732,000","13,395,000","19,704,000","12,446,000","7,186,000","2,873,000","-335,000","3,567,000","5,938,000","12,055,000","34,953,000","3,308,000","387,000","-3,085,000","8,073,000","134,320,000","3,280,000","11,342,000","-9,280,000","45,230,000","140,162,000","11,951,000","5,957,000","15,203,000","5,614,000","-7,265,000","19,906,000","48,124,000","4,315,000","2,165,000","30,986,000","7,529,000","1,417,000","3,669,000",,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-10,646,000","736,000","-2,338,000","-3,177,000","-5,865,000","-4,366,000","-11,400,000","-2,180,000","-4,799,000","-5,186,000","-105,000","-3,439,000","99,000","579,000","9,759,000","-1,105,000","-575,000","6,493,000","-48,949,000","12,752,000","12,243,000","20,129,000","34,695,000","12,314,000","14,330,000","28,505,000","12,579,000","21,462,000","21,026,000","19,505,000","24,326,000","18,337,000","23,219,000","55,054,000","-76,363,000","42,627,000","62,345,000","33,852,000","116,508,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"-2,020,422,000","-1,248,505,000","906,707,000","-1,232,447,000","-446,176,000","135,404,000","264,178,000","-250,072,000","-159,132,000","-457,804,000","-290,453,000","192,862,000","233,485,000","-76,210,000","105,703,000","203,434,000","30,292,000","759,240,000","-36,052,000","1,107,000","240,816,000","-87,291,000","-239,387,000","115,426,000","-333,364,000","-77,133,000","159,290,000","183,613,000","-895,230,000","53,427,000","79,698,000","-3,033,000","-23,721,000","130,179,000","34,991,000","10,574,000","1,809,000","-1,299,000","198,413,000","-31,371,000","211,655,000","118,577,000","237,670,000","200,422,000","98,784,000","251,077,000","138,457,000","91,140,000","96,148,000","142,168,000","201,879,000","128,505,000","173,255,000","284,706,000","287,793,000","143,430,000","174,588,000","119,784,000","21,438,000","4,887,000","240,325,000","162,307,000","123,799,000","72,145,000","161,647,000","193,329,000","126,696,000","387,614,000","50,687,000","89,687,000","36,986,000","18,366,000","26,226,000","35,288,000","-19,316,000","-18,400,000","15,269,000","-11,060,000","-4,369,000","-41,978,000","-767,000","6,691,000","-13,614,000","60,627,000","142,363,000","32,794,000","4,551,000","43,528,000","20,085,000","32,400,000","10,500,000","32,300,000"
TaxProvision,"-500,813,000","-325,564,000","276,394,000","-359,526,000","-92,117,000","37,379,000","68,420,000","-61,279,000","-28,646,000","-152,582,000","-50,397,000","48,902,000","40,791,000","-11,559,000","-23,712,000","56,678,000","-31,102,000","213,694,000","-216,420,000","26,758,000","66,993,000","-53,789,000","81,808,000","52,858,000","-100,354,000","-26,847,000","124,964,000","58,143,000","-291,929,000","-25,603,000","6,032,000","-1,388,000","1,214,000","8,489,000","-122,956,000","74,623,000","14,622,000","522,000","48,773,000","-19,898,000","58,945,000","21,381,000","42,035,000","33,093,000","21,400,000","58,928,000","33,996,000","15,757,000","25,248,000","34,286,000","51,833,000","35,219,000","54,416,000","79,735,000","101,569,000","41,014,000","61,798,000","35,553,000","9,173,000","4,506,000","79,524,000","42,934,000","-11,201,000","14,597,000","48,647,000","60,387,000","33,078,000","7,173,000","9,613,000","14,475,000","-30,682,000","-6,792,000","21,000","4,542,000","1,303,000","-12,505,000","4,710,000","-14,449,000","-8,503,000","-34,992,000","-9,794,000","1,190,000","-2,105,000","11,280,000","41,563,000","3,387,000","455,000","6,691,000","-2,885,000","-4,100,000","-200,000","6,700,000"
NetIncomeCommonStockholders,"-1,519,609,000","-922,941,000","630,313,000","-872,921,000","-354,059,000","98,025,000","195,758,000","-204,698,000","-145,749,000","-329,086,000","-271,409,000","115,538,000","162,477,000","-87,337,000","101,927,000","125,029,000","42,014,000","527,563,000","276,643,000","-26,441,000","169,510,000","-38,966,000","-306,044,000","25,345,000","-469,828,000","-97,572,000","30,406,000","118,980,000","-603,301,000","79,030,000","73,666,000","-1,645,000","-24,935,000","116,003,000","738,183,000","-63,651,000","-12,526,000","-1,564,000","149,903,000","-11,368,000","152,739,000","97,196,000","195,635,000","167,329,000","77,384,000","192,149,000","104,461,000","75,383,000","66,668,000","100,269,000","143,189,000","87,370,000","113,339,000","195,819,000","176,322,000","90,054,000","101,012,000","75,082,000","6,787,000","-5,384,000","153,117,000","113,262,000","127,916,000","50,586,000","105,934,000","124,446,000","87,593,000","376,982,000","41,074,000","75,212,000","-15,705,000","-11,574,000","26,205,000","114,119,000","-20,619,000","-5,895,000","10,559,000","8,157,000","4,134,000","-6,986,000","9,027,000","5,501,000","-11,509,000","49,347,000","100,800,000","29,407,000","4,096,000","36,837,000","22,970,000","36,500,000","10,700,000","25,600,000"
	NetIncome,"-1,519,609,000","-922,941,000","630,313,000","-872,921,000","-354,059,000","98,025,000","195,758,000","-204,698,000","-145,749,000","-329,086,000","-271,409,000","115,538,000","162,477,000","-87,337,000","101,927,000","125,029,000","42,014,000","527,563,000","276,643,000","-26,441,000","169,510,000","-38,966,000","-306,044,000","25,345,000","-469,828,000","-97,572,000","30,406,000","118,980,000","-603,301,000","79,030,000","73,666,000","-1,645,000","-24,935,000","116,003,000","738,183,000","-63,651,000","-12,526,000","-1,564,000","149,903,000","-11,368,000","152,739,000","97,196,000","195,635,000","167,329,000","77,384,000","192,149,000","104,461,000","75,383,000","66,668,000","100,269,000","143,189,000","87,370,000","113,339,000","195,819,000","176,322,000","90,054,000","101,012,000","75,082,000","6,787,000","-5,384,000","153,117,000","113,262,000","127,916,000","50,586,000","105,934,000","124,446,000","87,593,000","376,982,000","41,074,000","75,212,000","-15,705,000","-11,574,000","26,205,000","114,119,000","-20,619,000","-5,895,000","10,559,000","8,157,000","4,134,000","-6,986,000","9,027,000","5,501,000","-11,509,000","49,347,000","100,800,000","29,407,000","4,096,000","36,837,000","22,970,000","36,500,000","10,700,000","25,600,000"
