name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996
OperatingCashFlow,"28,268,000","-208,109,000","-45,575,000","171,837,000","110,115,000","77,113,000","8,667,000","167,714,000","201,472,000","19,728,000","55,523,000","145,812,000","68,637,000","28,804,000","67,396,000","88,069,000","7,340,000","-44,149,000","63,291,000","153,365,000","-8,921,000","-32,424,000","22,208,000","156,927,000","25,996,000","-39,753,000","68,067,000","134,629,000","1,007,000","-57,653,000","84,595,000","88,108,000","-13,543,000","-37,345,000","51,242,000","86,824,000","7,008,000","-39,986,000","-5,452,000","91,009,000","67,548,000","-34,027,000","43,129,000","50,913,000","18,189,000","-37,128,000","28,717,000","36,527,000","53,999,000","-25,284,000","26,175,000","51,464,000","81,578,000","-45,967,000","16,747,000","111,697,000","-19,722,000","-15,440,000","38,164,000","87,555,000","-40,768,000","-13,307,000","-12,468,000","130,683,000","11,454,000","-60,659,000","-13,180,000","102,905,000","-501,000","-51,139,000","25,071,000","72,048,000","28,691,000","-69,858,000","18,619,000","50,657,000","42,166,000","-33,308,000","18,114,000","32,667,000","27,631,000","-19,253,000","-18,022,000","42,767,000","4,460,000","-2,452,000","4,963,000","30,044,000","416,000","-17,120,000","18,700,000","17,900,000","3,400,000","-2,700,000","13,700,000","23,900,000","-19,400,000","1,200,000","9,000,000","17,000,000","-26,100,000","7,400,000","3,000,000","14,600,000","-7,500,000","-2,500,000"
	CashFlowFromContinuingOperatingActivities,"28,268,000","-208,109,000","-45,575,000","171,837,000","110,115,000","77,113,000","8,667,000","167,714,000","201,472,000","19,728,000","55,523,000","145,812,000","68,637,000","28,804,000","67,396,000","88,069,000","7,340,000","-44,149,000","63,291,000","153,365,000","-8,921,000","-32,424,000","22,208,000","156,927,000","25,996,000","-39,753,000","68,067,000","134,629,000","1,007,000","-57,653,000","84,595,000","88,108,000","-13,543,000","-37,345,000","51,242,000","86,824,000","7,008,000","-39,986,000","-5,452,000","91,009,000","67,548,000","-34,027,000","43,129,000","50,913,000","18,189,000","-37,128,000","28,717,000","36,527,000","53,999,000","-25,284,000","26,175,000","51,464,000","81,578,000","-45,967,000","16,747,000","111,697,000","-19,722,000","-15,440,000","38,164,000","87,555,000","-40,768,000","-13,307,000","-12,468,000","130,683,000","11,454,000","-60,659,000","-13,180,000","102,905,000","-501,000","-51,139,000","25,071,000","72,048,000","28,691,000","-69,858,000","18,619,000","50,657,000","42,166,000","-33,308,000","18,114,000","32,667,000","27,631,000","-19,253,000","-18,022,000","42,767,000","4,460,000","-2,452,000","4,963,000","30,044,000","416,000","-17,120,000","18,700,000","17,900,000","3,400,000","-2,700,000","13,700,000","23,900,000","-19,400,000","1,200,000","9,000,000","17,000,000","-26,100,000","7,400,000","3,000,000","14,600,000","-7,500,000","-2,500,000"
		NetIncomeFromContinuingOperations,"731,230,000","179,261,000","107,609,000","184,665,000","259,695,000","98,655,000","59,173,000","119,098,000","157,555,000","30,912,000","18,024,000","79,524,000","131,390,000","32,637,000","16,812,000","69,261,000","117,049,000","31,339,000","25,665,000","48,783,000","94,621,000","22,270,000","2,572,000","44,421,000","85,247,000","16,363,000","2,579,000","39,403,000","77,809,000","8,433,000","-1,979,000","34,958,000","73,863,000","4,188,000","-4,975,000","32,332,000","66,533,000","3,440,000",,,,,,,,"-638,000","-11,805,000","22,784,000","52,770,000","-6,111,000","-13,606,000","-9,322,000","48,366,000","-6,236,000","-14,795,000","22,060,000","52,875,000","-3,184,000","-11,589,000","21,835,000","57,794,000","1,354,000","-5,001,000","31,493,000","62,110,000","6,422,000","108,000","27,120,000","51,640,000","4,753,000","-2,744,000","22,010,000","43,595,000","4,080,000","-2,994,000","18,395,000","33,963,000","1,484,000","-3,405,000","14,204,000","28,602,000","1,902,000","-3,816,000","12,752,000","25,466,000","1,042,000","-2,711,000","9,750,000","19,795,000","1,242,000","-3,000,000","8,000,000","15,900,000","700,000","-3,200,000","5,800,000","12,300,000","-1,200,000","-2,200,000","3,500,000","6,400,000","-600,000","-3,400,000","2,200,000","5,600,000","100,000"
		OperatingGainsLosses,"-42,000","-58,000","165,000","-92,000","-57,000","-75,000","1,739,000","-86,000","-74,000","-88,000","1,210,000","-76,000","-69,000","-65,000","196,000","-61,000","-60,000","-46,000","-474,000","-43,000","-40,000","-38,000","316,000","-51,000","-37,000","-25,000","1,052,000","-68,000","-70,000","-121,000","461,000","-76,000","-54,000","-79,000","187,000","3,000","-37,000","-18,000","-196,000","-16,000","-27,000","-144,000","831,000","-23,000","-150,000","-12,000","336,000","-15,000","4,000","-106,000","334,000","27,834,000","-1,123,000","3,353,000","471,000","101,000","-177,000","-166,000","-2,861,000","364,000","923,000","67,000","-1,698,000","-955,000","6,068,000","-5,944,000","-922,000","-1,334,000","-1,586,000","1,372,000","-8,106,000","2,501,000","3,142,000","1,681,000","-7,693,000","3,252,000","3,553,000","1,777,000","-6,729,000","2,864,000","1,572,000","2,064,000","-8,363,000","2,043,000","3,548,000","1,734,000",,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"-274,000","-58,000","-67,000","-92,000","-57,000","-75,000","-47,000","-86,000","-74,000","-88,000","-52,000","-76,000","-69,000","-65,000","-75,000","-61,000","-60,000","-46,000","-18,000","-43,000","-40,000","-38,000","-43,000","-51,000","-37,000","-25,000","48,000","-68,000","-70,000","-121,000","5,000","-76,000","-54,000","-79,000","-130,000","3,000","-37,000","-18,000","-129,000","-16,000","-27,000","-144,000","-24,000","-23,000","-150,000","-12,000","12,000","-15,000","4,000","-106,000","-28,000","27,834,000","-1,123,000","3,353,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"32,576,000","9,855,000","7,935,000","7,484,000","7,302,000","7,305,000","7,444,000","7,306,000","7,311,000","7,337,000","7,577,000","7,426,000","7,247,000","7,024,000","7,008,000","7,081,000","7,057,000","6,769,000","6,646,000","6,719,000","6,438,000","5,922,000","5,669,000","5,830,000","5,403,000","5,075,000","4,697,000","4,472,000","4,230,000","3,989,000","4,058,000","4,107,000","3,955,000","3,762,000","3,958,000","3,678,000","3,566,000","3,394,000","3,433,000","3,246,000","3,213,000","2,984,000","2,991,000","2,946,000","2,717,000","2,651,000","2,769,000","2,900,000","2,868,000","2,791,000","2,909,000","2,837,000","2,928,000","2,871,000","3,076,000","3,425,000","3,502,000","3,451,000","3,450,000","3,524,000","3,605,000","3,404,000","3,452,000","3,221,000","3,043,000","3,188,000","2,877,000","2,451,000","2,241,000","2,229,000",,,,,,,,,,,,,,,,"899,000","3,133,000","679,000","657,000","662,000","2,200,000","700,000","1,100,000","600,000","2,500,000","-100,000","400,000","500,000","2,000,000","200,000","200,000","200,000","1,900,000","200,000","200,000","200,000"
			DepreciationAndAmortization,"32,576,000","9,855,000","7,935,000","7,484,000","7,302,000","7,305,000","7,444,000","7,306,000","7,311,000","7,337,000","7,577,000","7,426,000","7,247,000","7,024,000","7,008,000","7,081,000","7,057,000","6,769,000","6,646,000","6,719,000","6,438,000","5,922,000","5,669,000","5,830,000","5,403,000","5,075,000","4,697,000","4,472,000","4,230,000","3,989,000","4,058,000","4,107,000","3,955,000","3,762,000","3,958,000","3,678,000","3,566,000","3,394,000","3,433,000","3,246,000","3,213,000","2,984,000","2,991,000","2,946,000","2,717,000","2,651,000","2,769,000","2,900,000","2,868,000","2,791,000","2,909,000","2,837,000","2,928,000","2,871,000","3,076,000","3,425,000","3,502,000","3,451,000","3,450,000","3,524,000","3,605,000","3,404,000","3,452,000","3,221,000","3,043,000","3,188,000","2,877,000","2,451,000","2,241,000","2,229,000",,,,,,,,,,,,,,,,"899,000","3,133,000","679,000","657,000","662,000","2,200,000","700,000","1,100,000","600,000","2,500,000","-100,000","400,000","500,000","2,000,000","200,000","200,000","200,000","1,900,000","200,000","200,000","200,000"
				Depreciation,"29,066,000","7,663,000","7,260,000","7,143,000","7,000,000","6,884,000","6,988,000","6,986,000","6,992,000","7,001,000","7,237,000","7,090,000","6,909,000","6,649,000","6,623,000","6,611,000","6,589,000","6,299,000","6,210,000","6,330,000","6,060,000","5,557,000","5,318,000","5,277,000","5,007,000","4,736,000","4,453,000","4,233,000","3,976,000","3,711,000","3,746,000","3,728,000","3,587,000","3,434,000","3,643,000","3,378,000","3,265,000","3,073,000","3,111,000","2,922,000","2,895,000","2,664,000","2,675,000","2,601,000","2,263,000","2,207,000","2,248,000","2,263,000","2,245,000","2,224,000","2,327,000","2,272,000","2,283,000","2,209,000","2,550,000","2,378,000","2,417,000","2,387,000","2,421,000","2,352,000","2,332,000","2,184,000","2,182,000","2,147,000","1,973,000","1,860,000","1,717,000","1,249,000","1,228,000","1,216,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,"3,510,000","2,192,000","675,000","341,000","302,000","421,000","456,000","320,000","319,000","336,000","340,000","336,000","338,000","375,000","385,000","470,000","468,000","470,000","436,000","389,000","378,000","365,000","351,000","553,000","396,000","339,000","244,000","239,000","254,000","278,000","312,000","379,000","368,000","328,000","315,000","300,000","301,000","321,000","322,000","324,000","318,000","320,000","316,000","345,000","454,000","444,000","521,000","637,000","623,000","567,000","582,000","565,000","645,000","662,000","526,000","1,047,000","1,085,000","1,064,000","1,029,000","1,172,000","1,273,000","1,220,000","1,270,000","1,074,000","1,070,000","1,328,000","1,160,000","1,202,000","1,013,000","1,013,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,"3,510,000","2,192,000","675,000","341,000","302,000","421,000","456,000","320,000","319,000","336,000","340,000","336,000","338,000","375,000","385,000","470,000","468,000","470,000","436,000","389,000","378,000","365,000","351,000","553,000","396,000","339,000","244,000","239,000","254,000","278,000","312,000","379,000","368,000","328,000","315,000","300,000","301,000","321,000","322,000","324,000","318,000","320,000","316,000","345,000","454,000","444,000","521,000","637,000","623,000","567,000","582,000","565,000","645,000","662,000","526,000","1,047,000","1,085,000","1,064,000","1,029,000","1,172,000","1,273,000","1,220,000","1,270,000","1,074,000","1,070,000","1,328,000","1,160,000","1,202,000","1,013,000","1,013,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
