name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016
TotalRevenue,"718,800,000","174,600,000","178,300,000","184,000,000","181,900,000","286,300,000","293,200,000","288,700,000","282,000,000","284,500,000","283,500,000","285,400,000","289,700,000","287,200,000","285,400,000","291,600,000","291,300,000","285,500,000","292,800,000","297,800,000","297,500,000","300,000,000","316,000,000","311,200,000","307,500,000","302,300,000"
	OperatingRevenue,"688,000,000","167,300,000","170,500,000","175,900,000","174,300,000","274,000,000","331,200,000","275,800,000","270,300,000","271,100,000","268,100,000","269,200,000","273,500,000","272,300,000","332,600,000","273,900,000","276,600,000","270,700,000","292,800,000","297,800,000","297,500,000","271,600,000","200,000,000","311,200,000","307,500,000","274,500,000"
CostOfRevenue,"365,300,000","87,300,000","89,500,000","93,400,000","95,100,000","138,000,000","133,600,000","140,800,000","146,700,000","149,100,000","145,100,000","138,800,000","144,400,000","149,200,000","151,100,000","152,700,000","157,300,000","157,900,000","156,100,000","153,200,000","157,400,000","159,800,000","169,200,000","167,100,000","167,500,000","164,500,000"
GrossProfit,"353,500,000","87,300,000","88,800,000","90,600,000","86,800,000","148,300,000","159,600,000","147,900,000","135,300,000","135,400,000","138,400,000","146,600,000","145,300,000","138,000,000","134,300,000","138,900,000","134,000,000","127,600,000","136,700,000","144,600,000","140,100,000","140,200,000","146,800,000","144,100,000","140,000,000","137,800,000"
OperatingExpense,"343,400,000","82,700,000","85,700,000","87,100,000","87,900,000","107,000,000","108,100,000","103,200,000","99,800,000","102,000,000","91,600,000","91,500,000","98,500,000","95,200,000","85,600,000","83,300,000","86,100,000","86,000,000","85,600,000","87,100,000","83,800,000","81,100,000","82,600,000","82,600,000","81,000,000","78,900,000"
	SellingGeneralAndAdministration,"171,000,000","38,300,000","42,400,000","44,800,000","45,500,000","45,200,000","48,300,000","45,000,000","43,000,000","46,200,000","36,900,000","40,600,000","47,600,000","45,500,000","37,700,000","37,000,000","39,700,000","39,700,000","37,600,000","38,100,000","33,000,000","30,800,000","30,600,000","33,000,000","28,100,000","26,400,000"
		GeneralAndAdministrativeExpense,,,,,,,,"45,000,000","43,000,000",,"36,900,000","40,600,000","47,600,000","45,500,000","37,700,000","37,000,000","39,700,000","39,700,000","37,600,000","38,100,000","33,000,000","30,800,000","30,600,000","33,000,000","28,100,000","26,400,000"
			OtherGandA,,,,,,,,"45,000,000","43,000,000",,"36,900,000","40,600,000","47,600,000","45,500,000","37,700,000","37,000,000","39,700,000","39,700,000","37,600,000","38,100,000","33,000,000","30,800,000","30,600,000","33,000,000","28,100,000","26,400,000"
		SellingAndMarketingExpense,,,,,,,,,,,,,,"45,500,000","37,700,000",,,"39,700,000",,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,"172,400,000","44,400,000","43,300,000","42,300,000","42,400,000","61,800,000","59,800,000","58,200,000","56,800,000","55,800,000","54,700,000","50,900,000","50,900,000","49,700,000","47,900,000","46,300,000","46,400,000","46,300,000","48,000,000","49,000,000","50,800,000","50,300,000","52,000,000","49,600,000","52,900,000","52,500,000"
