name,ttm,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996,05/31/1996,02/29/1996,11/30/1995,08/31/1995,05/31/1995,02/28/1995,11/30/1994,08/31/1994,05/31/1994,02/28/1994,11/30/1993,08/31/1993,05/31/1993,02/28/1993,11/30/1992,08/31/1992,05/31/1992,02/29/1992,11/30/1991,08/31/1991,05/31/1991,02/28/1991,11/30/1990,08/31/1990,05/31/1990,02/28/1990,11/30/1989,08/31/1989
		DeferredTax,"41,543,000","29,261,000","40,079,000","-5,099,000","-22,698,000","-9,046,000","-19,849,000","11,720,000","1,819,000","5,619,000","14,203,000","27,939,000","13,156,000","24,662,000","12,057,000","-352,000","8,548,000","15,249,000","-18,732,000","9,312,000","-11,646,000","6,842,000","3,372,000","-12,752,000","-11,270,000","13,747,000","9,414,000","-14,083,000","-1,770,000","5,919,000","21,203,000","-848,000","8,839,000","9,869,000","-906,000","18,972,000","11,734,000","15,004,000","5,485,000","23,876,000","5,530,000","40,321,000","4,419,000","-112,237,000","-21,213,000","2,084,000","-799,000","72,000",,,,,,,,"9,087,000","8,782,000","-5,110,000","17,317,000","-25,368,000","-5,424,000","-3,043,000","-2,462,000","326,000",,,"-1,285,000","650,000",,,"-15,000","-15,000","1,576,000","-408,000","1,724,000","-750,000","9,423,000","1,207,000","874,000","101,000","5,477,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200,000","-300,000",,,,
			DeferredIncomeTax,"41,543,000","29,261,000","40,079,000","-5,099,000","-22,698,000","-9,046,000","-19,849,000","11,720,000","1,819,000","5,619,000","14,203,000","27,939,000","13,156,000","24,662,000","12,057,000","-352,000","8,548,000","15,249,000","-18,732,000","9,312,000","-11,646,000","6,842,000","3,372,000","-12,752,000","-11,270,000","13,747,000","9,414,000","-14,083,000","-1,770,000","5,919,000","21,203,000","-848,000","8,839,000","9,869,000","-906,000","18,972,000","11,734,000","15,004,000","5,485,000","23,876,000","5,530,000","40,321,000","4,419,000","-112,237,000","-21,213,000","2,084,000","-799,000","72,000",,,,,,,,"9,087,000","8,782,000","-5,110,000","17,317,000","-25,368,000","-5,424,000","-3,043,000","-2,462,000","326,000",,,"-1,285,000","650,000",,,"-15,000","-15,000","1,576,000","-408,000","1,724,000","-750,000","9,423,000","1,207,000","874,000","101,000","5,477,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200,000","-300,000",,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,"0","0","0","0","-5,959,000","-1,900,000","-1,899,000","-1,899,000","-1,899,000","-1,900,000","-1,899,000","-1,899,000","-1,899,000","-1,899,000","-1,900,000","-1,899,000","-1,899,000","-1,899,000","-1,899,000","-1,900,000","-3,747,000","-2,908,000","-2,907,000","-2,908,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,"6,912,000","3,245,000","1,228,000","0","2,439,000","277,000","474,000","3,594,000","3,163,000",,,,"541,000","329,000","192,000","45,000","837,000","1,553,000","12,503,000","1,567,000","27,325,000","684,000","788,000","970,000","45,939,000","17,460,000","5,292,000","2,657,000","15,458,000","13,012,000","2,075,000","0","6,271,000","0","222,000","1,005,000","14,529,000","932,000","721,000","4,091,000","6,300,000","1,445,000","2,537,000","6,951,000","112,552,000","2,369,000","1,409,000","3,815,000","2,428,000","242,000",,,"3,417,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,,,,,,,,,,,,,"288,000","618,000","-518,000","0","317,000","145,000","147,000","1,901,000","5,193,000","-525,000","-147,000","1,528,000","3,130,000","1,008,000","669,000","2,071,000","956,000","1,254,000","1,366,000","-95,000","-55,000","166,000","-1,631,000","-240,000","1,081,000","886,000","1,310,000","1,153,000","-3,248,000","1,401,000","-855,000","239,000",,"-3,119,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"45,975,000","11,986,000","16,251,000","9,619,000","8,119,000","13,800,000","12,696,000","9,062,000","9,875,000","6,170,000","7,536,000","8,269,000","7,756,000","7,343,000","5,790,000","4,217,000","5,682,000","4,909,000","8,558,000","4,780,000","10,595,000","3,560,000","7,911,000","8,245,000","6,446,000","6,783,000","6,840,000","6,266,000","5,196,000","6,466,000","6,094,000","5,728,000","1,997,000","5,266,000","5,244,000","5,544,000","5,165,000","6,343,000","2,676,000","4,509,000","3,929,000","3,223,000","2,092,000","3,881,000","3,653,000","3,214,000","3,891,000","2,135,000","7,542,000","15,000","3,153,000","2,422,000","5,106,000","3,603,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,910,000","-26,000","-32,000","0",,"-65,000","-2,231,000","-71,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"252,000","614,000","1,418,000","-583,000","-1,197,000","-1,160,000","-1,644,000","-1,493,000","-12,624,000","-3,986,000","-5,601,000","-7,156,000","-16,582,000","-23,394,000","-23,476,000","-378,853,000",,,,,,,,,,,,,,,,,,,,,,,,,"3,283,000","359,000","1,666,000","6,146,000",,"-3,117,000",,"-522,000","3,739,000","-57,517,000","89,961,000","10,405,000","16,763,000","59,323,000","71,810,000","12,893,000","4,900,000","8,677,000","6,090,000","4,811,000","6,119,000","2,621,000","3,857,000","2,932,000","3,065,000",,,,,,,,,,,,,,,,,,,,,,,,,,"-400,000","200,000",,,,"-100,000",,,"0","-100,000",,,,"-100,000",,,"200,000","-100,000",,,"200,000","-100,000",,"100,000",,,,,,"-100,000",,,"-300,000","100,000",,"-300,000","200,000","-100,000","900,000","-200,000","-200,000","-200,000",
		ChangeInWorkingCapital,"-708,547,000","-211,715,000","-196,805,000","-252,273,000","-47,754,000","-78,839,000","-97,745,000","-140,794,000","144,242,000","157,492,000","-15,477,000","-196,000","124,124,000","5,387,000","-44,476,000","-36,333,000","-32,381,000","-49,995,000","35,474,000","-120,537,000","98,505,000","-73,108,000","-57,683,000","-33,652,000","7,054,000","84,670,000","39,441,000","170,337,000","216,284,000","83,522,000","-174,259,000","-152,427,000","-38,994,000","-12,903,000","-79,705,000","-4,624,000","59,119,000","18,863,000","-88,138,000","-122,391,000","1,615,000","-24,925,000","-69,845,000","-3,833,000","29,279,000","-108,463,000","-7,684,000","-50,878,000","-17,982,000","-41,601,000","-15,232,000","6,592,000","64,268,000","292,918,000","206,026,000","-121,134,000","-105,962,000","-100,357,000","-103,277,000","-122,281,000","201,839,000","-91,855,000","-50,062,000","-76,355,000","8,975,000","-34,222,000","-148,820,000","-19,709,000","65,889,000","-35,461,000","-29,758,000","-172,122,000","52,115,000","-84,216,000","-67,932,000","-90,989,000","-11,648,000","10,602,000","-11,426,000","-69,189,000","21,432,000","717,000","-4,973,000","-27,986,000","112,582,000","65,086,000","-25,532,000","-54,295,000","22,125,000","2,309,000","-77,400,000","-54,500,000","16,500,000","50,500,000","22,200,000","-33,800,000","12,300,000","-3,700,000","-25,500,000","-36,200,000","22,000,000","20,800,000","-22,400,000","-46,700,000","38,900,000","17,500,000","-55,200,000","-4,500,000","22,600,000","19,200,000","-36,800,000","-8,700,000","8,100,000","1,900,000","-32,600,000","-28,200,000","15,200,000","10,300,000","-7,500,000","-13,200,000","-23,000,000","-6,800,000","2,500,000","-7,500,000","-10,400,000","600,000","1,000,000","-20,100,000","23,400,000","35,100,000","-11,800,000","-34,700,000","17,000,000"
			ChangeInReceivables,,,,,,,,,,,,,,,,,,,,,"8,141,000","-88,830,000","-27,923,000","30,085,000","-3,656,000","-44,456,000","23,961,000","166,661,000","214,254,000","-95,424,000","75,518,000","12,285,000","-87,376,000","-105,091,000","93,648,000","76,379,000","-55,034,000","18,031,000","-67,115,000","34,603,000","-36,904,000","-50,827,000","-62,971,000","141,846,000","1,264,000","-85,054,000","-12,453,000","5,761,000","-18,210,000","-131,894,000","6,069,000","47,872,000","-6,465,000","292,956,000","99,869,000","176,799,000","18,718,000","-208,387,000","-61,413,000","9,378,000","73,949,000","-135,372,000","-13,558,000","150,958,000","-109,639,000","-113,147,000","-87,240,000","12,102,000","-45,760,000","-115,678,000","-9,710,000","-46,250,000","87,582,000","-146,445,000","-37,798,000","-49,259,000","-39,583,000","-6,289,000","-6,726,000","-678,000","4,995,000","-25,979,000","-16,013,000","-4,168,000","46,056,000","-6,227,000","-11,560,000","21,858,000","3,222,000","-4,940,000","-31,300,000","-27,800,000","13,800,000","-8,100,000","-500,000","7,300,000","21,500,000","-40,800,000","-25,300,000","11,500,000","14,100,000","3,400,000","-6,000,000","-8,100,000","15,600,000","-17,200,000","-10,400,000","-17,100,000","6,300,000","21,600,000","-9,700,000","-11,500,000","-5,800,000","-21,900,000","-29,700,000","-8,500,000","20,200,000","-2,200,000","-15,200,000","-4,100,000","-21,700,000","-7,600,000","-14,300,000","9,700,000","1,500,000","-400,000","18,200,000","-10,400,000","-300,000","25,800,000","-6,100,000","-19,300,000","19,700,000"
				ChangesInAccountReceivables,,,,,,,,,,,,,,,,,,,,,"8,141,000","-88,830,000","-27,923,000","30,085,000","-3,656,000","-44,456,000","23,961,000","166,661,000","214,254,000","-95,424,000","75,518,000","12,285,000","-87,376,000","-105,091,000","93,648,000","76,379,000","-55,034,000","18,031,000","-67,115,000","34,603,000","-36,904,000","-50,827,000","-62,971,000","141,846,000","1,264,000","-85,054,000","-12,453,000","5,761,000","-18,210,000","-131,894,000","6,069,000","47,872,000","-6,465,000","292,956,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,,,,,,,,,,,,,,,,,,,,,"35,885,000","-66,264,000","-79,134,000","10,678,000","3,838,000","94,173,000","32,844,000","78,700,000","162,422,000","140,755,000","-149,476,000","-102,954,000","-565,000","37,552,000","-184,529,000","-29,789,000","58,780,000","52,519,000","15,299,000","-100,139,000","61,579,000","-16,069,000","32,725,000","-24,786,000","2,791,000","-73,750,000","-106,817,000","-22,428,000","-18,732,000","-22,702,000","-34,188,000","15,010,000","60,473,000","154,400,000","238,402,000","80,621,000","-175,893,000","-190,260,000","-16,480,000","-31,923,000","138,712,000","-56,640,000","-1,675,000","-90,778,000","-25,782,000","47,553,000","-105,424,000","47,457,000","35,101,000","14,841,000","2,842,000","-102,097,000","-127,651,000","-21,306,000","-90,141,000","-51,376,000","-13,916,000","27,437,000","-28,660,000","-25,537,000","-493,000","-5,296,000","-2,303,000","-29,114,000","29,387,000","33,557,000","-6,587,000","-15,581,000","5,374,000","-2,341,000","-34,900,000","4,100,000","-15,900,000","31,200,000","10,600,000","-18,400,000","-600,000","-16,100,000","-32,200,000","12,300,000","-9,000,000","-6,400,000","-14,000,000","-5,000,000","6,400,000","22,900,000","-14,700,000","7,300,000","900,000","-18,500,000","-17,300,000","-4,900,000","-2,200,000","-7,100,000","-11,800,000","24,000,000","-27,500,000","700,000","-4,600,000","1,000,000",,,"-8,800,000","8,900,000","3,300,000","1,900,000","-8,700,000","-8,200,000","2,700,000","2,500,000","-7,600,000","4,400,000","4,800,000"
			ChangeInPrepaidAssets,,,,,,,,,,,,,,,,,,,,,"86,058,000","775,000","-13,371,000","8,269,000","-20,945,000","-10,031,000","826,000","10,678,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
