name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005
		Inventory,"516,140,000","510,175,000","370,745,000","369,854,000","364,147,000","372,104,000","371,546,000","371,009,000","367,494,000","362,138,000","353,995,000","342,921,000","335,001,000","329,496,000","324,238,000","311,305,000","306,124,000","303,013,000","297,259,000","292,435,000","289,594,000","287,374,000","287,173,000","284,341,000","280,537,000","274,522,000","262,883,000","255,518,000","206,158,000","205,198,000","199,332,000","201,362,000","198,021,000","198,425,000","193,179,000","180,649,000","174,585,000","172,625,000","167,181,000","161,517,000","158,805,000","161,641,000","155,207,000","150,352,000","144,175,000","139,588,000","136,986,000","134,496,000","136,366,000","138,194,000","138,879,000","137,618,000","134,275,000","135,105,000","131,136,000","129,549,000","123,820,000","117,946,000","113,877,000","108,242,000","103,022,000","103,277,000","103,517,000","101,436,000","103,148,000","105,104,000","103,730,000","99,258,000","95,654,000"
			RawMaterials,"112,651,000","106,737,000","57,493,000","56,325,000","57,764,000","56,289,000","52,807,000","52,310,000","51,362,000","52,193,000","52,693,000","51,167,000","48,690,000","47,260,000","46,063,000","47,620,000","44,102,000","38,324,000","36,597,000","34,576,000","35,364,000","38,383,000","37,393,000","36,335,000","36,632,000","33,698,000","29,361,000","28,115,000","18,424,000","19,175,000","18,266,000","18,678,000","18,001,000","18,404,000","18,431,000","17,532,000","16,966,000","17,606,000","16,421,000","15,437,000","15,056,000","15,852,000","15,084,000","13,467,000","12,594,000","12,227,000","11,897,000","10,534,000","10,392,000","11,173,000","11,038,000","11,213,000","11,325,000","12,123,000","12,155,000","11,505,000","11,561,000","10,257,000","9,150,000","9,734,000","8,133,000","8,398,000","9,098,000","7,775,000","7,845,000","8,159,000","7,353,000","6,840,000","5,598,000"
			WorkInProcess,"122,983,000","117,063,000","93,197,000","92,268,000","86,183,000","89,121,000","89,310,000","93,496,000","97,286,000","97,162,000","96,063,000","93,364,000","90,820,000","89,266,000","88,010,000","77,692,000","77,890,000","79,921,000","83,242,000","81,128,000","79,048,000","74,936,000","76,402,000","78,017,000","73,761,000","73,052,000","76,514,000","73,311,000","50,243,000","49,312,000","46,738,000","46,103,000","46,134,000","45,964,000","45,738,000","43,599,000","41,882,000","39,947,000","40,764,000","40,588,000","39,480,000","39,622,000","39,127,000","38,105,000","35,709,000","44,301,000","44,553,000","42,394,000","42,622,000","40,499,000","39,833,000","39,974,000","39,155,000","41,319,000","42,034,000","41,206,000","38,488,000","36,583,000","35,514,000","33,582,000","32,457,000","31,012,000","30,152,000","30,304,000","30,147,000","29,618,000","27,758,000","28,630,000","27,959,000"
			FinishedGoods,"280,506,000","286,375,000","220,055,000","221,261,000","220,200,000","226,694,000","229,429,000","225,203,000","218,846,000","212,783,000","205,239,000","198,390,000","195,491,000","192,970,000","190,165,000","185,993,000","184,132,000","184,768,000","177,420,000","176,731,000","175,182,000","174,055,000","173,378,000","169,989,000","170,144,000","167,772,000","157,008,000","154,092,000","137,491,000","136,711,000","134,328,000","136,581,000","133,886,000","134,057,000","129,010,000","119,518,000","115,737,000","115,072,000","109,996,000","105,492,000","104,269,000","106,167,000","100,996,000","98,780,000","95,872,000","83,060,000","80,536,000","81,568,000","83,352,000","86,522,000","88,008,000","86,431,000","83,795,000","81,663,000","76,947,000","76,838,000","73,771,000","71,106,000","69,213,000","64,926,000","62,432,000","63,867,000","64,267,000","63,357,000","65,156,000","67,327,000","68,619,000","63,788,000","62,097,000"
		PrepaidAssets,"15,748,000","21,774,000","30,875,000","14,423,000","12,248,000","12,001,000","15,038,000","11,041,000","12,262,000","10,423,000","13,939,000","8,719,000","7,661,000","10,424,000","12,969,000","7,626,000","6,473,000","13,304,000","8,027,000","8,527,000","9,743,000","12,074,000","8,832,000","8,003,000","6,861,000","8,394,000","9,306,000","8,218,000","4,628,000","10,468,000","10,326,000","5,729,000","7,645,000","10,958,000","4,530,000","3,865,000","3,579,000","8,735,000","7,948,000","2,943,000","3,040,000","3,747,000","2,987,000","2,541,000","4,040,000","5,936,000","4,802,000","5,485,000","9,287,000","5,187,000","7,800,000","5,352,000","8,912,000","11,789,000","9,589,000","6,330,000","9,976,000","3,921,000","4,210,000","4,040,000","2,914,000","2,916,000","2,669,000","2,286,000","2,453,000","2,325,000","3,805,000","3,062,000","2,226,000"
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,"0","10,808,000","11,336,000","11,461,000","12,492,000","11,940,000","12,513,000","12,542,000","12,611,000","8,337,000","11,015,000","10,707,000","9,864,000","9,714,000","10,623,000","11,157,000","11,272,000","10,647,000","10,406,000","10,060,000","9,145,000","7,982,000","7,820,000","6,787,000","6,249,000",,"9,061,000","9,063,000","6,677,000","4,787,000","5,404,000","4,793,000","5,567,000","6,645,000","6,645,000","6,645,000","7,115,000","5,716,000","5,716,000","5,410,000","5,412,000","13,562,000","10,800,000","4,509,000","4,509,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,"0","10,808,000","11,336,000","11,461,000","12,492,000","11,940,000","12,513,000","12,542,000","12,611,000","8,337,000","11,015,000","10,707,000","9,864,000","9,714,000","10,623,000","11,157,000","11,272,000","10,647,000","10,406,000","10,060,000","9,145,000","7,982,000","7,820,000","6,787,000","6,249,000",,"9,061,000","9,063,000","6,677,000","4,787,000","5,404,000","4,793,000","5,567,000","6,645,000","6,645,000","6,645,000","7,115,000","5,716,000","5,716,000","5,410,000","5,412,000","13,562,000","10,800,000","4,509,000","4,509,000"
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,193,000",,,,,,,,,,,,,,,,,,,
	TotalNonCurrentAssets,"3,883,180,000","3,887,813,000","707,916,000","704,475,000","706,058,000","716,640,000","706,871,000","710,360,000","709,906,000","717,781,000","712,610,000","677,493,000","644,086,000","636,635,000","662,205,000","657,165,000","659,101,000","659,088,000","656,787,000","661,539,000","660,887,000","660,477,000","666,107,000","667,527,000","669,553,000","670,435,000","671,725,000","667,358,000","206,689,000","203,821,000","203,370,000","203,261,000","203,448,000","199,734,000","189,554,000","170,993,000","168,921,000","166,614,000","150,082,000","147,312,000","145,220,000","141,939,000","141,116,000","139,533,000","140,640,000","140,421,000","139,039,000","139,186,000","141,452,000","140,335,000","138,743,000","139,887,000","137,954,000","134,081,000","130,811,000","127,248,000","121,753,000","113,372,000","113,136,000","108,290,000","100,842,000","97,597,000","100,061,000","95,931,000","97,849,000","93,399,000","93,936,000","90,594,000","91,178,000"
		NetPPE,"431,267,000","438,980,000","237,290,000","240,947,000","243,928,000","249,582,000","244,033,000","248,658,000","248,799,000","252,243,000","248,505,000","241,640,000","207,895,000","202,080,000","197,449,000","191,636,000","192,513,000","190,313,000","186,703,000","185,853,000","183,625,000","181,142,000","184,783,000","184,799,000","184,744,000","184,031,000","184,102,000","185,313,000","141,649,000","138,837,000","138,678,000","136,940,000","137,154,000","133,795,000","127,252,000","118,643,000","116,118,000","114,558,000","98,249,000","95,951,000","93,373,000","90,006,000","89,350,000","87,350,000","88,408,000","87,953,000","88,165,000","88,318,000","89,537,000","87,803,000","88,222,000","89,365,000","87,697,000","83,562,000","79,718,000","76,729,000","73,243,000","70,280,000","69,296,000","66,530,000","61,209,000","57,655,000","59,684,000","58,509,000","58,028,000","57,497,000","57,449,000","55,796,000","55,343,000"
			GrossPPE,"683,573,000","438,980,000","237,290,000","240,947,000","466,939,000","249,582,000","244,033,000","248,658,000","458,988,000","252,243,000","248,505,000","241,640,000","394,679,000",,,,"365,605,000",,,,"339,759,000",,,,"327,585,000",,,,"275,146,000",,,,"261,076,000",,,,"227,192,000",,,,"203,608,000",,,,"186,694,000",,,,"177,929,000",,,,"169,985,000","165,536,000","161,692,000","158,703,000","155,217,000","144,605,000","143,621,000","140,855,000","135,534,000","142,122,000","144,151,000","142,976,000","142,495,000","134,167,000","134,119,000","132,466,000","132,013,000"
				LandAndImprovements,"24,188,000",,,,"17,658,000",,,,"17,621,000",,,,"18,735,000",,,,"19,723,000",,,,"18,164,000",,,,"18,309,000",,,,"14,243,000",,,,"14,543,000",,,,"13,755,000",,,,"11,590,000",,,,"9,782,000",,,,"9,827,000",,,,"9,826,000",,,,"8,696,000",,,,"8,152,000",,,,"7,405,000",,,,"7,176,000"
				BuildingsAndImprovements,"170,131,000",,,,"90,668,000",,,,"90,834,000",,,,"86,477,000",,,,"86,237,000",,,,"81,467,000",,,,"80,770,000",,,,"70,242,000",,,,"68,941,000",,,,"54,685,000",,,,"38,042,000",,,,"35,070,000",,,,"35,077,000",,,,"33,217,000",,,,"26,247,000",,,,"18,323,000",,,,"17,060,000",,,,"16,136,000"
				MachineryFurnitureEquipment,"444,719,000",,,,"322,949,000",,,,"321,580,000",,,,"289,467,000",,,,"259,645,000",,,,"240,128,000",,,,"228,506,000",,,,"190,661,000",,,,"177,592,000",,,,"158,752,000",,,,"153,976,000",,,,"141,842,000",,,,"133,025,000",,,,"126,942,000",,,,"120,274,000",,,,"109,059,000",,,,"118,030,000",,,,"108,701,000"
				OtherProperties,"44,535,000","438,980,000","237,290,000","240,947,000","35,664,000","249,582,000","244,033,000","248,658,000","28,953,000","252,243,000","248,505,000","241,640,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-252,306,000",,,,"-223,011,000",,,,"-210,189,000",,,,"-186,784,000",,,,"-173,092,000",,,,"-156,134,000",,,,"-142,841,000",,,,"-133,497,000",,,,"-123,922,000",,,,"-111,074,000",,,,"-110,235,000",,,,"-98,286,000",,,,"-88,392,000",,,,"-82,288,000","-81,974,000","-81,974,000","-81,974,000","-81,974,000","-74,325,000","-74,325,000","-74,325,000","-74,325,000","-84,467,000","-84,467,000","-84,467,000","-84,467,000","-76,670,000","-76,670,000","-76,670,000","-76,670,000"
		GoodwillAndOtherIntangibleAssets,"3,413,619,000","3,411,589,000","428,710,000","431,686,000","431,935,000","435,792,000","436,818,000","438,515,000","440,523,000","441,241,000","442,531,000","415,545,000","417,072,000","419,112,000","448,228,000","449,989,000","451,888,000","454,046,000","456,111,000","463,059,000","464,843,000","467,138,000","469,632,000","471,974,000","474,511,000","476,173,000","478,454,000","472,225,000","55,467,000","55,822,000","56,213,000","57,828,000","58,069,000","57,945,000","54,828,000","45,497,000","45,871,000","45,560,000","45,691,000","45,741,000","46,093,000","46,252,000","46,423,000","46,594,000","46,834,000","46,944,000","46,991,000","47,172,000","47,378,000","47,282,000","45,425,000","45,683,000","45,672,000","45,692,000","46,098,000","45,578,000","43,225,000","39,012,000","39,739,000","37,599,000","36,631,000","36,756,000","37,147,000","28,980,000","33,364,000","29,484,000","29,697,000","28,341,000","28,483,000"
			Goodwill,"1,902,104,000","1,886,874,000","277,758,000","277,930,000","277,536,000","278,472,000","277,784,000","277,455,000","277,776,000","277,381,000","276,798,000","261,432,000","261,431,000","261,431,000","268,123,000","268,122,000","268,124,000","268,123,000","268,123,000","268,075,000","268,042,000","268,031,000","268,059,000","268,080,000","267,259,000","267,440,000","269,901,000","259,312,000","43,439,000","43,439,000","43,439,000","43,452,000","43,452,000","43,073,000","40,252,000","34,713,000","34,713,000","34,713,000","34,713,000","34,713,000","34,713,000","34,713,000","34,713,000","34,713,000","34,713,000","34,713,000","34,713,000","34,713,000","34,713,000","34,695,000","33,000,000","33,001,000","32,999,000","32,829,000","32,832,000","32,488,000","31,821,000","29,847,000","30,725,000","29,631,000","29,631,000","29,839,000","29,839,000","25,150,000","25,150,000",,,,
			OtherIntangibleAssets,"1,511,515,000","1,524,715,000","150,952,000","153,756,000","154,399,000","157,320,000","159,034,000","161,060,000","162,747,000","163,860,000","165,733,000","154,113,000","155,641,000","157,681,000","180,105,000","181,867,000","183,764,000","185,923,000","187,988,000","194,984,000","196,801,000","199,107,000","201,573,000","203,894,000","207,252,000","208,733,000","208,553,000","212,913,000","12,028,000","12,383,000","12,774,000","14,376,000","14,617,000","14,872,000","14,576,000","10,784,000","11,158,000","10,847,000","10,978,000","11,028,000","11,380,000","11,539,000","11,710,000","11,881,000","12,121,000","12,231,000","12,278,000","12,459,000","12,665,000","12,587,000","12,425,000","12,682,000","12,673,000","12,863,000","13,266,000","13,090,000","11,404,000","9,165,000","9,014,000","7,968,000","7,000,000","6,917,000","7,308,000","3,830,000","8,214,000","29,484,000","29,697,000","28,341,000","28,483,000"
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"150,000","5,243,000",,,,,
			NonCurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"150,000","5,243,000",,,,,
		OtherNonCurrentAssets,"38,294,000","37,244,000","41,916,000","31,842,000","30,195,000","31,266,000","26,020,000","23,187,000","20,584,000","24,297,000","21,574,000","20,308,000","19,119,000","15,443,000","16,528,000","15,540,000","14,700,000","14,729,000","13,973,000","12,627,000","12,419,000","12,197,000","11,692,000","10,754,000","10,298,000","10,231,000","9,169,000","9,820,000","9,573,000","9,162,000","8,479,000","8,493,000","8,225,000","7,994,000","7,474,000","6,853,000","6,932,000","6,496,000","6,142,000","5,620,000","5,754,000","5,681,000","5,343,000","5,589,000","5,398,000","5,524,000","3,883,000","3,696,000","4,537,000","5,250,000","5,096,000","4,839,000","4,585,000","4,827,000","4,995,000","4,941,000","5,285,000","4,080,000","4,101,000","4,161,000","3,002,000","3,186,000","3,080,000","3,199,000","6,457,000","6,418,000","6,790,000","6,457,000","7,352,000"
TotalLiabilitiesNetMinorityInterest,"2,473,570,000","2,540,076,000","230,700,000","216,223,000","204,309,000","204,175,000","195,781,000","206,574,000","203,913,000","193,311,000","204,722,000","194,585,000","178,801,000","243,257,000","266,995,000","281,395,000","308,199,000","330,606,000","345,326,000","368,919,000","391,803,000","412,181,000","437,421,000","453,870,000","477,563,000","503,522,000","520,784,000","539,161,000","82,640,000","84,476,000","86,045,000","86,963,000","82,541,000","85,870,000","83,857,000","84,209,000","80,247,000","81,101,000","70,957,000","78,903,000","73,703,000","73,483,000","71,395,000","72,230,000","95,915,000","89,482,000","87,300,000","87,453,000","92,408,000","105,466,000","113,886,000","121,073,000","126,056,000","112,939,000","110,209,000","110,815,000","113,202,000","100,697,000","104,489,000","109,291,000","105,542,000","114,966,000","123,015,000","127,019,000","202,583,000","209,452,000","208,879,000","252,503,000","257,928,000"
	CurrentLiabilities,"313,460,000","343,036,000","112,291,000","95,502,000","88,238,000","88,412,000","88,510,000","100,290,000","103,755,000","99,002,000","103,904,000","99,851,000","90,129,000","83,603,000","90,504,000","84,779,000","105,203,000","101,140,000","97,897,000","101,597,000","93,138,000","91,191,000","83,058,000","85,587,000","88,317,000","72,684,000","76,128,000","82,928,000","42,018,000","45,240,000","46,320,000","47,495,000","42,820,000","47,050,000","47,642,000","51,014,000","46,568,000","43,263,000","43,129,000","49,035,000","43,864,000","46,158,000","45,020,000","45,877,000","69,551,000","65,612,000","64,693,000","64,820,000","31,789,000","32,216,000","30,440,000","32,671,000","38,209,000","40,325,000","42,553,000","42,394,000","39,090,000","37,372,000","34,785,000","37,706,000","33,901,000","33,675,000","30,628,000","28,983,000","31,462,000","29,639,000","31,443,000","31,694,000","38,335,000"
		PayablesAndAccruedExpenses,"227,069,000","271,543,000","105,986,000","89,411,000","39,612,000","76,322,000","76,068,000","87,910,000","54,039,000","85,597,000","85,361,000","94,448,000","55,565,000","83,130,000","90,030,000","84,309,000","49,355,000","83,164,000","81,170,000","86,112,000","39,043,000","78,234,000","71,329,000","75,109,000","47,688,000","63,963,000","67,403,000","74,181,000","26,852,000","44,018,000","45,080,000","46,224,000","28,104,000","45,778,000","46,380,000","49,772,000","29,544,000","41,903,000","42,189,000","48,043,000","34,621,000","45,054,000","43,886,000","44,730,000","32,462,000","34,995,000","34,029,000","34,156,000","30,336,000","30,514,000","29,435,000","31,520,000","37,058,000","39,135,000","41,363,000","41,644,000","33,775,000","36,452,000","33,871,000","36,801,000","32,982,000","30,897,000","27,866,000","26,920,000","28,008,000","26,075,000","27,834,000","27,338,000","29,864,000"
			Payables,"175,231,000","140,374,000","47,594,000","42,687,000","39,232,000","39,936,000","39,600,000","51,812,000","53,789,000","50,209,000","50,788,000","51,635,000","54,381,000","43,449,000","48,247,000","44,058,000","48,127,000","43,643,000","38,544,000","37,516,000","36,893,000","37,196,000","35,506,000","32,493,000","43,770,000","34,764,000","37,092,000","39,552,000","26,852,000","22,946,000","23,562,000","23,508,000","28,104,000","26,739,000","25,822,000","23,495,000","29,544,000","23,989,000","24,335,000","25,066,000","28,445,000","25,539,000","24,120,000","22,734,000","27,493,000","20,306,000","20,206,000","19,409,000","18,897,000","16,414,000","13,928,000","16,801,000","20,525,000","22,201,000","25,196,000","26,308,000","24,851,000","25,329,000","24,253,000","26,237,000","21,299,000","20,670,000","18,372,000","18,397,000","19,436,000","17,744,000","16,910,000","18,369,000","19,243,000"
				AccountsPayable,"158,606,000","140,374,000","47,594,000","42,687,000","36,336,000","39,936,000","39,600,000","51,812,000","51,038,000","50,209,000","50,788,000","51,635,000","49,592,000","43,449,000","48,247,000","44,058,000","45,188,000","43,643,000","38,544,000","37,516,000","34,392,000","37,196,000","35,506,000","32,493,000","35,597,000","34,764,000","37,092,000","39,552,000","23,459,000","22,946,000","23,562,000","23,508,000","24,326,000","26,739,000","25,822,000","23,495,000","25,259,000","23,989,000","24,335,000","25,066,000","24,720,000","25,539,000","24,120,000","22,734,000","24,245,000","20,306,000","20,206,000","19,409,000","18,897,000","16,414,000","13,928,000","16,801,000","20,525,000","22,201,000","25,196,000","26,308,000","24,851,000","25,329,000","24,253,000","26,237,000","21,299,000","20,670,000","18,372,000","18,397,000","19,436,000","17,744,000","16,910,000","18,369,000","19,243,000"
				TotalTaxPayable,"11,706,000",,,,"2,896,000",,,,"2,751,000",,,,"4,789,000",,,,"2,939,000",,,,"2,501,000",,,,"8,173,000",,,,"3,393,000",,,,"3,778,000",,,,"4,285,000",,,,"3,725,000",,,,"3,248,000",,,,,,,,,,,,,,,,,,,,,,,,
				DividendsPayable,"4,919,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
