name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019
TotalAssets,"2,432,100,000","2,342,600,000","2,355,100,000","1,731,100,000","1,808,600,000","1,779,300,000","1,115,600,000","1,014,300,000","840,800,000","788,000,000"
	CurrentAssets,"1,428,100,000","1,453,600,000","1,487,700,000","893,300,000","986,200,000","1,033,500,000","433,700,000","332,000,000","166,000,000","106,400,000"
		CashCashEquivalentsAndShortTermInvestments,"1,189,000,000","1,231,500,000","1,288,100,000","699,700,000","844,900,000","927,800,000","328,900,000","244,000,000","70,200,000","3,700,000"
			CashAndCashEquivalents,"1,189,000,000","1,231,500,000","1,288,100,000","699,700,000","844,900,000","927,800,000","328,900,000","244,000,000","70,200,000","3,700,000"
				CashFinancial,,,,,"844,900,000","927,800,000","328,900,000","244,000,000","70,200,000","3,700,000"
		Receivables,"225,500,000","208,200,000","185,700,000","181,500,000","129,400,000","94,200,000","93,700,000","69,300,000","74,900,000","85,900,000"
			AccountsReceivable,"223,000,000","205,900,000","184,400,000","177,200,000","127,900,000","92,700,000","91,300,000","68,600,000","67,500,000","78,600,000"
				GrossAccountsReceivable,"232,500,000","213,900,000","197,800,000","190,000,000","140,000,000","98,400,000","97,200,000","73,900,000","70,200,000","81,100,000"
				AllowanceForDoubtfulAccountsReceivable,"-9,500,000","-8,000,000","-13,400,000","-12,800,000","-12,100,000","-5,700,000","-5,900,000","-5,300,000","-2,700,000","-2,500,000"
			LoansReceivable,"500,000","200,000","200,000","300,000","300,000","300,000","400,000","700,000","600,000","500,000"
			TaxesReceivable,"1,700,000","1,800,000","1,100,000","4,000,000","1,200,000","1,200,000","2,000,000",,,
			OtherReceivables,"300,000","300,000",,,,,,,"6,800,000","6,800,000"
		Inventory,"2,900,000","3,500,000","2,000,000","1,600,000","1,600,000","1,500,000","1,200,000","8,400,000","8,800,000","8,500,000"
			RawMaterials,,,,,,"1,500,000","1,200,000","8,400,000","8,800,000","8,500,000"
