name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
OperatingCashFlow,"16,773,000","6,511,000","-9,499,000","5,619,000","14,142,000","2,324,000","6,514,000","12,919,000","12,858,000","15,555,000"
	CashFlowFromContinuingOperatingActivities,"16,773,000","6,511,000","-9,499,000","5,619,000","14,142,000","2,324,000","6,514,000","12,919,000","12,858,000","15,555,000"
		NetIncomeFromContinuingOperations,"-16,302,000","10,112,000","-1,182,000","-4,846,000","-20,386,000","21,434,000","-15,435,000","1,996,000","3,113,000","4,555,000"
		OperatingGainsLosses,"-32,120,000","-27,271,000","-3,913,000","-10,102,000","9,166,000","-33,069,000","-8,222,000","-6,149,000","-6,559,000","-6,396,000"
			GainLossOnInvestmentSecurities,"-31,146,000","-27,015,000","-3,683,000","-9,867,000","9,419,000","-32,814,000","-8,043,000","-5,872,000","-6,389,000","-6,214,000"
			EarningsLossesFromEquityInvestments,"-974,000","-256,000","-230,000","-235,000","-253,000","-255,000","-179,000","-277,000","-170,000","-182,000"
		DepreciationAmortizationDepletion,"87,113,000","23,118,000","21,647,000","21,709,000","20,639,000","20,717,000","20,292,000","19,296,000","19,030,000","19,347,000"
			DepreciationAndAmortization,"87,113,000","23,118,000","21,647,000","21,709,000","20,639,000","20,717,000","20,292,000","19,296,000","19,030,000","19,347,000"
		DeferredTax,"-12,526,000","-4,056,000","-3,689,000","-2,021,000","-2,760,000","-5,100,000","-3,421,000","-2,673,000","-2,032,000","-2,023,000"
			DeferredIncomeTax,"-12,526,000","-4,056,000","-3,689,000","-2,021,000","-2,760,000","-5,100,000","-3,421,000","-2,673,000","-2,032,000","-2,023,000"
		StockBasedCompensation,"7,234,000","2,667,000","1,521,000","1,936,000","1,110,000","704,000",,"0","0","0"
		OtherNonCashItems,"1,960,000","814,000","583,000","192,000","371,000","238,000","33,000","-131,000","307,000","159,000"
		ChangeInWorkingCapital,"-18,586,000","1,127,000","-24,466,000","-1,249,000","6,002,000","-2,600,000","-2,593,000","580,000","-1,001,000","-87,000"
			ChangeInPayablesAndAccruedExpense,"-26,158,000","-5,625,000","-16,985,000","-1,479,000","-2,069,000","16,631,000","-2,437,000","-761,000","215,000","1,755,000"
				ChangeInPayable,,,,"-1,479,000","-2,069,000","16,631,000","-2,437,000","-761,000","215,000","1,755,000"
					ChangeInAccountPayable,,,,"-1,479,000","-2,069,000","16,631,000","-2,437,000","-761,000","215,000","1,755,000"
				ChangeInAccruedExpense,"-26,158,000","-5,625,000",,,,,,,,
			ChangeInOtherCurrentAssets,"7,572,000","6,752,000","-7,481,000","230,000","8,071,000","-19,231,000",,"1,341,000","-1,216,000","-1,842,000"
InvestingCashFlow,"-344,921,000","-111,448,000","-54,767,000","-114,592,000","-64,114,000","-37,937,000","-21,684,000","-96,885,000","-4,103,000","-6,653,000"
	CashFlowFromContinuingInvestingActivities,"-344,921,000","-111,448,000","-54,767,000","-114,592,000","-64,114,000","-37,937,000","-21,684,000","-96,885,000","-4,103,000","-6,653,000"
		CapitalExpenditureReported,"-195,807,000","-49,656,000","-42,954,000","-52,503,000","-50,694,000","-31,658,000","-8,572,000","-4,596,000","-4,068,000","-6,653,000"
		NetInvestmentPropertiesPurchaseAndSale,"-110,863,000","-47,492,000","0","-51,386,000","-11,985,000","-6,230,000","-15,622,000","-92,286,000","0","0"
			PurchaseOfInvestmentProperties,"-110,863,000","-47,492,000","0","-51,386,000","-11,985,000","-6,230,000","-15,622,000","-92,286,000","0","0"
		NetInvestmentPurchaseAndSale,"-14,227,000","-14,227,000",,,,,,,,
			PurchaseOfInvestment,"-14,227,000","-14,227,000",,,,,,,,
		NetOtherInvestingChanges,"-24,024,000","-73,000","-11,813,000","-10,703,000","-1,435,000","-49,000","2,510,000","-3,000",,
FinancingCashFlow,"270,466,000","37,978,000","46,087,000","76,501,000","109,900,000","-27,817,000","304,739,000","83,161,000","-8,936,000","-8,870,000"
	CashFlowFromContinuingFinancingActivities,"270,466,000","37,978,000","46,087,000","76,501,000","109,900,000","-27,817,000","304,739,000","83,161,000","-8,936,000","-8,870,000"
		NetIssuancePaymentsOfDebt,"240,570,000","29,008,000","17,707,000","77,323,000","116,532,000","-21,873,000","-1,377,000","-37,903,000","-2,464,000","-2,449,000"
			NetLongTermDebtIssuance,"240,570,000","29,008,000","17,707,000","77,323,000","116,532,000","-21,873,000","-1,377,000","-37,903,000","-2,464,000","-2,449,000"
				LongTermDebtIssuance,"280,552,000","55,625,000","22,865,000","81,939,000",,,"40,000,000","0",,
				LongTermDebtPayments,"-39,982,000","-26,617,000","-5,158,000","-4,616,000","-3,591,000","-21,873,000","-41,377,000","-37,903,000","-2,464,000","-2,449,000"
		NetCommonStockIssuance,,"-1,317,000",,,,,,,,
			CommonStockPayments,,"-1,317,000",,,,,,,,
		NetOtherFinancingCharges,"31,213,000","10,287,000","28,380,000","-822,000","-6,632,000","-5,944,000","306,116,000","121,064,000","-6,472,000","-6,421,000"
EndCashPosition,"177,623,000","177,623,000","244,582,000","262,761,000","295,233,000","235,305,000","298,735,000","9,166,000","9,971,000","10,152,000"
	ChangesInCash,"-57,682,000","-66,959,000","-18,179,000","-32,472,000","59,928,000","-63,430,000","289,569,000","-805,000","-181,000","32,000"
	BeginningCashPosition,"235,305,000","244,582,000","262,761,000","295,233,000","235,305,000","298,735,000","9,166,000","9,971,000","10,152,000","10,120,000"
CapitalExpenditure,"-195,807,000","-49,656,000","-42,954,000","-52,503,000","-50,694,000","-31,658,000","-8,572,000","-4,596,000","-4,068,000","-6,653,000"
IssuanceOfDebt,"280,552,000","55,625,000","22,865,000","81,939,000",,,"40,000,000","0",,
RepaymentOfDebt,"-39,982,000","-26,617,000","-5,158,000","-4,616,000","-3,591,000","-21,873,000","-41,377,000","-37,903,000","-2,464,000","-2,449,000"
RepurchaseOfCapitalStock,,"-1,317,000",,,,,,,,
FreeCashFlow,"-179,034,000","-43,145,000","-52,453,000","-46,884,000","-36,552,000","-29,334,000","-2,058,000","8,323,000","8,790,000","8,902,000"
