name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,01/31/2021
TotalAssets,"716,298,000","666,262,000","184,086,000","174,149,000","171,394,000"
	CurrentAssets,"598,765,000","608,185,000","130,599,000","128,236,000","133,958,000"
		CashCashEquivalentsAndShortTermInvestments,"530,096,000","514,093,000","76,882,000","78,730,000","86,513,000"
			CashAndCashEquivalents,"90,610,000","478,937,000","41,976,000","41,827,000","28,509,000"
			OtherShortTermInvestments,"439,486,000","35,156,000","34,906,000","36,903,000","58,004,000"
		Receivables,"42,663,000","64,504,000","36,026,000","35,123,000","34,771,000"
			AccountsReceivable,"42,663,000","64,504,000","36,026,000","35,123,000","34,771,000"
				GrossAccountsReceivable,"43,309,000","65,247,000","36,772,000","35,721,000","35,705,000"
				AllowanceForDoubtfulAccountsReceivable,"-646,000","-743,000","-746,000","-598,000","-934,000"
		PrepaidAssets,"18,370,000","24,900,000","11,018,000","14,346,000","9,434,000"
		RestrictedCash,,"0","0","37,000","472,000"
		OtherCurrentAssets,"7,636,000","4,688,000","6,673,000",,"2,768,000"
	TotalNonCurrentAssets,"117,533,000","58,077,000","53,487,000","45,913,000","37,436,000"
		NetPPE,"64,301,000","7,393,000","6,293,000","5,984,000","5,486,000"
			GrossPPE,"70,391,000","12,622,000","10,881,000","9,810,000","8,126,000"
				Properties,"0","0","0","0","0"
				MachineryFurnitureEquipment,"11,502,000","10,152,000","8,811,000","7,721,000","6,149,000"
				OtherProperties,"54,804,000","7,393,000","6,293,000",,
				Leases,"4,085,000","2,470,000","2,070,000","2,089,000","1,977,000"
			AccumulatedDepreciation,"-6,090,000","-5,229,000","-4,588,000","-3,826,000","-2,640,000"
		NonCurrentDeferredAssets,"44,488,000","41,689,000","35,176,000","31,665,000","27,433,000"
		OtherNonCurrentAssets,"8,744,000","8,995,000","12,018,000","8,264,000","4,517,000"
TotalLiabilitiesNetMinorityInterest,"228,754,000","161,444,000","298,929,000","290,079,000","277,668,000"
	CurrentLiabilities,"180,979,000","159,966,000","122,439,000","113,625,000","101,132,000"
		PayablesAndAccruedExpenses,"11,649,000","13,479,000","9,915,000","10,173,000","13,736,000"
			Payables,"2,680,000","2,083,000","1,203,000","1,812,000","439,000"
				AccountsPayable,"2,680,000","2,083,000","1,203,000","1,812,000","439,000"
			CurrentAccruedExpenses,"8,969,000","11,396,000","8,712,000","8,361,000","13,297,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"14,269,000","14,075,000","7,802,000","7,613,000","8,117,000"
		CurrentDebtAndCapitalLeaseObligation,"9,992,000",,,,
			CurrentCapitalLeaseObligation,"9,992,000",,,,
		CurrentDeferredLiabilities,"139,437,000","126,260,000","98,427,000","91,217,000","74,789,000"
			CurrentDeferredRevenue,"139,437,000","126,260,000","98,427,000","91,217,000","74,789,000"
		OtherCurrentLiabilities,"5,632,000","6,152,000","6,295,000","4,622,000","4,490,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"47,775,000","1,478,000","176,490,000","176,454,000","176,536,000"
		LongTermDebtAndCapitalLeaseObligation,"47,392,000",,,,
			LongTermCapitalLeaseObligation,"47,392,000",,,,
		NonCurrentDeferredLiabilities,,"0","57,000","82,000","80,000"
			NonCurrentDeferredTaxesLiabilities,,"0","57,000","82,000","80,000"
		PreferredSecuritiesOutsideStockEquity,,"0","174,229,000","174,229,000","174,229,000"
		OtherNonCurrentLiabilities,"383,000","1,478,000","2,204,000","2,143,000","2,227,000"
TotalEquityGrossMinorityInterest,"487,544,000","504,818,000","-114,843,000","-115,930,000","-106,274,000"
	StockholdersEquity,"484,673,000","501,583,000","-118,486,000","-117,459,000","-108,507,000"
		CapitalStock,"9,000","9,000","2,000","0","0"
			PreferredStock,,"0",,,
			CommonStock,"9,000","9,000","2,000","0","0"
		AdditionalPaidInCapital,"741,291,000","717,175,000","53,832,000","45,947,000","29,777,000"
		RetainedEarnings,"-254,230,000","-214,961,000","-172,026,000","-163,304,000","-138,242,000"
		GainsLossesNotAffectingRetainedEarnings,"-2,397,000","-640,000","-294,000","-102,000","-42,000"
	MinorityInterest,"2,871,000","3,235,000","3,643,000","1,529,000","2,233,000"
TotalCapitalization,"484,673,000","501,583,000","-118,486,000","-117,459,000","-108,507,000"
CommonStockEquity,"484,673,000","501,583,000","-118,486,000","-117,459,000","-108,507,000"
CapitalLeaseObligations,"57,384,000",,,,
NetTangibleAssets,"484,673,000","501,583,000","-118,486,000","-117,459,000","-108,507,000"
WorkingCapital,"417,786,000","448,219,000","8,160,000","14,611,000","32,826,000"
InvestedCapital,"484,673,000","501,583,000","-118,486,000","-117,459,000","-108,507,000"
TangibleBookValue,"484,673,000","501,583,000","-118,486,000","-117,459,000","-108,507,000"
TotalDebt,"57,384,000",,,,
ShareIssued,"93,806,750","92,968,030","90,255,816","90,255,816","90,255,816"
OrdinarySharesNumber,"93,806,750","92,968,030","90,255,816","90,255,816","90,255,816"
