name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017
TotalAssets,"2,852,000,000","3,091,300,000","3,339,100,000","3,328,100,000","3,307,300,000","2,387,200,000","2,862,300,000","2,742,300,000","2,717,300,000","2,699,200,000","2,486,600,000","2,364,900,000","2,128,600,000","1,694,100,000","1,623,100,000","1,602,400,000","1,438,700,000","1,019,900,000"
	CurrentAssets,"1,622,900,000","1,849,800,000","2,056,300,000","2,067,300,000","2,034,000,000","1,227,500,000","1,330,200,000","1,222,300,000","1,195,200,000","1,243,200,000","1,133,600,000","1,067,700,000","1,007,600,000","1,210,200,000","1,163,700,000","1,099,800,000","929,900,000","518,100,000"
		CashCashEquivalentsAndShortTermInvestments,"1,495,600,000","1,718,100,000","1,928,700,000","1,944,200,000","1,916,400,000","1,121,300,000","1,226,500,000","1,117,600,000","1,100,800,000","1,159,000,000","1,030,900,000","972,800,000","915,200,000","1,089,300,000","1,039,100,000","981,800,000","846,000,000","430,000,000"
			CashAndCashEquivalents,"445,500,000","533,000,000","688,900,000","885,300,000","845,500,000","314,900,000","452,700,000","334,100,000","486,400,000","551,300,000","443,200,000","343,600,000","359,200,000","519,300,000","536,200,000","504,100,000","665,300,000","430,000,000"
				CashFinancial,"85,800,000","142,700,000","85,800,000","70,500,000","65,000,000","67,200,000","71,600,000","88,500,000","112,100,000","105,000,000","102,000,000","110,200,000",,"103,000,000","96,300,000","110,800,000","71,200,000","62,900,000"
				CashEquivalents,"359,700,000","390,300,000","603,100,000","814,800,000","780,500,000","247,700,000","381,100,000","245,600,000","374,300,000","446,300,000","341,200,000","233,400,000",,"416,300,000","439,900,000","393,300,000","594,100,000","367,100,000"
			OtherShortTermInvestments,"1,050,100,000","1,185,100,000","1,239,800,000","1,058,900,000","1,070,900,000","806,400,000","773,800,000","783,500,000","614,400,000","607,700,000","587,700,000","629,200,000","556,000,000","570,000,000","502,900,000","477,700,000","180,700,000",
		Receivables,"44,600,000","49,600,000","40,900,000","52,200,000","50,500,000","43,400,000","49,600,000","45,600,000","36,900,000","36,700,000","38,400,000","37,600,000","34,100,000","28,600,000","28,600,000","31,200,000","26,200,000","29,300,000"
			AccountsReceivable,"44,600,000","49,600,000","40,900,000","52,200,000","50,500,000","43,400,000","49,600,000","45,600,000","36,900,000","36,700,000","38,400,000","37,600,000","34,100,000","28,600,000","28,600,000","31,200,000","26,200,000","28,700,000"
				GrossAccountsReceivable,,"50,600,000",,,,"43,900,000",,,,"37,200,000",,,,"29,800,000",,,,"29,700,000"
