name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992
TotalRevenue,"644,833,000","170,380,000","169,763,000","156,498,000","148,192,000","147,160,000","154,674,000","147,198,000","159,110,000","143,629,000","146,624,000","150,480,000","150,764,000","142,718,000","144,290,000","143,815,000","140,366,000","138,624,000","133,551,000","110,181,000","109,306,000","110,593,000","107,227,000","107,468,000","102,994,000","99,842,000","106,564,000","104,193,000","102,472,000","103,131,000","93,949,000","92,150,000","89,751,000","87,948,000","87,821,000","88,037,000","86,797,000","55,140,000","61,465,000","56,354,000","71,529,000","76,637,000","65,472,000","65,154,000","52,917,000","45,030,000","54,704,000","52,148,000","53,969,000","56,747,000","38,326,000","36,308,000","35,531,000","34,877,000","36,726,000","37,164,000","39,579,000","40,484,000","36,761,000","36,491,000","32,436,000","30,880,000","31,074,000","30,513,000","30,569,000","30,279,000","30,402,000","29,847,000","28,474,000","26,975,000","26,436,000","22,992,000","22,847,000","21,986,000","21,709,000","21,521,000","21,849,000","21,572,000","22,445,000","21,727,000","20,544,000","19,623,000","20,708,000","19,129,000","18,225,000","17,594,000","18,181,000","17,871,000","17,356,000","16,447,000","12,000,000","17,100,000","15,800,000","14,600,000","14,400,000","13,800,000","13,200,000","12,500,000","20,500,000","9,700,000","10,100,000","7,800,000","7,100,000","6,700,000","6,300,000","5,700,000","5,500,000","5,400,000","5,100,000","4,700,000","4,500,000","4,000,000","3,400,000","2,700,000","2,100,000","2,400,000","1,600,000","1,800,000","1,400,000","1,300,000","1,200,000","1,100,000"
	OperatingRevenue,"644,833,000","170,380,000","169,763,000","156,498,000","148,192,000","147,160,000","154,674,000","147,198,000","159,110,000","143,629,000","146,624,000","150,480,000","150,764,000","142,718,000","144,290,000","143,815,000","140,366,000","138,624,000","133,551,000","110,181,000","109,306,000","110,593,000","107,227,000","107,468,000","102,994,000","99,842,000","106,564,000","104,193,000","102,472,000","103,131,000","93,949,000","92,150,000","89,751,000","87,948,000","87,821,000","88,037,000","86,797,000","55,140,000","61,465,000","56,354,000","71,529,000","76,637,000","65,472,000","65,154,000","52,917,000","45,030,000","54,704,000","52,148,000","53,969,000","56,747,000","38,326,000","36,308,000","35,531,000","34,877,000","36,726,000","37,164,000","39,579,000","40,484,000","36,761,000","36,491,000","32,436,000","30,880,000","31,074,000","30,513,000","30,569,000","30,279,000","30,402,000","29,847,000","28,474,000","26,975,000","26,436,000","22,992,000","22,847,000","21,986,000","21,709,000","21,521,000","21,849,000","21,572,000","22,445,000","21,727,000","20,544,000","19,623,000","20,708,000","19,129,000","18,225,000","17,594,000","18,181,000","17,871,000","17,356,000","16,447,000","12,000,000","17,100,000","15,800,000","14,600,000","14,400,000","13,800,000","13,200,000","12,500,000","20,500,000","9,700,000","10,100,000","7,800,000","7,100,000","6,700,000","6,300,000","5,700,000","5,500,000","5,400,000","5,100,000","4,700,000","4,500,000","4,000,000","3,400,000","2,700,000","2,100,000","2,400,000","1,600,000","1,800,000","1,400,000","1,300,000","1,200,000","1,100,000"
PretaxIncome,"265,235,000","73,127,000","56,041,000","66,491,000","69,576,000","64,401,000","75,074,000","54,683,000","44,777,000","17,858,000","58,032,000","63,105,000","63,818,000","56,656,000","55,482,000","57,821,000","51,748,000","46,785,000","40,851,000","59,107,000","38,252,000","39,773,000","43,035,000","39,608,000","36,650,000","30,488,000","37,338,000","37,295,000","31,799,000","35,188,000","28,087,000","31,188,000","29,870,000","28,640,000","27,884,000","20,010,000","22,005,000","17,111,000","18,804,000","16,535,000","16,266,000","12,100,000","20,418,000","26,116,000","11,302,000","8,106,000","10,326,000","9,175,000","5,724,000","7,850,000","479,000","-3,338,000","-10,783,000","696,000","590,000","-15,244,000","862,000","14,854,000","9,618,000","12,835,000","11,841,000","9,840,000","11,564,000","11,765,000","9,183,000","11,724,000","12,116,000","10,809,000","9,590,000","8,808,000","9,269,000","7,592,000","7,668,000","7,337,000","7,778,000","6,980,000","6,805,000","6,278,000","6,410,000","5,219,000","4,412,000","-1,135,000","4,805,000","5,168,000","4,167,000","4,762,000","-260,000","5,666,000","5,172,000","4,724,000","5,500,000","5,000,000","4,100,000","3,200,000","3,800,000","4,000,000","3,800,000","3,700,000","5,200,000","2,800,000","2,600,000","1,500,000",,,,,,,,,,,,,,,,"300,000",,,,
TaxProvision,"56,746,000","15,605,000","13,130,000","13,474,000","14,537,000","12,548,000","16,774,000","9,949,000","8,195,000","3,230,000","11,903,000","12,378,000","12,094,000","10,785,000","10,734,000","11,406,000","9,999,000","6,815,000","25,123,000","18,338,000","11,120,000","10,574,000","12,317,000","12,124,000","11,245,000","9,229,000","10,598,000","11,515,000","9,853,000","10,827,000","9,167,000","9,605,000","8,643,000","8,796,000","7,911,000","6,734,000","7,414,000","4,935,000","5,342,000","4,655,000","4,367,000","3,198,000","5,664,000","7,244,000","2,670,000","2,327,000","-2,282,000","3,971,000","668,000","-66,000","-1,073,000","-1,836,000","-5,253,000","-816,000","-1,224,000","-6,485,000","-1,074,000","3,877,000","2,320,000","3,579,000","3,297,000","2,557,000","3,223,000","3,430,000","1,944,000","3,536,000","3,533,000","2,857,000","2,792,000","2,510,000","2,804,000","2,109,000","2,254,000","2,186,000","2,347,000","2,085,000","2,040,000","1,847,000","1,938,000","1,532,000","1,258,000","-707,000","1,636,000","1,696,000","1,424,000","1,633,000","-124,000","1,947,000","1,781,000","1,628,000","1,800,000","1,700,000","1,400,000","1,100,000","1,200,000","1,400,000","1,300,000","1,300,000","700,000","900,000","800,000","400,000",,,,,,,,,,,,,,,,"100,000",,,,
NetIncomeCommonStockholders,"208,159,000","57,522,000","42,898,000","52,926,000","54,969,000","51,698,000","58,075,000","44,570,000","36,443,000","14,379,000","45,803,000","50,369,000","51,346,000","45,871,000","46,161,000","45,911,000","41,749,000","39,533,000","15,553,000","40,211,000","26,770,000","28,799,000","29,162,000","27,484,000","25,017,000","20,973,000","26,389,000","25,439,000","21,659,000","24,093,000","18,702,000","21,325,000","20,980,000","19,635,000","19,768,000","13,140,000","14,438,000","12,053,000","13,798,000","11,767,000","11,899,000","8,902,000","14,754,000","18,872,000","8,632,000","5,779,000","12,608,000","2,474,000","3,946,000","6,809,000","447,000","-2,605,000","-6,634,000","419,000","1,344,000","-8,759,000","1,936,000","10,977,000","7,298,000","9,256,000","8,544,000","7,283,000","8,341,000","8,335,000","7,239,000","8,188,000","8,583,000","7,952,000","6,798,000","6,298,000","6,465,000","5,483,000","5,414,000","5,151,000","5,431,000","4,895,000","4,765,000","4,431,000","4,472,000","3,687,000","3,154,000","-428,000","3,169,000","3,472,000","2,743,000","3,129,000","-136,000","3,719,000","3,391,000","3,096,000","3,700,000","3,300,000","2,700,000","2,100,000","2,600,000","2,600,000","2,500,000","2,400,000","4,500,000","1,900,000","1,800,000","1,100,000","1,300,000","500,000","1,000,000","800,000","1,000,000","800,000","600,000","400,000","400,000","-100,000","-400,000","-800,000","-1,400,000","-1,800,000","200,000","400,000","200,000","300,000","300,000","300,000"
	NetIncome,"208,489,000","57,522,000","42,911,000","53,017,000","55,039,000","51,853,000","58,300,000","44,734,000","36,582,000","14,628,000","46,129,000","50,727,000","51,724,000","45,871,000","44,748,000","46,415,000","41,749,000","39,970,000","15,728,000","40,769,000","27,132,000","29,199,000","30,718,000","27,484,000","25,405,000","21,259,000","26,740,000","25,780,000","21,946,000","24,361,000","18,920,000","21,583,000","21,227,000","19,844,000","19,973,000","13,276,000","14,591,000","12,176,000","13,462,000","11,880,000","11,899,000","8,902,000","14,754,000","18,872,000","8,632,000","5,779,000","12,608,000","5,204,000","5,056,000","7,916,000","4,850,000","-2,605,000","-5,530,000","1,512,000","1,814,000","-8,759,000","1,936,000","10,977,000","7,298,000","9,256,000","8,544,000","7,283,000","8,341,000","8,335,000","7,239,000","8,188,000","8,583,000","7,952,000","6,798,000","6,298,000","6,465,000","5,483,000","5,414,000","5,151,000","5,431,000","4,895,000","4,765,000","4,431,000","4,472,000","3,687,000","3,154,000","-428,000","3,169,000","3,472,000","2,743,000","3,129,000","-136,000","3,719,000","3,391,000","3,096,000","3,700,000","3,300,000","2,700,000","2,100,000","2,600,000","2,600,000","2,500,000","2,400,000","4,500,000","1,900,000","1,800,000","1,100,000","1,300,000","500,000","1,000,000","800,000","1,000,000","800,000","600,000","400,000","400,000","-100,000","-400,000","-800,000","-1,400,000","-1,800,000","200,000","400,000","200,000","300,000","300,000","300,000"
		NetIncomeIncludingNoncontrollingInterests,"208,489,000","57,522,000","42,911,000","53,017,000","55,039,000","51,853,000","58,300,000","44,734,000","36,582,000","14,628,000","46,129,000","50,727,000","51,724,000","45,871,000","44,748,000","46,415,000","41,749,000","39,970,000","15,728,000","40,769,000","27,132,000","29,199,000","30,718,000","27,484,000","25,405,000","21,259,000","26,740,000","25,780,000","21,946,000","24,361,000","18,920,000","21,583,000","21,227,000","19,844,000","19,973,000","13,276,000","14,591,000","12,176,000","13,462,000","11,880,000","11,899,000","8,902,000","14,754,000","18,872,000","8,632,000","5,779,000","12,608,000","5,204,000","5,056,000","7,916,000","4,850,000","-2,605,000","-5,530,000","1,512,000","1,814,000","-8,759,000","1,936,000","10,977,000","7,298,000","9,256,000","8,544,000","7,283,000","8,341,000","8,335,000","7,239,000","8,188,000","8,583,000","7,952,000","6,798,000","6,298,000","6,465,000","5,483,000","5,414,000","5,151,000","5,431,000","4,895,000","4,765,000","4,431,000","4,472,000","3,687,000","3,154,000","-428,000","3,169,000","3,472,000","2,743,000","3,129,000","-136,000","3,719,000","3,391,000","3,096,000","3,700,000","3,300,000","2,700,000","2,100,000","2,600,000","2,600,000","2,500,000","2,400,000","4,500,000","1,900,000","1,800,000","1,100,000","1,300,000","500,000","1,000,000","800,000","1,000,000","800,000","600,000","400,000","400,000","-100,000","-400,000","-800,000","-1,400,000","-1,800,000","200,000","400,000","200,000","300,000","300,000","300,000"
			NetIncomeContinuousOperations,"208,489,000","57,522,000","42,911,000","53,017,000","55,039,000","51,853,000","58,300,000","44,734,000","36,582,000","14,628,000","46,129,000","50,727,000","51,724,000","45,871,000","44,748,000","46,415,000","41,749,000","39,970,000","15,728,000","40,769,000","27,132,000","29,199,000","30,718,000","27,484,000","25,405,000","21,259,000","26,740,000","25,780,000","21,946,000","24,361,000","18,920,000","21,583,000","21,227,000","19,844,000","19,973,000","13,276,000","14,591,000","12,176,000","13,462,000","11,880,000","11,899,000","8,902,000","14,754,000","18,872,000","8,632,000","5,779,000","12,608,000","5,204,000","5,056,000","7,916,000","4,850,000","-2,605,000","-5,530,000","1,512,000","1,814,000","-8,759,000","1,936,000","10,977,000","7,298,000","9,256,000","8,544,000","7,283,000","8,341,000","8,335,000","7,239,000","8,188,000","8,583,000","7,952,000","6,798,000","6,298,000","6,465,000","5,483,000","5,414,000","5,151,000","5,431,000","4,895,000","4,765,000","4,431,000","4,472,000","3,687,000","3,154,000","-428,000","3,169,000","3,472,000","2,743,000","3,129,000","-136,000","3,719,000","3,391,000","3,096,000","3,700,000","3,300,000","2,700,000","2,100,000","2,600,000","2,600,000","2,500,000","2,400,000","4,500,000","1,900,000","1,800,000","1,100,000","1,300,000","500,000","1,000,000","800,000","1,000,000","800,000","600,000","400,000","400,000","100,000","-400,000","-800,000","-1,400,000","-1,800,000","200,000","200,000","200,000","300,000","300,000","300,000"
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"200,000",,,,
			NetIncomeFromTaxLossCarryforward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","-200,000",,,,,,,,,,
