name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
OperatingCashFlow,"-182,675,000","-43,572,000","-35,314,000","-3,496,000","-100,293,000","-22,548,000","1,095,000","-23,900,000","-22,899,000","-23,773,000","-22,740,000","1,646,000","-3,080,000","-17,146,000","511,000","-59,844,000","-18,227,000","-12,390,000","-42,118,000","-6,519,000","-2,836,000","-17,239,000","-38,975,000","-36,303,000","2,958,000","-103,995,000","20,020,000","-15,512,000","-12,019,000","-24,279,000","127,965,000","34,699,000","1,528,000","18,953,000","-1,808,000","-1,981,000","-10,539,000","25,006,000","9,230,000","-6,048,000","66,154,000","2,927,000","11,395,000","18,550,000","-9,322,000","-3,471,536","-2,706,902","-989,326","75,398,764","202,182","-541,845","-3,775,366","-2,705,380","-1,629,702","22,874,829","-4,452,029","983,929","-621,410","1,633,347","607,482","-7,033,963","-9,686,133","33,114,591","11,337,027","1,103,152","-2,222,775","7,582,384","3,800,308","4,345,245","2,865,522","1,263,246","141,621","497,981","10,572,816","440,339","-2,222,714","521,098","225,152","920,373","-47,963,239","1,838,417","-40,732","75,155","-322,753","277,947","197,908","393,871","751,299","-178,293","247,621"
	CashFlowFromContinuingOperatingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66,154,000","2,927,000",,"18,550,000","-9,322,000","-3,471,536","-2,706,902","-989,326","75,398,764","202,182","-541,845","-3,775,366","-2,705,380","-1,629,702","22,874,829","-4,452,029","983,929","-621,410","1,633,347","607,482","-7,033,963","-9,686,133","33,114,591","11,337,027","1,103,152","-2,222,775","7,582,384","3,800,308","4,345,245","2,865,522","1,263,246","141,621","497,981","10,572,816","440,339","-2,222,714","521,098",,,"-47,963,239","1,838,417","-40,732",,"-322,753","277,947","197,908","393,871","751,299","-178,293","247,621"
		NetIncomeFromContinuingOperations,"42,815,000","19,669,000","12,560,000","-4,556,000","15,142,000","10,217,000","15,399,000","16,390,000","8,877,000","-24,960,000","-6,833,000","2,729,000","6,713,000","10,498,000","4,319,000","6,588,000","11,653,000","14,977,000","10,244,000","8,642,000","5,444,000","5,974,000","7,884,000","6,919,000","2,697,000","4,663,000","-1,129,000","-11,098,000","2,164,000","33,617,000","30,694,000","-30,590,000","19,721,000","-1,227,000","59,568,000","44,424,000","9,245,000","41,050,000","27,078,000","50,193,000","-11,615,000","77,092,000","50,823,000","-25,703,000","-10,455,000","25,214,465","-5,732,503","23,970,941","10,235,097","29,574,548","4,051,032","29,221,375","10,693,548","-61,143,527","-46,902,883","-30,589,121","328,085","42,866,972","-63,481,009","-130,398,327","11,997,890","13,538,908","100,609,088","5,035,817","-2,272,864","52,860,647","14,780,057","21,874,480","6,675,249","9,288,410","12,969,311","-4,574,204","-3,458,729","46,414,629","14,331,168","15,531,329","9,190,380","-77,347","4,475,533","15,330,379","-14,371,352","1,844,153","9,300,983","-1,206,251","15,739,425","-9,424,058","3,132,882","-1,691,632","4,486","-3,266,397"
		OperatingGainsLosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-5,709,000","-376,000",,"395,000","-3,834,000","3,247,652","1,368,645","-1,558,076","-1,680,221","-326,860","-688,349","-6,196,305","-3,026,894","3,879,658","-3,039,253","-3,991,018","-191,378","-748,093","-468,708","-412,229","-8,083,484","3,535,221","11,933,470","967,765","373,258","23,258,298","-34,701,741","3,260,816","4,015,322","5,192,166","-2,685,780","-274,993","137,966","4,913,846","4,105,075","6,243,807","-8,753,568",,,"-15,128,084","14,846,691","-1,534,957",,"1,589,583","-15,310,060",,,"2,678,223","20,890",
			GainLossOnInvestmentSecurities,"-248,231,000","-60,361,000","-60,482,000","-19,504,000","-107,884,000","-36,587,000","-15,397,000","-41,675,000","-32,702,000","6,301,000","-19,691,000","-4,635,000","-8,780,000","-26,809,000","-5,491,000","-79,932,000","-17,939,000","-25,750,000","-45,505,000","-15,219,000","-20,055,000","-20,399,000","-29,594,000","-62,525,000","3,091,000","-106,014,000","18,851,000","-9,103,000","-11,869,000","-9,571,000","90,403,000","79,629,000","-18,077,000","16,083,000","-53,987,000","-46,595,000","-19,234,000","-22,910,000","-15,009,000","-50,609,000","-6,251,000","-300,000","-35,847,000","-1,678,000","-9,822,000","-3,654,617","-2,831,624","72,376,329","-76,410,088","-1,049,086","1,043,922","-6,075,057","-5,963,588","-11,993,680","13,008,738","-3,994,279","-109,541","-666,256","-386,871","-284,795","-8,047,247","29,618,453","12,042,178","938,578","402,445","2,369,972","6,581,898","3,197,099","4,079,039","2,617,781","16,039","-215,781","206,192","4,982,072","4,173,301",,,,"-3,491,632",,,,"-8,380,980","1,589,583","-15,310,060",,,"2,678,223","20,890",
			EarningsLossesFromEquityInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-66,888,000","-499,000",,,"5,911,000","-64,269,781",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PensionAndEmployeeBenefitExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-75,000","-75,000",,"-77,000","-73,000","-72,516","-72,828","-53,379","-92,277","-92,277","-92,277","-121,248","-63,306","-63,306","-63,306","-44,780","-81,837","-81,837","-81,837","-127,434","-36,237","-36,237",,,"-29,187","-29,187",,,"-63,717","-63,717","-63,717","-59,212","-68,226","-68,226","-68,226",,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,000","9,000",,"5,000","5,000","7,432","6,734","6,506","6,328","11,716","6,516","7,245","7,653","10,024","10,547","10,638","9,269","13,986","8,089","6,272","4,409","4,495","4,426","4,022","3,865","4,319","3,968","3,924","3,925","5,523","4,183","4,262","3,629","4,776","4,776","4,772","4,765",,,,"5,399","7,597",,"5,999","5,821","8,130","7,298","7,242","7,221","10,324"
			DepreciationAndAmortization,"2,230,000","602,000","541,000","585,000","502,000","489,000","526,000","499,000","453,000","795,000","361,000","749,000","500,000","341,000","344,000","364,000","344,000","323,000","236,000","187,000","181,000","181,000","180,000","75,000","23,000","23,000","27,000","20,000","16,000","26,000","21,000","7,000","2,000","7,000","5,000","5,000","6,000","5,000","7,000","8,000","11,000","9,000","6,000","5,000","5,000","7,432","6,734","6,506","6,328","11,716","6,516","7,245","7,653","10,024","10,547","10,638","9,269","13,986","8,089","6,272","4,409","4,495","4,426","4,022","3,865","4,319","3,968","3,924","3,925","5,523","4,183","4,262","3,629","4,776","4,776","4,772","4,765","7,033","5,358",,"5,399","7,597","6,841","5,999","5,821","8,130","7,298","7,242","7,221","10,324"
				Depreciation,"2,230,000","602,000","541,000","585,000","502,000","489,000","526,000","499,000","453,000","795,000","361,000","749,000","500,000","341,000","344,000","364,000","344,000","323,000","236,000","187,000","181,000","181,000","180,000","75,000","23,000","23,000","27,000","20,000","16,000","26,000","21,000","7,000","2,000","7,000","5,000","5,000","6,000","5,000","7,000","8,000",,,"6,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,358",,,,"6,841",,,,,,,
