name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001
				AmortizationOfIntangiblesIncomeStatement,"38,200,000","12,000,000","9,200,000","8,400,000","8,600,000","8,700,000","8,700,000","6,700,000","2,900,000","2,900,000","3,000,000","2,900,000","2,900,000","3,000,000","2,900,000","2,900,000","4,300,000","1,400,000","3,000,000","4,100,000","2,400,000","2,400,000","2,400,000","4,500,000","4,600,000","4,700,000","4,600,000","4,700,000","4,623,000","4,658,000","6,203,000","262,000","262,000","262,000","261,000","262,000","262,000","262,000","261,000","240,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70,000","71,000","85,000","102,000","120,000","128,000","132,000","137,000","136,000","137,000","126,000","140,000","120,000","150,000","183,000"
	OtherOperatingExpenses,,,,,,,,,,,,,"2,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"295,300,000","99,400,000","82,700,000","62,000,000","51,200,000","32,500,000","24,900,000","11,600,000","19,000,000","25,300,000","47,800,000","9,800,000","-26,000,000","-3,800,000","27,100,000","14,100,000","-5,300,000","-10,100,000","-17,400,000","-17,100,000","18,000,000","22,600,000","30,500,000","10,900,000","-11,600,000","22,200,000","41,000,000","38,400,000","43,611,000","45,165,000","21,349,000","31,729,000","52,488,000","16,900,000","25,508,000","47,451,000","52,438,000","23,898,000","15,504,000","8,620,000","15,344,000","14,734,000","21,165,000","16,325,000","16,302,000","14,416,000","19,440,000","22,360,000","21,271,000","11,455,000","14,814,000","14,583,000","14,464,000","10,635,000","28,152,000","16,218,000","10,551,000","6,432,000","17,937,000","14,312,000","7,006,000","6,323,000","11,506,000","5,406,000","1,860,000","2,050,000","6,913,000","8,655,000","18,137,000","15,022,000","15,667,000","7,281,000","5,737,000","5,365,000","5,585,000","3,838,000","3,861,000","2,924,000","2,706,000","1,667,000","3,717,000","3,651,000","4,300,000"
NetNonOperatingInterestIncomeExpense,"-27,200,000","-6,700,000","-5,700,000","-5,900,000","-8,900,000","-7,000,000","-6,000,000","-4,700,000","-5,500,000","-3,200,000","-2,300,000","-3,600,000","-6,800,000","-4,300,000","-4,300,000","-1,900,000","-4,500,000","-4,700,000","-4,700,000","-6,000,000","-3,500,000","-1,500,000","600,000","-900,000","-900,000","800,000","-800,000","-800,000","-1,141,000","-968,000","-715,000","624,000","560,000","516,000","471,000","426,000","415,000","193,000","220,000","214,000","236,000","227,000","246,000","196,000","228,000","238,000","221,000","207,000","200,000","196,000","-727,000","-1,092,000","218,000","304,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"4,200,000",,,,,,,,"-5,500,000",,"-2,300,000","-3,600,000","14,400,000","-4,300,000","-4,300,000","-1,900,000","17,700,000","-4,700,000","-4,700,000","-6,000,000","2,500,000","-1,500,000","600,000","-900,000","3,900,000","800,000","-800,000","-800,000","130,000","349,000","497,000","624,000","560,000","516,000","476,000","430,000","419,000","197,000","225,000","218,000","240,000","231,000","251,000","200,000","232,000","242,000","226,000","211,000","205,000","200,000","241,000","331,000","452,000","538,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"30,100,000","6,700,000","5,700,000","5,900,000","11,800,000","7,000,000","6,000,000","4,700,000","13,400,000","3,200,000","2,300,000","3,600,000","10,700,000","4,300,000","4,300,000","1,900,000","6,800,000","4,700,000","4,700,000","6,000,000","4,200,000","1,500,000",,"900,000","4,000,000",,"800,000","800,000","1,271,000","1,317,000","1,212,000","0","0","0","5,000","4,000","4,000","4,000","5,000","4,000","4,000","4,000","5,000","4,000","4,000","4,000","5,000","4,000","5,000","4,000","968,000","1,423,000","234,000","234,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,,"5,700,000",,"9,200,000",,,,,,,,,,,,"4,500,000",,"4,700,000","6,000,000","1,600,000","1,500,000","-600,000",,"-1,200,000","-800,000",,"800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-21,100,000","-5,900,000","-5,100,000","-9,500,000","-600,000","-900,000","33,600,000","-5,600,000","98,300,000","-6,300,000","-13,300,000","-6,600,000","-4,500,000",,"-2,100,000","-8,300,000","-3,400,000","-2,200,000","-6,600,000","200,000","1,900,000","-10,300,000","-1,700,000","-5,300,000","-11,300,000","-1,100,000","4,300,000","-4,600,000","689,000","6,688,000","7,121,000","4,502,000","-13,130,000","-53,043,000","-3,430,000","-258,000","1,331,000","-237,000","-576,000","-287,000","18,000","46,000","-7,000","20,000","39,000","10,000",,"10,000","0",,,"-443,000","160,000","-2,894,000","-2,909,000",,"-4,726,000","-2,237,000",,"-1,311,000","0",,"-915,000",,,,,,,,,,"0",,,"-432,000",,,,,,,
	GainOnSaleOfSecurity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,395,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-21,100,000","-5,900,000","-5,100,000","-9,500,000","-600,000","-900,000","33,600,000","-5,600,000","98,300,000","-6,300,000","-13,300,000","-6,600,000","-4,500,000","0","-2,100,000","-8,300,000","-3,400,000","-2,200,000","-6,600,000","200,000","1,900,000","-10,300,000","-1,700,000","-5,300,000","-11,300,000","-1,100,000","4,300,000","-4,600,000","689,000","6,688,000","7,121,000","4,502,000","-13,130,000","-53,043,000","-3,430,000","-258,000","1,331,000","-237,000","-576,000","-287,000","18,000","46,000","-7,000","20,000","39,000","10,000","0","10,000","0","0","0","-443,000","160,000","-2,894,000","-2,909,000",,"-4,726,000","-2,237,000",,"-1,311,000","0",,"-915,000",,,,,,,,,,"0",,,"-432,000",,,,,,,
		RestructuringAndMergernAcquisition,"18,100,000","11,300,000","5,100,000","1,400,000","300,000","900,000","600,000","5,600,000","6,800,000","6,300,000","13,300,000","6,600,000","7,300,000","0","2,100,000","8,300,000","3,400,000","2,200,000","6,600,000","-200,000","0","300,000","1,700,000","5,300,000","6,700,000","1,100,000","-4,300,000","4,600,000","-489,000","-6,688,000","-7,121,000","-4,502,000","13,130,000","53,043,000","3,430,000","258,000","247,000","237,000","576,000","287,000",,,,,,,,,,,,,,,,,,,,,"0",,"915,000",,,,,,,,,,"0",,,"432,000",,,,,,,
		ImpairmentOfCapitalAssets,,,,,,,,,,,,,,,,,,,,,"0",,,,"6,700,000",,,,,,,,,,,,,,,,,,,,,"-10,000",,,"0","0","0",,"-160,000","2,894,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-18,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,"8,100,000","34,500,000",,"-34,200,000",,"-1,300,000",,,,,,,,,,,,"0","10,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,"5,400,000","5,400,000","0",,"0",,,,"105,100,000",,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"1,578,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"247,000,000","86,800,000","71,900,000","46,600,000","41,700,000","24,600,000","52,500,000","1,300,000","111,800,000","15,800,000","32,200,000","-400,000","-37,300,000","-8,100,000","20,700,000","3,900,000","-13,200,000","-17,000,000","-28,700,000","-22,900,000","16,400,000","10,800,000","29,400,000","4,700,000","-23,800,000","21,900,000","44,500,000","33,000,000","43,159,000","50,885,000","27,755,000","36,855,000","39,918,000","-35,627,000","22,549,000","47,619,000","54,184,000","23,854,000","15,148,000","8,547,000","15,598,000","15,007,000","21,404,000","16,541,000","16,569,000","14,664,000","19,661,000","22,577,000","21,471,000","11,651,000","14,087,000","13,048,000","14,842,000","8,045,000","25,896,000","17,027,000","6,727,000","6,039,000","20,501,000","15,521,000","9,344,000","8,548,000","13,081,000","7,458,000","3,728,000","3,744,000","8,329,000","9,722,000","19,239,000","15,657,000","15,913,000","7,523,000","5,970,000","5,578,000","5,780,000","3,598,000","4,071,000","3,148,000","2,938,000","1,905,000","3,966,000","3,759,000","4,299,000"
TaxProvision,"47,300,000","24,400,000","2,000,000","5,900,000","15,000,000","10,400,000","2,400,000","3,600,000","21,300,000","10,200,000","12,000,000","-4,900,000","8,400,000","-15,300,000","7,500,000","-300,000","-12,100,000","-3,900,000","53,300,000","3,200,000","-1,700,000","6,300,000","6,600,000","1,000,000","-16,700,000","1,400,000","9,500,000","9,200,000","11,800,000","19,407,000","7,783,000","10,269,000","5,446,000","4,429,000","5,215,000","12,680,000","8,864,000","-12,592,000","4,034,000","2,494,000","3,298,000","3,561,000","4,021,000","3,526,000","2,646,000","1,168,000","1,983,000","3,878,000","2,143,000","45,000","1,860,000","3,244,000","1,760,000","1,959,000","4,699,000","3,068,000","4,093,000","3,031,000","6,305,000","4,259,000","1,913,000","2,913,000","3,740,000","3,331,000","1,965,000","2,121,000","3,526,000","4,210,000","7,083,000","3,983,000","6,189,000","3,092,000","2,251,000","2,073,000","2,279,000","1,331,000","1,467,000","1,079,000","1,093,000","705,000","1,393,000","1,321,000","1,497,000"
EarningsFromEquityInterestNetOfTax,"-6,100,000","2,500,000","-400,000","-500,000","-7,700,000","-400,000","-500,000","-500,000","-500,000","-600,000","-400,000","-500,000","-500,000","-500,000","-400,000","-400,000","-400,000","-600,000","-400,000","-400,000","-300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"193,600,000","64,900,000","69,500,000","40,200,000","19,000,000","13,800,000","49,600,000","-2,800,000","90,000,000","5,000,000","19,800,000","4,000,000","-46,200,000","6,700,000","12,800,000","3,800,000","-1,500,000","-13,700,000","-82,400,000","-26,500,000","17,800,000","4,500,000","22,800,000","3,700,000","-7,100,000","20,500,000","35,000,000","23,800,000","31,359,000","31,478,000","19,972,000","26,586,000","34,472,000","-40,056,000","17,334,000","34,939,000","45,320,000","36,446,000","11,114,000","6,053,000","12,300,000","11,446,000","17,383,000","13,015,000","13,923,000","13,496,000","17,678,000","18,699,000","19,328,000","11,606,000","12,227,000","9,804,000","13,082,000","6,086,000","21,197,000","13,959,000","2,634,000","3,008,000","14,196,000","11,262,000","7,431,000","5,635,000","9,341,000","4,127,000","1,763,000","1,623,000","4,803,000","5,512,000","12,156,000","11,674,000","9,724,000","4,431,000","3,719,000","3,505,000","3,501,000","2,267,000","2,604,000","2,069,000","1,845,000","1,200,000","2,573,000","2,438,000","2,802,000"
	NetIncome,"193,600,000","64,900,000","69,500,000","40,200,000","19,000,000","13,800,000","49,600,000","-2,800,000","90,000,000","5,000,000","19,800,000","4,000,000","-46,200,000","6,700,000","12,800,000","3,800,000","-1,500,000","-13,700,000","-82,400,000","-26,500,000","17,800,000","4,500,000","22,800,000","3,700,000","-7,100,000","20,500,000","35,000,000","23,800,000","31,359,000","31,478,000","19,972,000","26,586,000","34,472,000","-40,056,000","17,334,000","34,939,000","45,320,000","36,446,000","11,114,000","6,053,000","12,300,000","11,446,000","17,383,000","13,015,000","13,923,000","13,496,000","17,678,000","18,699,000","19,328,000","11,606,000","12,227,000","9,804,000","13,082,000","6,086,000","21,197,000","13,959,000","2,634,000","3,008,000","14,196,000","11,262,000","7,431,000","5,635,000","9,341,000","4,127,000","1,763,000","1,623,000","4,803,000","5,512,000","12,156,000","11,674,000","9,724,000","4,431,000","3,719,000","3,505,000","3,501,000","2,267,000","2,604,000","2,069,000","1,845,000","1,200,000","2,573,000","2,438,000","2,802,000"
		NetIncomeIncludingNoncontrollingInterests,"193,600,000","64,900,000","69,500,000","40,200,000","19,000,000","13,800,000","49,600,000","-2,800,000","90,000,000","5,000,000","19,800,000","4,000,000","-46,200,000","6,700,000","12,800,000","3,800,000","-1,500,000","-13,700,000","-82,400,000","-26,500,000","17,800,000","4,500,000","22,800,000","3,700,000","-7,100,000","20,500,000","35,000,000","23,800,000","31,359,000","31,478,000","19,972,000","26,586,000","34,472,000","-40,056,000","17,334,000","34,939,000","45,320,000","36,446,000","11,114,000","6,053,000","12,300,000","11,446,000","17,383,000","13,015,000","13,923,000","13,496,000","17,678,000","18,699,000","19,328,000","11,606,000","12,227,000","9,804,000","13,082,000","6,086,000","21,197,000","13,959,000","2,634,000","3,008,000","14,196,000","11,262,000","7,431,000","5,635,000","9,341,000","4,127,000","1,763,000","1,623,000","4,803,000","5,512,000","12,156,000","11,674,000","9,724,000","4,431,000","3,719,000","3,505,000","3,501,000","2,267,000","2,604,000","2,069,000","1,845,000","1,200,000","2,573,000","2,438,000","2,802,000"
			NetIncomeContinuousOperations,"193,600,000","64,900,000","69,500,000","40,200,000","19,000,000","13,800,000","49,600,000","-2,800,000","90,000,000","5,000,000","19,800,000","4,000,000","-46,200,000","6,700,000","12,800,000","3,800,000","-1,500,000","-13,700,000","-82,400,000","-26,500,000","17,800,000","4,500,000","22,800,000","3,700,000","-7,100,000","20,500,000","35,000,000","23,800,000","31,359,000","31,478,000","19,972,000","26,586,000","34,472,000","-40,056,000","17,334,000","34,939,000","45,320,000","36,446,000","11,114,000","6,053,000","12,300,000","11,446,000","17,383,000","13,015,000","13,923,000","13,496,000","17,678,000","18,699,000","19,328,000","11,606,000","12,227,000","9,804,000","13,082,000","6,086,000","21,197,000","13,959,000","2,634,000","3,008,000","14,196,000","11,262,000","7,431,000","5,635,000","9,341,000","4,127,000","1,763,000","1,623,000","4,803,000","5,512,000","12,156,000","11,674,000","9,724,000","4,431,000","3,719,000","3,505,000","3,501,000","2,267,000","2,604,000","2,069,000","1,845,000","1,200,000","2,573,000","2,438,000","2,802,000"
DilutedNIAvailtoComStockholders,"193,600,000","64,900,000","69,500,000","40,200,000","19,000,000","13,800,000","49,600,000","-2,800,000","90,000,000","5,000,000","19,800,000","4,000,000","-46,200,000","6,700,000","12,800,000","3,800,000","-1,500,000","-13,700,000","-82,400,000","-26,500,000","17,800,000","4,500,000","22,800,000","3,700,000","-7,100,000","20,500,000","35,000,000","23,800,000","31,359,000","31,478,000","19,972,000","26,586,000","34,472,000","-40,056,000","17,334,000","34,939,000","45,320,000","36,446,000","11,114,000","6,053,000","12,300,000","11,446,000","17,383,000","13,015,000","13,923,000","13,496,000","17,678,000","18,699,000","19,328,000","11,606,000","12,227,000","9,804,000","13,082,000","6,086,000","21,197,000","13,959,000","2,634,000","3,008,000","14,196,000","11,262,000","7,431,000","5,635,000","9,341,000","4,127,000","1,763,000","1,623,000","4,803,000","5,512,000","12,156,000","11,674,000","9,724,000","4,431,000","3,719,000","3,505,000","3,501,000","2,267,000","2,604,000","2,069,000","1,845,000","1,200,000","2,573,000","2,438,000","2,802,000"
BasicEPS,,"1.64","1.76","1.07","0.54","0.39","1.43","-0.08","2.64","0.15","0.59","0.12","-1.35","0.19","0.37","0.11","-0.04","-0.4","-2.42","-0.79","0.52","0.13","0.65","0.11","-0.19","0.56","0.96","0.65","0.9","0.86","0.55","0.72","0.95","-1.12","0.51","1.06","1.37","1.13","0.34","0.18","0.37","0.34","0.53","0.4",,"0.4","0.52","0.54",,"0.35","0.36","0.29",,"0.18","0.63","0.41",,"0.08","0.353","0.287",,"0.147","0.247","0.107",,"0.047","0.133","0.147",,"0.293","0.253","0.12",,"0.093","0.1","0.06",,"0.06","0.053","0.033",,"0.093","0.28"
DilutedEPS,,"1.59","1.71","0.99","0.48","0.35","1.36","-0.08","2.55","0.14","0.58","0.12","-1.35","0.19","0.36","0.11","-0.04","-0.4","-2.42","-0.79","0.51","0.13","0.64","0.1","-0.19","0.54","0.93","0.62","0.85","0.82","0.52","0.68","0.89","-1.12","0.48","1","1.29","1.07","0.33","0.18","0.36","0.33","0.51","0.39",,"0.38","0.5","0.52",,"0.33","0.35","0.27",,"0.17","0.6","0.39",,"0.08","0.333","0.273",,"0.133","0.213","0.1",,"0.04","0.12","0.133",,"0.253","0.22","0.107",,"0.087","0.087","0.06",,"0.053","0.047","0.033",,"0.067","0.093"
