name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015
MarketCap,"3,724,075,290","4,345,354,720","4,207,566,870","4,503,523,050","4,161,870,690","4,328,036,820","4,439,019,200","3,628,373,760","3,524,772,440","5,072,148,720","7,027,316,530","6,293,648,160","6,650,957,288","6,964,332,036","6,360,284,300","7,462,518,572","7,340,137,327","5,789,808,184","4,967,719,406","5,040,723,511","4,635,813,600","4,701,928,503","4,109,766,525","4,059,402,420","4,193,200,570","4,070,330,120","4,022,833,400","3,764,128,000"
EnterpriseValue,"4,737,029,290","5,386,152,720","5,282,388,870","5,556,724,050","5,229,314,690","5,351,616,820","5,486,360,200","4,618,705,760","2,819,622,440","4,236,161,720","6,272,838,530","5,153,458,160","5,490,054,288","5,839,317,036","5,394,502,300","6,342,580,572","6,269,736,327","4,770,061,184","3,909,447,406","3,908,042,511","3,600,202,600","3,291,583,503","2,815,685,525","2,615,085,420","2,741,513,570","2,511,433,120","2,555,740,400","3,749,917,000"
PeRatio,"50.566","79.363",,,,,,,,,,"549","173.876","586.26","53.01","53.084","71.472","76.099",,,,,,,,"100.674","557.631",
ForwardPeRatio,,,,"434.783","161.29","188.679",,,"285.714",,,,,,,,,,,,,,,,"121.951",,,
PsRatio,"4.714","6.796","11.118","10.793","15.88","12.461","7.237","5.972","2.296","3.118","4.325","3.861","3.964","4.294","4.173","4.823","4.738","3.952","3.621","3.873","3.877","4.115","3.67","3.76","3.662","3.703","3.657","3.623"
PbRatio,"1.57",,,,,,,,"1.38","1.908","2.783","2.402","2.474","2.65","2.514","2.953","2.838","2.251","2.074","2.097","1.861","1.832","1.65","1.57","1.569","1.46","1.461","3.077"
EnterprisesValueRevenueRatio,"5.973","15.946","18.241","295.665","35.597","29.242","190.691","80.976","-4.245","9.992","9.976","23.994","20.831","11.29","8.533","29.076","19.719","10.378","7.29","15.948","11.782","8.527","6.325","14.393","12.589","7.467","6.221","24.936"
EnterprisesValueEBITDARatio,"102.831","86.057","142.333","-165.749","-260.036","553.998","-148.807","-178.577","61.094","-35.178","50.812","-104.308","-103.08","74.143","48.18","17,095.905","-368.029","111.294","37.056","161.81","-58.657","330.381","32.317","-490.819","-84.958","-73.113","36.596","154.324"
