name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014
OperatingCashFlow,"283,770,000","82,576,000","73,454,000","57,847,000","69,893,000","55,686,000","60,395,000","63,445,000","86,519,000","71,450,000","106,410,000","105,334,000","110,802,000","90,174,000","95,659,000","113,393,000","99,852,000","76,474,000","70,186,000","72,502,000","75,210,000","63,954,000","55,097,000","58,015,000","57,638,000","25,906,000","67,570,000","73,081,000","69,725,000","74,359,000","117,727,000","112,538,000","91,697,000","74,163,000"
	CashFlowFromContinuingOperatingActivities,"283,770,000","82,576,000","73,454,000","57,847,000","69,893,000","55,686,000","60,395,000","63,445,000","86,519,000","71,450,000","106,410,000","105,334,000","110,802,000","90,174,000","95,659,000","113,393,000","99,852,000","76,474,000","70,186,000","72,502,000","75,210,000","63,954,000","55,097,000","58,015,000","57,638,000","25,906,000","67,570,000","73,081,000","69,725,000","74,359,000","117,727,000","112,538,000","91,697,000","74,163,000"
		NetIncomeFromContinuingOperations,"158,799,000","-7,002,000","134,194,000","16,178,000","15,429,000","16,186,000","30,345,000","23,733,000","-8,371,000","76,112,000","40,017,000","70,247,000","95,087,000","9,017,000","164,138,000","60,775,000","28,690,000","41,957,000","19,360,000","22,036,000","54,174,000","61,583,000","-7,286,000","37,535,000","-20,810,000","10,749,000","-49,730,000","53,892,000","-122,766,000","17,299,000","-20,713,000","57,905,000","62,111,000","69,884,000"
		OperatingGainsLosses,"235,762,000","120,020,000","-18,449,000","74,711,000","59,480,000","27,882,000","3,640,000","-2,959,000","19,174,000","-90,011,000","17,249,000","-24,290,000","-29,187,000","41,183,000","-83,026,000","18,514,000","33,347,000","16,331,000","8,485,000","9,341,000","-22,010,000","-23,649,000","24,148,000","-7,812,000","30,641,000","-15,306,000","-37,691,000","-56,426,000","18,610,000","-19,654,000","-36,965,000","-8,682,000","2,348,000","5,995,000"
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-17,000","-7,000",,,"0","0"
			GainLossOnInvestmentSecurities,"238,612,000","120,020,000","-18,449,000","77,561,000","59,480,000","27,882,000","3,640,000","21,086,000","19,174,000","-90,011,000","17,249,000","-24,290,000","-29,187,000","41,183,000","-83,025,000","18,514,000","33,347,000","16,333,000","8,485,000","9,341,000","-22,003,000","-22,725,000","24,169,000","-7,812,000","30,733,000","-10,626,000","-32,838,000","-56,430,000","18,627,000","-19,647,000","-36,997,000","-8,682,000","2,348,000","5,995,000"
		DepreciationAmortizationDepletion,"56,304,000","10,917,000","14,666,000","14,925,000","15,796,000","15,632,000","19,820,000","19,823,000","19,193,000","23,182,000","24,651,000","27,375,000","29,725,000","27,833,000","34,518,000","29,273,000","30,292,000","28,570,000","30,051,000","29,204,000","28,900,000","26,379,000","22,833,000","28,731,000","29,202,000","21,721,000","20,884,000","23,288,000","32,235,000","27,891,000","27,904,000","37,065,000","23,859,000","23,134,000"
			DepreciationAndAmortization,"94,401,000",,,,,,,,"19,193,000","23,182,000","24,651,000","27,375,000","29,725,000","27,833,000","34,518,000","29,273,000",,,,,,,,,,,,,,,,,,
			Depletion,"0",,,,,,,,"0","0","0","0","-1,000","4,000","1,000","41,000",,,,,,,,,,,,,,,,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,"216,000","225,000","221,000","215,000","277,000","200,000","197,000","197,000",,"242,000","241,000","241,000","239,000","243,000","242,000","241,000"
		AssetImpairmentCharge,,,"0","0","0","0","0","0","0","51,031,000",,,,,,,,,"0","0","0","0","0","0","679,000","6,096,000","92,886,000","24,854,000","118,362,000","13,467,000","117,930,000","0","0","0"
		StockBasedCompensation,"13,307,000","4,551,000","2,513,000","3,172,000","3,071,000","3,462,000","2,322,000","1,825,000","2,474,000","-2,894,000","3,578,000","3,867,000","3,816,000","9,223,000","5,187,000","9,597,000","9,124,000","6,226,000","14,430,000","7,675,000","6,278,000","4,661,000","10,018,000","7,981,000","19,239,000","5,900,000","4,948,000","5,690,000","6,119,000","1,243,000","3,888,000","1,798,000","2,155,000","3,499,000"
		OtherNonCashItems,"-137,207,000","-30,762,000","-56,424,000","-33,546,000","-16,475,000","-3,030,000","15,064,000","21,753,000","37,055,000","9,433,000","10,040,000","14,155,000","3,207,000","2,241,000","-16,778,000","-8,816,000","1,240,000","-3,934,000","3,239,000","5,441,000","3,509,000","4,697,000","5,978,000","5,598,000","13,661,000","20,998,000","17,153,000","12,867,000","17,168,000","17,904,000","2,152,000","-42,000","-473,000","-1,704,000"
		ChangeInWorkingCapital,"-43,195,000","-15,148,000","-3,046,000","-17,593,000","-7,408,000","-4,446,000","-10,796,000","-730,000","16,994,000","4,597,000","10,875,000","13,980,000","8,154,000","677,000","-8,380,000","4,050,000","-2,841,000","-12,676,000","-5,379,000","-1,195,000","4,359,000","-9,717,000","-594,000","-14,018,000","-14,974,000","-24,252,000","19,120,000","8,916,000","-3,000","16,209,000","23,531,000","24,494,000","1,697,000","-26,645,000"
			ChangeInReceivables,"-39,739,000","-2,263,000","-8,790,000","-19,907,000","-8,779,000","2,620,000","-13,350,000","-3,700,000","13,851,000","19,693,000","6,590,000","11,242,000","7,472,000","9,740,000","-1,542,000","-12,074,000","-6,064,000","-11,851,000","-5,375,000","3,609,000","2,250,000","-6,568,000","-6,615,000","-16,559,000","-3,546,000","-3,039,000","11,101,000","2,604,000","-3,417,000","23,298,000","17,343,000","14,149,000","2,600,000","-16,882,000"
				ChangesInAccountReceivables,"-39,739,000","-2,263,000","-8,790,000","-19,907,000","-8,779,000","2,620,000","-13,350,000","-3,700,000","13,851,000","19,693,000","6,590,000","11,242,000","7,472,000","9,740,000","-1,542,000","-12,074,000","-6,064,000","-11,851,000","-5,375,000","3,609,000","2,250,000","-6,568,000","-6,615,000","-16,559,000","-3,546,000","-3,039,000","11,101,000","2,604,000","-3,417,000","23,298,000","17,343,000","14,149,000","2,600,000","-16,882,000"
			ChangeInPrepaidAssets,"-474,000","90,000","-454,000","613,000","-723,000","275,000","130,000","533,000","-336,000","-827,000","304,000","505,000","-435,000","-541,000","203,000","435,000","-168,000","-260,000","57,000","495,000","-644,000","-85,000","682,000","141,000","-807,000","-196,000","548,000","459,000","-547,000","-365,000","4,631,000","2,068,000","-5,913,000","-333,000"
			ChangeInPayablesAndAccruedExpense,"-2,982,000","-12,975,000","6,198,000","1,701,000","2,094,000","-7,341,000","2,424,000","2,437,000","3,479,000","-14,269,000","3,981,000","2,233,000","1,117,000","-8,522,000","-7,041,000","15,689,000","3,391,000","-565,000","355,000","-4,598,000","3,397,000","-2,739,000","6,034,000","2,796,000","-11,045,000","-20,814,000","7,547,000","5,947,000","4,347,000","-6,620,000","1,630,000","8,277,000","5,010,000","-6,914,000"
			ChangeInOtherWorkingCapital,"-168,000",,,,,,,"-83,000","-34,000","-53,000","-52,000","-29,000","-259,000","-40,000","-21,000","-51,000","-24,000","-33,000","-416,000","-701,000","-644,000","-325,000","-695,000","-396,000","424,000","-203,000","-76,000","-94,000","-386,000","-104,000","-73,000","0","0","-2,516,000"
InvestingCashFlow,"-14,199,000","-96,000","-426,000","-1,137,000","-12,540,000","-214,000","606,000","150,273,000","-1,024,000","1,391,000","210,000","-2,820,000","-21,634,000","-24,379,000","-20,079,000","-52,466,000","-31,093,000","-60,166,000","-337,767,000","-18,115,000","-34,281,000","-64,086,000","-17,782,000","-30,882,000","-137,796,000","-35,082,000","13,224,000","-62,207,000","-28,809,000","-13,206,000","-8,565,000","-32,690,000","-21,837,000","-38,018,000"
	CashFlowFromContinuingInvestingActivities,"-14,199,000","-96,000","-426,000","-1,137,000","-12,540,000","-214,000","606,000","150,273,000","-1,024,000","1,391,000","210,000","-2,820,000","-21,634,000","-24,379,000","-20,079,000","-52,466,000","-31,093,000","-60,166,000","-337,767,000","-18,115,000","-34,281,000","-64,086,000","-17,782,000","-30,882,000","-137,796,000","-35,082,000","13,224,000","-62,207,000","-28,809,000","-13,206,000","-8,565,000","-32,690,000","-21,837,000","-38,018,000"
		NetPPEPurchaseAndSale,"-14,199,000","-96,000","-426,000","-1,137,000","-12,540,000","-214,000","606,000","150,273,000","-1,024,000","1,391,000","210,000","-2,820,000","-21,634,000","-24,379,000","-20,079,000","-52,466,000","-31,093,000","-60,166,000","-337,767,000","-18,115,000","-34,281,000","-64,086,000","-17,782,000","-30,882,000","-137,796,000","-35,082,000","13,224,000","-62,207,000","-28,809,000","-13,206,000","-8,565,000","-32,690,000","-21,837,000","-38,018,000"
			PurchaseOfPPE,"-18,110,000","-3,689,000","-427,000","-1,454,000","-12,540,000","-214,000","232,000","-82,000","-1,388,000","-3,578,000","-1,341,000","-16,140,000","-39,971,000","-53,849,000","-66,615,000","-97,172,000","-54,615,000","-78,933,000","-354,694,000","-29,328,000","-34,421,000","-66,079,000","-17,803,000","-30,882,000","-137,940,000","-35,115,000","-12,049,000","-62,233,000","-28,809,000","-13,612,000","-17,410,000","-33,059,000","-26,654,000","-43,457,000"
			SaleOfPPE,"3,911,000","3,593,000","1,000","317,000","0","0","374,000","150,355,000","364,000","4,969,000","1,551,000","13,320,000","18,337,000","29,470,000","46,536,000","44,706,000","23,522,000","18,767,000","16,927,000","11,213,000","140,000","1,993,000","21,000","0","144,000","33,000","25,273,000","26,000","0","406,000","8,845,000","369,000","4,817,000","5,439,000"
FinancingCashFlow,"-266,707,000","-84,703,000","-67,416,000","-54,489,000","-60,099,000","-53,479,000","-62,262,000","-212,261,000","-86,935,000","-77,920,000","-100,467,000","-104,454,000","-89,509,000","-66,962,000","-74,607,000","-63,557,000","-67,985,000","-15,653,000","264,312,000","-52,963,000","-47,447,000","4,365,000","-32,391,000","-32,055,000","84,915,000","956,000","-73,131,000","-11,352,000","-43,236,000","-67,588,000","-102,351,000","-84,645,000","-75,049,000","-48,290,000"
	CashFlowFromContinuingFinancingActivities,"-266,707,000","-84,703,000","-67,416,000","-54,489,000","-60,099,000","-53,479,000","-62,262,000","-212,261,000","-86,935,000","-77,920,000","-100,467,000","-104,454,000","-89,509,000","-66,962,000","-74,607,000","-63,557,000","-67,985,000","-15,653,000","264,312,000","-52,963,000","-47,447,000","4,365,000","-32,391,000","-32,055,000","84,915,000","956,000","-73,131,000","-11,352,000","-43,236,000","-67,588,000","-102,351,000","-84,645,000","-75,049,000","-48,290,000"
		NetIssuancePaymentsOfDebt,"-42,000,000","-20,000,000","-10,000,000","3,000,000","-15,000,000","-10,000,000","-26,000,000","-176,000,000","-65,000,000","-6,000,000","-19,000,000","-23,000,000","1,000,000","25,000,000","8,000,000","-19,000,000","-15,000,000","48,000,000","26,000,000","-31,000,000","5,000,000","72,000,000","17,000,000","14,000,000","169,000,000","50,000,000","23,000,000","37,000,000","-383,000,000","-5,000,000","-36,000,000","-23,000,000","-9,500,000","11,500,000"
			NetLongTermDebtIssuance,,,,,,,"-26,000,000","-176,000,000","-65,000,000","-6,000,000","-19,000,000","-23,000,000","1,000,000","25,000,000","8,000,000","-19,000,000","-15,000,000","48,000,000","26,000,000","-31,000,000","5,000,000","72,000,000","17,000,000","14,000,000","169,000,000","50,000,000","23,000,000","37,000,000","-383,000,000","-5,000,000","-36,000,000","-23,000,000","-9,500,000","11,500,000"
				LongTermDebtIssuance,,,,,,,"36,000,000","35,000,000","22,000,000","67,000,000","82,000,000","80,000,000","74,500,000","98,000,000","109,000,000","89,500,000","70,000,000","105,000,000","84,000,000","49,000,000","56,500,000","103,000,000","44,500,000","74,500,000","169,000,000","61,000,000",,,,,,,,"11,500,000"
				LongTermDebtPayments,,,,,,,"-62,000,000","-211,000,000","-87,000,000","-73,000,000","-101,000,000","-103,000,000","-73,500,000","-73,000,000","-101,000,000","-108,500,000","-85,000,000","-57,000,000","-58,000,000","-80,000,000","-51,500,000","-31,000,000","-27,500,000","-60,500,000","0","-11,000,000","23,000,000",,,"-5,000,000","-36,000,000",,,
			NetShortTermDebtIssuance,"-42,000,000","-20,000,000","-10,000,000","3,000,000","-15,000,000","-10,000,000","-26,000,000","-176,000,000","-65,000,000","-6,000,000","-19,000,000","-23,000,000","1,000,000","25,000,000","8,000,000","-19,000,000","-15,000,000","48,000,000",,,,,,,,,,,,,,,,
