name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014
MarketCap,"2,117,791,831","2,534,608,853","3,267,880,000","3,179,930,899","3,244,350,834","2,568,835,065","1,836,340,000","1,574,066,667","1,363,820,000","1,469,247,166","2,941,200,000","2,829,270,208","3,266,552,179","2,828,949,703","2,176,070,000","3,567,176,084","3,447,822,747","3,471,391,817","3,503,322,543","4,117,046,105","4,563,836,062","4,205,729,986","4,979,907,862","4,385,834,860","3,788,544,421","3,956,250,413","3,996,050,000","4,072,349,270","6,811,136,596","7,908,805,976","8,687,220,000","7,264,982,474","7,428,255,108"
PeRatio,"3.719","4.077","4.145","3.869","4.157","6.75","5.115","5.633","4.656","2.961","6.609","6.845","8.864","7.765","9.473","11.929","10.769","12.615","7.38","7.927","8.833","6.979","6.817","6.237","4.938","4.586","4.636","4.178","6.236","7.558","8.17","7.65","5.89"
ForwardPeRatio,"4.411","5.634","6.845","6.064","5.956","4.47","3.007","2.675","3.858","2.406","4.484","5.692","6.349","5.784","4.427","6.807","6.859","6.906","7.441","8.163","9.355","8.13","8.696","7.236","6.427","6.435","5.872","5.483","7.752","8.467","9.606","8.237","8.432"
PegRatio,"0.142",,,,,,,,,"0.134","0.179",,"2.116","1.928",,,,,,,"1.169","1.017",,,,,,,,,,,
PsRatio,"1.116","1.326","1.723","1.663","1.736","1.653","1.17","1.053","0.898","0.885","1.746","1.686","1.885","1.588","1.132","1.663","1.582","1.667","1.729","1.934","2.181","1.884","2.046","1.871","1.502","1.474","1.458","1.394","2.191","2.418","2.427","2.06","1.913"
PbRatio,"0.75","0.976","1.2","1.177","1.191","1.056","0.815","0.744","0.67","0.44","0.908","0.857","0.917","0.789","0.584","0.936","0.948","1.005","0.994","1.116","1.251","1.137","1.289","1.192","0.993","0.995","1.029","1.036","1.667","1.884","2.09","1.807","1.477"
