name,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015
			RawMaterials,"10,471,000","9,141,000","4,165,000","4,229,000","4,541,000","3,882,000","3,932,000","3,657,000","5,152,000","4,929,000","5,560,000","5,275,000","5,900,000","3,681,000","3,527,000","4,817,000","3,437,000","3,858,000","4,708,000","4,940,000","3,157,000","2,454,000","3,522,000","3,153,000","3,382,000","3,368,000"
			WorkInProcess,"3,948,000","3,603,000","3,215,000","2,604,000","4,117,000","4,725,000","4,091,000","3,679,000","3,683,000","3,319,000","2,754,000","2,933,000","2,889,000","2,977,000","2,883,000","4,131,000","3,576,000","3,008,000","3,094,000","3,214,000","2,309,000","3,074,000","3,408,000","3,568,000","3,696,000","3,031,000"
			FinishedGoods,"991,761,000","885,206,000","894,966,000","856,527,000","826,699,000","809,085,000","936,311,000","978,887,000","845,866,000","875,944,000","927,243,000","887,111,000","905,488,000","877,115,000","931,843,000","833,620,000","819,430,000","752,530,000","818,329,000","772,425,000","761,761,000","710,653,000","844,240,000","783,651,000","733,213,000","600,460,000"
		OtherCurrentAssets,"181,468,000","202,510,000","189,252,000","208,160,000","192,092,000","174,636,000","169,004,000","208,218,000","222,767,000","188,170,000","212,116,000","196,769,000","177,540,000","157,002,000","157,982,000","120,740,000","137,922,000","115,889,000","122,754,000","114,112,000","116,642,000","115,385,000","105,809,000","100,495,000","109,410,000","104,523,000"
	TotalNonCurrentAssets,"3,138,721,000","3,190,168,000","2,759,747,000","2,574,628,000","2,540,599,000","2,515,000,000","2,465,353,000","2,435,619,000","2,370,244,000","1,362,232,000","1,325,330,000","1,302,247,000","1,261,066,000","1,254,601,000","1,221,696,000","1,215,722,000","1,235,245,000","1,360,300,000","1,335,075,000","1,313,557,000","1,271,134,000","1,300,949,000","1,315,516,000","1,332,369,000","1,328,809,000","1,356,246,000"
		NetPPE,"1,577,611,000","1,606,267,000","1,592,725,000","1,436,133,000","1,446,964,000","1,443,333,000","1,433,366,000","1,421,002,000","1,487,165,000","529,558,000","498,938,000","480,515,000","463,840,000","460,613,000","420,008,000","413,243,000","414,952,000","424,463,000","388,652,000","390,496,000","380,389,000","393,605,000","384,501,000","383,260,000","386,272,000","390,829,000"
			GrossPPE,"2,777,611,000","2,736,965,000","2,692,725,000","2,636,133,000","2,546,964,000","2,546,504,000","2,504,626,000","2,455,096,000","2,560,185,000","1,583,825,000","1,532,667,000","1,494,880,000","1,461,971,000","1,434,819,000","1,387,773,000","1,403,365,000","1,386,987,000","1,375,712,000","1,324,912,000","1,298,541,000","1,263,861,000","1,250,193,000","1,229,659,000","1,209,740,000","1,211,808,000","1,201,842,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0"
				LandAndImprovements,,"8,238,000",,,,"8,564,000",,,,"8,254,000",,,,"8,197,000",,,,"8,239,000",,,,"8,178,000",,,,"13,180,000"
				BuildingsAndImprovements,,"472,240,000",,,,"477,521,000",,,,"516,239,000",,,,"466,256,000",,,,"422,168,000",,,,"379,217,000",,,,"384,228,000"
				MachineryFurnitureEquipment,,"1,085,000,000",,,,"1,047,470,000",,,,"1,001,673,000",,,,"924,958,000",,,,"903,508,000",,,,"826,020,000",,,,"772,449,000"
				OtherProperties,"2,777,611,000","1,103,705,000","2,692,725,000","2,636,133,000","2,546,964,000","988,801,000","2,504,626,000","2,455,096,000","2,560,185,000",,,,"463,840,000",,,,,,,,,,,,,
				ConstructionInProgress,,"67,782,000",,,,"24,148,000",,,,"57,659,000",,,,"35,408,000",,,,"41,797,000",,,,"36,778,000",,,,"31,985,000"
			AccumulatedDepreciation,"-1,200,000,000","-1,130,698,000","-1,100,000,000","-1,200,000,000","-1,100,000,000","-1,103,171,000","-1,071,260,000","-1,034,094,000","-1,073,020,000","-1,054,267,000","-1,033,729,000","-1,014,365,000","-998,131,000","-974,206,000","-967,765,000","-990,122,000","-972,035,000","-951,249,000","-936,260,000","-908,045,000","-883,472,000","-856,588,000","-845,158,000","-826,480,000","-825,536,000","-811,013,000"
		GoodwillAndOtherIntangibleAssets,"667,847,000","678,212,000","312,265,000","313,917,000","314,346,000","312,194,000","312,316,000","309,049,000","310,295,000","278,570,000","278,424,000","278,496,000","278,949,000","279,081,000","279,342,000","280,051,000","281,619,000","280,220,000","280,110,000","278,893,000","277,447,000","277,226,000","279,099,000","279,169,000","278,711,000","278,391,000"
			Goodwill,"377,577,000","386,880,000","265,534,000","266,775,000","267,072,000","264,768,000","263,692,000","259,187,000","259,534,000","235,788,000","235,630,000","235,688,000","236,127,000","236,246,000","236,492,000","237,186,000","238,734,000","237,327,000","237,198,000","235,971,000","234,518,000","234,280,000","236,066,000","236,065,000","235,541,000","235,041,000"
			OtherIntangibleAssets,"290,270,000","291,332,000","46,731,000","47,142,000","47,274,000","47,426,000","48,624,000","49,862,000","50,761,000","42,782,000","42,794,000","42,808,000","42,822,000","42,835,000","42,850,000","42,865,000","42,885,000","42,893,000","42,912,000","42,922,000","42,929,000","42,946,000","43,033,000","43,104,000","43,170,000","43,350,000"
		NonCurrentDeferredAssets,"553,160,000","573,114,000","556,815,000","541,383,000","517,202,000","497,556,000","500,701,000","504,121,000","416,390,000","407,905,000","413,256,000","414,620,000","398,008,000","397,791,000","400,778,000","397,891,000","413,486,000","537,923,000","553,092,000","533,235,000","504,700,000","523,101,000","556,556,000","576,490,000","569,936,000","580,640,000"
			NonCurrentDeferredTaxesAssets,"553,160,000","573,114,000","556,815,000","541,383,000","517,202,000","497,556,000","500,701,000","504,121,000","416,390,000","407,905,000","413,256,000","414,620,000","398,008,000","397,791,000","400,778,000","397,891,000","413,486,000","537,923,000","553,092,000","533,235,000","504,700,000","523,101,000","556,556,000","576,490,000","569,936,000","580,640,000"
		OtherNonCurrentAssets,"340,103,000","332,575,000","297,942,000","283,195,000","262,087,000","261,917,000","218,970,000","201,447,000","156,394,000","146,199,000","134,712,000","128,616,000","120,269,000","117,116,000","121,568,000","124,537,000","125,188,000","117,694,000","113,221,000","110,933,000","108,598,000","107,017,000","95,360,000","93,450,000","93,890,000","106,386,000"
TotalLiabilitiesNetMinorityInterest,"4,028,162,000","4,234,408,000","4,380,886,000","4,110,639,000","4,829,210,000","4,341,766,000","4,355,998,000","4,322,766,000","3,520,414,000","2,660,861,000","2,670,652,000","2,588,140,000","2,699,342,000","2,686,061,000","2,538,413,000","2,437,593,000","2,501,673,000","2,525,269,000","2,506,856,000","2,347,337,000","2,337,149,000","2,395,975,000","2,446,391,000","2,478,063,000","2,440,059,000","2,483,749,000"
	CurrentLiabilities,"1,686,041,000","1,869,618,000","1,769,045,000","1,625,234,000","2,323,732,000","1,548,882,000","1,574,178,000","1,592,412,000","1,291,511,000","1,167,204,000","1,186,023,000","1,107,714,000","1,204,392,000","1,162,199,000","1,042,021,000","903,696,000","909,816,000","877,626,000","863,248,000","733,580,000","731,783,000","761,743,000","836,436,000","865,867,000","826,921,000","846,167,000"
		PayablesAndAccruedExpenses,"1,418,625,000","1,586,035,000","1,476,802,000","1,297,672,000","1,208,948,000","1,228,996,000","1,274,130,000","1,015,575,000","1,059,666,000","1,159,583,000","1,158,469,000","1,096,233,000","1,180,915,000","1,130,264,000","1,005,768,000","880,052,000","884,209,000","838,389,000","828,310,000","700,283,000","695,390,000","717,943,000","726,807,000","694,328,000","735,012,000","678,423,000"
			Payables,"624,399,000","587,593,000","633,147,000","501,312,000","481,951,000","431,991,000","491,011,000","309,025,000","337,201,000","384,374,000","405,117,000","374,076,000","364,537,000","476,795,000","398,175,000","356,017,000","347,593,000","305,525,000","336,390,000","275,782,000","269,998,000","279,945,000","288,268,000","305,736,000","284,223,000","244,876,000"
				AccountsPayable,"562,972,000","524,838,000","551,534,000","436,486,000","420,616,000","375,450,000","461,501,000","284,354,000","304,207,000","360,324,000","357,747,000","339,497,000","329,913,000","351,329,000","361,702,000","328,787,000","305,219,000","289,505,000","300,331,000","274,455,000","256,738,000","270,293,000","269,737,000","282,165,000","267,033,000","238,309,000"
				TotalTaxPayable,"61,427,000","62,755,000","81,613,000","64,826,000","61,335,000","56,541,000","29,510,000","24,671,000","32,994,000","24,050,000","47,370,000","34,579,000","34,624,000","15,466,000","36,473,000","27,230,000","42,374,000","16,020,000","36,059,000","1,327,000","13,260,000","9,652,000","18,531,000","23,571,000","17,190,000","6,567,000"
					IncomeTaxPayable,"17,249,000","14,477,000","35,720,000","26,438,000","29,206,000","21,986,000","29,510,000","24,671,000","32,994,000","24,050,000","47,370,000","34,579,000","34,624,000","15,466,000","36,473,000","27,230,000","42,374,000","16,020,000","36,059,000","1,327,000","13,260,000","9,652,000","18,531,000","23,571,000","17,190,000","6,567,000"
				DividendsPayable,,,,,,,,,,,,,,"110,000,000",,,,,,,,,,,,
			CurrentAccruedExpenses,"794,226,000","998,442,000","843,655,000","796,360,000","726,997,000","797,005,000","783,119,000","706,550,000","722,465,000","775,209,000","753,352,000","722,157,000","816,378,000","653,469,000","607,593,000","524,035,000","536,616,000","532,864,000","491,920,000","424,501,000","425,392,000","437,998,000","438,539,000","388,592,000","450,789,000","433,547,000"
				InterestPayable,"17,052,000","8,281,000","21,552,000","10,086,000","26,367,000","8,235,000","23,832,000","7,065,000","15,911,000","5,350,000","16,263,000","5,787,000","16,648,000","6,089,000","17,206,000","6,378,000","17,076,000","6,327,000","17,846,000","6,873,000","20,397,000","5,098,000","21,345,000","5,701,000","21,004,000","5,510,000"
		CurrentDebtAndCapitalLeaseObligation,"247,550,000","251,231,000","256,063,000","265,146,000","1,052,018,000","254,773,000","242,039,000","525,585,000","231,845,000","7,621,000","27,554,000","11,481,000","23,477,000","31,935,000","35,790,000","23,122,000","24,850,000","38,451,000","33,430,000","31,582,000","34,150,000","38,922,000","101,026,000","160,686,000","76,173,000","147,603,000"
			CurrentDebt,"4,227,000","5,862,000","7,485,000","9,225,000","797,342,000","17,631,000","23,941,000","307,912,000","19,341,000","7,621,000","27,554,000","11,481,000","23,477,000","31,935,000","35,790,000","23,122,000","24,850,000","38,451,000","33,430,000","31,582,000","34,150,000","38,922,000","101,026,000","160,686,000","76,173,000","147,603,000"
				LineOfCredit,,,"7,485,000","9,225,000","8,059,000","17,631,000",,"300,000,000",,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,"4,227,000","5,862,000",,,"789,283,000","17,631,000","23,941,000","7,912,000","19,341,000",,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"243,323,000","245,369,000","248,578,000","255,921,000","254,676,000","237,142,000","218,098,000","217,673,000","212,504,000",,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"19,866,000","32,352,000","36,180,000","62,416,000","62,766,000","65,113,000","58,009,000","51,252,000",,,,,,,"463,000","522,000","757,000","786,000","1,508,000","1,715,000","2,243,000","4,878,000","8,603,000","10,853,000","15,736,000","20,141,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"2,342,121,000","2,364,790,000","2,611,841,000","2,485,405,000","2,505,478,000","2,792,884,000","2,781,820,000","2,730,354,000","2,228,903,000","1,493,657,000","1,484,629,000","1,480,426,000","1,494,950,000","1,523,862,000","1,496,392,000","1,533,897,000","1,591,857,000","1,647,643,000","1,643,608,000","1,613,757,000","1,605,366,000","1,634,232,000","1,609,955,000","1,612,196,000","1,613,138,000","1,637,582,000"
		LongTermDebtAndCapitalLeaseObligation,"1,974,125,000","1,990,182,000","2,236,029,000","2,098,845,000","2,118,807,000","2,404,993,000","2,395,668,000","2,338,616,000","1,844,821,000","1,006,745,000","1,007,008,000","1,011,119,000","1,017,660,000","1,020,219,000","1,041,817,000","1,050,365,000","1,078,695,000","1,055,384,000","1,051,205,000","1,022,290,000","1,022,053,000","1,021,616,000","1,020,684,000","1,018,069,000","1,017,709,000","1,017,258,000"
			LongTermDebt,"1,020,499,000","1,020,700,000","1,243,313,000","1,263,827,000","1,262,704,000","1,546,700,000","1,543,302,000","1,498,984,000","994,392,000","1,006,745,000","1,007,008,000","1,011,119,000","1,017,660,000","1,020,219,000","1,026,055,000","1,034,036,000","1,062,355,000","1,038,860,000","1,035,845,000","1,007,285,000","1,006,625,000","1,006,256,000","1,005,902,000","1,005,565,000","1,005,243,000","1,004,938,000"
			LongTermCapitalLeaseObligation,"953,626,000","969,482,000","992,716,000","835,018,000","856,103,000","858,293,000","852,366,000","839,632,000","850,429,000",,,,,,"15,762,000","16,329,000","16,340,000","16,524,000","15,360,000","15,005,000","15,428,000","15,360,000","14,782,000","12,504,000","12,466,000","12,320,000"
		TradeandOtherPayablesNonCurrent,,,,,,,"7,049,000","9,886,000","10,823,000","10,486,000","11,716,000","11,339,000","10,281,000","9,805,000","8,048,000","7,517,000","21,712,000","20,457,000","17,634,000","16,676,000","20,876,000","20,150,000","23,314,000","22,039,000","27,359,000","26,312,000"
		EmployeeBenefits,"314,003,000","315,201,000","327,864,000","324,870,000","325,260,000","323,624,000","327,260,000","325,499,000","336,740,000","342,177,000","336,982,000","340,252,000","350,656,000","377,376,000","369,344,000","398,215,000","415,654,000","494,771,000","501,977,000","505,092,000","503,713,000","528,670,000","505,027,000","510,546,000","510,930,000","537,025,000"
			NonCurrentPensionAndOtherPostretirementBenefitPlans,"203,244,000","206,657,000","221,269,000","222,929,000","227,541,000","228,970,000","233,477,000","235,519,000","242,143,000","257,220,000","256,576,000","260,735,000","266,049,000","269,820,000","272,306,000","310,238,000","334,052,000","403,773,000","423,294,000","432,552,000","435,789,000","455,427,000","436,860,000","445,937,000","450,992,000","463,683,000"
		OtherNonCurrentLiabilities,"53,993,000","59,407,000","47,948,000","61,690,000","61,411,000","64,267,000","51,843,000","56,353,000","36,519,000","134,249,000","128,923,000","117,716,000","116,353,000","116,462,000","77,183,000","77,800,000","75,796,000","77,031,000","72,792,000","69,699,000","58,724,000","63,796,000","60,930,000","61,542,000","57,140,000","56,987,000"
TotalEquityGrossMinorityInterest,"1,723,589,000","1,665,661,000","1,609,886,000","1,434,022,000","1,406,984,000","1,299,475,000","1,191,271,000","1,165,206,000","1,594,829,000","1,571,557,000","1,468,345,000","1,321,253,000","1,009,026,000","856,599,000","879,264,000","782,483,000","716,636,000","829,423,000","715,094,000","607,820,000","593,166,000","591,121,000","542,982,000","439,509,000","398,172,000","400,646,000"
	StockholdersEquity,"1,723,589,000","1,665,661,000","1,609,886,000","1,434,022,000","1,406,984,000","1,299,475,000","1,191,271,000","1,165,206,000","1,594,829,000","1,563,531,000","1,460,665,000","1,313,505,000","1,001,626,000","849,253,000","871,903,000","774,422,000","710,514,000","823,945,000","711,103,000","605,387,000","590,957,000","588,901,000","540,599,000","436,793,000","395,903,000","399,051,000"
		CapitalStock,"399,000","400,000","402,000","402,000","400,000","398,000","397,000","396,000","399,000","394,000","393,000","392,000","376,000","376,000","376,000","377,000","377,000","375,000","377,000","376,000","375,000","375,000","375,000","375,000","375,000","375,000"
			CommonStock,"399,000","400,000","402,000","402,000","400,000","398,000","397,000","396,000","399,000","394,000","393,000","392,000","376,000","376,000","376,000","377,000","377,000","375,000","377,000","376,000","375,000","375,000","375,000","375,000","375,000","375,000"
		AdditionalPaidInCapital,"575,310,000","584,774,000","598,756,000","583,702,000","609,068,000","626,243,000","621,432,000","611,993,000","601,976,000","657,659,000","647,633,000","629,703,000","0",,,,,"0","0","0","0","1,445,000","0","2,119,000","0","3,291,000"
		RetainedEarnings,"1,559,254,000","1,474,874,000","1,442,545,000","1,281,407,000","1,240,792,000","1,114,280,000","1,057,365,000","1,030,513,000","1,445,188,000","1,310,464,000","1,219,089,000","1,094,666,000","1,094,636,000","974,321,000","1,060,158,000","992,396,000","949,315,000","1,100,916,000","1,029,264,000","942,373,000","921,943,000","-427,314,000","834,488,000","741,217,000","705,985,000","-379,066,000"
		GainsLossesNotAffectingRetainedEarnings,"-411,374,000","-394,387,000","-431,817,000","-431,489,000","-443,276,000","-441,446,000","-487,923,000","-477,696,000","-452,734,000","-404,986,000","-406,450,000","-411,256,000","-416,370,000","-424,584,000","-413,721,000","-408,619,000","-399,214,000","-404,381,000","-409,382,000","-412,686,000","-417,558,000","935,049,000","-377,093,000","-378,647,000","-386,995,000","705,668,000"
		OtherEquityInterest,,,,,,,,,,,,,"322,984,000","299,140,000","225,090,000","190,268,000","160,036,000","127,035,000","90,844,000","75,324,000","86,197,000","79,346,000","82,829,000","71,729,000","76,538,000","68,783,000"
	MinorityInterest,,,,,,"0","0","0","0","8,026,000","7,680,000","7,748,000","7,400,000","7,346,000","7,361,000","8,061,000","6,122,000","5,478,000","3,991,000","2,433,000","2,209,000","2,220,000","2,383,000","2,716,000","2,269,000","1,595,000"
TotalCapitalization,"2,744,088,000","2,686,361,000","2,853,199,000","2,697,849,000","2,669,688,000","2,846,175,000","2,734,573,000","2,664,190,000","2,589,221,000","2,570,276,000","2,467,673,000","2,324,624,000","2,019,286,000","1,869,472,000","1,897,958,000","1,808,458,000","1,772,869,000","1,862,805,000","1,746,948,000","1,612,672,000","1,597,582,000","1,595,157,000","1,546,501,000","1,442,358,000","1,401,146,000","1,403,989,000"
CommonStockEquity,"1,723,589,000","1,665,661,000","1,609,886,000","1,434,022,000","1,406,984,000","1,299,475,000","1,191,271,000","1,165,206,000","1,594,829,000","1,563,531,000","1,460,665,000","1,313,505,000","1,001,626,000","849,253,000","871,903,000","774,422,000","710,514,000","823,945,000","711,103,000","605,387,000","590,957,000","588,901,000","540,599,000","436,793,000","395,903,000","399,051,000"
CapitalLeaseObligations,"1,196,949,000","1,214,851,000","1,241,294,000","1,090,939,000","1,110,779,000","1,095,435,000","1,070,464,000","1,057,305,000","1,062,933,000",,,,,,"15,762,000","16,329,000","16,340,000","16,524,000","15,360,000","15,005,000","15,428,000","15,360,000","14,782,000","12,504,000","12,466,000","12,320,000"
NetTangibleAssets,"1,055,742,000","987,449,000","1,297,621,000","1,120,105,000","1,092,638,000","987,281,000","878,955,000","856,157,000","1,284,534,000","1,284,961,000","1,182,241,000","1,035,009,000","722,677,000","570,172,000","592,561,000","494,371,000","428,895,000","543,725,000","430,993,000","326,494,000","313,510,000","311,675,000","261,500,000","157,624,000","117,192,000","120,660,000"
WorkingCapital,"926,989,000","840,283,000","1,461,980,000","1,344,799,000","1,371,863,000","1,577,359,000","1,507,738,000","1,459,941,000","1,453,488,000","1,702,982,000","1,627,644,000","1,499,432,000","1,242,910,000","1,125,860,000","1,153,960,000","1,100,658,000","1,073,248,000","1,116,766,000","1,023,627,000","908,020,000","927,398,000","924,404,000","837,421,000","719,336,000","682,501,000","681,982,000"
InvestedCapital,"2,748,315,000","2,692,223,000","2,860,684,000","2,707,074,000","3,467,030,000","2,863,806,000","2,758,514,000","2,972,102,000","2,608,562,000","2,577,897,000","2,495,227,000","2,336,105,000","2,042,763,000","1,901,407,000","1,933,748,000","1,831,580,000","1,797,719,000","1,901,256,000","1,780,378,000","1,644,254,000","1,631,732,000","1,634,079,000","1,647,527,000","1,603,044,000","1,477,319,000","1,551,592,000"
TangibleBookValue,"1,055,742,000","987,449,000","1,297,621,000","1,120,105,000","1,092,638,000","987,281,000","878,955,000","856,157,000","1,284,534,000","1,284,961,000","1,182,241,000","1,035,009,000","722,677,000","570,172,000","592,561,000","494,371,000","428,895,000","543,725,000","430,993,000","326,494,000","313,510,000","311,675,000","261,500,000","157,624,000","117,192,000","120,660,000"
TotalDebt,"2,221,675,000","2,241,413,000","2,492,092,000","2,363,991,000","3,170,825,000","2,659,766,000","2,637,707,000","2,864,201,000","2,076,666,000","1,014,366,000","1,034,562,000","1,022,600,000","1,041,137,000","1,052,154,000","1,077,607,000","1,073,487,000","1,103,545,000","1,093,835,000","1,084,635,000","1,053,872,000","1,056,203,000","1,060,538,000","1,121,710,000","1,178,755,000","1,093,882,000","1,164,861,000"
NetDebt,"346,420,000","216,296,000",,"48,972,000","86,444,000","67,176,000","214,201,000","358,661,000","140,169,000","80,129,000","170,789,000","161,667,000","419,203,000","339,034,000","449,339,000","358,434,000","496,975,000","443,689,000","577,986,000","601,350,000","672,152,000","669,615,000","835,288,000","806,711,000","810,315,000","833,970,000"
ShareIssued,"398,517,510","399,777,440","402,020,530","401,740,441","399,824,794","397,900,155","397,122,490","396,364,586","399,128,344","393,753,976","392,672,787","392,499,587","385,494,987","385,494,987","385,494,987","385,494,987","385,494,987","385,494,987","385,494,987","385,494,987","385,494,987","385,494,987","385,494,987","385,494,987","385,494,987","385,494,987"
OrdinarySharesNumber,"398,517,510","399,777,440","402,020,530","401,740,441","399,824,794","397,900,155","397,122,490","396,364,586","399,128,344","393,753,976","392,672,787","392,499,587","385,494,987","385,494,987","385,494,987","385,494,987","385,494,987","385,494,987","385,494,987","385,494,987","385,494,987","385,494,987","385,494,987","385,494,987","385,494,987","385,494,987"
