name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019
MarketCap,"1,379,460,633","1,499,037,188","2,457,686,627","6,894,009,451","9,120,514,550","9,185,459,360","8,735,820,051","4,597,791,223","3,986,613,523","3,519,435,795","4,334,222,959","2,519,708,507","3,249,884,109"
EnterpriseValue,"2,436,141,633","2,388,545,188","3,257,071,627","7,392,135,451","9,583,910,550","9,074,153,360","8,508,886,051","4,236,155,223","3,553,965,523","3,065,233,795","3,873,186,959","2,300,902,507","2,931,718,109"
PsRatio,"19.243","21.017","40.353","111.779","862.17","881.14","381.39","108.69","97.573","75.145","153.826",,
PbRatio,,,,,,"158.627","53.347","17.301","10.471","8.616","9.427",,"12.889"
EnterprisesValueRevenueRatio,"34.337","1,410.003","252.76","3,153.641","177.401","19,641.025","69,744.968","521.245",,,"280.28","86.044",
EnterprisesValueEBITDARatio,"-4.412","-13.336","-24.016","-49.385","-108.234","-56.721","-68.585","-35.527","-28.327","-30.63","-47.752","-39.55","-40.61"
