name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005
OperatingIncome,"-24,506,000","-7,819,000","-8,363,000","-4,576,000","-3,748,000","-1,142,000","-9,845,891","-10,732,437","-5,845,441","-3,586,231","-878,351","-12,351,750","-2,304,398","-2,140,546","-2,219,865","-2,161,260","-2,465,185","-1,798,305","-2,271,175","-1,988,120","-1,863,894","-1,769,313","-2,001,904","-2,160,832","-1,979,255","-2,624,118","-2,678,855","-1,821,754","-1,616,169","-1,693,017","-1,357,247","-1,375,029","-1,167,739","-1,274,562","-1,256,991","-1,286,747","-1,260,075","-1,681,079","-1,549,003","-1,553,832","-1,540,543","-1,471,125","-2,061,474","-1,941,998","-1,960,081","-1,463,245","-1,342,742","-1,482,626","-1,308,461","-1,313,500","-891,180","-1,041,048","-951,508","-684,835","-720,958","-1,014,115","-775,785","-1,131,032","-594,448","-608,424","-685,908","-422,415","-345,351","-1,085,230","-243,295","-328,439","-271,184","-471,721","-369,581"
NetNonOperatingInterestIncomeExpense,"-4,970,000","-1,491,000","-1,126,000","-1,189,000","-1,164,000","-1,210,000","-1,077,751","-1,081,542","-398,256","-2,451","-445,876","-248,410","-333,910","-338,728","-69,253","0",,,"0","0","-26","-15,667","-17,675","-19,305","-21,242","-81,194","-79,946","-601,002","-303,800","-242,678","-48,605","-7,854","-1,128,878","-157,673","-31,786","-512,776","-82,219","-24,606","-11,896","-11,759","-24,599","-208,284","-78,276","-102,797","-126,456","-166,502","-147,881","-153,540","-135,271","-1,714,475","-1,166,503","-1,607,826","-1,818,717","-738,302","-733,123",,,,,,,,,,,,,,
	InterestIncomeNonOperating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-573","698","4,960","6,855","4,675","3,547","3,912","3,437","1,616","2,834","2,233","1,481","1,866","6,224",,,,,,,,,,,,,,
	InterestExpenseNonOperating,"4,970,000","1,491,000","1,126,000","1,189,000","1,164,000","1,210,000","1,077,751","1,081,542","398,256","2,451","445,876","248,410","333,910","338,728","69,253","0",,,"0","0","26","15,667",,"19,305","21,242","81,194","79,946","601,002","303,800","242,678","48,605","7,854","1,128,878","157,673","31,786","512,776","82,219","24,606","11,896","11,759","24,599","207,711","78,974","107,757","133,311","171,177","151,428","157,452","138,708","1,716,091","1,169,337","1,610,059","1,820,198","740,168","739,347",,,,,,,,,,,,,,
OtherIncomeExpense,"-254,940,000","-3,753,000","-251,473,000","263,000","22,000","-137,000","-704,691","367,093","490,784","-321,186","427,653","133,499","119,441","91,472","35,068","19,675","7,120","-883,642","2,418","8,456","3,463","0","-2,263,964","-1,453","-1,931,733","-4,872","-1,347","-2,707","-975","-1,437","-1,906","-1,876","953","-8,075","-551,554","-13,160,125","18,757","-11,226","-6,112","14,489","19,335","10,010","60,185","14,685","34,283","-227,270","33,987","126,345","116,528","2,461,790","4,508,352","-4,535,848","3,133,501","-4,035,359","0","91,727","-6,902,941","0","0","0","0",,"0","0","0","0","0",,"0"
	GainOnSaleOfSecurity,"4,119,000","1,264,000","1,635,000","851,000","368,000","398,000","150,000",,,,,,,,"0",,,"-899,410",,,,,,,"-1,929,818",,,,,,,,,"3","1,196","892","18,757","-11,226","-6,112","14,489","19,335","10,010","60,185","14,685","34,283","-227,270","33,987",,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,,,"-251,754,000",,,,,,,,,,,,,,,"-899,410","2,418","8,456","3,463","0",,"-1,453","-1,931,733","-4,872","-1,347","-2,707","-975","-1,437","-1,906",,"953","-8,078","-552,750","-13,161,017",,,,,,,,,,"0","0","126,345","116,528","-3,115,189","4,508,352","-4,535,848","3,133,501","-4,035,359","0","91,727","-6,902,941",,,,,,,,,,,,
		OtherSpecialCharges,,,"251,754,000",,,,,,,,,,,,,,,,"-2,418","-8,456","-3,463",,,,"1,931,733",,,,,"1,437","1,906",,,"8,078","552,750","13,161,017",,,,,,,,,,,,"-126,345","-116,528",,"-4,508,352","4,535,848","-3,134,298",,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-8,387","0","0","-797",,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-7,305,000","-5,017,000","-1,354,000","-588,000","-346,000","-535,000","-1,465,691","367,093","490,784","-321,186","427,653","133,499","119,441","91,472","35,068","19,675","7,120","15,768","2,418","8,456","3,463",,,"-1,453","-1,915","-4,872","-1,347","-2,707","-975","-1,437","-1,906","-1,876","953","-8,078","-552,750","-13,161,017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"-284,416,000","-13,063,000","-260,962,000","-5,502,000","-4,890,000","-2,489,000","-11,628,333","-11,446,886","-5,752,913","-3,909,868","-896,574","-12,466,661","-2,518,867","-2,387,802","-2,254,050","-2,141,585","-2,458,065","-2,681,947","-2,268,757","-1,979,664","-1,860,457","-1,784,980","-4,283,543","-2,181,590","-3,932,230","-2,710,184","-2,760,148","-2,425,463","-1,920,944","-1,937,132","-1,407,758","-1,384,759","-2,295,664","-1,440,310","-1,840,331","-14,959,648","-1,323,537","-1,716,911","-1,567,011","-1,551,102","-1,545,807","-1,669,399","-2,079,565","-2,030,110","-2,052,254","-1,857,017","-1,456,636","-1,509,821","-1,327,204","-566,185","2,450,669","-7,184,722","363,276","-5,458,496","-1,454,081","-1,569,293","-8,221,681","-1,972,283","-1,217,193","-629,070","-743,908","-545,122","-399,348","-1,110,617","-269,571","-348,983","-288,469","-492,917","-390,934"
TaxProvision,"989,000","341,000","-876,000","1,024,000","499,000","1,038,000","-98,793","-29,065","49,833","33,025","50,965","1,886","9,624","-900","4,214","2,102","12,825","813","912","0","0","4,231",,"2,878","2,484","0","305","0","3,320","0","0","0","1,600","1,600","0","0","0","0","0","1,600","0","0","0","0","1,600","0","0","0","1,600","0","0","1,600","0","800","0",,"800","0",,,"1,600",,,,,,,,
NetIncomeCommonStockholders,"-293,405,000","-15,404,000","-262,086,000","-8,526,000","-7,389,000","-5,723,000","-53,865,540","-11,417,821","-5,802,746","-3,942,893","-947,539","-12,468,547","-2,528,491","-2,386,902","-2,258,264","-2,143,687","-2,470,890","-2,682,760","-2,269,669","-1,979,664","-1,860,457","-1,789,211",,"-2,184,468","-3,934,714","-2,785,644","-2,999,842","-2,664,851","-6,607,102","-3,950,128","-1,995,972","-3,183,660","-3,066,773","-1,441,910","-1,840,331","-14,959,648","-1,323,537","-1,716,911","-1,567,011","-1,552,702","-1,545,807","-1,669,399","-2,079,565","-2,030,110","-2,053,854","-1,857,017","-1,456,636","-1,509,821","-1,328,804","-566,185","2,450,669","-7,186,322","363,276","-5,459,296","-1,454,081","-1,569,293","-8,222,481","-1,972,283","-1,217,193","-629,070","-745,508","-546,722","-399,348","-1,110,617","-269,571","-349,783","-288,469","-492,917","-390,934"
	NetIncome,"-285,405,000","-13,404,000","-260,086,000","-6,526,000","-5,389,000","-3,527,000","-11,529,540","-11,417,821","-5,802,746","-3,942,893","-947,539","-12,468,547","-2,528,491","-2,386,902","-2,258,264","-2,143,687","-2,470,890","-2,682,760","-2,269,669","-1,979,664","-1,860,457","-1,789,211","-4,283,854","-2,184,468","-3,934,714","-2,710,184","-2,760,453","-2,425,463","-1,924,264","-1,937,132","-1,407,758","-1,384,759","-2,297,264","-1,441,910","-1,840,331","-14,959,648","-1,323,537","-1,716,911","-1,567,011","-1,552,702","-1,545,807","-1,669,399","-2,079,565","-2,030,110","-2,053,854","-1,857,017","-1,456,636","-1,509,821","-1,328,804","-566,185","2,450,669","-7,186,322","363,276","-5,459,296","-1,454,081","-1,569,293","-8,222,481","-1,972,283","-1,217,193","-629,070","-745,508","-546,722","-399,348","-1,110,617","-269,571","-349,783","-288,469","-492,917","-390,934"
		NetIncomeIncludingNoncontrollingInterests,"-285,405,000","-13,404,000","-260,086,000","-6,526,000","-5,389,000","-3,527,000","-11,529,540","-11,417,821","-5,802,746","-3,942,893","-947,539","-12,468,547","-2,528,491","-2,386,902","-2,258,264","-2,143,687","-2,470,890","-2,682,760","-2,269,669","-1,979,664","-1,860,457","-1,789,211","-4,283,854","-2,184,468","-3,934,714","-2,710,184","-2,760,453","-2,425,463","-1,924,264","-1,937,132","-1,407,758","-1,384,759","-2,297,264","-1,441,910","-1,840,331","-14,959,648","-1,323,537","-1,716,911","-1,567,011","-1,552,702","-1,545,807","-1,669,399","-2,079,565","-2,030,110","-2,053,854","-1,857,017","-1,456,636","-1,509,821","-1,328,804","-566,185","2,450,669","-7,186,322","363,276","-5,459,296","-1,454,081","-1,569,293","-8,222,481","-1,972,283","-1,217,193","-629,070","-745,508","-546,722","-399,348","-1,110,617","-269,571","-349,783","-288,469","-492,917","-390,934"
			NetIncomeContinuousOperations,"-285,405,000","-13,404,000","-260,086,000","-6,526,000","-5,389,000","-3,527,000","-11,529,540","-11,417,821","-5,802,746","-3,942,893","-947,539","-12,468,547","-2,528,491","-2,386,902","-2,258,264","-2,143,687","-2,470,890","-2,682,760","-2,269,669","-1,979,664","-1,860,457","-1,789,211","-4,283,854","-2,184,468","-3,934,714","-2,710,184","-2,760,453","-2,425,463","-1,924,264","-1,937,132","-1,407,758","-1,384,759","-2,297,264","-1,441,910","-1,840,331","-14,959,648","-1,323,537","-1,716,911","-1,567,011","-1,552,702","-1,545,807","-1,669,399","-2,079,565","-2,030,110","-2,053,854","-1,857,017","-1,456,636","-1,509,821","-1,328,804","-566,185","2,450,669","-7,186,322","363,276","-5,459,296","-1,454,081","-1,569,293","-8,222,481","-1,972,283","-1,217,193","-629,070","-745,508","-546,722","-399,348","-1,110,617","-269,571","-349,783","-288,469","-492,917","-390,934"
	PreferredStockDividends,"8,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,196,000","42,336,000",,,,,,,,,,,,"0","0","0","0",,,"0","75,460","239,389","239,388","208,490","110,427","95,304","71,874","27,723",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherunderPreferredStockDividend,,,,,,,,,,,,,,,,,,,"0",,,,,,"0","0","0","0","4,474,348","1,902,569","492,910","1,727,027","741,786",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"-293,405,000","-15,404,000","-262,086,000","-8,526,000","-7,389,000","-5,723,000","-53,865,540","-11,417,821","-5,802,746","-3,942,893","-947,539","-12,468,547","-2,528,491","-2,386,902","-2,258,264","-2,143,687","-2,470,890","-2,682,760","-2,269,669","-1,979,664","-1,860,457","-1,789,211",,"-2,184,468","-3,934,714","-2,785,644","-2,999,842","-2,664,851","-6,607,102","-3,950,128","-1,995,972","-3,183,660","-3,066,773","-1,441,910","-1,840,331","-14,959,648","-1,323,537","-1,716,911","-1,567,011","-1,552,702","-1,545,807","-1,669,399","-2,079,565","-2,030,110","-2,053,854","-1,857,017","-1,456,636","-1,509,821","-1,328,804","-566,185","2,450,669","-7,186,322","363,276","-5,459,296","-1,454,081","-1,569,293","-8,222,481","-1,972,283","-1,217,193","-629,070","-745,508","-546,722","-399,348","-1,110,617","-269,571","-349,783","-288,469","-492,917","-390,934"
BasicEPS,,"-0.31","-5.46","-0.18","-0.16","-0.13","-1.32","-0.29","-0.15","-0.11","-0.03","-0.35","-0.08","-0.08","-0.08","-0.07","-0.09","-0.1","-0.09","-0.08","-0.08","-0.1",,"-0.14","-0.28","-0.243","-0.392","-0.383","-1.222","-0.734","-0.336","-0.56","-0.56","-0.224","-0.336","-4.254","-0.336",,"-0.448","-0.448","-0.448",,"-0.784","-0.784","-0.784",,"-1.232","-1.679","-1.791",,"5.598","-17.913","1.12",,"-4.478","-4.478","-22.391",,"-3.359","-2.239","-2.239",,"-1.12","-4.478","-1.12",,"-1.12","-2.239","-1.12"
DilutedEPS,,"-0.31","-5.46","-0.18","-0.16","-0.13","-1.32","-0.29","-0.15","-0.11","-0.03","-0.35","-0.08","-0.08","-0.08","-0.07","-0.09","-0.1","-0.09","-0.08","-0.08","-0.1",,"-0.14","-0.28","-0.243","-0.392","-0.383","-1.222","-0.734","-0.336","-0.56","-0.56","-0.224","-0.336","-4.254","-0.336",,"-0.448","-0.448","-0.448",,"-0.784","-0.784","-0.784",,"-1.232","-1.679","-1.791",,"2.911","-17.913","1.12",,"-4.478","-4.478","-22.391",,"-3.359","-2.239","-2.239",,"-1.12","-4.478","-1.12",,"-1.12","-2.239","-1.12"
BasicAverageShares,,"49,660,579","48,026,343","46,137,147","45,757,532","43,804,483","40,902,343","39,144,916","38,281,087","37,548,549","36,196,524","35,674,162","31,176,166","30,441,996","29,454,077","28,769,867","27,808,873","26,774,179","25,545,645","24,632,169","23,965,825","17,604,283",,"15,120,479","14,199,742","11,363,078","7,744,166","6,972,440","5,418,927","5,399,102","5,364,425","5,363,629","5,358,304","5,320,849","5,269,564","3,493,412","3,399,808",,"3,372,816","3,372,816","3,372,816",,"2,523,019","2,498,073","2,473,334",,"1,211,637","917,204","727,651",,"438,722","412,258","383,541",,"368,078","367,711","366,377",,"356,061","354,797","338,438",,"270,598","270,103","268,769",,"267,359","266,667","265,573"
DilutedAverageShares,,"49,660,579","48,026,343","46,137,147","45,757,532","43,804,483","40,902,343","39,144,916","38,281,087","37,548,549","36,196,524","35,674,162","31,176,166","30,441,996","29,454,077","28,769,867","27,808,873","26,774,179","25,545,645","24,632,169","23,965,825","17,604,283",,"15,120,479","14,199,742","11,363,078","7,744,166","6,972,440","5,418,927","5,399,102","5,364,425","5,363,629","5,358,304","5,320,849","5,269,564","3,493,412","3,399,808",,"3,372,816","3,372,816","3,372,816",,"2,523,019","2,498,073","2,473,334",,"1,211,637","917,204","727,651",,"587,492","412,258","415,908",,"368,078","367,711","366,377",,"356,061","354,797","338,438",,"270,598","270,103","268,769",,"267,359","266,667","265,573"
TotalOperatingIncomeAsReported,"-24,506,000","-7,819,000","-8,363,000","-4,576,000","-3,748,000","-1,142,000","-9,845,891","-10,732,437","-5,845,441","-3,586,231","-878,351","-12,351,750","-2,304,398","-2,140,546","-2,219,865","-2,161,260","-2,465,185","-1,798,305","-2,271,175","-1,988,120","-1,863,894","-1,769,313",,"-2,160,832","-1,979,255","-2,624,118","-2,678,855","-1,821,754","-1,616,169","-1,693,017","-1,357,247","-1,375,029","-1,167,739","-1,274,562","-1,256,991","-1,286,747","-1,260,075","-1,681,079","-1,549,003","-1,553,832","-1,540,543","-1,471,125","-2,061,474","-1,941,998","-1,960,081","-1,463,245","-1,342,742","-1,482,626","-1,308,461","-1,313,500","-891,180","-1,041,048","-951,508","-684,835","-720,958","-1,014,115","-775,785","-1,131,032","-594,448","-608,424","-685,908","-422,415","-345,351","-1,085,230","-243,295","-328,439","-271,184","-471,721","-369,581"
TotalExpenses,"246,132,000","60,121,000","64,803,000","61,269,000","59,939,000","54,426,000","58,206,726","21,904,521","15,234,447","13,360,306","10,120,417","21,935,084","10,767,986","8,793,458","7,910,763","7,446,615","7,092,196","5,821,494","5,593,175","4,990,775","4,781,272","4,481,547","4,230,783","4,137,658","3,896,821","4,179,663","4,137,418","3,258,782","3,047,232","2,891,561","2,332,435","2,200,029","2,104,327","2,109,388","2,014,318","1,866,574","1,748,038","2,049,569","1,856,156","1,787,429","1,731,842","1,648,044","2,205,728","2,052,711","2,083,832","1,563,311","1,442,311","1,607,035","1,459,921","1,388,568","911,887","1,049,526","965,211","691,346","730,165","1,020,097","789,209","1,166,930","604,126","640,871","691,449","434,912","373,282","1,093,444","261,757","323,296","282,409","495,444","492,074"
NetIncomeFromContinuingAndDiscontinuedOperation,"-285,405,000","-13,404,000","-260,086,000","-6,526,000","-5,389,000","-3,527,000","-11,529,540","-11,417,821","-5,802,746","-3,942,893","-947,539","-12,468,547","-2,528,491","-2,386,902","-2,258,264","-2,143,687","-2,470,890","-2,682,760","-2,269,669","-1,979,664","-1,860,457","-1,789,211","-4,283,854","-2,184,468","-3,934,714","-2,710,184","-2,760,453","-2,425,463","-1,924,264","-1,937,132","-1,407,758","-1,384,759","-2,297,264","-1,441,910","-1,840,331","-14,959,648","-1,323,537","-1,716,911","-1,567,011","-1,552,702","-1,545,807","-1,669,399","-2,079,565","-2,030,110","-2,053,854","-1,857,017","-1,456,636","-1,509,821","-1,328,804","-566,185","2,450,669","-7,186,322","363,276","-5,459,296","-1,454,081","-1,569,293","-8,222,481","-1,972,283","-1,217,193","-629,070","-745,508","-546,722","-399,348","-1,110,617","-269,571","-349,783","-288,469","-492,917","-390,934"
NormalizedIncome,"-136,824,000","-14,162,400","-10,806,602.103","-7,147,230","-5,657,640","-3,817,540","-11,529,540","-11,417,821","-5,802,746","-3,942,893","-947,539","-12,468,547","-2,528,491","-2,386,902","-2,258,264","-2,143,687","-2,470,890","-2,026,190.7","-2,269,669","-1,979,664","-1,860,457","-1,789,211","-4,283,854","-2,184,468","-2,776,823.2","-2,710,184","-2,760,453","-2,425,463","-1,924,264","-1,937,132","-1,407,758","-1,384,759","-2,297,264","-1,441,911.95","-1,841,527","-14,960,540","-1,342,294","-1,705,685","-1,560,899","-1,562,119.85","-1,565,142","-1,679,409","-2,139,750","-2,044,795","-2,076,137.95","-1,629,747","-1,490,623","-1,636,166","-1,404,547.2","-3,027,975","-2,057,683","-4,238,020.8","-2,770,225","-2,836,312.65","-1,454,081","-1,661,020","-3,735,569.35","-1,972,283","-1,217,193","-629,070","-745,508","-546,722","-399,348","-1,110,617","-269,571","-349,783","-288,469","-492,917","-390,934"
InterestIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-573","698","4,960","6,855","4,675","3,547","3,912","3,437","1,616","2,834","2,233","1,481","1,866","6,224","11,194","12,814",,,,,,,,,,,,
InterestExpense,"4,970,000","1,491,000","1,126,000","1,189,000","1,164,000","1,210,000","1,077,751","1,081,542","398,256","2,451","445,876","248,410","333,910","338,728","69,253","0",,,"0","0","26","15,667","17,675","19,305","21,242","81,194","79,946","601,002","303,800","242,678","48,605","7,854","1,128,878","157,673","31,786","512,776","82,219","24,606","11,896","11,759","24,599","207,711","78,974","107,757","133,311","171,177","151,428","157,452","138,708","1,716,091","1,169,337","1,610,059","1,820,198","740,168","739,347","658,099","555,769","891,327","622,745","20,646","58,000",,"53,997","25,387","26,276","20,544","17,285",,"21,353"
NetInterestIncome,"-4,970,000","-1,491,000","-1,126,000","-1,189,000","-1,164,000","-1,210,000","-1,077,751","-1,081,542","-398,256","-2,451","-445,876","-248,410","-333,910","-338,728","-69,253","0",,,"0","0","-26","-15,667","-17,675","-19,305","-21,242","-81,194","-79,946","-601,002","-303,800","-242,678","-48,605","-7,854","-1,128,878","-157,673","-31,786","-512,776","-82,219","-24,606","-11,896","-11,759","-24,599","-208,284","-78,276","-102,797","-126,456","-166,502","-147,881","-153,540","-135,271","-1,714,475","-1,166,503","-1,607,826","-1,818,717","-738,302","-733,123","-646,905","-542,955","-841,251","-622,745","-20,646","-58,000",,"-53,997","-25,387","-26,276","-20,544","-17,285",,"-21,353"
EBIT,"-279,446,000","-11,572,000","-259,836,000","-4,313,000","-3,726,000","-1,279,000","-10,550,582","-10,365,344","-5,354,657","-3,907,417","-450,698","-12,218,251","-2,184,957","-2,049,074","-2,184,797","-2,141,585","-2,465,185","-1,798,305","-2,268,757","-1,979,664","-1,860,431","-1,769,313",,"-2,162,285","-3,910,988","-2,628,990","-2,680,202","-1,824,461","-1,617,144","-1,694,454","-1,359,153","-1,376,905","-1,166,786","-1,282,637","-1,808,545","-14,446,872","-1,241,318","-1,692,305","-1,555,115","-1,539,343","-1,521,208","-1,461,688","-2,000,591","-1,922,353","-1,918,943","-1,685,840","-1,305,208","-1,352,369","-1,188,496","1,149,906","3,620,006","-5,574,663","2,183,474","-4,718,328","-714,734","-1,014,115","-775,785","-1,131,032","-594,448","-608,424","-685,908","-422,415","-345,351","-1,085,230","-243,295","-328,439","-271,184","-471,721","-369,581"
