name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991
OperatingCashFlow,"92,200,000","1,400,000","46,100,000","28,400,000","16,300,000","-11,400,000","56,200,000","55,800,000","42,500,000","52,400,000","78,400,000","83,400,000","47,700,000","22,800,000","37,700,000","28,500,000","57,900,000","26,100,000","10,000,000","58,400,000","69,000,000","4,100,000","57,700,000","34,500,000","50,800,000","21,300,000","49,900,000","60,600,000","40,900,000","7,400,000","20,400,000","32,400,000","44,200,000","27,100,000","21,100,000","41,700,000","42,600,000","6,300,000","45,700,000","32,000,000","39,700,000","35,000,000","42,000,000","-12,100,000","17,100,000","15,800,000","1,000,000","26,700,000","16,100,000","22,500,000","8,500,000","32,600,000","20,600,000","66,000,000","43,400,000","-1,300,000","7,300,000","-2,500,000","40,200,000","40,500,000","40,500,000","8,400,000","15,900,000","-10,700,000","15,200,000","-1,600,000","1,800,000","3,800,000","19,600,000","-8,300,000","-31,000,000","10,000,000","9,000,000","-26,000,000","-7,600,000","-31,100,000","4,900,000","-54,200,000","-6,700,000","-44,000,000","-6,600,000","7,700,000","4,100,000","38,500,000","62,200,000","145,000,000","29,200,000","56,300,000","10,400,000","-11,300,000","37,300,000","-15,100,000","-45,300,000","-67,500,000","24,100,000","-5,100,000","128,100,000","23,600,000","22,400,000","64,400,000","43,400,000","-85,200,000","26,900,000","6,500,000","60,900,000","-72,400,000","99,400,000","8,800,000","66,900,000","-56,400,000","-10,300,000","-2,200,000","39,100,000","-67,900,000","26,600,000","-13,500,000","39,400,000","-28,300,000","4,400,000","-10,300,000","24,600,000","7,600,000","-25,900,000","24,000,000","114,800,000","22,100,000"
	CashFlowFromContinuingOperatingActivities,"92,200,000","1,400,000","46,100,000","28,400,000","16,300,000","-11,400,000","56,200,000","55,800,000","42,500,000","52,400,000","78,400,000","83,400,000","47,700,000","22,800,000","37,700,000","28,500,000","57,900,000","26,100,000","10,000,000","58,400,000","69,000,000","4,100,000","57,700,000","34,500,000","50,800,000","21,300,000","49,900,000","60,600,000","40,900,000","7,400,000","20,400,000","32,400,000","44,200,000","27,100,000","21,100,000","41,700,000","42,600,000","6,300,000","45,700,000","32,000,000","39,700,000","35,000,000","42,000,000","-12,100,000","17,100,000","15,800,000","1,000,000","26,700,000","16,100,000","22,500,000","8,500,000","32,600,000","20,600,000","66,000,000","43,400,000","-1,300,000","7,300,000","-2,500,000","40,200,000","40,500,000","40,500,000","8,400,000","15,900,000","-10,700,000","15,200,000","-1,600,000","1,800,000","3,800,000","19,600,000","-8,300,000","-31,000,000","10,000,000","9,000,000","-26,000,000","-7,600,000","-31,100,000","4,900,000","-54,200,000","-6,700,000","-44,000,000","-6,600,000","7,700,000","4,100,000","38,500,000","62,200,000","145,000,000","29,200,000","56,300,000","10,400,000","-11,300,000","37,300,000","-15,100,000","-45,300,000","-67,500,000","24,100,000","-5,100,000","128,100,000","23,600,000","22,400,000","64,400,000","43,400,000","-85,200,000","26,900,000","6,500,000","60,900,000","-72,400,000","99,400,000","8,800,000","66,900,000","-56,400,000","-10,300,000","-2,200,000","39,100,000","-67,900,000","26,600,000","-13,500,000","39,400,000","-28,300,000","4,400,000","-10,300,000","24,600,000","7,600,000","-25,900,000","24,000,000","114,800,000","22,100,000"
		NetIncomeFromContinuingOperations,"-14,900,000","8,100,000","1,700,000","-2,300,000","-22,400,000","4,500,000","5,900,000","400,000","-6,600,000","29,100,000","-10,600,000","25,400,000","19,200,000","28,000,000","23,600,000","21,700,000","20,700,000","25,700,000","-15,200,000","19,900,000","4,700,000","36,000,000","24,500,000","14,900,000","26,000,000","26,300,000","13,300,000","22,100,000","20,200,000","-292,200,000","15,600,000","15,900,000","24,500,000","15,800,000","27,300,000","25,400,000","18,600,000","33,500,000","9,100,000","29,200,000","21,000,000","26,500,000","4,900,000","4,400,000","4,500,000","11,300,000","-300,000","5,500,000","100,000","8,800,000","24,100,000","23,000,000","19,600,000","3,800,000","-108,300,000","-22,100,000","22,800,000","39,100,000","24,400,000","24,800,000","34,700,000","17,100,000","11,900,000","-17,300,000","-6,800,000","38,400,000","-748,700,000","-375,000,000","372,300,000","-2,300,000","-554,800,000","-107,000,000","-21,000,000","-64,000,000","-572,900,000","-88,600,000","-61,400,000","-65,100,000","-270,800,000","-79,400,000","-50,400,000","-68,100,000","-583,300,000","68,400,000","-64,100,000","119,600,000","10,900,000","-16,800,000","11,000,000","11,700,000","39,000,000","-39,200,000","-15,700,000","-38,200,000","-38,900,000","10,800,000","16,700,000","12,000,000","14,200,000","17,500,000","13,700,000","2,600,000","-3,300,000","-6,600,000","8,200,000","9,900,000","21,000,000","12,500,000","23,300,000","3,500,000","-27,700,000","-20,800,000","-23,600,000","-29,300,000","-66,100,000","-21,000,000","-19,400,000","-16,600,000","2,600,000","3,900,000","12,000,000","8,400,000","27,100,000","23,100,000","14,000,000","44,200,000"
		OperatingGainsLosses,,"300,000","8,800,000","0",,,"5,300,000","-200,000","-100,000","-300,000","27,100,000","-100,000","-300,000","-300,000","6,100,000","-1,200,000","-300,000","-1,100,000","-1,200,000","-11,800,000","11,400,000","-15,800,000","-1,800,000","-1,800,000","200,000","-4,000,000","-1,700,000","1,900,000","900,000","451,800,000","28,300,000","-4,700,000","-8,000,000","-8,500,000","10,600,000","-8,700,000","-300,000","-5,800,000",,,,,"100,000","0","-14,900,000","15,000,000","5,500,000","0","0","100,000","0","-100,000","-1,200,000","-500,000","-1,000,000","7,100,000","-300,000","-4,100,000","25,700,000","-5,300,000","-9,500,000","-10,300,000","-7,700,000","11,900,000","-7,200,000","-4,500,000","5,500,000","-1,700,000","1,200,000","1,000,000","-3,000,000","-21,000,000","26,000,000","-6,000,000",,,,,,,,,,,,,,,,,,"20,400,000","-51,400,000","-5,500,000",,"-8,500,000","5,200,000","-4,300,000",,"5,300,000","11,900,000","10,000,000",,"800,000","100,000","-6,200,000",,"-8,500,000","-3,300,000","3,200,000",,"-15,800,000","23,500,000","-20,800,000","36,400,000","-600,000","45,200,000","-4,100,000","-27,100,000","1,500,000","-1,800,000","16,700,000","-16,000,000","-300,000","10,000,000","-4,000,000"
			GainLossOnSaleOfPPE,"-200,000","300,000","-600,000","0","100,000","0","100,000","-200,000","100,000","200,000","100,000","100,000",,,"0","-300,000",,,"-100,000","-500,000",,,"0",,,,"100,000","200,000",,,"100,000","0",,,"-100,000","100,000",,,"-100,000","0","0","0","100,000","0","0","100,000","0","0","0","100,000","0","0","0","100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,"0","0","-200,000","-500,000","-300,000","-200,000","-100,000","-300,000","-500,000","-900,000","-400,000","-1,100,000","-5,900,000","-11,300,000","11,300,000","-15,800,000","-1,800,000","-2,000,000","-10,900,000","-4,000,000","-4,300,000","1,700,000","1,500,000","4,500,000","10,500,000","1,300,000","-2,000,000","-2,900,000","-6,200,000","-3,200,000","5,300,000","-200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","-100,000","-1,200,000","-600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PensionAndEmployeeBenefitExpense,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","-600,000","447,300,000",,"-6,000,000","-6,100,000","-5,600,000",,"-5,600,000","-5,700,000","-5,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"105,500,000","27,500,000","27,300,000","24,900,000","25,800,000","13,500,000","13,100,000","12,900,000","13,000,000","13,200,000","12,800,000","12,300,000","12,100,000","11,900,000","11,500,000","11,000,000","10,900,000","10,500,000","10,400,000","10,200,000","9,500,000","9,600,000","9,300,000","9,000,000","9,000,000","8,700,000","8,200,000","8,100,000","8,100,000","8,000,000","8,000,000","8,000,000","7,700,000","7,400,000","7,200,000","6,900,000","7,000,000","7,000,000","6,900,000","6,700,000","6,600,000","6,300,000","6,300,000","6,200,000","6,400,000","6,300,000","2,900,000","6,400,000","6,500,000","4,000,000","3,600,000","4,100,000","4,400,000","4,300,000","3,900,000","3,700,000","3,800,000","3,500,000","5,300,000","3,100,000","2,900,000","2,700,000","2,800,000","-7,800,000","5,100,000","5,600,000","5,800,000","5,800,000","6,100,000","6,600,000","7,100,000","5,000,000","3,000,000","13,000,000","18,800,000","19,300,000","19,400,000","20,500,000","25,100,000","23,600,000","23,500,000","23,200,000","24,400,000","24,200,000","23,500,000","23,200,000","19,000,000","20,200,000","21,400,000","20,700,000","166,400,000","-22,000,000","-25,200,000","-25,400,000","180,800,000","-25,500,000","-25,600,000","-26,700,000","173,100,000","-27,300,000","-27,200,000","-27,500,000","181,300,000","-28,600,000","-28,400,000","-28,300,000","183,600,000","-28,000,000","-28,000,000","-27,900,000","179,200,000","-27,600,000","-25,100,000","-24,900,000","-24,200,000","-24,400,000","-21,400,000","-27,100,000","-19,900,000","-20,200,000","-20,000,000","-20,200,000","-16,200,000","-13,900,000","-21,700,000","-21,400,000"
			DepreciationAndAmortization,"105,500,000","27,500,000","27,300,000","24,900,000","25,800,000","13,500,000","13,100,000","12,900,000","13,000,000","13,200,000","12,800,000","12,300,000","12,100,000","11,900,000","11,500,000","11,000,000","10,900,000","10,500,000","10,400,000","10,200,000","9,500,000","9,600,000","9,300,000","9,000,000","9,000,000","8,700,000","8,200,000","8,100,000","8,100,000","8,000,000","8,000,000","8,000,000","7,700,000","7,400,000","7,200,000","6,900,000","7,000,000","7,000,000","6,900,000","6,700,000","6,600,000","6,300,000","6,300,000","6,200,000","6,400,000","6,300,000","2,900,000","6,400,000","6,500,000","4,000,000","3,600,000","4,100,000","4,400,000","4,300,000","3,900,000","3,700,000","3,800,000","3,500,000","5,300,000","3,100,000","2,900,000","2,700,000","2,800,000","-7,800,000","5,100,000","5,600,000","5,800,000","5,800,000","6,100,000","6,600,000","7,100,000","5,000,000","3,000,000","13,000,000","18,800,000","19,300,000","19,400,000","20,500,000","25,100,000","23,600,000","23,500,000","23,200,000","24,400,000","24,200,000","23,500,000","23,200,000","19,000,000","20,200,000","21,400,000","20,700,000","166,400,000","-22,000,000","-25,200,000","-25,400,000","180,800,000","-25,500,000","-25,600,000","-26,700,000","173,100,000","-27,300,000","-27,200,000","-27,500,000","181,300,000","-28,600,000","-28,400,000","-28,300,000","183,600,000","-28,000,000","-28,000,000","-27,900,000","179,200,000","-27,600,000","-25,100,000","-24,900,000","-24,200,000","-24,400,000","-21,400,000","-27,100,000","-19,900,000","-20,200,000","-20,000,000","-20,200,000","-16,200,000","-13,900,000","-21,700,000","-21,400,000"
