name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,09/30/2011,03/31/2011,06/30/2010,03/31/2010,06/30/2009,03/31/2009
OperatingIncome,,,,,,,,,,,,,,,,,,,,"34,424,000",,,,,,,,,,,,,,,"14,826,000",,,,,"4,573,567","4,029,412","3,429,721","3,460,432","10,975,900","8,219,186","8,788,946","4,876,854","2,883,252"
NetNonOperatingInterestIncomeExpense,,,,,,,,,,,,,,,,,,,,"-9,509,000",,,,,,,,,,,,,,,"25,705,000",,,,,"-2,401,847",,,,"-1,546,753","-442,675","-580,740","0","0"
	InterestIncomeNonOperating,,,,,,,,,,,,,,,,,,,,"39,638,000",,,,,,,,,,,,,,,"25,705,000",,,,,,,,,,,,,
	InterestExpenseNonOperating,,,,,,,,,,,,,,,,,,,,"9,509,000",,,,,,,,,,,,,,,,,,,,"2,401,847",,,,"1,546,753","442,675","580,740","0","0"
OtherIncomeExpense,,,,,,,,,,,,,,,,,,,,"361,000",,,,,,,,,,,,,,,"3,119,000",,,,,"5,424,366","-194,265","4,758,574","-7,353,737","6,989,667","-5,348,279","18,137,786","42,562,070","27,384,684"
	GainOnSaleOfSecurity,"25,804,000","19,172,000","-16,556,000","23,008,000","180,000","-10,496,000","1,605,000","47,000","-3,756,000","114,000","437,000","355,000","52,000","46,000","-6,508,000","3,254,000","-6,609,000","206,000","109,000","-14,216,000","-26,453,000","826,000","-18,908,000","1,150,000","865,000","176,000","719,000","-37,000","-13,338,000","-133,000","656,000","768,000","4,793,000","2,708,000","-2,140,000","4,403,000","2,478,000","686,000","2,403,459","699,536","4,140,892","348,520","485,301","6,989,667",,,,
	SpecialIncomeCharges,,,,,,,,,,,,,,,,,,,,"1,483,000",,,,,,,,,,,,,,,,,,,,"4,724,830","-4,335,157","4,410,054","-7,839,038",,"-5,348,279","18,137,786","42,562,070","27,384,684"
PretaxIncome,"192,587,000","37,144,000","53,347,000","22,896,000","79,200,000","51,971,000","67,610,000","89,454,000","77,102,000","-173,320,000","21,556,000","23,169,000","24,011,000","43,827,000","-2,253,000","26,987,000","24,244,000","23,778,000","27,477,000","25,276,000","27,319,000","29,742,000","34,071,000","25,090,000","44,659,000","7,368,000","-20,031,000","10,213,000","20,552,000","23,564,000","-8,518,000","7,526,000","24,048,000","23,448,000","17,945,000","17,467,000","10,992,000","15,516,000",,,,,,"16,418,814",,,,
TaxProvision,"213,000","97,000","103,000","-9,000","22,000","116,000","-329,000","-134,000","370,000","-898,000","108,000","-281,000","266,000","-93,000","-869,000","227,000","1,111,000","-66,000","600,000","500,000","-9,000","-675,000","216,000","11,000","-34,000","-683,000","-4,000","409,000","288,000","650,000","428,000","115,000","386,000",,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"186,101,000","36,192,000","52,250,000","21,847,000","75,812,000","51,490,000","66,159,000","88,190,000","76,481,000","-172,357,000","21,448,000","23,450,000","23,745,000","43,920,000","-1,384,000","26,760,000","23,133,000","23,844,000","26,877,000","24,776,000","27,328,000","30,417,000","33,855,000","25,079,000","44,693,000","8,051,000","-20,027,000","9,804,000","20,264,000","22,914,000","-8,946,000","7,411,000","23,662,000","23,448,000","17,945,000","17,467,000","10,992,000","15,516,000","9,805,634","9,954,928","3,835,147","8,188,295","-3,893,305","16,418,814","2,428,232","26,345,992","47,438,924","30,267,936"
	NetIncome,"186,101,000","36,192,000","52,250,000","21,847,000","75,812,000","51,490,000","66,159,000","88,190,000","76,481,000","-172,357,000","21,448,000","23,450,000","23,745,000","43,920,000","-1,384,000","26,760,000","23,133,000","23,844,000","26,877,000","24,776,000","27,328,000","30,417,000","33,855,000","25,079,000","44,693,000","8,051,000","-20,027,000","9,804,000","20,264,000","22,914,000","-8,946,000","7,411,000","23,662,000","23,448,000","17,945,000","17,467,000","10,992,000","15,516,000","9,805,634","9,954,928","3,835,147","8,188,295","-3,893,305","16,418,814","2,428,232","26,345,992","47,438,924","30,267,936"
		NetIncomeIncludingNoncontrollingInterests,"192,374,000","37,047,000","53,244,000","22,905,000","79,178,000","51,855,000","67,939,000","89,588,000","76,732,000","-172,422,000","21,448,000","23,450,000","23,745,000","43,920,000","-1,384,000","26,760,000","23,133,000","23,844,000","26,877,000","24,776,000","27,328,000","30,417,000","33,855,000","25,079,000","44,693,000","8,051,000","-20,027,000","9,804,000","20,264,000","22,914,000","-8,946,000","7,411,000","23,662,000","23,448,000","17,945,000","17,467,000","10,992,000","15,516,000","9,805,634","9,954,928","3,835,147","8,188,295","-3,893,305","16,418,814","2,428,232","26,345,992","47,438,924","30,267,936"
			NetIncomeContinuousOperations,"192,374,000","37,047,000","53,244,000","22,905,000","79,178,000","51,855,000","67,939,000","89,588,000","76,732,000","-172,422,000","21,448,000","23,450,000","23,745,000","43,920,000","-1,384,000","26,760,000","23,133,000","23,844,000","26,877,000","24,776,000","27,328,000","30,417,000","33,855,000","25,079,000","44,693,000","8,051,000","-20,027,000","9,804,000","20,264,000","22,914,000","-8,946,000","7,411,000","23,662,000","23,448,000","17,945,000","17,467,000","10,992,000","15,516,000","9,805,634","9,954,928","3,835,147","8,188,295","-3,893,305","16,418,814","2,428,232","26,345,992","47,438,924","30,267,936"
		MinorityInterests,"-6,273,000","-855,000","-994,000","-1,058,000","-3,366,000","-365,000","-1,780,000","-1,398,000","-251,000","65,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AverageDilutionEarnings,"10,367,000",,,,,,,,,,"2,314,000","2,314,000","2,863,000","2,875,000","2,860,000","2,170,000","1,553,000","1,553,000","1,552,000","1,553,000","1,553,000","1,553,000","1,553,000","1,154,000","1,150,000","1,150,000","1,150,000","1,150,000","1,150,000","1,150,000","1,150,000","1,150,000","358,000","431,000","1,116,000","3,011,000","3,832,000","9,045,000",,,,,,,,,,
DilutedNIAvailtoComStockholders,"195,359,000","38,506,000","54,565,000","24,161,000","78,126,000","53,804,000","75,417,000","88,190,000","78,795,000","-172,357,000","23,762,000","25,764,000","26,608,000","46,795,000","1,476,000","28,930,000","24,686,000","25,397,000","28,429,000","26,329,000","28,881,000","31,970,000","35,408,000","26,233,000","45,843,000","9,201,000","-18,877,000","10,954,000","21,414,000","24,064,000","-7,796,000","8,561,000","24,020,000","23,879,000","19,061,000","20,478,000","14,824,000","24,561,000","52,018,123","9,954,928","3,835,147","8,188,295","-3,893,305","16,418,814","2,428,232","26,345,992","47,438,924","30,267,936"
BasicEPS,,"0.37",,"0.23","0.78","0.53",,"0.91","0.79","-1.78",,"0.27","0.29","0.56",,"0.35","0.3","0.31",,"0.33","0.36","0.44",,"0.39","0.7","0.13",,"0.17","0.35","0.4",,"0.14","0.46","0.5",,"0.46","0.34","0.61",,"1.075","0.36","0.77","-0.004","1.535","0.227","2.463","4.435","2.829"
DilutedEPS,,"0.34",,"0.22","0.71","0.49",,"0.82","0.72","-1.78",,"0.26","0.27","0.49",,"0.32","0.29","0.3",,"0.31","0.34","0.4",,"0.37","0.64","0.13",,"0.17","0.33","0.37",,"0.14","0.44","0.5",,"0.46","0.34","0.6",,"1.075","0.36","0.77","-0.004","1.535","0.227","2.463","4.435","2.829"
BasicAverageShares,,"98,413,476",,"96,906,988","96,828,217","96,827,342",,"96,827,342","96,827,342","96,827,342",,"86,987,841","80,522,426","78,457,641",,"76,106,372","75,938,857","75,935,093",,"75,688,429","75,383,387","69,718,968",,"63,758,062","63,839,920","63,934,151",,"58,725,338","58,076,552","57,998,754",,"52,071,071","51,595,684","47,066,216",,"38,159,320","32,289,758","25,267,118",,"20,690,635","10,697,691","10,697,691","10,697,691","10,697,691","10,697,691","10,697,691","10,697,691","10,697,691"
DilutedAverageShares,,"111,671,062",,"110,164,573","110,085,802","110,084,927",,"110,084,927","110,084,927","110,084,927",,"100,245,426","97,693,499","95,857,530",,"89,388,999","85,762,984","85,759,220",,"85,512,556","85,207,514","79,543,095",,"71,145,932","71,117,051","71,211,282",,"66,002,469","65,313,497","65,217,837",,"59,290,154","54,292,924","47,897,485",,"44,731,258","42,933,124","40,835,723",,"20,690,635","30,919,629","30,919,629","30,919,629","10,697,691","10,697,691","10,697,691","10,697,691","10,697,691"
TotalOperatingIncomeAsReported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,573,567","4,029,412","3,429,721","3,460,432","9,429,147","7,776,511","8,208,206","4,876,854","2,883,252"
TotalExpenses,,,,,,,,,,,,,,,,,,,,"16,812,000",,,,,,,,,,,,,,,"11,957,000",,,,,"5,168,105","2,993,721","3,151,583","1,753,053","235,820","377,783","287,984","215,410","26,515"
NetIncomeFromContinuingAndDiscontinuedOperation,"186,101,000","36,192,000","52,250,000","21,847,000","75,812,000","51,490,000","66,159,000","88,190,000","76,481,000","-172,357,000","21,448,000","23,450,000","23,745,000","43,920,000","-1,384,000","26,760,000","23,133,000","23,844,000","26,877,000","24,776,000","27,328,000","30,417,000","33,855,000","25,079,000","44,693,000","8,051,000","-20,027,000","9,804,000","20,264,000","22,914,000","-8,946,000","7,411,000","23,662,000","23,448,000","17,945,000","17,467,000","10,992,000","15,516,000","9,805,634","9,954,928","3,835,147","8,188,295","-3,893,305","16,418,814","2,428,232","26,345,992","47,438,924","30,267,936"
NormalizedIncome,"186,101,000","36,192,000","52,250,000","21,847,000","75,812,000","51,490,000","66,159,000","88,190,000","76,481,000","-172,357,000","21,448,000","23,450,000","23,745,000","43,920,000","-1,384,000","26,760,000","23,133,000","23,844,000","26,877,000","24,776,000","27,328,000","30,417,000","33,855,000","25,079,000","44,693,000","8,051,000","-20,027,000","9,804,000","20,264,000","22,914,000","-8,946,000","7,411,000","23,662,000","23,448,000","17,945,000","17,467,000","10,992,000","15,516,000","9,805,634","6,883,788.5","6,652,999.05","5,321,759.9","1,202,069.7","16,418,814","5,904,613.35","14,556,431.1","19,773,578.5","12,467,891.4"
InterestIncome,"190,450,000","47,878,000","47,703,000","47,788,000","47,081,000","47,009,000","48,851,000","49,654,000","52,598,000","61,636,000","53,943,000","55,220,000","51,635,000","47,924,000","44,150,000","40,920,000","40,090,000","36,739,000","38,525,000","39,638,000","37,639,000","33,998,000","35,306,000","35,917,000","38,412,000","37,790,000","37,518,000","33,739,000","35,470,000","33,347,000","33,982,000","32,353,000","31,635,000","27,668,000","25,705,000","23,190,000","20,534,000","15,496,000",,"2,401,847",,,,"1,546,753","442,675","580,740","0","0"
InterestExpense,"72,350,000","18,637,000","18,149,000","17,693,000","17,871,000","19,385,000","18,499,000","18,077,000","20,464,000","22,194,000","22,602,000","21,830,000","20,719,000","19,146,000","18,177,000","14,759,000","12,824,000","11,290,000","10,164,000","9,509,000","9,045,000","8,376,000","7,908,000","7,171,000","6,771,000","6,602,000","6,511,000","5,788,000","5,598,000","5,477,000","5,473,000","5,237,000","2,559,000",,,,,,,"2,401,847",,,,"1,546,753","442,675","580,740","0","0"
NetInterestIncome,"118,100,000","29,241,000","29,554,000","30,095,000","29,210,000","27,624,000","30,352,000","31,577,000","32,134,000","39,442,000","31,341,000","33,390,000","30,916,000","28,778,000","25,973,000","26,161,000","27,266,000","25,449,000","28,361,000","30,129,000","28,594,000","25,622,000","27,398,000","28,746,000","31,641,000","31,188,000","31,007,000","27,951,000","29,872,000","27,870,000","28,509,000","27,116,000","29,076,000","27,668,000","25,705,000","23,190,000","20,534,000","15,496,000",,"-2,401,847",,,,"-1,546,753","-442,675","-580,740","0","0"
EBIT,,,,,,,,,,,,,,,,,,,,"34,785,000",,,,,,,,,,,,,,,"14,826,000",,,,,,,,,,,,,
ReconciledCostOfRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,"0","0","0","0","0","0","0","0","0"
NetIncomeFromContinuingOperationNetMinorityInterest,"186,101,000","36,192,000","52,250,000","21,847,000","75,812,000","51,490,000","66,159,000","88,190,000","76,481,000","-172,357,000","21,448,000","23,450,000","23,745,000","43,920,000","-1,384,000","26,760,000","23,133,000","23,844,000","26,877,000","24,776,000","27,328,000","30,417,000","33,855,000","25,079,000","44,693,000","8,051,000","-20,027,000","9,804,000","20,264,000","22,914,000","-8,946,000","7,411,000","23,662,000","23,448,000","17,945,000","17,467,000","10,992,000","15,516,000","9,805,634","9,954,928","3,835,147","8,188,295","-3,893,305","16,418,814","2,428,232","26,345,992","47,438,924","30,267,936"
TotalUnusualItemsExcludingGoodwill,,,,,,,,,,,,,,,,,,,,"1,483,000",,,,,,,,,,,,,,,"3,119,000",,,,,"4,724,830","-4,335,157","4,410,054","-7,839,038",,"-5,348,279","18,137,786","42,562,070","27,384,684"
TotalUnusualItems,,,,,,,,,,,,,,,,,,,,"1,483,000",,,,,,,,,,,,,,,"3,119,000",,,,,"4,724,830","-4,335,157","4,410,054","-7,839,038",,"-5,348,279","18,137,786","42,562,070","27,384,684"
TaxRateForCalcs,"0.001","0.003","0.002","0.27","0","0.002","0.27","0.27","0.005","0.005","0.005","0.27","0.011","0.27","0.386","0.008","0.046","0.27","0.022","0.02","0.4","0.4","0.006","0","0.4","0.4","0","0.04","0.014","0.028","0.35","0.015","0.016","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,653,690.5","-1,517,304.95","1,543,518.9","-2,743,663.3","0","-1,871,897.65","6,348,225.1","14,896,724.5","9,584,639.4"
