name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016
MarketCap,"2,120,169,693","2,985,080,902","3,379,077,541","3,518,623,564","2,990,877,490","2,313,954,365","1,783,553,326","1,217,809,024","777,092,428","608,253,515","1,687,646,856","1,427,763,110","1,509,483,694","1,802,793,501","1,414,847,202","1,855,552,834","2,325,367,526","2,026,770,998","2,318,891,694","1,577,808,489","1,604,701,639","1,465,837,495","961,660,219","978,247,718","911,038,689"
EnterpriseValue,"4,635,389,693","5,566,299,902","5,935,247,541","6,109,759,564","5,703,720,490","5,097,721,365","4,680,180,326","4,237,274,024","3,690,962,428","3,516,355,515","4,635,912,856","4,326,650,110","4,370,017,694","4,543,545,501","4,014,058,202","4,357,787,834","4,762,748,526","4,413,127,998","4,961,700,694","3,951,524,489","3,854,929,639","3,754,362,495","3,301,905,219","3,038,123,718","2,908,841,689"
PeRatio,"7.614","17.099","33.543","37.941",,,,,,,,"49.524","16.781","14.605","10.155","13.528","43.506","69.714","61.416","38.006",,"21.547","15.134","13.146","5.666"
ForwardPeRatio,,,,,"77.519","23.256","27.248","188.679",,"6.427","19.455","12.69","15.798","16.051","15.106","18.904","22.624","27.855","29.326","17.825","20.492","15.723","14.577","17.483","18.149"
PegRatio,,,,,,,,,,,,,,,,,,"1.64",,,,,,,
PsRatio,"2.601","3.495","3.776","3.267","2.597","1.944","1.353","0.847","0.426","0.32","1.065","1.336","1.47","1.797","1.461","2.327","2.677","2.101","2.105","0.852","1.03","0.524","0.684","0.707","0.626"
PbRatio,"24.145","50.174","9.749","10.43","10.856","6.563","5.562","4.41","2.248","1.215","3.375","2.745","2.856","3.496","2.738","3.663","5.467","5.323","6.797","4.74","4.365","4.191","8.043","5.3","1.507"
EnterprisesValueRevenueRatio,"2.781","13.859","14.053","14.731","13.322","14.457","13.629","11.998","34.027","9.318","10.061","9.287","9.05","10.164","9.303","10.569","11.444","10.482","12.592","9.87","9.554","8.987","8.369","8.752","8.276"
EnterprisesValueEBITDARatio,"6.294","33.722","31.565","34.397","27.728","-205.355","34.214","26.626","-139.213","117.302","46.208","61.109","49.214","41.12","38.45","42.098","24.866","26.385","19.508","40.051","210.044","27.587","28.624","27.682","28.59"
