name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993
			RawMaterials,"31,362,000","29,194,000","30,952,000","28,235,000","25,631,000","22,892,000","20,373,000","21,343,000","24,237,000","24,395,000","24,114,000","26,661,000","27,719,000","27,321,000","27,098,000","27,947,000","28,829,000","33,282,000","29,945,000","26,269,000","26,948,000","28,744,000","27,148,000","27,554,000","30,429,000","28,217,000","26,306,000","25,943,000","26,692,000","25,829,000","26,879,000","24,347,000","22,152,000","22,472,000","21,359,000","22,787,000","22,602,000","24,179,000","24,914,000","27,123,000","24,124,000","23,859,000","23,021,000","24,386,000","21,978,000","21,697,000","22,129,000","20,837,000","19,524,000","20,676,000","19,585,000","18,863,000","21,607,000","25,724,000","25,801,000","26,299,000","28,326,000","26,879,000","24,352,000","24,718,000","23,864,000","26,445,000","26,802,000","27,909,000","26,818,000","30,084,000","30,664,000","28,720,000","29,667,000","31,783,000","28,697,000","27,815,000","31,657,000","29,133,000","30,528,000","35,175,000","36,341,000","34,800,000","34,636,000","34,823,000","37,392,000","36,239,000","38,361,000","40,854,000","44,863,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			WorkInProcess,"15,835,000","13,262,000","13,147,000","11,612,000","10,684,000","9,389,000","8,737,000","9,589,000","10,467,000","8,975,000","9,545,000","9,185,000","11,965,000","10,960,000","12,224,000","12,057,000","12,819,000","12,197,000","12,670,000","10,638,000","10,394,000","11,287,000","10,383,000","9,497,000","10,830,000","10,046,000","11,440,000","10,537,000","10,831,000","10,791,000","11,488,000","8,355,000","8,601,000","8,479,000","10,729,000","6,961,000","6,929,000","7,525,000","7,276,000","8,638,000","8,882,000","8,596,000","8,488,000","8,868,000","9,115,000","8,008,000","8,099,000","8,421,000","8,436,000","7,290,000","7,355,000","7,476,000","7,411,000","8,417,000","7,480,000","5,985,000","7,129,000","7,554,000","6,290,000","6,172,000","6,867,000","6,597,000","6,591,000","6,111,000","8,109,000","8,338,000","8,296,000","8,437,000","9,416,000","10,153,000","10,029,000","10,840,000","11,905,000","12,238,000","13,046,000","15,333,000","16,005,000","14,981,000","14,646,000","15,418,000","16,116,000","15,766,000","17,375,000","19,521,000","21,574,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"137,338,000","124,420,000","117,631,000","106,924,000","102,177,000","97,391,000","100,477,000","97,718,000","105,678,000","107,105,000","119,272,000","128,047,000","126,673,000","122,406,000","127,724,000","124,640,000","123,856,000","117,168,000","116,694,000","117,388,000","127,292,000","122,693,000","124,427,000","129,627,000","125,909,000","122,722,000","121,979,000","118,537,000","120,399,000","117,933,000","121,956,000","116,377,000","117,106,000","111,571,000","112,181,000","107,508,000","112,510,000","110,681,000","125,761,000","119,978,000","109,256,000","103,742,000","109,541,000","108,438,000","100,406,000","107,340,000","108,290,000","104,782,000","112,409,000","114,025,000","119,721,000","130,180,000","145,292,000","153,690,000","154,214,000","153,981,000","150,902,000","149,920,000","150,655,000","150,994,000","150,022,000","146,562,000","146,618,000","155,630,000","156,646,000","156,069,000","153,127,000","149,322,000","141,399,000","129,181,000","140,468,000","148,240,000","142,232,000","144,212,000","146,728,000","147,704,000","143,747,000","130,061,000","128,625,000","123,906,000","113,699,000","105,845,000","118,114,000","115,661,000","103,203,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InventoriesAdjustmentsAllowances,"-1,846,000","-2,326,000","-2,995,000","-2,793,000","-2,806,000","-2,924,000","-2,540,000","-2,549,000","-1,608,000","-1,478,000","-1,510,000","-1,504,000","-1,732,000","-1,513,000","-1,327,000","-1,632,000","-1,756,000","-1,804,000","-1,804,000","-4,812,000","-10,409,000","-2,340,000","-2,615,000","-4,355,000","-3,425,000","-3,487,000","-3,158,000","-3,101,000","-2,989,000","-2,804,000","-2,804,000","-2,804,000","-2,804,000","-2,558,000","-2,605,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"42,041,000","38,992,000","40,500,000","37,679,000","34,905,000","30,160,000","30,200,000","23,483,000","21,204,000","18,998,000","23,189,000","18,830,000","17,905,000","15,925,000","18,211,000","16,686,000","19,356,000","19,169,000","21,787,000","23,621,000","24,602,000","22,110,000","24,494,000","23,755,000","26,337,000","24,346,000","26,591,000","27,831,000","29,315,000","23,023,000","24,444,000","19,599,000","20,914,000","21,474,000","22,515,000","22,907,000","22,580,000","20,258,000","23,791,000","23,408,000","24,209,000","20,330,000","21,255,000","20,372,000","20,532,000","35,939,000","26,565,000","23,620,000","12,163,000","10,536,000","12,075,000","21,060,000","28,425,000","20,419,000","22,016,000","32,860,000","39,117,000","30,464,000","29,572,000","33,104,000","49,767,000","34,200,000","30,759,000","29,430,000","38,612,000","32,373,000","36,632,000","37,084,000","33,388,000","33,418,000","31,106,000","28,166,000","30,608,000","30,176,000","29,866,000","30,779,000","23,190,000","22,259,000","22,073,000","18,731,000","19,601,000","17,874,000","20,405,000",,"20,983,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,147,000","1,163,000",,,,,"0",,"0","16,442,000","14,899,000","7,750,000","8,077,000","4,865,000","4,399,000","4,188,000","4,005,000","2,327,000","4,429,000","4,464,000","4,960,000","5,983,000","7,348,000","8,105,000","8,696,000","9,477,000","9,977,000","10,034,000","9,359,000","26,900,000","25,386,000","25,575,000","26,026,000","19,593,000","21,787,000","22,151,000","22,976,000","24,011,000","18,304,000","16,576,000","17,345,000","13,054,000","14,847,000","14,308,000","14,789,000","12,049,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0","16,442,000","14,899,000","7,750,000","8,077,000","4,865,000","4,399,000","4,188,000","4,005,000","2,327,000","4,429,000","4,464,000","4,960,000","5,983,000","7,348,000","8,105,000","8,696,000","9,477,000","9,977,000","10,034,000","9,359,000","26,900,000","25,386,000","25,575,000","26,026,000","19,593,000","21,787,000","22,151,000","22,976,000","24,011,000","18,304,000","16,576,000","17,345,000","13,054,000","14,847,000","14,308,000","14,789,000","12,049,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,085,000",,"32,732,000","35,827,000","28,421,000","28,772,000","27,100,000","29,200,000","21,900,000","24,700,000","22,500,000","22,000,000","17,800,000","16,200,000","39,100,000","33,100,000","32,000,000","15,200,000","16,100,000","16,800,000","16,700,000","16,900,000","18,200,000","21,000,000","17,800,000","20,900,000","18,300,000","19,000,000","21,200,000","24,600,000","22,800,000","21,300,000","21,100,000","21,900,000"
	TotalNonCurrentAssets,"374,054,000","373,084,000","377,452,000","387,966,000","396,426,000","390,291,000","390,060,000","392,837,000","415,776,000","422,487,000","421,068,000","294,061,000","308,722,000","311,395,000","314,662,000","316,008,000","320,543,000","318,556,000","322,318,000","325,124,000","326,955,000","326,089,000","328,635,000","329,205,000","329,387,000","329,876,000","332,221,000","336,634,000","343,695,000","344,862,000","346,379,000","348,805,000","346,986,000","355,329,000","354,189,000","356,715,000","360,520,000","366,460,000","363,745,000","361,996,000","365,000,000","354,648,000","355,301,000","359,797,000","361,100,000","363,179,000","367,047,000","372,085,000","385,739,000","376,325,000","386,574,000","394,783,000","396,845,000","451,641,000","454,092,000","451,795,000","442,028,000","440,250,000","424,362,000","420,169,000","413,632,000","408,830,000","393,147,000","388,485,000","378,474,000","373,190,000","363,111,000","363,997,000","362,409,000","358,685,000","357,524,000","358,849,000","362,565,000","362,955,000","364,415,000","371,306,000","378,074,000","387,067,000","383,321,000","369,999,000","372,128,000","344,777,000","341,624,000","329,041,000","332,231,000","328,525,000","312,780,000","307,784,000","299,311,000","293,500,000","287,800,000","270,800,000","264,800,000","260,700,000","253,800,000","245,200,000","240,200,000","237,800,000","238,100,000","233,100,000","228,100,000","226,600,000","225,600,000","227,700,000","229,200,000","230,200,000","231,500,000","232,100,000","234,500,000","239,700,000","244,100,000","245,800,000","246,400,000","248,100,000","246,700,000","248,000,000","248,400,000"
		NetPPE,"325,544,000","325,107,000","329,975,000","340,176,000","347,914,000","342,895,000","342,567,000","346,020,000","367,126,000","373,796,000","372,411,000","245,246,000","260,222,000","262,972,000","266,650,000","267,903,000","265,122,000","263,396,000","267,257,000","270,198,000","272,122,000","271,147,000","273,455,000","273,615,000","273,403,000","273,477,000","274,745,000","277,035,000","283,531,000","284,789,000","285,877,000","288,156,000","286,797,000","290,388,000","289,542,000","291,672,000","294,080,000","299,153,000","297,322,000","295,695,000","297,211,000","291,098,000","291,535,000","294,853,000","295,433,000","298,403,000","302,095,000","305,747,000","310,578,000","313,528,000","320,184,000","333,599,000","347,744,000","353,247,000","355,036,000","350,432,000","343,160,000","341,019,000","326,460,000","322,185,000","316,606,000","312,581,000","298,917,000","294,170,000","286,797,000","281,385,000","271,540,000","275,211,000","277,625,000","274,542,000","274,794,000","277,021,000","281,640,000","281,618,000","282,981,000","289,423,000","294,483,000","302,925,000","300,778,000","293,626,000","293,741,000","277,734,000","275,227,000","268,659,000","271,138,000","267,548,000","251,119,000","247,738,000","241,400,000","235,600,000","228,800,000","215,000,000","207,900,000","203,600,000","196,700,000","189,300,000","182,100,000","178,100,000","177,600,000","172,500,000","166,800,000","164,400,000","162,800,000","163,900,000","164,300,000","164,300,000","164,300,000","164,300,000","162,500,000","167,800,000","169,300,000","164,600,000","165,200,000","170,800,000","170,200,000","171,200,000","170,800,000"
			GrossPPE,"660,842,000","658,236,000","329,975,000","674,350,000","347,914,000","342,895,000","342,567,000","675,904,000","367,126,000","373,796,000","372,411,000","591,380,000",,,,"611,027,000",,,,"605,219,000",,,,"598,264,000",,,,"594,912,000",,,,"601,709,000",,,,"594,385,000",,,,"587,368,000",,,,"573,048,000",,,,"569,064,000",,,,"595,900,000",,"594,764,000","596,553,000","591,949,000","517,050,000","514,909,000","500,350,000","496,075,000","475,160,000","471,135,000","457,471,000","452,724,000","439,401,000","433,989,000","424,144,000","427,815,000","427,306,000","424,223,000","424,475,000","426,702,000","431,839,000","431,817,000","433,180,000","439,622,000","438,577,000","447,019,000","444,872,000","437,720,000","427,629,000","411,622,000","409,115,000","402,547,000","394,953,000","391,363,000","375,991,000","371,553,000","362,238,000","353,300,000","343,200,000","326,500,000","316,400,000","308,100,000","301,200,000","290,800,000","280,700,000","268,600,000","268,100,000","263,000,000","253,100,000","250,700,000","242,100,000","243,200,000","233,400,000","233,400,000","233,400,000","233,400,000","220,000,000","225,300,000","226,800,000","222,100,000",,,,,
				Properties,"0","0",,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,"78,466,000","78,374,000",,"79,478,000",,,,"83,081,000",,,,"83,343,000",,,,"82,899,000",,,,"79,200,000",,,,"80,002,000",,,,"82,806,000",,,,"88,296,000",,,,"89,091,000",,,,"89,963,000",,,,"86,779,000",,,,"88,174,000",,,,"92,903,000",,,,"89,352,000",,,,"90,170,000",,,,"71,225,000",,,,"57,972,000",,,,"52,863,000",,,,"53,058,000",,,,"54,771,000",,,,"41,382,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,"355,406,000","354,038,000",,"358,469,000",,,,"361,324,000",,,,"384,641,000",,,,"404,522,000",,,,"400,246,000",,,,"392,196,000",,,,"385,439,000",,,,"389,022,000",,,,"388,628,000",,,,"383,801,000",,,,"378,099,000",,,,"373,452,000",,,,"392,940,000",,,,"382,354,000",,,,"279,212,000",,,,"254,960,000",,,,"232,453,000",,,,"235,843,000",,,,"236,313,000",,,,"230,089,000",,,,"214,972,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,"124,493,000","122,912,000",,"127,673,000",,,,"122,157,000",,,,"123,396,000",,,,"123,606,000",,,,"125,773,000",,,,"126,066,000",,,,"126,667,000",,,,"124,391,000",,,,"116,666,000",,,,"113,604,000",,,,"108,170,000",,,,"107,438,000",,,,"110,057,000",,,,"120,243,000",,,,"126,693,000",,,,"126,539,000",,,,"137,390,000",,,,"137,996,000",,,,"150,251,000",,,,"152,860,000",,,,"146,193,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"102,477,000","102,912,000","329,975,000","108,730,000","347,914,000","342,895,000","342,567,000","109,342,000","367,126,000","373,796,000","372,411,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
