name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021
MarketCap,"384,292,000","453,434,000","413,706,000","370,922,000","372,068,000"
EnterpriseValue,"386,250,691","454,358,154","414,591,962","371,568,933","372,690,795"
PbRatio,"1.461","1.66",,,
EnterprisesValueEBITDARatio,"-109.393","-692.416","-232.301","-551.279","-896.025"
