name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991
TotalAssets,"12,147,833,000","12,012,111,000","11,994,411,000","11,574,947,000","11,537,253,000","10,932,906,000","10,850,212,000","10,847,184,000","9,953,543,000","9,715,925,000","9,661,386,000","9,635,718,000","9,533,510,000","9,556,363,000","9,547,284,000","9,467,138,000","9,230,834,000","9,136,812,000","9,155,396,000","9,076,418,000","8,945,485,000","8,867,268,000","8,773,024,000","8,624,780,000","8,472,964,000","8,262,646,000","8,161,562,000","8,072,485,000","7,863,861,000","7,797,926,000","7,867,031,000","7,869,512,000","7,753,129,000","7,652,175,000","7,668,903,000","7,534,518,000","7,610,831,000","6,042,259,000","6,028,916,000","5,967,568,000","5,784,973,000","5,598,406,000","5,478,451,000","5,336,996,000","5,477,612,000","5,338,856,000","5,481,992,000","5,415,161,000","5,531,060,000","5,464,026,000","5,484,387,000","5,417,057,000","5,406,234,000","5,336,088,000","5,335,158,000","5,309,500,000","5,229,771,000","5,201,776,000","5,151,072,000","5,121,634,000","5,100,781,000","5,087,572,000","5,059,171,000","4,995,912,000","4,885,851,000","4,426,773,000","4,385,621,000","4,381,364,000","4,255,439,000","4,212,304,000","4,201,089,000","4,125,374,000","4,016,733,000","4,046,885,000","4,047,237,000","3,917,457,000","3,751,747,000","3,723,726,000","3,728,685,000","3,678,098,000","3,594,875,000","3,638,202,000","2,678,207,000","2,703,523,000","2,580,657,000","2,655,788,000","2,559,064,000","2,101,321,000","2,029,106,000","1,393,600,000","1,378,300,000","1,350,800,000","1,307,100,000","1,290,000,000","1,302,900,000","1,298,400,000","1,289,300,000","1,280,600,000","1,282,300,000","1,238,500,000","1,202,600,000","1,139,000,000","1,141,300,000","1,124,600,000","1,109,500,000","1,106,300,000","1,058,600,000","1,044,700,000","1,036,400,000","1,044,600,000","1,029,900,000","1,048,100,000","968,800,000","953,900,000","954,300,000","908,800,000","889,000,000","868,600,000","864,300,000","833,300,000","847,500,000","838,900,000","852,800,000","821,500,000","850,700,000"
TotalLiabilitiesNetMinorityInterest,"10,945,583,000","10,761,658,000","10,752,954,000","10,349,891,000","10,346,272,000","9,745,288,000","9,684,101,000","9,704,532,000","8,841,364,000","8,595,528,000","8,562,785,000","8,560,895,000","8,499,455,000","8,538,454,000","8,553,129,000","8,488,209,000","8,278,104,000","8,178,635,000","8,200,158,000","8,136,057,000","8,018,646,000","7,953,952,000","7,863,675,000","7,728,427,000","7,591,237,000","7,380,642,000","7,285,346,000","7,196,514,000","6,986,367,000","6,933,745,000","7,009,591,000","7,012,371,000","6,920,927,000","6,835,606,000","6,873,344,000","6,742,943,000","6,807,536,000","5,459,986,000","5,452,255,000","5,401,063,000","5,236,240,000","5,060,296,000","4,939,603,000","4,801,733,000","4,938,536,000","4,805,284,000","4,947,741,000","4,888,139,000","5,015,584,000","4,958,903,000","4,986,845,000","4,934,917,000","4,963,636,000","4,904,243,000","4,914,030,000","4,905,628,000","4,823,908,000","4,804,476,000","4,765,426,000","4,730,700,000","4,693,201,000","4,683,755,000","4,659,622,000","4,618,306,000","4,500,097,000","4,092,830,000","4,053,453,000","4,050,615,000","3,936,200,000","3,880,071,000","3,875,711,000","3,817,699,000","3,694,453,000","3,719,851,000","3,725,547,000","3,602,607,000","3,443,127,000","3,414,344,000","3,425,295,000","3,379,180,000","3,309,855,000","3,354,847,000","2,446,212,000","2,474,189,000","2,363,249,000","2,447,767,000","2,352,081,000","1,933,650,000","1,866,574,000","1,267,100,000","1,250,400,000","1,223,600,000","1,175,900,000","1,159,400,000","1,170,400,000","1,169,400,000","1,162,400,000","1,157,300,000","1,163,400,000","1,124,800,000","1,094,700,000","1,032,700,000","1,039,400,000","1,023,300,000","1,006,900,000","998,300,000","955,600,000","942,800,000","936,000,000","946,300,000","931,600,000","949,600,000","868,500,000","852,800,000","855,400,000","811,800,000","793,400,000","774,600,000","772,000,000","742,600,000","758,200,000","751,100,000","766,000,000","736,200,000","766,900,000"
TotalEquityGrossMinorityInterest,"1,202,250,000","1,250,453,000","1,241,457,000","1,225,056,000","1,190,981,000","1,187,618,000","1,166,111,000","1,142,652,000","1,112,179,000","1,120,397,000","1,098,601,000","1,074,823,000","1,034,055,000","1,017,909,000","994,155,000","978,929,000","952,730,000","958,177,000","955,238,000","940,361,000","926,839,000","913,316,000","909,349,000","896,353,000","881,727,000","882,004,000","876,216,000","875,971,000","877,494,000","864,181,000","857,440,000","857,141,000","832,202,000","816,569,000","795,559,000","791,575,000","803,295,000","582,273,000","576,661,000","566,505,000","548,733,000","538,110,000","538,848,000","535,263,000","539,076,000","533,572,000","534,251,000","527,022,000","515,476,000","505,123,000","497,542,000","482,140,000","442,598,000","431,845,000","421,128,000","403,872,000","405,863,000","397,300,000","385,646,000","390,934,000","407,580,000","403,817,000","399,549,000","377,606,000","385,754,000","333,943,000","332,168,000","330,749,000","319,239,000","332,233,000","325,378,000","307,675,000","322,280,000","327,034,000","321,690,000","314,850,000","308,620,000","309,382,000","303,390,000","298,918,000","285,020,000","283,355,000","231,995,000","229,334,000","217,408,000","208,021,000","206,983,000","167,671,000","162,532,000","126,500,000","127,900,000","127,200,000","131,200,000","130,600,000","132,500,000","129,000,000","126,900,000","123,300,000","118,900,000","113,700,000","107,900,000","106,300,000","101,900,000","101,300,000","102,600,000","108,000,000","103,000,000","101,900,000","100,400,000","98,300,000","98,300,000","98,500,000","100,300,000","101,100,000","98,900,000","97,000,000","95,600,000","94,000,000","92,300,000","90,700,000","89,300,000","87,800,000","86,800,000","85,300,000","83,800,000"
	StockholdersEquity,"1,202,250,000","1,250,453,000","1,241,457,000","1,225,056,000","1,190,981,000","1,187,618,000","1,166,111,000","1,142,652,000","1,112,179,000","1,120,397,000","1,098,601,000","1,074,823,000","1,034,055,000","1,017,909,000","994,155,000","978,929,000","952,730,000","958,177,000","955,238,000","940,361,000","926,839,000","913,316,000","909,349,000","896,353,000","881,727,000","882,004,000","876,216,000","875,971,000","877,494,000","864,181,000","857,440,000","857,141,000","832,202,000","816,569,000","795,559,000","791,575,000","803,295,000","582,273,000","576,661,000","566,505,000","548,733,000","538,110,000","538,848,000","535,263,000","539,076,000","533,572,000","534,251,000","527,022,000","515,476,000","505,123,000","497,542,000","482,140,000","442,598,000","431,845,000","421,128,000","403,872,000","405,863,000","397,300,000","385,646,000","390,934,000","407,580,000","403,817,000","399,549,000","377,606,000","385,754,000","333,943,000","332,168,000","330,749,000","319,239,000","332,233,000","325,378,000","307,675,000","322,280,000","310,034,000","304,690,000","297,850,000","291,620,000","292,382,000","286,390,000","281,918,000","268,020,000","266,355,000","231,995,000","229,334,000","217,408,000","208,021,000","206,983,000","167,671,000","162,532,000","126,500,000","127,900,000","127,200,000","131,200,000","130,600,000","132,500,000","129,000,000","126,900,000","123,300,000","118,900,000","113,700,000","107,900,000","106,300,000","101,900,000","101,300,000","102,600,000","108,000,000","103,000,000","101,900,000","100,400,000","98,300,000","98,300,000","98,500,000","100,300,000","101,100,000","98,900,000","97,000,000","95,600,000","94,000,000","92,300,000","90,700,000","89,300,000","87,800,000","86,800,000","85,300,000","83,800,000"
		CapitalStock,"497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","393,000","393,000","393,000","380,000","380,000","380,000","380,000","380,000","380,000","380,000","380,000","380,000","380,000","380,000","380,000","365,000","365,000","365,000","0","365,000","365,000","365,000","365,000","365,000","365,000","365,000","365,000","365,000","344,000","344,000","344,000","344,000","344,000","344,000","344,000","344,000","344,000","344,000","344,000","344,000","344,000","344,000","344,000","344,000","343,000","253,000","253,000","242,000","242,000","242,000","190,000","186,000","13,600,000","13,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","497,000","393,000","393,000","393,000","380,000","380,000","380,000","380,000","380,000","380,000","380,000","380,000","380,000","380,000","380,000","380,000","365,000","365,000","365,000",,"365,000","365,000","365,000","365,000","365,000","365,000","365,000","365,000","365,000","344,000","344,000","344,000","344,000","344,000","344,000","344,000","344,000","344,000","344,000","344,000","344,000","344,000","344,000","344,000","344,000","343,000","253,000","253,000","242,000","242,000","242,000","190,000","186,000","13,600,000","13,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AdditionalPaidInCapital,"577,374,000","576,976,000","577,222,000","576,732,000","578,597,000","578,082,000","577,737,000","577,197,000","577,080,000","576,708,000","576,146,000","575,794,000","575,944,000","575,466,000","575,155,000","574,741,000","574,626,000","574,209,000","573,772,000","573,109,000","573,627,000","575,078,000","573,658,000","573,067,000","573,754,000","576,726,000","576,478,000","575,612,000","575,928,000","576,504,000","574,657,000","574,002,000","574,071,000","574,152,000","573,241,000","572,359,000","573,138,000","346,692,000","345,934,000","345,184,000","318,775,000","317,329,000","316,039,000","315,455,000","314,787,000","314,023,000","313,059,000","312,641,000","312,120,000","311,164,000","310,435,000","309,836,000","276,877,000","276,418,000","275,296,000","274,016,000","273,929,000","273,275,000","272,382,000","271,639,000","272,026,000","271,528,000","270,465,000","270,307,000","270,462,000","219,157,000","209,604,000","209,471,000","209,607,000","209,523,000","209,383,000","209,396,000","209,331,000","209,267,000","209,268,000","209,769,000","209,884,000","210,443,000","210,425,000","210,445,000","210,595,000","209,176,000","199,014,000","199,144,000","183,572,000","185,041,000","184,915,000","171,810,000","167,047,000","121,900,000","111,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RetainedEarnings,"883,246,000","856,203,000","831,017,000","805,722,000","777,170,000","749,056,000","726,650,000","703,322,000","678,611,000","696,214,000","679,090,000","658,107,000","627,556,000","621,203,000","603,921,000","585,044,000","555,783,000","543,713,000","536,107,000","523,260,000","511,925,000","501,761,000","492,130,000","482,074,000","471,650,000","462,232,000","452,701,000","442,446,000","432,840,000","423,956,000","414,695,000","413,011,000","394,589,000","385,787,000","377,046,000","366,555,000","358,449,000","357,558,000","351,261,000","343,460,000","336,787,000","329,981,000","323,400,000","314,873,000","307,056,000","299,797,000","292,294,000","284,622,000","277,158,000","270,232,000","263,300,000","256,582,000","251,881,000","245,340,000","237,153,000","228,787,000","220,709,000","215,031,000","212,771,000","204,175,000","198,948,000","191,770,000","185,375,000","177,808,000","170,330,000","163,989,000","166,731,000","159,378,000","152,391,000","145,812,000","139,558,000","133,146,000","126,799,000","120,016,000","113,707,000","107,409,000","101,114,000","95,085,000","88,137,000","82,769,000","77,568,000","72,531,000","41,647,000","40,742,000","40,279,000","36,689,000","48,030,000","24,139,000","24,225,000","13,700,000","23,500,000","20,800,000","18,200,000","15,500,000","28,200,000","25,400,000","25,800,000","22,200,000","-31,400,000","29,100,000","26,400,000","24,200,000","29,900,000","27,600,000","25,900,000","24,100,000","29,300,000","27,700,000","26,400,000","25,400,000","30,400,000","30,300,000","29,400,000","28,400,000","33,500,000","32,200,000","31,000,000","29,600,000","33,200,000","52,100,000","30,600,000","29,500,000","32,300,000","31,100,000","29,900,000"
		TreasuryStock,"167,492,000","159,879,000","152,787,000","148,603,000","148,584,000","140,434,000","140,794,000","140,852,000","141,217,000","133,996,000","134,208,000","134,539,000","135,010,000","136,083,000","136,306,000","136,597,000","137,185,000","138,165,000","138,474,000","138,614,000","139,618,000","142,500,000","144,956,000","148,138,000","150,303,000","135,033,000","140,095,000","126,361,000","118,240,000","119,749,000","123,659,000","123,814,000","125,405,000","127,102,000","132,105,000","126,250,000","121,663,000","116,490,000","117,181,000","117,325,000","101,734,000","103,476,000","104,610,000","95,232,000","76,445,000","75,293,000","75,989,000","75,669,000","76,778,000","77,816,000","78,908,000","79,800,000","81,148,000","82,074,000","83,634,000","91,618,000","93,351,000","87,796,000","90,060,000","66,423,000","52,035,000","45,832,000","50,025,000","53,760,000","43,193,000","42,613,000","40,122,000","39,937,000","38,544,000","28,139,000","29,771,000","32,157,000","26,248,000","27,329,000","29,109,000","33,985,000","34,327,000","29,894,000","28,512,000","20,665,000","20,081,000","19,616,000","17,462,000","10,689,000","8,883,000","11,087,000","11,283,000","11,301,000","11,311,000","11,700,000","12,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
