name,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalAssets,"60,036,451,000","60,404,110,000","58,037,399,000","57,978,969,000","56,868,919,000","53,118,352,000","51,773,988,000","50,283,215,000","51,778,123,000","49,460,234,000","49,263,208,000","48,523,940,000","48,959,345,000","48,948,669,000","49,401,798,000","49,001,494,000","47,169,108,000","47,666,944,000","48,376,102,000","45,979,997,000","45,071,307,000","46,106,015,000","45,041,927,000","43,134,365,000","46,339,812,000","50,513,738,000","52,555,956,000","52,322,692,000","52,623,908,000","52,727,801,000","51,407,735,000","51,130,014,000","47,866,781,000","45,541,073,000","46,179,276,000","47,349,294,000","9,349,118,000","8,740,184,000","8,603,278,000","8,986,637,000","9,263,189,000","8,215,054,000","9,192,181,000","9,224,385,000","9,350,298,000","6,430,701,000","6,988,062,000","6,762,364,000","6,621,425,000","6,053,609,000","5,112,802,000","5,198,493,000","8,409,169,000","9,668,615,000","7,929,946,000","8,126,622,000","7,317,559,000","6,375,353,000","6,024,368,000","5,303,824,000","5,224,433,000","5,543,821,000","5,378,841,000","5,260,884,000","6,061,818,000","6,018,484,000","4,757,261,000","3,339,446,000","4,735,122,000","4,768,694,000","4,362,057,000","4,397,164,000","2,771,293,000","2,717,414,000","2,446,153,000","2,541,778,000","2,400,576,000","2,478,703,000","2,502,944,000","2,577,239,000","3,236,082,000","3,132,062,000","3,089,076,000","3,143,637,000","3,110,267,000","3,224,168,000","3,120,256,000","3,070,200,000","3,052,800,000","3,197,200,000","4,061,300,000","3,959,000,000","4,331,800,000","4,372,300,000","4,474,600,000","4,500,400,000","3,987,600,000","4,687,200,000","4,496,300,000","5,193,900,000","5,168,100,000","5,150,100,000","5,120,200,000","5,107,900,000","5,135,600,000","4,971,500,000","4,840,200,000","4,674,000,000","4,678,900,000","4,658,600,000","4,697,400,000","4,689,300,000","4,896,900,000","4,736,400,000","4,734,600,000","4,330,600,000","4,532,100,000","4,487,000,000","4,676,400,000","4,590,100,000","4,404,300,000","2,497,500,000","2,454,800,000","2,406,400,000","2,438,200,000","2,335,900,000","2,268,600,000","2,244,700,000","2,419,700,000","2,355,400,000","2,197,300,000","1,254,900,000","1,051,900,000","956,900,000"
	CurrentAssets,"19,417,648,000","21,355,270,000","18,808,039,000","19,204,645,000","18,823,666,000","17,954,799,000","15,981,441,000","15,652,094,000","16,249,450,000","32,768,422,000","32,038,248,000","32,442,958,000","33,839,219,000","33,702,625,000","33,661,328,000","32,928,412,000","29,568,629,000","30,111,384,000","29,596,768,000","28,022,169,000","26,939,475,000","26,850,774,000","27,282,036,000","25,181,338,000","28,766,586,000","31,585,238,000","34,080,154,000","35,218,610,000","35,013,004,000","34,704,958,000","33,452,050,000","33,561,797,000","31,940,490,000","28,904,035,000","30,401,716,000","31,545,406,000","2,521,266,000","2,139,481,000","1,285,641,000","1,125,430,000","1,253,479,000","1,419,413,000","1,487,852,000","767,672,000","985,590,000","764,516,000","662,024,000","551,474,000","817,246,000","745,386,000","777,885,000","866,638,000","901,285,000","796,305,000","935,065,000","1,720,133,000","1,874,651,000","1,493,435,000","1,556,997,000","1,366,209,000","1,554,333,000","2,090,368,000","2,538,927,000","2,228,615,000","2,197,364,000","2,038,440,000","2,046,945,000","765,193,000","1,940,510,000","1,856,948,000","1,524,121,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
		CashCashEquivalentsAndShortTermInvestments,"8,500,782,000","10,755,133,000","9,480,914,000","8,443,206,000","8,648,961,000","9,055,148,000","8,426,832,000","6,883,881,000","6,710,659,000","24,574,562,000","23,207,266,000","22,572,321,000","23,466,214,000","24,473,453,000","24,302,524,000","23,182,018,000","21,504,771,000","21,042,494,000","20,247,053,000","19,330,369,000","19,093,844,000","19,226,884,000","19,980,583,000","18,147,521,000","22,139,093,000","24,346,198,000","24,931,272,000","25,470,041,000","25,498,034,000","25,355,952,000","24,074,070,000","24,003,870,000","23,473,280,000","20,122,690,000","21,488,034,000","22,348,472,000","1,818,562,000","1,162,522,000","380,407,000","330,771,000","318,625,000","1,117,242,000","1,159,960,000","545,774,000","705,912,000","359,312,000","318,157,000","238,835,000","510,032,000","536,015,000","499,015,000","603,967,000","496,808,000","492,083,000","625,911,000","1,440,169,000","1,572,449,000","1,183,865,000","1,301,428,000","1,191,172,000","1,281,163,000","1,663,614,000","2,103,434,000","1,710,519,000","1,559,903,000","1,479,384,000","1,647,078,000","722,215,000","1,554,988,000","1,473,844,000","1,006,138,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CashAndCashEquivalents,"8,500,782,000","10,755,133,000","9,480,914,000","8,443,206,000","8,648,961,000","9,055,148,000","8,426,832,000","6,883,881,000","6,710,659,000","7,678,821,000","6,011,350,000","5,393,737,000","5,517,121,000","4,895,788,000","4,741,057,000","5,144,625,000","5,275,480,000","5,016,932,000","4,661,937,000","4,261,427,000","3,807,558,000","3,278,975,000","3,030,936,000","2,604,066,000","3,638,648,000","3,559,301,000","3,491,032,000","3,524,524,000","4,276,775,000","4,247,878,000","4,186,725,000","3,590,527,000","3,907,595,000","4,410,093,000","3,553,645,000","3,140,421,000","145,960,000","772,144,000","186,665,000","205,291,000","168,490,000","306,270,000","539,092,000","313,932,000","441,340,000","248,237,000","218,983,000","154,128,000","232,652,000","156,164,000","204,685,000","237,503,000","162,073,000","236,650,000","258,092,000","456,970,000","695,132,000","467,335,000","700,438,000","287,199,000","301,019,000","356,942,000","419,746,000","386,957,000","567,876,000","517,529,000","693,603,000","124,773,000","480,735,000","563,021,000","345,796,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				CashFinancial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,382,257,000","1,174,480,000","1,113,437,000","844,904,000","977,222,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				CashEquivalents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,208,270,000","2,733,115,000","3,296,656,000","2,708,741,000","2,163,199,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherShortTermInvestments,,,,,,,,,"11,630,823,000","16,895,741,000","17,195,916,000","17,178,584,000","17,949,093,000","19,577,665,000","19,561,467,000","18,037,393,000","16,229,291,000","16,025,562,000","15,585,116,000","15,068,942,000","15,286,286,000","15,947,909,000","16,949,647,000","15,543,455,000","18,500,445,000","20,786,897,000","21,440,240,000","21,945,517,000","21,221,259,000","21,108,074,000","19,887,345,000","20,413,343,000","19,565,685,000","15,712,597,000","17,934,389,000","19,208,051,000","1,672,602,000","390,378,000","193,742,000","125,480,000","150,135,000","810,972,000","620,868,000","231,842,000","264,572,000","111,075,000","99,174,000","84,707,000","277,380,000","379,851,000","294,330,000","366,464,000","334,735,000","255,433,000","367,819,000","983,199,000","877,317,000","716,530,000","600,990,000","903,973,000","980,144,000","1,306,672,000","1,683,688,000","1,323,562,000","992,027,000","961,855,000","953,475,000","597,442,000","1,074,253,000","910,823,000","660,342,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"10,078,774,000","9,585,030,000","8,812,606,000","9,860,058,000","9,559,590,000","8,295,330,000","6,568,492,000","8,099,288,000","8,796,657,000","7,397,063,000","8,172,647,000","9,327,208,000","9,609,792,000","8,315,716,000","8,399,333,000","8,943,701,000","7,485,844,000","7,858,827,000","8,114,003,000","7,676,146,000","6,550,276,000","6,274,227,000","6,134,464,000","6,021,889,000","5,588,336,000","5,990,266,000","6,371,816,000","6,117,418,000","5,647,393,000","5,602,961,000","5,703,038,000","5,375,511,000","4,486,282,000","4,916,042,000","5,494,522,000","5,127,069,000","259,031,000","315,030,000","407,285,000","332,170,000","369,123,000","171,451,000","193,429,000","116,138,000","150,328,000","276,840,000","227,022,000","207,090,000","201,455,000","85,034,000","157,957,000","138,363,000","182,239,000","112,345,000","125,294,000","133,765,000","109,827,000","122,555,000","114,725,000","69,822,000","100,005,000","272,334,000","287,066,000","377,216,000","472,173,000","386,165,000","346,090,000","18,683,000","329,144,000","331,803,000","468,819,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccountsReceivable,"8,275,377,000","7,839,240,000","7,067,641,000","8,131,943,000","7,870,542,000","6,608,767,000","5,029,136,000","6,539,495,000","7,234,029,000","5,744,106,000","5,826,350,000","6,911,314,000","7,228,766,000","5,864,815,000","5,876,389,000","6,710,631,000","5,419,015,000","5,507,847,000","5,874,580,000","5,553,667,000","4,425,178,000","4,169,139,000","4,397,127,000","4,178,419,000","3,830,967,000","4,286,520,000","4,690,344,000","4,354,707,000","3,934,825,000","4,093,964,000","4,407,172,000","3,884,774,000","3,227,941,000","3,840,589,000","4,502,543,000","3,886,446,000","233,753,000",,,,"369,123,000","171,451,000",,,,,,,,,,,"182,239,000","112,345,000","125,294,000","133,765,000","109,827,000","122,555,000","114,725,000","69,822,000","100,005,000","272,334,000","287,066,000","377,216,000","472,173,000","386,165,000","346,090,000","18,683,000","329,144,000","331,803,000","468,819,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LoansReceivable,"1,803,397,000","1,745,790,000","1,744,965,000","1,728,115,000","1,689,048,000","1,686,563,000","1,539,356,000","1,559,793,000","1,562,628,000","1,652,957,000","2,346,297,000","2,415,894,000","2,381,026,000","2,450,901,000","2,522,944,000","2,233,070,000","2,066,829,000","2,350,980,000","2,239,423,000","2,122,479,000","2,125,098,000","2,105,088,000","1,737,337,000","1,843,470,000","1,757,369,000","1,703,746,000","1,681,472,000","1,762,711,000","1,712,568,000","1,508,997,000","1,295,866,000","1,490,737,000","1,258,341,000","1,075,453,000","991,979,000","1,240,623,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
