name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986,06/30/1986,03/31/1986,12/31/1985,09/30/1985
TotalRevenue,"2,325,472,000","1,002,259,000","636,867,000","509,736,000","176,610,000","375,338,000","809,203,000","476,058,000","201,754,000","174,653,000","152,178,000","126,492,000","108,252,000","147,968,000","132,588,000","117,399,000","103,155,000","169,143,000","114,890,000","50,894,000","38,267,000","73,692,000","52,808,000","49,341,000","39,133,000","50,321,000","52,412,000","46,812,000","34,873,000","61,302,000","63,597,000","40,857,000","31,488,000","46,673,000","50,170,000","33,539,000","29,706,000","61,995,000","53,925,000","32,998,000","30,858,000","37,960,000","38,391,000","33,108,000","27,509,000","59,595,000","31,709,000","28,225,000","25,026,000","28,379,000","66,597,000","56,152,000","24,643,000","16,890,000","33,483,000","31,868,000","21,916,000","40,865,000","37,981,000","27,570,000","18,580,000","33,934,000","38,774,000","23,720,000","16,471,000","27,050,000","34,778,000","20,032,000","14,823,000","22,666,000","30,522,000","14,151,000","14,282,000","19,736,000","33,213,000","18,619,000","18,878,000","24,395,000","22,764,000","14,508,000","17,789,000","21,212,000","21,553,000","16,568,000","15,524,000","19,544,000","18,854,000","10,465,000","16,964,000","22,068,000","12,200,000","10,600,000","10,000,000","14,900,000","11,400,000","9,800,000","13,300,000","12,400,000","12,000,000","8,700,000","12,200,000","11,700,000","9,700,000","9,000,000","8,400,000","9,300,000","8,300,000","8,500,000","9,400,000","9,200,000","6,800,000","5,300,000","7,500,000","7,500,000","6,600,000","6,600,000","8,100,000","7,500,000","6,800,000","5,600,000","7,400,000","6,700,000","6,100,000","6,900,000","7,000,000","7,000,000","6,900,000","6,900,000","2,500,000","2,400,000","2,300,000","1,800,000","2,000,000","2,300,000","2,200,000","2,300,000","1,800,000","2,100,000","1,500,000","800,000","1,500,000","1,900,000","1,600,000","2,400,000","2,600,000","2,500,000","2,600,000"
	OperatingRevenue,"2,325,472,000","1,002,259,000","636,867,000","509,736,000","176,610,000","375,338,000","809,203,000","476,058,000","201,754,000","174,653,000","152,178,000","126,492,000","108,252,000","147,968,000","132,588,000","117,399,000","103,155,000","169,143,000","114,890,000","50,894,000","38,267,000","73,692,000","52,808,000","49,341,000","39,133,000","50,321,000","52,412,000","46,812,000","34,873,000","61,302,000","63,597,000","40,857,000","31,488,000","46,673,000","50,170,000","33,539,000","29,706,000","61,995,000","53,925,000","32,998,000","30,858,000","37,960,000","38,391,000","33,108,000","27,509,000","59,595,000","31,709,000","28,225,000","25,026,000","28,379,000","66,597,000","56,152,000","24,643,000","16,890,000","33,483,000","31,868,000","21,916,000","40,865,000","37,981,000","27,570,000","18,580,000","33,934,000","38,774,000","23,720,000","16,471,000","27,050,000","34,778,000","20,032,000","14,823,000","22,666,000","32,815,000","13,037,000","13,706,000","19,133,000","34,532,000","18,313,000","18,334,000","23,926,000","22,370,000","14,126,000","17,361,000","20,766,000","22,870,000","16,117,000","15,524,000","19,544,000","18,854,000","10,465,000","16,964,000","22,068,000","12,200,000","10,600,000","10,000,000","14,900,000","11,400,000","9,800,000","13,300,000","12,400,000","12,000,000","8,700,000","12,200,000","11,700,000","9,700,000","9,000,000","8,400,000","9,300,000","8,300,000","8,500,000","9,400,000","9,200,000","6,800,000","5,300,000","7,500,000","7,500,000","6,600,000","6,600,000","8,100,000","7,500,000","6,800,000","5,600,000","7,400,000","6,700,000","6,100,000","6,900,000","7,000,000","7,000,000","6,900,000","6,900,000","2,500,000","2,400,000","2,300,000","1,800,000","2,000,000","2,300,000","2,200,000","2,300,000","1,800,000","2,100,000","1,500,000","800,000","1,500,000","1,900,000","1,600,000","2,400,000","2,600,000","2,500,000","2,600,000"
CostOfRevenue,"616,578,000","262,301,000","147,525,000","136,328,000","70,424,000","73,379,000","107,709,000","92,439,000","53,003,000","59,662,000","57,338,000","50,633,000","49,073,000","57,041,000","50,456,000","47,757,000","45,487,000","62,872,000","60,885,000","19,391,000","17,755,000","23,570,000","19,119,000","17,728,000","17,318,000","19,249,000","18,122,000","16,961,000","15,493,000","21,112,000","21,263,000","16,768,000","15,902,000","20,247,000","18,679,000","15,297,000","13,671,000","19,547,000","17,597,000","14,872,000","14,008,000","14,808,000","15,286,000","14,996,000","12,540,000","20,043,000","13,811,000","12,807,000","12,636,000","13,353,000","19,049,000","17,670,000","10,075,000","8,424,000","13,767,000","12,070,000","10,242,000","14,127,000","15,146,000","11,159,000","9,316,000","12,952,000","15,291,000","10,344,000","8,669,000","10,514,000","12,831,000","9,280,000","6,623,000","8,367,000","10,857,000","7,568,000","7,408,000","9,401,000","13,241,000","9,158,000","9,288,000","11,125,000","11,234,000","7,903,000","9,149,000","9,981,000","10,021,000","8,072,000","8,184,000","8,994,000","10,527,000","6,954,000","8,331,000","8,988,000","5,100,000","4,500,000","6,200,000","7,100,000","5,200,000","4,300,000","6,600,000","5,400,000","5,100,000","4,000,000","5,100,000","4,800,000","3,600,000","3,700,000","3,500,000","3,700,000","3,300,000","3,400,000","4,700,000","3,800,000","3,200,000","2,500,000","1,100,000","4,400,000","3,200,000","3,300,000","3,800,000","3,700,000","3,000,000","2,700,000","3,500,000","3,400,000","3,700,000","4,300,000",,,,,,,,,,,,,,,,,,,,,,,
GrossProfit,"1,708,894,000","739,958,000","489,342,000","373,408,000","106,186,000","301,959,000","701,494,000","383,619,000","148,751,000","114,991,000","94,840,000","75,859,000","59,179,000","90,927,000","82,132,000","69,642,000","57,668,000","106,271,000","54,005,000","31,503,000","20,512,000","50,122,000","33,689,000","31,613,000","21,815,000","31,072,000","34,290,000","29,851,000","19,380,000","40,190,000","42,334,000","24,089,000","15,586,000","26,426,000","31,491,000","18,242,000","16,035,000","42,448,000","36,328,000","18,126,000","16,850,000","23,152,000","23,105,000","18,112,000","14,969,000","39,552,000","17,898,000","15,418,000","12,390,000","15,026,000","47,548,000","38,482,000","14,568,000","8,466,000","19,716,000","19,798,000","11,674,000","26,738,000","22,835,000","16,411,000","9,264,000","20,982,000","23,483,000","13,376,000","7,802,000","16,536,000","21,947,000","10,752,000","8,200,000","14,299,000","19,665,000","6,583,000","6,874,000","10,335,000","19,972,000","9,461,000","9,590,000","13,270,000","11,530,000","6,605,000","8,640,000","11,231,000","11,532,000","8,496,000","7,340,000","10,550,000","8,327,000","3,511,000","8,633,000","13,080,000","7,100,000","6,100,000","3,800,000","7,800,000","6,200,000","5,500,000","6,700,000","7,000,000","6,900,000","4,700,000","7,100,000","6,900,000","6,100,000","5,300,000","4,900,000","5,600,000","5,000,000","5,100,000","4,700,000","5,400,000","3,600,000","2,800,000","6,400,000","3,100,000","3,400,000","3,300,000","4,300,000","3,800,000","3,800,000","2,900,000","3,900,000","3,300,000","2,400,000","2,600,000",,,,,,,,,,,,,,,,,,,,,,,
OperatingExpense,"394,493,000","116,264,000","104,810,000","91,567,000","81,852,000","77,044,000","83,899,000","75,271,000","64,216,000","61,449,000","57,226,000","50,721,000","51,525,000","56,950,000","51,320,000","50,227,000","52,329,000","51,711,000","40,634,000","29,449,000","29,160,000","30,893,000","27,774,000","29,488,000","30,834,000","34,532,000","31,628,000","28,639,000","29,205,000","31,501,000","29,419,000","30,652,000","25,571,000","28,613,000","30,092,000","24,086,000","23,158,000","25,259,000","22,211,000","19,348,000","21,369,000","22,682,000","20,966,000","19,356,000","20,072,000","21,604,000","18,398,000","18,652,000","19,204,000","17,491,000","15,314,000","14,227,000","12,380,000","12,099,000","10,917,000","12,446,000","12,767,000","13,177,000","11,671,000","12,670,000","12,426,000","13,239,000","12,622,000","11,377,000","12,010,000","11,354,000","11,886,000","9,424,000","10,235,000","28,943,000","9,540,000","11,652,000","10,851,000","9,598,000","10,726,000","8,790,000","9,232,000","10,279,000","9,755,000","8,456,000","7,949,000","8,380,000","9,740,000","7,874,000","8,486,000","8,959,000","7,747,000","8,832,000","8,254,000","11,083,000","9,100,000","6,200,000","7,400,000","6,700,000","6,900,000","6,100,000","7,700,000","6,300,000","6,500,000","6,100,000","6,200,000","5,800,000","5,700,000","5,700,000","5,100,000","5,000,000","4,900,000","5,100,000","7,200,000","4,600,000","4,500,000","4,400,000","8,300,000","3,700,000","3,600,000","3,800,000","4,200,000","3,500,000","3,500,000","3,400,000","3,700,000","3,000,000","2,100,000","2,400,000",,,,,,,,,,,,,,,,,,,,,,,
	SellingGeneralAndAdministration,"295,728,000","89,896,000","78,703,000","67,891,000","59,238,000","53,740,000","58,404,000","53,823,000","43,246,000","45,070,000","42,302,000","38,745,000","39,802,000","43,020,000","38,679,000","37,124,000","39,045,000","39,090,000","37,144,000","19,478,000","19,143,000","20,727,000","17,975,000","18,414,000","18,888,000","19,606,000","19,471,000","18,001,000","17,882,000","21,249,000","18,015,000","16,939,000","15,236,000","17,324,000","16,588,000","14,453,000","13,191,000","15,971,000","13,158,000","12,535,000","12,806,000","12,460,000","13,257,000","11,431,000","11,847,000","12,014,000","10,583,000","10,556,000","11,064,000","10,240,000","11,467,000","10,725,000","9,083,000","8,855,000","7,457,000","8,579,000","8,689,000","8,959,000","7,248,000","8,213,000","7,846,000","8,351,000","7,877,000","7,402,000","7,447,000","7,010,000","7,830,000","6,141,000","6,934,000","8,278,000","6,314,000","8,549,000","7,396,000","6,583,000","7,982,000","6,370,000","6,820,000","7,333,000","7,269,000","6,329,000","5,919,000","6,330,000","7,186,000","5,291,000","5,691,000","6,323,000","6,090,000","5,816,000","6,616,000","7,247,000","5,400,000","3,700,000","4,700,000","3,900,000","3,900,000","3,400,000","4,700,000","3,600,000","3,700,000","3,700,000","3,800,000","3,600,000","3,400,000","3,400,000","3,400,000","3,500,000","3,400,000","3,600,000","9,300,000","3,300,000","3,100,000","3,100,000","7,800,000","3,300,000","3,300,000","3,500,000","3,900,000","3,200,000","3,200,000","3,000,000","3,200,000","2,800,000","1,700,000","2,100,000",,,,,,,,,,,,,,,,,,,,,,,
		GeneralAndAdministrativeExpense,"89,248,000","24,508,000","22,489,000","21,113,000","21,138,000","19,507,000","20,165,000","16,410,000","15,679,000","14,332,000","14,302,000","12,146,000","12,876,000","13,431,000","12,299,000","10,620,000","11,500,000","10,532,000","8,709,000","6,580,000","6,783,000","7,172,000","6,530,000","6,561,000","6,682,000","7,289,000","7,408,000","5,889,000","6,290,000","9,860,000","6,862,000","5,879,000","5,843,000","7,397,000","6,921,000","5,795,000","6,071,000","7,529,000","4,828,000","4,759,000","5,129,000","5,924,000","6,502,000","4,944,000","5,593,000","5,759,000","4,679,000","4,759,000","4,792,000","4,241,000","4,658,000","4,325,000","3,680,000","4,120,000","2,611,000","3,438,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"89,248,000","24,508,000","22,489,000","21,113,000","21,138,000","19,507,000","20,165,000","16,410,000","15,679,000","14,332,000","14,302,000","12,146,000","12,876,000","13,431,000","12,299,000","10,620,000","11,500,000","10,532,000","8,709,000","6,580,000","6,783,000","7,172,000","6,530,000","6,561,000","6,682,000","7,289,000","7,408,000","5,889,000","6,290,000","9,860,000","6,862,000","5,879,000","5,843,000","7,397,000","6,921,000","5,795,000","6,071,000","7,529,000","4,828,000","4,759,000","5,129,000","5,924,000","6,502,000","4,944,000","5,593,000","5,759,000","4,679,000","4,759,000","4,792,000","4,241,000","4,658,000","4,325,000","3,680,000","4,120,000","2,611,000","3,438,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		SellingAndMarketingExpense,"206,480,000","65,388,000","56,214,000","46,778,000","38,100,000","34,233,000","38,239,000","37,413,000","27,567,000","30,738,000","28,000,000","26,599,000","26,926,000","29,589,000","26,380,000","26,504,000","27,545,000","28,558,000","28,435,000","12,898,000","12,360,000","13,555,000","11,445,000","11,853,000","12,206,000","12,317,000","12,063,000","12,112,000","11,592,000","11,389,000","11,153,000","11,060,000","9,393,000","9,927,000","9,667,000","8,658,000","7,120,000","8,442,000","8,330,000","7,776,000","7,677,000","6,536,000","6,755,000","6,487,000","6,254,000","6,255,000","5,904,000","5,797,000","6,272,000","5,999,000","6,809,000","6,400,000","5,403,000","4,735,000","4,846,000","5,141,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	ResearchAndDevelopment,"98,765,000","26,368,000","26,107,000","23,676,000","22,614,000","23,304,000","25,495,000","21,448,000","20,970,000","16,379,000","14,924,000","11,976,000","11,723,000","13,930,000","12,641,000","13,103,000","13,284,000","12,621,000","10,674,000","7,468,000","7,627,000","7,875,000","7,508,000","8,801,000","9,656,000","12,707,000","9,939,000","8,419,000","9,105,000","8,051,000","9,199,000","11,506,000","8,127,000","9,081,000","11,290,000","7,462,000","7,945,000","7,524,000","7,283,000","5,085,000","6,844,000","8,504,000","5,927,000","6,134,000","6,450,000","7,814,000","5,799,000","6,148,000","6,349,000","6,275,000","3,523,000","3,157,000","2,950,000","2,896,000","2,392,000","2,753,000","2,935,000","3,067,000","3,081,000","3,128,000","3,282,000","3,364,000","3,144,000","3,126,000","3,498,000","3,279,000","3,525,000","2,968,000","2,986,000","3,350,000","3,323,000","2,584,000","2,936,000","2,497,000","2,226,000","1,901,000","1,895,000","2,443,000","2,001,000","1,644,000","1,544,000","1,559,000","1,435,000","1,484,000","1,751,000","1,533,000","1,174,000","2,583,000","1,638,000","2,133,000","2,400,000","1,600,000","1,900,000","1,900,000","2,100,000","2,000,000","2,200,000","1,900,000","2,000,000","1,700,000","1,700,000","1,600,000","1,700,000","1,700,000","1,100,000","1,000,000","1,000,000","1,000,000",,"900,000","900,000","800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
