name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999
TotalAssets,"973,957,000","912,555,000","866,822,000","836,048,000","735,584,000","708,834,000","664,265,000","619,096,000","584,959,000","599,348,000","585,033,000","564,176,000","551,843,000","523,781,000","516,507,000","450,926,000","417,490,000","402,850,000","368,670,000","331,190,000","325,752,000","312,334,000","307,275,000","280,856,000","284,493,000","286,580,000","285,650,000","776,137,000","776,872,000","795,913,000","766,507,000","796,544,000","778,694,000","779,876,000","720,257,000","675,151,000","667,672,000","635,212,000","606,559,000","562,138,000","632,989,000","557,117,000","506,250,000","531,569,000","543,214,000","542,106,588","523,690,497","500,130,974","491,174,585","460,802,656","457,262,861","427,196,777","417,543,139","486,039,155","538,243,093","585,348,385","586,685,068","545,779,840","610,589,048","746,994,844","729,507,313","725,391,523","572,810,704","715,257,050","569,368,133","492,494,947","471,816,319","438,430,524","434,383,601","420,326,218","402,733,665","410,053,968","423,978,859","355,274,296","311,647,542","298,489,872","290,699,419","284,807,722","395,921,060","357,182,904","356,716,451","345,885,665","406,975,942","322,667,968","352,900,291","332,801,641","335,813,959","392,585,804","371,717,600"
TotalLiabilitiesNetMinorityInterest,"553,090,000","525,218,000","484,877,000","467,953,000","399,333,000","396,184,000","378,136,000","341,237,000","312,737,000","287,492,000","256,934,000","235,362,000","225,880,000","206,105,000","208,659,000","143,545,000","109,202,000","104,320,000","76,156,000","43,763,000","40,680,000","26,890,000","28,346,000","7,572,000","11,858,000","15,795,000","10,059,000","7,351,000","9,454,000","62,703,000","8,236,000","7,860,000","8,306,000","12,025,000","7,527,000","7,020,000","7,895,000","7,123,000","4,316,000","10,104,000","4,283,000","5,367,000","4,075,000","4,048,000","3,981,000","28,243,373","3,536,284","4,243,729","4,248,999","4,356,733","3,561,967","2,858,784","2,280,148","8,300,833","4,164,819","3,512,236","2,984,854","3,855,822","3,716,350","221,156,096","215,163,801","225,804,256","173,022,361","320,582,235","172,750,024","148,945,485","141,504,093","129,992,778","131,849,694","127,080,721","120,914,658","123,660,757","133,355,509","111,065,575","96,755,997","92,022,897","84,155,097","81,207,312","160,567,180","106,691,862","108,069,562","105,008,138","165,390,914","96,059,355","130,156,053","98,375,831","99,696,517","155,709,838","131,575,237"
TotalEquityGrossMinorityInterest,"420,867,000","387,337,000","381,945,000","368,095,000","336,251,000","312,650,000","286,129,000","277,859,000","272,222,000","311,856,000","328,099,000","328,814,000","325,963,000","317,676,000","307,848,000","307,381,000","308,288,000","298,530,000","292,514,000","287,427,000","285,072,000","285,444,000","278,929,000","273,284,000","272,635,000","270,785,000","275,591,000","768,786,000","767,418,000","733,210,000","758,271,000","788,684,000","770,388,000","767,851,000","712,730,000","668,131,000","659,777,000","628,089,000","602,243,000","552,034,000","628,706,000","551,750,000","502,175,000","527,521,000","539,233,000","513,863,215","520,154,213","495,887,245","486,925,586","456,445,923","453,700,894","424,337,993","415,262,991","477,738,322","534,078,274","581,836,149","583,700,214","541,924,018","606,872,698","525,838,748","514,343,512","499,587,267","399,788,343","394,674,815","396,618,109","343,549,462","330,312,226","308,437,746","302,533,907","293,245,497","281,819,007","286,393,211","290,623,350","244,208,721","214,891,545","206,466,975","206,544,322","203,600,410","235,353,880","250,491,042","248,646,889","240,877,527","241,585,028","226,608,613","222,744,238","234,425,810","236,117,442","236,875,966","240,142,363"
	StockholdersEquity,"420,867,000","387,337,000","381,945,000","368,095,000","336,251,000","312,650,000","286,129,000","277,859,000","272,222,000","311,856,000","328,099,000","328,814,000","325,963,000","317,676,000","307,848,000","307,381,000","308,288,000","298,530,000","292,514,000","287,427,000","285,072,000","285,444,000","278,929,000","273,284,000","272,635,000","270,785,000","275,591,000","768,786,000","767,418,000","733,210,000","758,271,000","788,684,000","770,388,000","767,851,000","712,730,000","668,131,000","659,777,000","628,089,000","602,243,000","552,034,000","628,706,000","551,750,000","502,175,000","527,521,000","539,233,000","513,863,215","520,154,213","495,887,245","486,925,586","456,445,923","453,700,894","424,337,993","415,262,991","477,738,322","534,078,274","581,836,149","583,700,214","541,924,018","606,872,698","525,838,748","514,343,512","499,587,267","399,788,343","394,674,815","396,618,109","343,549,462","330,312,226","308,437,746","302,533,907","293,245,497","281,819,007","286,393,211","290,623,350","244,208,721","214,891,545","206,466,975","206,544,322","203,600,410","235,353,880","250,491,042","248,646,889","240,877,527","241,585,028","226,608,613","222,744,238","234,425,810","236,117,442","236,875,966","240,142,363"
		CapitalStock,"6,825,000","6,566,000","6,420,000","6,135,000","5,836,000","5,552,000","5,241,000","5,232,000","5,085,000","5,242,000","5,067,000","5,009,000","4,961,000","4,893,000","4,671,000","4,658,000","4,625,000","4,632,000","4,590,000","4,586,000","4,588,000","4,576,000","4,517,000","4,514,000","4,516,000","4,516,000","4,481,000","4,481,000","4,476,000","4,471,000","4,470,000","4,438,000","4,438,000","4,405,000","4,400,000","4,398,000","4,394,000","4,383,000","4,381,000","4,383,000","4,339,000","4,339,000","4,339,000","4,338,000","4,338,000","4,337,916","4,327,298","4,326,516","4,326,516","4,326,516","4,326,516","4,326,516","4,326,516","4,326,516","4,326,516","4,326,516","4,326,516","4,326,516","4,326,516","4,326,516","4,323,416","4,323,416","4,313,116","4,313,116","4,297,616","4,294,416","4,294,416","4,294,416","4,294,416","4,294,416","4,294,416","4,294,416","4,294,416","4,294,416","4,266,415","4,266,416","4,266,416","4,266,416","4,266,416","4,266,416","4,266,416","4,266,416","4,252,416","4,252,416","4,252,416","4,252,416","4,252,416","4,252,416","4,252,416"
			CommonStock,"6,825,000","6,566,000","6,420,000","6,135,000","5,836,000","5,552,000","5,241,000","5,232,000","5,085,000","5,242,000","5,067,000","5,009,000","4,961,000","4,893,000","4,671,000","4,658,000","4,625,000","4,632,000","4,590,000","4,586,000","4,588,000","4,576,000","4,517,000","4,514,000","4,516,000","4,516,000","4,481,000","4,481,000","4,476,000","4,471,000","4,470,000","4,438,000","4,438,000","4,405,000","4,400,000","4,398,000","4,394,000","4,383,000","4,381,000","4,383,000","4,339,000","4,339,000","4,339,000","4,338,000","4,338,000","4,337,916","4,327,298","4,326,516","4,326,516","4,326,516","4,326,516","4,326,516","4,326,516","4,326,516","4,326,516","4,326,516","4,326,516","4,326,516","4,326,516","4,326,516","4,323,416","4,323,416","4,313,116","4,313,116","4,297,616","4,294,416","4,294,416","4,294,416","4,294,416","4,294,416","4,294,416","4,294,416","4,294,416","4,294,416","4,266,415","4,266,416","4,266,416","4,266,416","4,266,416","4,266,416","4,266,416","4,266,416","4,252,416","4,252,416","4,252,416","4,252,416","4,252,416","4,252,416","4,252,416"
		AdditionalPaidInCapital,"448,235,000","424,250,000","414,901,000","384,379,000","356,447,000","337,822,000","318,307,000","316,939,000","310,846,000","316,322,000","291,387,000","285,925,000","281,205,000","276,899,000","263,680,000","262,623,000","260,713,000","261,614,000","262,019,000","261,740,000","261,472,000","262,004,000","261,880,000","261,432,000","262,539,000","279,455,000","273,171,000","299,079,000","298,338,000","297,752,000","196,028,000","195,882,000","195,767,000","192,035,000","184,470,000","184,296,000","183,668,000","182,566,000","181,088,000","181,070,000","177,841,000","177,975,000","174,506,000","174,150,000","173,905,000","173,749,236","127,073,008","126,777,762","126,554,546","125,649,430","124,590,664","124,449,138","124,571,029","125,902,832","115,907,746","115,775,142","115,687,153","116,777,926","116,689,936","11,493,477","11,221,601","10,004,264","9,273,628","9,195,917","8,109,797","7,904,997","7,904,997","7,904,997","7,904,997","7,904,997","7,904,997","7,904,997","7,904,997","7,904,997","6,935,497","6,935,497","6,935,497","6,935,497","6,935,497","6,935,497","6,935,497","6,935,497","6,450,747","6,450,747","6,450,747","6,450,747","6,450,747","6,450,747","6,450,747"
		RetainedEarnings,"-10,256,000","-19,542,000","-15,439,000","1,518,000","-2,095,000","-6,787,000","-13,482,000","-20,375,000","-19,772,000","14,229,000","55,582,000","61,817,000","63,734,000","59,821,000","-5,383,000","-2,157,000","6,147,000","6,261,000","-1,277,000","-1,377,000","-1,457,000","1,808,000","-1,234,000","-875,000","-307,000","-16,574,000","-18,097,000","-8,762,000","-4,390,000","-238,000","-3,125,000","-1,886,000","1,138,000","112,000","-4,623,000","-3,431,000","-706,000","1,427,000","-642,000","-514,000","910,000","2,290,000",,"-13,390,000",,,,,,,,,"42,622",,,,,,,,,,,,,,,,,,,,,,"2,970,661","3,299,659","2,943,335","3,491,055","3,007,367","3,297,838","2,988,642","3,600,260","3,216,928","3,550,573","74,287,263","4,366,061","3,379,470","77,730,405","77,454,988"
		TreasuryStock,"23,937,000","23,937,000","23,937,000","23,937,000","23,937,000","23,937,000","23,937,000","23,937,000","23,937,000","23,937,000","23,937,000","23,937,000","23,937,000","23,937,000","23,937,000","23,937,000","23,937,000","23,937,000","23,937,000","23,937,000","23,937,000","23,937,000","23,937,000","23,937,000","23,937,000","23,937,000","23,937,000","23,937,000","23,937,000","23,937,000","23,937,000","23,937,000","23,937,000","23,937,000","23,937,000","23,937,000","23,937,000","23,937,000","23,937,000","23,937,000","23,937,000","23,937,000","23,937,000","23,937,000","23,937,000","23,936,648","23,936,648","23,936,648","23,936,648","23,936,648","23,936,648","23,936,648","23,936,648","23,936,648","23,936,648","7,757,781","7,033,302","7,033,302","7,033,302","7,033,302","7,033,302","7,033,302","7,033,302","7,033,302","7,033,302","7,033,302","7,033,302","7,033,302","7,033,302","7,033,302","7,033,302","7,033,302","7,033,302","7,033,302","7,033,302","7,033,302","7,033,302","7,033,302","7,033,302","7,033,302","7,033,302","7,033,302","7,033,302","7,033,302","7,033,302","7,033,302","7,033,302","7,033,302","7,033,302"
		GainsLossesNotAffectingRetainedEarnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"441,353,000","391,032,000","469,553,000","391,083,000","347,267,000","386,360,000","391,790,000","359,712,711","412,690,555","388,719,615","2,061,109","350,406,625","348,720,362","319,498,987","310,259,472","371,445,622","437,780,660","469,492,272","470,719,847","427,852,878","492,889,548","108,495,875","108,421,060","492,292,889","393,234,901","90,154,436","90,176,870","88,118,338","84,636,536","80,198,239","76,985,971","75,496,653","79,095,400","81,122,190","82,960,068","76,300,166","207,752,273","198,998,705",,"195,940,744","228,177,902","243,024,593","241,489,636","233,108,656","234,698,239","219,388,179","144,787,114","226,389,888","229,068,111","155,475,700","159,017,514"
