name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,000",,,,"0"
		DeferredTax,"-15,694,000","-18,955,000","-7,398,000","-1,059,000","11,718,000","-3,581,000","-9,064,000","1,677,000","-11,000","-1,587,000","-2,004,000","-8,635,000","-29,160,000","169,000","-1,775,000","-4,761,000","830,000","-17,923,000","-11,243,000","122,000","3,840,000","2,684,000","15,857,000","-13,777,000","-95,000","3,599,000","-10,244,000","-1,072,000","-1,080,000","1,888,000","-4,640,000","0","0","0","-1,171,000","-281,000","-524,000","-570,000","645,000","-130,000","-444,000","12,000","-632,000","677,000","1,342,000","775,000","506,000","551,000","244,000","-86,000","450,000","473,000","268,000","381,000"
			DeferredIncomeTax,"-15,694,000","-18,955,000","-7,398,000","-1,059,000","11,718,000","-3,581,000","-9,064,000","1,677,000","-11,000","-1,587,000","-2,004,000","-8,635,000","-29,160,000","169,000","-1,775,000","-4,761,000","830,000","-17,923,000","-11,243,000","122,000","3,840,000","2,684,000","15,857,000","-13,777,000","-95,000","3,599,000","-10,244,000","-1,072,000","-1,080,000","1,888,000","-4,640,000","0","0","0","-1,171,000","-281,000","-524,000","-570,000","645,000","-130,000","-444,000","12,000","-632,000","677,000","1,342,000","775,000","506,000","551,000","244,000","-86,000","450,000","473,000","268,000","381,000"
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","1,280,000","1,207,000","1,207,000","1,206,000","1,237,000","1,078,000","917,000","64,000","136,000","120,000","105,000","183,000"
		AssetImpairmentCharge,,,"0","427,000",,,"1,235,000","0",,,,,,,,,,,"-984,000",,,,,,,,,,,,,,,,,,,,"0",,,,,,,,"0","0","0","0","3,590,000","0","1,000","17,000"
		ProvisionandWriteOffofAssets,"-447,000","-1,747,000","-453,000","1,596,000","157,000","298,000","494,000","808,000","489,000","1,026,000","1,612,000","530,000","262,000","451,000","390,000","304,000","463,000","461,000","39,000","487,000","259,000","82,000","753,000","263,000","83,000","23,000","145,000","-6,000",,,"15,000","0","0","0","50,000","93,000","0","60,000",,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"8,000",,,"-5,000","-7,000","3,000","-3,000","-2,000","-9,000","-8,000","0"
		StockBasedCompensation,"75,697,000","21,814,000","17,713,000","18,885,000","17,285,000","14,137,000","13,916,000","15,852,000","13,884,000","15,985,000","17,277,000","15,315,000","14,988,000","12,864,000","10,671,000","10,603,000","10,476,000","8,495,000","7,880,000","8,048,000","7,945,000","7,458,000","7,404,000","7,554,000","6,703,000","11,615,000","5,004,000","3,408,000","3,330,000","3,419,000","2,980,000","2,676,000","3,199,000","2,568,000","2,457,000","2,015,000","1,960,000","2,306,000","1,217,000","1,195,000","1,135,000","795,000","703,000","714,000","829,000","816,000","623,000","584,000","292,000","232,000","212,000","209,000","201,000","158,000"
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,"-2,985,000","-1,287,000","-458,000","275,000","403,000","-2,515,000","-4,027,000","-11,468,000","-3,762,000","-1,883,000","-3,203,000","0","-875,000","-1,657,000","-887,000","-160,000",,,,,,,,,,,,,,,,
		OtherNonCashItems,"2,473,000","2,540,000","1,200,000","-102,000","-1,165,000","2,428,000","4,306,000","6,672,000","329,000","832,000","-10,543,000","7,797,000","2,940,000","7,120,000","2,473,000","6,059,000","3,200,000","3,695,000","705,000","4,088,000","1,880,000","3,860,000","1,932,000","3,297,000","2,361,000","1,954,000","4,113,000","1,047,000","2,245,000","1,420,000","2,000","-548,000","1,172,000","315,000","1,197,000","-344,000","-68,000","20,000","-597,000","555,000","705,000","729,000","3,441,000","2,566,000","3,810,000","-69,000","-3,294,000","0","0","2,668,000",,,,
		ChangeInWorkingCapital,"31,827,000","-18,846,000","43,796,000","-11,728,000","18,605,000","-10,088,000","-10,127,000","9,379,000","15,690,000","-29,791,000","8,164,000","19,719,000","-1,939,000","-34,631,000","3,283,000","7,776,000","13,393,000","-23,699,000","5,458,000","8,860,000","3,138,000","-8,068,000","19,219,000","16,123,000","-5,820,000","-8,762,000","-7,658,000","10,856,000","-1,364,000","-5,851,000","17,525,000","8,666,000","2,139,000","-3,854,000","6,926,000","-1,181,000","1,732,000","-1,560,000","5,890,000","4,210,000","316,000","992,000","42,000","-765,000","72,000","-880,000","484,000","-2,608,000","-10,078,000","-870,000","1,470,000","900,000","-410,000","-4,110,000"
			ChangeInReceivables,"-8,543,000","8,661,000","21,299,000","-36,696,000","-1,807,000","473,000","-4,230,000","-2,265,000","5,773,000","-14,333,000","-5,025,000","6,700,000","-1,734,000","1,198,000","-3,759,000","-927,000","1,987,000","-10,191,000","-1,835,000","-647,000","-5,094,000","-545,000","-2,431,000","-165,000","-7,036,000","11,278,000","-4,480,000","4,008,000","-2,972,000","-5,853,000","6,401,000","396,000","-2,881,000","-2,128,000","-1,264,000","-4,630,000","-1,989,000","-1,683,000","1,504,000","-2,061,000","540,000","1,034,000","1,396,000","102,000","-125,000","567,000","-1,373,000","-2,119,000","-150,000","-76,000","-550,000","-209,000","-200,000","-379,000"
				ChangesInAccountReceivables,"-8,543,000","8,661,000","21,299,000","-36,696,000","-1,807,000","473,000","-4,230,000","-2,265,000","5,773,000","-14,333,000","-5,025,000","6,700,000","-1,734,000","1,198,000","-3,759,000","-927,000","1,987,000","-10,191,000","-1,835,000","-647,000","-5,094,000","-545,000","-2,431,000","-165,000","-7,036,000","11,278,000","-4,480,000","4,008,000","-2,972,000","-5,853,000","6,401,000","396,000","-2,881,000","-2,128,000","-1,264,000","-4,630,000","-1,989,000","-1,683,000",,,,,,,,,,,,,,,,
			ChangeInPrepaidAssets,"-9,734,000","-8,377,000","-170,000","724,000","-1,911,000","1,756,000","1,473,000","-3,383,000","-963,000","-6,793,000","-1,656,000","10,723,000","-2,161,000","-13,346,000","3,852,000","-1,313,000","239,000","-3,665,000","4,529,000","-2,635,000","1,251,000","-3,932,000","1,670,000","12,156,000","-7,336,000","-9,780,000","10,182,000","2,444,000","3,465,000","-1,375,000","5,767,000","1,511,000","2,578,000","-123,000","1,918,000","-2,321,000","-503,000","-169,000","1,561,000","4,100,000","-1,919,000","903,000","-1,116,000","-450,000","58,000","-480,000","571,000","1,298,000","-1,307,000","-1,161,000","203,000","99,000","-330,000","-120,000"
			ChangeInPayablesAndAccruedExpense,"49,027,000","-27,752,000","23,796,000","27,899,000","25,084,000","-22,224,000","6,445,000","22,091,000","8,145,000","-14,759,000","12,917,000","7,237,000","5,488,000","-29,316,000","3,872,000","12,092,000","14,528,000","-15,810,000","1,644,000","15,660,000","6,957,000","-7,893,000","16,313,000","2,769,000","8,933,000","-11,303,000","-8,570,000","2,929,000","-2,892,000","-1,992,000","3,904,000","5,580,000","2,072,000","-2,431,000","5,466,000","4,858,000","4,841,000","138,000","1,404,000","2,243,000","1,534,000","-1,441,000","322,000","577,000","1,033,000","-863,000","1,233,000","-1,767,000","2,390,000","396,000","2,003,000","1,106,000","-26,000","-3,520,000"
				ChangeInPayable,"-5,586,000","-432,000","-2,832,000","1,789,000","-4,111,000","6,444,000","-12,271,000","14,214,000","1,075,000","-3,205,000","3,996,000","-2,091,000","-9,947,000","5,179,000","-2,357,000","-66,000","2,572,000","1,594,000","-1,877,000","1,619,000","-1,049,000","865,000","-586,000","-2,473,000","2,565,000","32,000","3,015,000","-1,326,000","1,251,000","188,000","-2,668,000","809,000","-69,000","1,269,000","1,023,000","402,000","1,611,000","-122,000","95,000","-164,000","417,000","292,000","-39,000","255,000","-298,000","349,000","-53,000","-381,000","119,000","130,000","268,000","-375,000","-150,000","-218,000"
					ChangeInAccountPayable,"-5,586,000","-432,000","-2,832,000","1,789,000","-4,111,000","6,444,000","-12,271,000","14,214,000","1,075,000","-3,205,000","3,996,000","-2,091,000","-9,947,000","5,179,000","-2,357,000","-66,000","2,572,000","1,594,000","-1,877,000","1,619,000","-1,049,000","865,000","-586,000","-2,473,000","2,565,000","32,000","3,015,000","-1,326,000","1,251,000","188,000","-2,668,000","809,000","-69,000","1,269,000","1,023,000","402,000","1,611,000","-122,000","95,000","-164,000","417,000","292,000","-39,000","255,000","-298,000","349,000","-53,000","-381,000","119,000","130,000","268,000","-375,000","-150,000","-218,000"
				ChangeInAccruedExpense,"54,613,000","-27,320,000","26,628,000","26,110,000","29,195,000","-28,668,000","18,716,000","7,877,000","7,070,000","-11,554,000","8,921,000","9,328,000","15,435,000","-34,495,000","6,229,000","12,158,000","11,956,000","-17,404,000","3,521,000","14,041,000","8,006,000","-8,758,000","16,899,000","5,242,000","6,368,000","-11,335,000","-11,585,000","4,255,000","-4,143,000","-2,180,000","6,572,000","4,771,000","2,141,000","-3,700,000","4,443,000","4,456,000","3,230,000","260,000","1,309,000","2,407,000","1,117,000","-1,733,000","361,000","322,000","1,331,000","-1,212,000","1,286,000","-1,386,000","2,271,000","266,000","1,735,000","1,481,000","124,000","-3,302,000"
			ChangeInOtherCurrentAssets,"-1,466,000","-1,114,000","-2,113,000","1,189,000","572,000","3,093,000","-156,000","-1,454,000","-994,000","641,000","879,000","-2,872,000","-2,181,000","-1,060,000","-448,000","-438,000","11,000","-2,461,000","94,000","-1,270,000","-1,057,000","543,000","4,173,000","-1,951,000","-764,000","-1,556,000","-5,001,000","220,000","-583,000","-661,000","-137,000","400,000","-852,000","-284,000","-179,000","-697,000","-327,000","-241,000",,,,,,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,"1,408,000","-1,361,000","1,999,000","-990,000","1,760,000","-1,068,000","-8,046,000","138,000","2,091,000","-145,000","1,553,000","640,000","1,748,000","854,000","568,000","693,000","206,000","1,372,000","575,000","-1,170,000","1,882,000","1,140,000","-561,000","2,802,000","1,117,000","418,000","-3,364,000","-98,000","-272,000","-58,000","-252,000","134,000","123,000","21,000","114,000","935,000","91,000","-66,000","987,000","63,000","71,000","45,000","-243,000","72,000","72,000","60,000","36,000",,,,"68,000",,,
			ChangeInOtherWorkingCapital,"1,135,000","11,097,000","-1,015,000","-3,854,000","-5,093,000","7,882,000","-5,613,000","-5,748,000","1,638,000","5,598,000","-504,000","-2,709,000","-3,099,000","7,039,000","-802,000","-2,331,000","-3,578,000","7,056,000","451,000","-1,078,000","-801,000","2,619,000","55,000","512,000","-734,000","2,181,000","3,575,000","1,353,000","1,890,000","4,088,000","1,842,000","645,000","1,099,000","1,091,000","871,000","674,000","-381,000","461,000","622,000","-135,000","90,000","451,000","-317,000","-1,066,000","-966,000","-164,000","17,000","-121,000","-11,011,000","-29,000","-146,000","-96,000","146,000","-91,000"
InvestingCashFlow,"-172,030,000","-46,067,000","-41,098,000","-25,672,000","-59,193,000","-50,175,000","-16,783,000","-20,299,000","-17,225,000","-45,689,000","-11,190,000","-16,549,000","-323,476,000","-24,493,000","-12,021,000","-21,122,000","-20,366,000","-188,170,000","-6,927,000","-7,260,000","-8,734,000","-6,098,000","-20,239,000","-9,917,000","-4,947,000","-22,824,000","-305,055,000","-9,234,000","-24,501,000","-5,831,000","-60,030,000","-2,607,000","-3,630,000","-2,862,000","-2,674,000","-12,445,000","-1,771,000","-1,370,000","-2,278,000","-1,808,000","-65,548,000","-73,000","-24,602,000","-1,652,000","-2,040,000","-1,839,000","-1,165,000","-749,000","-1,504,000","-2,083,000","-1,215,000","-1,219,000","-811,000","-1,795,000"
	CashFlowFromContinuingInvestingActivities,"-172,030,000","-46,067,000","-41,098,000","-25,672,000","-59,193,000","-50,175,000","-16,783,000","-20,299,000","-17,225,000","-45,689,000","-11,190,000","-16,549,000","-323,476,000","-24,493,000","-12,021,000","-21,122,000","-20,366,000","-188,170,000","-6,927,000","-7,260,000","-8,734,000","-6,098,000","-20,239,000","-9,917,000","-4,947,000","-22,824,000","-305,055,000","-9,234,000","-24,501,000","-5,831,000","-60,030,000","-2,607,000","-3,630,000","-2,862,000","-2,674,000","-12,445,000","-1,771,000","-1,370,000","-2,278,000","-1,808,000","-65,548,000","-73,000","-24,602,000","-1,652,000","-2,040,000","-1,839,000","-1,165,000","-749,000","-1,504,000","-2,083,000","-1,215,000","-1,219,000","-811,000","-1,795,000"
		CapitalExpenditureReported,"-71,783,000","-21,671,000","-16,146,000","-17,222,000","-16,744,000","-15,058,000","-14,651,000","-14,554,000","-14,131,000","-11,572,000","-10,447,000","-8,066,000","-8,398,000","-7,185,000","-6,457,000","-6,989,000","-6,023,000","-4,599,000","-3,414,000","-3,559,000","-3,560,000","-2,091,000","-2,392,000","-2,972,000","-1,857,000","-1,388,000","-1,750,000","-1,574,000","-1,076,000","-1,132,000","-820,000","-911,000","-791,000","-860,000","-850,000","-790,000","-738,000","-765,000","-652,000","-710,000","-642,000","-346,000","-347,000","-318,000","-382,000","-435,000","-378,000",,,,"-301,000",,,
		NetPPEPurchaseAndSale,"-20,565,000","-3,896,000","-7,952,000","-4,422,000","-4,295,000","-7,062,000","-3,264,000","-4,495,000","-2,169,000","-2,160,000","-3,749,000","-7,283,000","-3,568,000","-5,247,000","-3,436,000","-7,519,000","-4,581,000","-4,988,000","-3,513,000","-2,251,000","-5,174,000","-4,007,000","-3,128,000","-6,207,000","-2,821,000","-1,811,000","-2,332,000","-1,940,000","-2,854,000","-2,058,000","-928,000","-408,000","-2,839,000","-2,002,000","-1,824,000","-2,663,000","-1,033,000","-605,000","-740,000","-1,099,000","-2,386,000","-613,000","-541,000","-1,340,000","-1,498,000","-1,419,000","-791,000","-664,000","-825,000","-1,889,000","-605,000","-893,000","-575,000","-1,005,000"
			PurchaseOfPPE,"-20,565,000","-3,896,000","-7,952,000","-4,422,000","-4,295,000","-7,062,000","-3,264,000","-4,495,000","-2,169,000","-2,160,000","-3,749,000","-7,283,000","-3,568,000","-5,247,000","-3,436,000","-7,519,000","-4,581,000","-4,988,000","-3,513,000","-2,251,000","-5,174,000","-4,007,000","-3,128,000","-6,207,000","-2,821,000","-1,811,000","-2,332,000","-1,940,000","-2,854,000","-2,058,000","-928,000","-408,000","-2,839,000","-2,002,000","-1,824,000","-2,663,000","-1,033,000","-605,000","-740,000","-1,099,000","-2,386,000","-613,000","-541,000","-1,340,000","-1,498,000","-1,419,000","-791,000","-664,000","-825,000","-1,889,000","-605,000","-893,000","-575,000","-1,005,000"
		NetIntangiblesPurchaseAndSale,"-18,000,000","-15,000,000","0","0","-3,000,000","-25,517,000","-14,651,000","-14,554,000","-14,131,000","-11,572,000","-10,447,000","-8,066,000","-8,398,000","-7,185,000","-6,457,000","-6,989,000","-6,023,000","-4,599,000","-3,414,000","-3,559,000","-3,560,000","-2,091,000","-2,392,000","-2,972,000","-1,857,000","-1,388,000","-1,750,000","-1,574,000","-1,076,000","-1,132,000","-820,000","-911,000","-791,000","-860,000","-850,000","-790,000","-738,000","-765,000","-3,239,000","0",,,,,,,,,,,,,,
			PurchaseOfIntangibles,"-18,000,000","-15,000,000","0","0","-3,000,000","-25,517,000","-14,651,000","-14,554,000","-14,131,000","-11,572,000","-10,447,000","-8,066,000","-8,398,000","-7,185,000","-6,457,000","-6,989,000","-6,023,000","-4,599,000","-3,414,000","-3,559,000","-3,560,000","-2,091,000","-2,392,000","-2,972,000","-1,857,000","-1,388,000","-1,750,000","-1,574,000","-1,076,000","-1,132,000","-820,000","-911,000","-791,000","-860,000","-850,000","-790,000","-738,000","-765,000","-652,000",,,,,,,,,,,,,,,
			SaleOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,"-59,182,000","-3,000,000","-17,000,000","-4,028,000","-35,154,000","-2,538,000","-1,765,000","-1,250,000","-925,000","-31,957,000","-4,594,000","0","-310,510,000","-11,061,000","-858,000","-6,614,000","-9,762,000","-178,583,000","0","-1,450,000","0","0","-14,719,000","-738,000","-269,000","-18,125,000","-300,973,000","-5,620,000","-20,571,000","-2,641,000","-58,282,000",,,,"0","-8,992,000",,,"0","0",,,"-23,719,000","0",,,"0","-617,000",,,"-812,000","0",,
			PurchaseOfBusiness,"-59,182,000","-3,000,000","-17,000,000","-4,028,000","-35,154,000","-2,538,000","-1,765,000","-1,250,000","-925,000","-31,957,000","-4,594,000","0","-310,510,000","-11,061,000","-858,000","-6,614,000","-9,762,000","-178,583,000","0","-1,450,000","0","0","-14,719,000","-738,000","-269,000","-18,125,000","-300,973,000","-5,620,000","-20,571,000","-2,641,000","-58,282,000",,,,"0","-8,992,000",,,"0","0",,,"-23,719,000","0",,,"0","-617,000",,,"-812,000","0",,
		NetInvestmentPurchaseAndSale,,,,,,,,,,"-11,700,000",,,,,,,,,"0",,,,"-1,500,000",,,,"0","0",,,,,,,,,,,"177,000","-173,000","6,000","-3,000","5,000","6,000","-160,000","15,000","989,000","5,000","8,000","13,000","504,000","22,000","127,000","-443,000"
			PurchaseOfInvestment,,,,,,,,,,"-11,700,000",,,,,,,,,"0",,,,"-1,500,000",,,,"0","0",,,,,,,,,,,,,,,"0","0",,,"0","0","0","0","-323,000","0","0","-489,000"
			SaleOfInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,000","1,000",,,"5,000","6,000","2,000","15,000","989,000","5,000","8,000","13,000","15,000","22,000","127,000","46,000"
		NetOtherInvestingChanges,,"-2,500,000",,,,,,,,,"7,600,000","-1,200,000","-1,000,000","-1,000,000",,,,,,,,,"0","0","0","-1,500,000","0",,,,,,,,,,,,"-889,000","889,000","-1,063,000","889,000",,,,,"-985,000","1,489,000","-387,000","-207,000","-1,000","657,000","-363,000","-347,000"
FinancingCashFlow,"-43,232,000","-26,232,000","-4,014,000","-848,000","-12,138,000","-12,170,000","96,000","223,984,000","-15,341,000","24,211,000","-24,597,000","-48,722,000","140,438,000","-6,654,000","113,318,000","-1,323,000","67,189,000","173,110,000","-18,871,000","-7,712,000","-29,517,000","-16,340,000","-2,766,000","-3,881,000","-5,232,000","-6,135,000","149,828,000","-2,522,000","6,112,000","8,739,000","142,711,000","27,110,000","3,893,000","-770,000","1,661,000","5,031,000","2,820,000","-150,000","1,676,000","318,000","3,376,000","870,000","45,000","442,000","1,188,000","978,000","-180,000","39,617,000","-382,000","1,122,000","0","3,000","0","-248,000"
	CashFlowFromContinuingFinancingActivities,"-43,232,000","-26,232,000","-4,014,000","-848,000","-12,138,000","-12,170,000","96,000","223,984,000","-15,341,000","24,211,000","-24,597,000","-48,722,000","140,438,000","-6,654,000","113,318,000","-1,323,000","67,189,000","173,110,000","-18,871,000","-7,712,000","-29,517,000","-16,340,000","-2,766,000","-3,881,000","-5,232,000","-6,135,000","149,828,000","-2,522,000","6,112,000","8,739,000","142,711,000","27,110,000","3,893,000","-770,000","1,661,000","5,031,000","2,820,000","-150,000","1,676,000","318,000","3,376,000","870,000","45,000","442,000","1,188,000","978,000","-180,000","39,617,000","-382,000","1,122,000","0","3,000","0","-248,000"
		NetIssuancePaymentsOfDebt,"-12,454,000","-12,454,000","0","0","0","0","0","242,500,000","-15,000,000","30,000,000","-24,751,000","-45,000,000","145,000,000","0","0","0","83,832,000","180,000,000","-20,000,000","-7,500,000","-27,000,000","-8,862,000","-2,000,000","-2,000,000","-4,000,000","0",,,,,"142,500,000",,,,,,,,,,,,,,,,,,,,,,,
			NetLongTermDebtIssuance,"-12,454,000","-12,454,000","0",,,,"0","242,500,000","-15,000,000","30,000,000","-184,751,000","0","145,000,000","0","0","0","345,000,000","0","0","0","-2,000,000","-33,862,000","-2,000,000","-2,000,000","-2,000,000","-2,000,000",,,,,"172,500,000",,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtIssuance,,,"0",,,,"0","517,500,000","0","45,000,000","0","0","175,000,000","0","0","0","345,000,000","195,000,000","0","10,000,000","0","25,000,000","15,000,000","10,000,000","0","15,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,"-12,454,000","-12,454,000",,,,,"0","-275,000,000","-15,000,000","-15,000,000","-10,000,000","-45,000,000","-30,000,000","0","0","0","0","0","0","0","-2,000,000","-33,862,000","-2,000,000","-2,000,000","-2,000,000","-2,000,000",,,,,"0",,,,,,,,,,,,,,,,,,,,,,,
			NetShortTermDebtIssuance,"-184,751,000",,"0","0","0","0","0","-275,000,000","-15,000,000","30,000,000","160,000,000","-45,000,000","145,000,000","0","0","0","-261,168,000","180,000,000","-20,000,000","-7,500,000","-25,000,000","25,000,000","0","0","-2,000,000","2,000,000",,,,,"-30,000,000",,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtIssuance,,,"0","0","0","0","0","0","0","45,000,000","170,000,000","0","175,000,000","0","0","0","0","195,000,000","0","10,000,000","0","25,000,000","15,000,000","10,000,000","0","15,000,000",,,,,"0",,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,"-184,751,000",,"0","0","0","0","0","-275,000,000","-15,000,000","-15,000,000","-10,000,000","-45,000,000","-30,000,000","0","0","0","-261,168,000","-15,000,000","-20,000,000","-17,500,000","-25,000,000","0","-15,000,000","-10,000,000","-2,000,000","-13,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
