name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986
MarketCap,"1,367,434,462","1,703,520,000","1,633,199,000","2,104,612,000","2,008,509,000","2,217,600,000","1,959,964,000","1,341,327,000","1,630,608,000","1,591,376,000","2,830,984,000","2,604,088,000","2,418,362,969","1,942,491,317","1,434,470,000","1,880,692,411","1,381,884,644","1,662,017,815","1,902,791,962","2,322,533,980","2,637,670,000","2,523,000,000","3,234,910,420","3,256,704,000","3,343,296,000","3,444,322,000","2,722,506,480","2,534,640,000","3,442,810,000","4,144,308,000","3,382,808,260","2,876,754,960","3,558,295,170","3,174,229,800","3,102,470,280","2,696,654,870","2,903,467,540","2,867,942,880","2,970,291,990","2,566,163,430","2,733,862,610","2,917,273,000","2,986,583,140","2,322,263,900","2,555,880,550","2,875,391,050","2,516,808,320","1,787,329,170","1,543,793,160","1,582,522,560","1,590,924,150","1,428,159,700","1,221,809,820","928,245,610","1,082,546,000","673,834,770","639,704,580","803,756,380","829,648,370","1,166,635,470","1,201,107,420","1,320,029,100","1,266,576,480","1,146,838,400","1,293,575,280","1,111,210,320","922,916,400","887,702,200","538,430,000","721,413,000","569,380,050","408,263,200","512,198,960","403,809,620","366,388,400","302,510,390","264,637,580","218,055,600","201,221,800","254,394,400","205,074,800","191,381,400","95,734,730","124,315,850","99,348,650","72,814,000","86,655,664","93,195,304","88,711,506","91,408,327","118,830,825","178,246,238","145,720,284","131,386,500","154,517,274","216,632,768","280,822,500","255,423,000","201,712,493","177,386,336","143,937,870","178,957,806","134,731,075","145,781,726","136,665,666","127,622,147","114,903,595","116,876,495","85,778,464","73,358,294","77,921,994","62,024,921","61,528,028","73,934,000","65,718,641","51,636,444","50,515,914","59,327,217","62,068,888","55,043,627","112,427,135","92,204,444","83,560,277","76,646,327","81,571,111","66,918,415","56,623,415","80,560,000","70,490,000","74,244,895","67,545,335","54,315,755","36,185,677","35,324,467","37,908,444","24,728,299","24,784,129","23,604,599","35,593,033","28,099,700","13,488,000","7,869,198","7,493,033"
EnterpriseValue,"1,985,334,462","1,560,020,000","1,351,499,000","1,883,612,000","1,796,709,000","2,083,500,000","1,913,764,000","1,792,727,000","2,293,108,000","2,034,076,000","3,299,884,000","3,069,288,000","2,919,862,969","2,431,791,317","2,034,670,000","2,458,392,411","2,063,384,644","2,199,917,815","2,508,491,962","2,814,733,980","3,101,270,000","3,010,600,000","3,501,510,420","3,316,004,000","3,458,896,000","3,634,022,000","2,997,306,480","2,818,740,000","3,752,610,000","4,531,912,000","3,761,539,260","3,173,695,960","3,840,457,170","3,345,879,800","3,227,892,280","2,815,525,870","3,020,541,540","3,075,520,880","3,177,869,990","2,761,479,430","2,776,932,610","2,999,006,000","3,127,489,140","2,463,169,900","2,588,952,550","2,863,551,050","2,285,557,320","1,369,552,170","1,237,223,160","1,270,738,560","1,300,590,150","1,072,967,700","837,822,820","498,601,610","793,471,000","575,543,770","827,852,580","803,199,380","830,641,370","966,115,470","1,029,087,420","1,151,106,100","1,146,437,480","1,007,731,400","1,154,468,280","971,595,320","777,731,400","742,517,200","487,082,000","757,542,000","556,769,050","352,304,200","448,405,960","329,298,620","291,732,400","238,536,390","198,554,580","170,694,600","148,341,800","201,932,400","152,265,800","138,572,400","64,164,730","90,817,850","82,221,650","55,122,000","62,206,664","68,746,304","61,841,506","101,108,327","128,530,825","169,446,238","129,520,284","119,686,500","143,517,274","206,832,768","266,722,500","240,423,000","189,012,493","161,686,336","135,537,870","173,957,806","123,131,075","136,881,726","129,465,666","116,722,147","105,403,595","107,376,495","81,378,464","62,458,294","67,021,994","50,024,921","54,728,028","68,734,000","65,118,641","52,136,444","52,015,914","61,427,217","67,468,888","56,643,627","110,427,135","95,904,444","87,260,277","78,146,327","87,771,111","73,118,415","62,823,415","86,760,000","71,090,000","74,844,895","68,145,335","54,915,755","36,785,677","35,924,467","38,508,444","25,328,299","25,384,129","23,104,599","35,093,033","27,599,700","12,988,000","9,369,198","8,993,033"
PeRatio,"17.087","23.31","30.425","18.678","22.993","20.585","11.939","10.237","9.3","9.361","19.044","18.929","18.162","15.286",,,,,"78.167","22.163","25.296","20.028","17.195","17.261","18.195","18.402","13.542","12.26","15.079","18.482","16.183","14.056","17.213","15.583","15.985","13.819","14.974","15.045","15.595","12.949","13.68","15.129","16.335","12.704","14.847","17.429","15.654","11.163","11.685","12.808","13.668","12.751","9.864","8.008","10.221","7.043","9.142","12.366","13.018","17.899","19.118","20.932","21.794","21.516","24.303","22.719","20.687","19.908","16.964","24.419","20.471","16.347","21.569","18.365","17.321","21.265","18.629","15.424","14.621","15.062","12.099","11.296","7.448","10.766","17.364","30.435","58.043","61.614",,"17.857","12.829","13.668","9.608","8.811","10.112","13.527","17.717","16.667","13.82","12.906","10.957","14.543","11.281","13.427","12.978","12.855","12.666","12.883","10.001","12.552","13.375","10.902","11.791","13.462","10.2","8.429","9.751","10.391","12.018","11.353","19.394","17.094","16.44","16.42","17.531","14.445","13.095","20.513","21.875","24.63","23.18","19.732","17.284","23.977","25.731","24.445","26.924","35.001","58.641","59.523","66.667","29.171","27.777"
ForwardPeRatio,,,,,,,,,,,"14.104","13.316","15.773","12.563","9.311","12.034","10.101","12.034",,,,,,,,,,,,"12.92","10.549","8.977","11.074","11.099","12.788","10.741","11.099","10.73","12.953","8.913","8.993","12.077","14.045","11.186","12.61","14.225","14.948","10.834",,,"13.423","6.374",,"4.195",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.515","1.237","1.052","1.298","1.301","1.498","1.26","1.302","1.258","1.519","1.045","1.054","1.162","1.437","0.968","1.346","2.24","1.994","1.084",,,"1.22","0.58",,"0.381",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.036","0.055","0.065","0.096","0.11","0.111","0.08","0.046","0.047","0.045","0.078","0.07","0.062","0.049","0.037","0.051","0.04","0.05","0.059","0.075","0.089","0.094","0.124","0.123","0.118","0.113","0.082","0.068","0.085","0.094","0.076","0.067","0.084","0.076","0.076","0.066","0.072","0.073","0.076","0.067","0.074","0.085","0.096","0.075","0.093","0.12","0.12","0.094","0.104","0.122","0.142","0.133","0.094","0.058","0.058","0.034","0.035","0.052","0.061","0.104","0.112","0.124","0.12","0.109","0.123","0.112","0.101","0.098","0.077","0.115","0.104","0.091","0.141","0.142","0.142","0.184","0.161","0.133","0.126","0.19","0.15","0.14","0.066","0.083","0.069","0.055","0.071","0.075","0.074","0.088","0.135","0.231","0.196","0.178","0.202","0.271","0.352","0.321","0.253","0.229","0.19","0.244","0.192","0.229","0.23","0.248","0.257","0.261","0.224","0.268","0.286","0.237","0.245","0.314","0.279","0.216","0.214","0.244","0.261","0.253","0.557","0.425","0.365","0.336","0.375","0.309","0.33","0.577","0.64","0.949","0.881","0.75","0.59","0.675","0.725","0.52","0.655","0.779","1.679","2.022","1.449","0.894","0.903"
PbRatio,"0.704","0.891","0.851","1.081","1.036","1.161","1.023","0.739","0.883","0.842","1.537","1.447","1.274","1.068","0.813","1.054","0.788","0.965","0.993","1.16","1.345","1.311","1.636","1.682","1.704","1.802","1.46","1.341","1.84","2.234","1.871","1.616","2.06","1.896","1.892","1.678","1.859","1.9","1.958","1.81","1.985","2.211","2.326","1.809","2.056","2.408","2.233","1.679","1.928","2.066","2.17","2.045","1.822","1.455","1.781","1.154","1.184","1.597","1.715","2.608","2.795","3.099","3.118","2.955","3.333","3.014","2.697","2.594","2.608","3.689","3.021","2.289","2.981","2.566","2.469","2.114","1.92","1.645","1.647","2.185","1.802","1.682","0.897","1.197","0.987","0.732","0.858","0.923","0.89","0.899","1.17","1.741","1.446","1.337","1.588","2.266","3.056","2.987","2.46","2.26","1.914","2.496","1.953","2.285","2.229","2.204","2.063","2.098","1.646","1.679","1.783","1.473","1.538","1.915","1.762","1.442","1.468","1.798","1.799","1.653","3.438","3.213","2.912","2.937","3.922","3.217","2.722","3.873","8.702","9.166","8.339","6.706","4.467","7.209","7.736","5.047","5.058","6.212","9.367","7.395","3.549","6.053","5.764"
EnterprisesValueRevenueRatio,"0.053","0.126","0.136","0.226","0.254","0.35","0.407","0.4","0.726","0.254","0.353","0.329","0.309","0.28","0.204","0.236","0.203","0.24","0.283","0.329","0.384","0.367","0.449","0.448","0.521","0.7","0.445","0.361","0.442","0.617","0.385","0.271","0.339","0.317","0.31","0.268","0.288","0.302","0.32","0.279","0.289","0.316","0.335","0.259","0.297","0.404","0.392","0.275","0.281","0.324","0.367","0.335","0.331","0.248","0.272","0.106","0.146","0.179","0.2","0.268","0.314","0.426","0.438","0.363","0.404","0.383","0.307","0.322","0.23","0.427","0.312","0.223","0.326","0.361","0.413","0.366","0.307","0.259","0.291","0.44","0.433","0.425","0.183","0.269","0.223","0.135","0.165","0.184","0.176","0.313","0.419","0.732","0.708","0.637","0.796","1.072","1.329","1.151","0.918","0.868","0.634","0.838","0.683","0.802","0.678","0.7","0.723","0.772","0.605","0.8","0.874","0.69","0.863","1.1","1.032","0.849","0.736","0.978","0.979","0.978","1.901","1.783","1.698","1.852","1.259","1.113","1.213","1.842","1.362","1.543","3.39","2.566","1.849","2.138","2.693","1.876","1.938","2.027","3.656","3.943","5.647","4.074","3.91"
EnterprisesValueEBITDARatio,"8.061","20.366","25.074","29.386","34.753","35.615","61.536","12.87","76.183","21.277","33.88","27.114","29.169","25.843","23.909","24.221","25.664","29.609","-26.489","34.201","43.557","41.583","87.319","40.888","53.378","43.057","33.715","32.776","66.536","52.453","34.285","34.195","49.629","41.682","41.014","37.528","37.53","39.262","49.075","33.977","34.482","42.995","41.181","30.86","33.737","45.567","41.008","27.629","24.732","27.172","27.016","23.529","20.425","13.483","20.109","9.542","22.369","31.884","30.467","40.685","43.798","62.96","56.564","45.492","58.662","46.361","37.533","43.425","37.967","82.038","47.652","36.945","41.328","38.732","32.938","29.956","27.801","21.895","18.728","30.886","21.672","23.126","12.45","22.391","7.867","10.355","25.663","16.53","-22.471","56.171","21.071","28.241","29.436","23.017","29.289","37.606","55.567","46.235","33.16","32.337","35.668","37.817","27.984","29.124","32.366","25.938","25.096","26.189","22.605","20.819","23.111","15.159","17.654","28.639","24.118","18.62","21.673","27.921","25.95","43.572","-0.795","1.783","43.63","28.943","-0.56","1.113","1.213","1.842","-0.845","1.543","3.39","2.566","-0.902","2.138","2.693","1.876","-0.976","2.027","3.656","3.943","-1.968","4.074","3.91"
