name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021
MarketCap,"420,148,259","420,148,259","418,858,140","419,718,219","420,363,278"
EnterpriseValue,"419,170,653","418,624,078","417,147,511","417,790,538","417,456,227"
PbRatio,"1.312","1.321",,,
EnterprisesValueEBITDARatio,"-147.717","-431.416","-743.887","-619.338","-660.571"
