name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,09/30/1989,06/30/1989
			WorkInProcess,,,,,,,,,,,,,,"0","1,938,000","1,890,000","328,000","998,000","2,119,000","3,358,000","3,100,000","1,836,000","590,000","590,000","1,170,000","1,170,000","2,656,000","2,349,000","1,275,000","1,846,000","2,513,000","1,937,000","2,534,000","1,308,000","628,000","0","0","0","1,159,000","711,000","708,000","604,000",,"246,000","614,000","406,000","0","0","0","508,000","884,000","1,501,000",,"1,303,000","1,551,000","359,000","1,514,000","2,464,000","3,267,000","1,832,000","1,329,000","1,585,000","1,235,000","1,813,000","1,483,000","137,000","723,000","802,335","2,636,000","2,148,610","3,702,515",,"3,214,453","1,738,640","1,870,598","1,743,000","1,466,086","980,042","846,729",,"1,919,551","1,949,988","1,021,902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39,561","91,000","1,587,143","134,120",,"223,752","450,579","450,579","134,000","134,098","174,862","449,999",,"1,275,780","287,419","182,745",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"8,807,000","7,322,000","14,330,000","14,504,000","15,421,000","7,901,000","7,875,000","6,426,000","7,653,000","5,425,000","4,961,000","6,649,000","6,710,000","4,462,000","6,320,000","9,893,000","5,680,000","2,967,000","4,745,000","4,758,000","6,394,000","7,481,000","4,881,000","7,334,000","6,618,000","4,080,000","4,175,000","3,309,000","2,153,000","1,795,000","2,320,000","3,442,000","2,321,000","3,140,000","2,581,000","1,622,000","1,976,000","2,419,000","2,400,000","2,588,000","1,594,000","1,279,000","2,664,000","2,737,000","1,356,000","1,126,000","1,614,000","1,715,000","1,161,000","973,000","1,232,000","2,076,000","2,684,000","508,000","1,820,000","4,543,000","2,463,000","2,509,000","1,571,000","1,611,000","1,097,000","1,114,000","1,298,000","1,467,000","954,000","1,002,000","1,398,000","567,170",,"636,510","824,012","913,000","526,045","583,711","978,723","1,124,000","1,341,467","2,724,833","2,134,814","2,075,666","1,864,899","2,141,077","1,443,116","1,305,517",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","319,000","319,000","319,000","319,000","319,000","319,000","319,000","319,000","319,000","319,000","319,000","1,019,000","1,019,000","1,019,000","1,019,000","574,000","574,000","574,000","574,000","366,000","366,000","366,000","366,000","366,000","48,000","268,000","268,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,"1,674,000","1,018,000","1,120,000","1,136,000","1,159,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,370,000",,"39,847,000","19,339,000","1,488,000",,,,,,,,,,,,,,,,,,,,,,,,,,"671,000",,,,,,,,,,,"715,504",,,,,"308,069","124,303","415,441","106,756","100,000","100,000","100,000","1,000,000","1,000,000","900,000","1,000,000","1,500,000","1,100,000","1,100,000","500,000","500,000","500,000","500,000","200,000","200,000","1,000,000","300,000","300,000","300,000","15,200,000","20,200,000","22,400,000","16,200,000","19,400,000","25,600,000","600,000","100,000","10,900,000","20,000,000","29,300,000","15,500,000","25,300,000","3,000,000","2,900,000","2,800,000","2,800,000","200,000","200,000","200,000"
	TotalNonCurrentAssets,"24,991,000","25,766,000","25,916,000","27,049,000","26,390,000","30,818,000","28,625,000","28,357,000","28,083,000","26,364,000","28,455,000","28,291,000","34,090,000","16,600,000","17,150,000","16,466,000","17,531,000","18,335,000","18,735,000","19,969,000","21,190,000","24,064,000","32,305,000","29,043,000","28,334,000","23,568,000","21,643,000","14,674,000","14,177,000","14,776,000","14,562,000","14,350,000","13,065,000","12,288,000","12,912,000","12,975,000","13,779,000","13,847,000","14,038,000","14,516,000","14,639,000","15,495,000","16,116,000","17,239,000","17,882,000","18,524,000","20,090,000","21,194,000","22,004,000","22,968,000","23,838,000","25,050,000","25,818,000","26,675,000","27,297,000","28,492,000","20,379,000","12,470,000","8,367,000","8,842,000","9,243,000","9,339,000","9,584,000","9,768,000","10,002,000","9,996,000","10,196,000","10,263,335","10,242,000","10,046,862","10,043,327","10,031,000","10,032,565","9,483,357","9,379,547","9,185,000","9,306,034","9,213,810","6,746,849","5,926,207","4,811,650","3,605,609","59,585,049","48,422,211","2,688,234","2,139,329","1,552,096","1,502,263","1,500,000","1,600,000","1,700,000","1,500,000","1,600,000","1,800,000","2,200,000","2,700,000","3,200,000","3,800,000","4,100,000","4,300,000","4,600,000","4,800,000","5,500,000","6,300,000","6,700,000","13,700,000","13,700,000","14,500,000","15,900,000","16,600,000","16,800,000","16,900,000","14,100,000","11,400,000","7,300,000","5,400,000","4,200,000","4,000,000","3,400,000","3,100,000","3,100,000","3,300,000","3,500,000","3,500,000","3,500,000","3,100,000","1,700,000","1,700,000"
		NetPPE,"16,319,000","17,055,000","17,381,000","18,163,000","19,065,000","19,832,000","20,055,000","20,766,000","21,252,000","22,580,000","25,042,000","26,441,000","30,425,000","12,891,000","13,209,000","12,029,000","12,850,000","14,538,000","15,622,000","16,821,000","17,997,000","20,931,000","22,704,000","22,404,000","21,518,000","18,510,000","16,254,000","14,631,000","14,128,000","14,668,000","14,349,000","12,046,000","10,753,000","10,173,000","10,783,000","10,561,000","11,352,000","11,442,000","11,633,000","11,751,000","11,949,000","12,805,000","13,409,000","14,199,000","14,825,000","15,494,000","16,326,000","17,081,000","18,081,000","19,039,000","19,671,000","20,563,000","21,332,000","22,183,000","22,751,000","23,688,000","16,495,000","8,586,000","8,149,000","8,624,000","8,837,000","9,121,000","9,319,000","9,503,000","9,737,000","9,731,000","9,883,000","9,950,389","9,928,000","9,733,916","9,709,627","9,698,000","9,698,865","9,149,657","9,045,847","8,750,000","8,158,890","7,030,110","6,703,149","5,882,507","4,767,950","3,561,909","3,238,082","3,138,519","2,644,534","2,095,629","1,508,396","1,458,563","1,500,000","1,600,000","1,600,000","1,500,000","1,600,000","1,700,000","1,900,000","2,000,000","2,300,000","2,600,000","2,900,000","3,200,000","3,500,000","3,700,000","4,200,000","4,600,000","5,100,000","13,600,000","13,600,000","14,400,000","15,800,000","16,500,000","16,600,000","15,800,000","13,700,000","10,900,000","7,100,000","5,300,000","4,200,000","4,000,000","3,300,000","3,000,000","3,100,000","3,300,000","3,500,000","3,500,000","3,400,000","3,100,000","1,800,000","1,800,000"
			GrossPPE,"16,319,000","46,742,000","17,381,000","18,163,000","19,065,000","47,595,000","20,055,000","20,766,000","21,252,000","55,046,000","25,042,000","26,441,000","30,425,000","52,395,000",,,,"71,982,000",,,,,"73,307,000",,,,"63,301,000",,,,"56,598,000",,,,"48,766,000",,,,"45,612,000",,,,"43,635,000",,,,"41,935,000",,,,"40,861,000",,"37,887,000","38,738,000","39,306,000","45,537,000","38,344,000","30,435,000","29,998,000","27,307,000","27,520,000","27,804,000","28,002,000","25,513,000","25,747,000","25,741,000","25,893,000","23,830,389","23,808,000","23,613,940","23,589,651","22,286,000","22,286,687","21,737,479","21,633,669","20,208,000","19,616,401","18,487,621","18,160,660","16,369,608","15,255,051","14,049,010","13,725,183","13,026,896","12,532,911","11,984,006","11,396,773","11,215,897","11,100,000","11,100,000","11,000,000","10,800,000","14,700,000","14,600,000","14,600,000","14,600,000","14,700,000","14,700,000","14,700,000","13,600,000","13,900,000","14,100,000","14,600,000","14,500,000","14,600,000","24,600,000","23,800,000","30,200,000","22,800,000","23,500,000","21,500,000","20,700,000","18,600,000","15,800,000","9,400,000","7,600,000","6,500,000","6,300,000","5,600,000","5,300,000","5,400,000","4,600,000","4,800,000","4,800,000","4,700,000","3,800,000","2,500,000","2,400,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,613,746",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,760,000",,,,"16,028,000",,,,"15,934,000",,,,"15,776,000",,,,"11,818,138",,,,"9,721,269",,,,"9,659,608",,,,"143,815",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"12,066,000",,,,"11,536,000",,,,"18,683,000",,,,"31,598,000",,,,"35,106,000",,,,,"36,237,000",,,,"28,585,000",,,,"24,446,000",,,,"21,175,000",,,,"19,291,000",,,,"17,788,000",,,,"15,428,000",,,,"14,906,000",,,,"13,664,000",,,,"13,934,000",,,,"12,044,000",,,,"10,030,000",,,,"7,822,418",,,,"6,006,784",,,,"5,058,090",,,,"3,967,622",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"16,319,000","12,392,000","17,381,000","18,163,000","19,065,000","14,072,000","20,055,000","20,766,000","21,252,000","15,587,000","25,042,000","26,441,000","30,425,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,"233,000",,,,"97,000",,,,"0",,,,"113,000",,,,"416,000",,,,,"2,327,000",,,,"2,361,000",,,,"3,688,000",,,,"814,000",,,,"660,000",,,,"374,000",,,,"1,235,000",,,,"766,000",,,,"1,882,000",,,,"36,000",,,,"24,000",,,,"87,000",,,,"3,949,095",,,,"5,905,616",,,,"3,442,962",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,"22,051,000",,,,"21,890,000",,,,"20,776,000",,,,"20,684,000",,,,"36,460,000",,,,,"34,743,000",,,,"32,355,000",,,,"28,464,000",,,,"26,777,000",,,,"25,661,000",,,,"25,473,000",,,,"25,272,000",,,,"25,189,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-29,687,000",,,,"-27,763,000",,,,"-32,466,000",,,,"-39,504,000",,,,"-57,444,000",,,,,"-50,603,000",,,,"-47,047,000",,,,"-42,249,000",,,,"-37,983,000",,,,"-33,979,000",,,,"-30,226,000",,,,"-25,609,000",,,,"-21,190,000",,"-16,555,000","-16,555,000","-16,555,000","-21,849,000","-21,849,000","-21,849,000","-21,849,000","-18,683,000","-18,683,000","-18,683,000","-18,683,000","-16,010,000","-16,010,000","-16,010,000","-16,010,000","-13,880,000","-13,880,000","-13,880,024","-13,880,024","-12,588,000","-12,587,822","-12,587,822","-12,587,822","-11,458,000","-11,457,511","-11,457,511","-11,457,511","-10,487,101","-10,487,101","-10,487,101","-10,487,101","-9,888,377","-9,888,377","-9,888,377","-9,888,377","-9,757,334","-9,600,000","-9,500,000","-9,400,000","-9,300,000","-13,100,000","-12,900,000","-12,700,000","-12,600,000","-12,400,000","-12,100,000","-11,800,000","-10,400,000","-10,400,000","-10,400,000","-10,400,000","-9,900,000","-9,500,000","-11,000,000","-10,200,000","-15,800,000","-7,000,000","-7,000,000","-4,900,000","-4,900,000","-4,900,000","-4,900,000","-2,300,000","-2,300,000","-2,300,000","-2,300,000","-2,300,000","-2,300,000","-2,300,000","-1,300,000","-1,300,000","-1,300,000","-1,300,000","-700,000","-700,000","-600,000"
