name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999
TotalAssets,"2,456,900,000","2,171,900,000","2,123,500,000","2,204,700,000","2,075,000,000","2,032,500,000","1,981,200,000","2,124,300,000","2,128,400,000","2,034,900,000","2,214,800,000","2,340,400,000","2,105,700,000","1,817,200,000","1,910,800,000","2,099,400,000","2,086,100,000","1,891,500,000","2,055,700,000","2,145,800,000","1,950,600,000","1,760,300,000","1,926,600,000","2,024,200,000","1,861,000,000","1,680,200,000","1,881,500,000","2,026,300,000","1,879,500,000","1,764,300,000","1,876,500,000","1,970,100,000","1,787,700,000","1,626,700,000","1,755,700,000","1,849,600,000","1,714,100,000","1,691,900,000","1,793,500,000","1,888,200,000","1,790,000,000","1,705,700,000","1,834,300,000","2,019,000,000","1,900,400,000","1,692,000,000","1,697,300,000","1,667,200,000","1,590,800,000","1,543,900,000","1,562,600,000","1,600,000,000","1,598,600,000","1,659,500,000","1,873,800,000","1,934,900,000","1,880,400,000","1,814,600,000","1,934,800,000","1,960,800,000","1,781,700,000","1,719,800,000","1,883,900,000","1,888,200,000","1,768,300,000","1,737,600,000","1,739,100,000","1,600,200,000","1,545,100,000","1,518,600,000","1,559,600,000","1,542,800,000","1,531,000,000","1,726,600,000","1,721,300,000","1,682,800,000","1,594,319,000","1,521,718,000","1,581,497,000","1,688,241,000","1,583,859,000","1,793,988,000","1,930,663,000","1,995,112,000","1,990,526,000","2,055,031,000","2,079,815,000","2,123,068,000","2,138,103,000","1,683,700,000","1,609,400,000","1,504,400,000","1,292,500,000"
	CurrentAssets,"1,437,200,000","1,175,400,000","1,184,900,000","1,260,400,000","1,138,200,000","1,087,600,000","1,064,000,000","1,226,900,000","1,225,100,000","1,120,900,000","1,317,300,000","1,443,900,000","1,220,900,000","1,089,400,000","1,187,200,000","1,385,800,000","1,346,800,000","1,137,300,000","1,270,600,000","1,366,700,000","1,186,400,000","1,005,900,000","1,166,500,000","1,270,200,000","1,121,600,000","938,200,000","1,151,900,000","1,286,700,000","1,140,300,000","1,014,000,000","1,136,500,000","1,222,700,000","1,057,500,000","902,400,000","1,037,300,000","1,129,900,000","1,004,100,000","987,100,000","1,111,600,000","1,112,700,000","998,300,000","903,200,000","1,028,800,000","1,165,400,000","1,047,000,000","946,900,000","982,900,000","969,500,000","883,100,000","833,900,000","825,200,000","873,800,000","888,700,000","935,000,000","1,126,600,000","1,188,900,000","1,136,300,000","1,070,700,000","1,179,300,000","1,231,700,000","1,075,400,000","1,018,400,000","1,139,300,000","1,154,300,000","1,066,800,000","1,047,200,000","1,062,200,000","950,800,000","866,900,000","844,700,000","883,500,000","874,600,000","856,000,000","845,500,000","847,400,000","815,000,000","740,603,000","675,055,000","778,523,000","859,939,000","768,560,000","713,365,000","826,875,000","878,293,000","870,600,000","901,210,000","981,594,000","1,036,186,000","1,060,085,000","887,600,000","931,100,000","910,800,000","797,200,000"
		CashCashEquivalentsAndShortTermInvestments,"40,000,000","36,500,000","44,300,000","47,300,000","40,000,000","129,000,000","59,100,000","48,600,000","42,800,000","40,200,000","48,500,000","38,200,000","31,700,000","46,300,000","46,100,000","39,400,000","57,100,000","68,200,000","60,700,000","61,300,000","48,800,000","50,200,000","47,800,000","54,700,000","40,600,000","38,900,000","35,100,000","47,500,000","36,700,000","37,500,000","48,100,000","49,600,000","39,000,000","38,000,000","37,800,000","45,300,000","34,900,000","51,800,000","48,800,000","69,100,000","54,700,000","45,000,000","57,900,000","76,500,000","55,200,000","160,000,000","92,400,000","61,900,000","63,000,000","124,300,000","101,900,000","98,900,000","134,200,000","155,500,000","141,100,000","130,200,000","155,000,000","173,200,000","118,600,000","144,000,000","93,600,000","144,300,000","109,400,000","100,100,000","139,800,000","213,500,000","176,200,000","93,600,000","84,200,000","60,900,000","94,300,000","72,400,000","84,400,000","76,100,000","64,400,000","64,700,000","54,145,000","76,369,000","55,925,000","41,747,000","25,068,000","34,393,000","27,693,000","24,325,000","25,489,000","40,633,000","45,473,000","47,323,000","31,965,000","29,200,000","41,100,000","34,400,000","30,300,000"
			CashAndCashEquivalents,"34,300,000","31,000,000","39,400,000","44,500,000","35,500,000","123,900,000","55,000,000","44,800,000","39,100,000","37,300,000","46,100,000","36,400,000","31,700,000","46,300,000","46,100,000","39,400,000","57,100,000","68,200,000","60,700,000","61,300,000","48,800,000","50,200,000","47,800,000","54,700,000","40,600,000","38,900,000","35,100,000","47,500,000","36,700,000","37,500,000","48,100,000","49,600,000","39,000,000","38,000,000","37,800,000","45,300,000","34,900,000","51,800,000","48,800,000","69,100,000","54,700,000","45,000,000","57,900,000","76,500,000","55,200,000","160,000,000","92,400,000","61,900,000","63,000,000","124,300,000","101,900,000","65,400,000","101,900,000","122,100,000","107,100,000","95,300,000","120,300,000","145,500,000","93,500,000","120,100,000","93,600,000","144,300,000","109,400,000","100,100,000","139,800,000","213,500,000","176,200,000","93,600,000","84,200,000","60,900,000","94,300,000","72,400,000","84,400,000","76,100,000","64,400,000","64,700,000","54,145,000","76,369,000","55,925,000","41,747,000","25,068,000","34,393,000","27,693,000","24,325,000","25,489,000","40,633,000","45,473,000","47,323,000","31,965,000","29,200,000","41,100,000","34,400,000","30,300,000"
			OtherShortTermInvestments,"5,700,000","5,500,000","4,900,000","2,800,000","4,500,000","5,100,000","4,100,000","3,800,000","3,700,000","2,900,000","2,400,000","1,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","33,500,000","32,300,000","33,400,000","34,000,000","34,900,000","34,700,000","27,700,000","25,100,000","23,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"603,000,000","508,300,000","580,600,000","692,500,000","522,600,000","448,300,000","542,700,000","624,200,000","492,700,000","477,800,000","622,200,000","718,800,000","502,600,000","472,700,000","580,900,000","741,300,000","528,500,000","506,500,000","598,100,000","689,900,000","513,400,000","469,800,000","570,400,000","643,500,000","469,800,000","422,800,000","537,700,000","609,300,000","449,400,000","421,400,000","501,500,000","576,500,000","442,200,000","408,100,000","489,200,000","542,300,000","407,000,000","373,400,000","450,300,000","513,200,000","394,700,000","408,700,000","478,200,000","525,400,000","404,600,000","384,800,000","429,200,000","458,000,000","349,500,000","357,000,000","387,300,000","431,400,000","334,500,000","369,600,000","552,600,000","604,700,000","490,800,000","492,500,000","630,800,000","637,200,000","502,300,000","502,600,000","602,700,000","611,000,000","495,300,000","508,400,000","567,400,000","541,900,000","450,200,000","472,500,000","389,400,000","389,300,000","362,200,000","463,400,000","451,000,000","388,900,000","321,294,000","307,334,000","364,252,000","414,499,000","339,748,000","291,485,000","383,634,000","391,429,000","360,822,000","399,136,000","475,360,000","505,998,000","537,074,000","443,100,000","484,400,000","457,500,000","374,600,000"
			AccountsReceivable,"603,000,000","508,300,000","580,600,000","692,500,000","522,600,000","448,300,000","542,700,000","624,200,000","492,700,000","477,800,000","622,200,000","718,800,000","502,600,000","472,700,000","580,900,000","741,300,000","528,500,000","506,500,000","598,100,000","689,900,000","513,400,000","469,800,000","570,400,000","643,500,000","469,800,000","422,800,000","537,700,000","609,300,000","449,400,000","421,400,000","501,500,000","576,500,000","442,200,000","408,100,000","489,200,000","542,300,000","407,000,000","373,400,000","450,300,000","513,200,000","394,700,000","408,700,000","478,200,000","525,400,000",,,,,,,"387,300,000","431,400,000","334,500,000","369,600,000","552,600,000","604,700,000","490,800,000","492,500,000","630,800,000","637,200,000","502,300,000","502,600,000","602,700,000","611,000,000","495,300,000","508,400,000","567,400,000","541,900,000","450,200,000","472,500,000","389,400,000","389,300,000","362,200,000","463,400,000","451,000,000","388,900,000","321,294,000","307,334,000","364,252,000","414,499,000","339,748,000","291,485,000","383,634,000","391,429,000","360,822,000",,"475,360,000","505,998,000",,,,,
				GrossAccountsReceivable,"614,700,000","519,000,000","591,200,000","702,900,000","531,800,000","457,900,000","550,000,000","631,400,000","499,700,000","483,900,000","629,300,000","724,900,000","509,800,000","479,000,000","587,000,000","747,500,000","534,500,000","512,400,000","605,000,000","696,800,000","519,400,000","476,500,000","578,100,000","650,900,000","476,300,000","429,100,000","545,000,000","616,800,000","456,900,000","429,300,000","511,100,000","586,100,000","451,700,000","417,900,000","498,500,000","551,800,000","417,000,000","382,900,000","459,800,000","522,700,000","407,600,000","420,800,000","491,700,000","541,300,000",,,,,,,"407,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-11,700,000","-10,700,000","-10,600,000","-10,400,000","-9,200,000","-9,600,000","-7,300,000","-7,200,000","-7,000,000","-6,100,000","-7,100,000","-6,100,000","-7,200,000","-6,300,000","-6,100,000","-6,200,000","-6,000,000","-5,900,000","-6,900,000","-6,900,000","-6,000,000","-6,700,000","-7,700,000","-7,400,000","-6,500,000","-6,300,000","-7,300,000","-7,500,000","-7,500,000","-7,900,000","-9,600,000","-9,600,000","-9,500,000","-9,800,000","-9,300,000","-9,500,000","-10,000,000","-9,500,000","-9,500,000","-9,500,000","-12,900,000","-12,100,000","-13,500,000","-15,900,000",,,,,,,"-20,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"678,900,000","510,900,000","461,000,000","433,800,000","502,300,000","439,400,000","408,700,000","499,700,000","611,800,000","544,100,000","585,300,000","630,200,000","600,100,000","509,800,000","501,500,000","540,200,000","561,500,000","484,200,000","530,900,000","538,800,000","522,800,000","418,500,000","474,000,000","505,700,000","518,100,000","418,800,000","488,300,000","540,700,000","533,100,000","463,300,000","501,500,000","514,900,000","490,300,000","378,800,000","430,000,000","469,200,000","464,300,000","374,800,000","398,400,000","427,300,000","401,900,000","336,500,000","394,300,000","460,100,000","453,200,000","286,200,000","347,700,000","338,400,000","326,400,000","250,200,000","274,600,000","268,500,000","321,100,000","298,300,000","353,100,000","367,800,000","379,500,000","325,700,000","358,700,000","377,900,000","398,100,000","305,500,000","348,100,000","348,400,000","342,700,000","242,400,000","254,000,000","257,500,000","275,800,000","247,200,000","278,600,000","285,900,000","274,200,000","226,600,000","242,800,000","272,200,000","272,154,000","219,682,000","250,340,000","301,046,000","297,586,000","281,170,000","316,305,000","356,291,000","374,156,000","359,531,000","380,427,000","395,056,000","409,464,000","345,400,000","327,100,000","341,300,000","324,000,000"
