name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014
		OtherSpecialCharges,,,,"-8,769,000","4,202,000","-6,731,000",,"273,000",,,,,,,,,,,,"0",,,"9,805,000","0",,"-1,661,000",,,,,
		GainOnSaleOfBusiness,,,,,,,,,,,,"0","0","0",,"0","838,000","26,737,000",,,"0","5,774,000",,,,,,,,,
	OtherNonOperatingIncomeExpenses,"2,308,000","451,000","451,000","812,000","592,000","591,000","591,000","426,000","426,000","426,000","426,000","402,000","493,000","388,000","1,600,000","438,000","619,000","493,000","-286,000","-586,000",,,,,,,,,,,
PretaxIncome,"1,078,642,000","312,090,000","261,818,000","267,783,000","236,951,000","163,237,000","112,030,000","74,825,000","32,750,000","52,293,000","42,130,000","62,102,000","47,656,000","39,808,000","35,103,000","34,146,000","44,551,000","57,950,000","29,705,000","33,030,000","38,896,000","31,310,000","22,889,000","19,464,000","31,394,000","22,753,000","13,170,000","-29,740,000","16,375,000","8,609,000","-3,115,000"
TaxProvision,"262,464,000","78,613,000","56,975,000","65,222,000","61,654,000","38,304,000","26,964,000","20,584,000","8,672,000","13,100,000","7,340,000","16,105,000","11,106,000","10,253,000","8,154,000","1,447,000","10,352,000","15,392,000","2,516,000","12,173,000","11,431,000","12,375,000","5,507,000","3,892,000","10,749,000","8,746,000","4,598,000","-2,689,000","-2,683,000","2,809,000","-353,000"
NetIncomeCommonStockholders,"801,633,000","229,900,000","201,201,000","198,664,000","171,908,000","122,498,000","83,410,000","50,885,000","24,078,000","38,340,000","33,933,000","44,770,000","35,554,000","28,698,000","26,296,000","31,291,000","33,777,000","42,558,000","27,189,000","20,857,000","27,465,000","18,935,000","17,382,000","15,572,000","20,645,000","14,007,000","8,572,000","-27,051,000","19,058,000","5,800,000","-2,762,000"
	NetIncome,"816,178,000","233,477,000","204,843,000","202,561,000","175,297,000","124,933,000","85,066,000","54,241,000","24,078,000","39,193,000","34,790,000","45,997,000","36,550,000","29,555,000","26,949,000","32,699,000","34,199,000","42,558,000","27,189,000","20,857,000","27,465,000","18,935,000","17,382,000","15,572,000","20,645,000","14,007,000","8,572,000","-27,051,000","19,058,000","5,800,000","-2,762,000"
		NetIncomeIncludingNoncontrollingInterests,"816,178,000","233,477,000","204,843,000","202,561,000","175,297,000","124,933,000","85,066,000","54,241,000","24,078,000","39,193,000","34,790,000","45,997,000","36,550,000","29,555,000","26,949,000","32,699,000","34,199,000","42,558,000","27,189,000","20,857,000","27,465,000","18,935,000","17,382,000","15,572,000","20,645,000","14,007,000","8,572,000","-27,051,000","19,058,000","5,800,000","-2,762,000"
			NetIncomeContinuousOperations,"816,178,000","233,477,000","204,843,000","202,561,000","175,297,000","124,933,000","85,066,000","54,241,000","24,078,000","39,193,000","34,790,000","45,997,000","36,550,000","29,555,000","26,949,000","32,699,000","34,199,000","42,558,000","27,189,000","20,857,000","27,465,000","18,935,000","17,382,000","15,572,000","20,645,000","14,007,000","8,572,000","-27,051,000","19,058,000","5,800,000","-2,762,000"
	OtherunderPreferredStockDividend,"14,545,000","3,577,000","3,642,000","3,897,000","3,389,000","2,435,000","1,656,000",,,"853,000","857,000","1,227,000","996,000","857,000","653,000","1,408,000","422,000",,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"801,633,000","229,900,000","201,201,000","198,664,000","171,908,000","122,498,000","83,410,000","50,885,000","24,078,000","38,340,000","33,933,000","44,770,000","35,554,000","28,698,000","26,296,000","31,291,000","33,777,000","42,558,000","27,189,000","20,857,000","27,465,000","18,935,000","17,382,000","15,572,000","20,645,000","14,007,000","8,572,000","-27,051,000","19,058,000","5,800,000","-2,762,000"
BasicEPS,,"5.14","4.38",,"3.69","2.62","1.78","1.12","0.5","0.81","0.72","0.96","0.77","0.62","0.56","0.69","0.73","0.83","0.43","0.33","0.43","0.3","0.28","0.25","0.33","0.224","0.137",,"0.3","0.093","-0.044"
DilutedEPS,,"5.08","4.32",,"3.64","2.58","1.75","1.11","0.49","0.8","0.71","0.94","0.75","0.61","0.54","0.66","0.7","0.79","0.41","0.31","0.41","0.28","0.26","0.24","0.33","0.224","0.137",,"0.3","0.093","-0.044"
BasicAverageShares,,"44,700,000","46,767,808",,"46,602,000","46,803,000","46,917,000","48,429,464","47,207,000","47,404,000","47,126,000","47,913,542","46,386,000","46,079,000","46,995,000","47,389,855","46,262,000","51,367,000","63,316,000","63,954,000","63,817,000","63,252,000","62,642,000","62,492,000","62,492,000","62,458,367","62,490,000",,"62,513,000","62,458,367","62,490,000"
DilutedAverageShares,,"45,280,000","46,767,808",,"47,286,000","47,547,000","47,547,000","48,429,464","47,819,000","48,095,000","47,126,000","47,913,542","47,557,000","47,369,000","48,283,000","48,308,000","48,412,000","54,003,000","65,989,000","66,503,000","66,939,000","66,888,000","65,920,000","64,269,000","62,492,000","62,458,367","62,490,000",,"62,513,000","62,458,367","62,490,000"
TotalOperatingIncomeAsReported,"1,101,909,000","318,797,000","268,428,000","265,950,000","248,734,000","164,413,000","119,853,000","84,240,000","41,628,000","61,172,000","52,516,000","66,242,000","59,217,000","52,542,000","45,663,000","46,686,000","55,153,000","41,274,000","36,585,000","39,342,000","44,824,000","30,767,000","42,524,000","30,645,000","41,563,000","31,659,000","23,051,000","-18,555,000","27,587,000","20,092,000","7,814,000"
TotalExpenses,"2,498,854,000","663,776,000","572,373,000","657,781,000","604,924,000","475,130,000","391,229,000","393,180,000","343,271,000","394,482,000","394,932,000","435,468,000","434,274,000","416,767,000","406,365,000","430,881,000","442,861,000","403,726,000","377,973,000","356,465,000","352,921,000","342,024,000","295,067,000","385,465,000","354,161,000","321,387,000","335,324,000","428,432,000","404,780,000","412,494,000","418,587,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"816,178,000","233,477,000","204,843,000","202,561,000","175,297,000","124,933,000","85,066,000","54,241,000","24,078,000","39,193,000","34,790,000","45,997,000","36,550,000","29,555,000","26,949,000","32,699,000","34,199,000","42,558,000","27,189,000","20,857,000","27,465,000","18,935,000","17,382,000","15,572,000","20,645,000","14,007,000","8,572,000","-27,051,000","19,058,000","5,800,000","-2,762,000"
NormalizedIncome,"812,329,567.148","233,210,712","204,954,826","195,632,036.025","178,467,900","119,846,515","85,187,440","54,519,363.435","23,992,005","38,250,009","34,948,592","40,327,922.708","35,986,255","29,402,148","26,949,000","33,279,319.627","33,261,272","23,209,026","27,189,000","24,429,148.017","27,547,602","15,443,122.325","24,827,957.01","15,675,205.302","20,645,000","12,983,824","8,572,000","-1,639,978.245","19,058,000","5,800,000","-2,762,000"
InterestExpense,"30,661,000","7,514,000","6,918,000","8,139,000","8,090,000","8,416,000","8,254,000","9,457,000","9,421,000","10,564,000","10,620,000","12,196,000","12,789,000","13,328,000","12,160,000","12,372,000","12,442,000","9,286,000","6,594,000","5,726,000","5,811,000","5,231,000","9,830,000","11,181,000","10,169,000","10,567,000","9,881,000","11,185,000","11,212,000","11,483,000","10,929,000"
NetInterestIncome,"-30,661,000","-7,514,000","-6,918,000","-8,139,000","-8,090,000","-8,416,000","-8,254,000","-9,457,000","-9,421,000","-10,564,000","-10,620,000","-12,196,000","-12,789,000","-13,328,000","-12,160,000","-12,372,000","-12,442,000","-10,178,000","-6,594,000","-5,726,000","-5,811,000","-5,231,000","-9,830,000","-11,181,000","-10,169,000","-10,567,000","-9,881,000","-11,185,000","-11,212,000","-11,483,000","-10,929,000"
EBIT,"1,109,303,000","319,604,000","268,736,000","275,922,000","245,041,000","171,653,000","120,284,000","84,282,000","42,171,000","62,857,000","52,750,000","74,298,000","60,445,000","53,136,000","47,263,000","46,518,000","56,993,000","67,236,000","36,299,000","38,756,000","44,707,000","36,541,000","32,719,000","30,645,000","41,563,000","33,320,000","23,051,000","-18,555,000","27,587,000","20,092,000","7,814,000"
EBITDA,"1,203,570,000"
ReconciledCostOfRevenue,"2,072,917,000","551,499,000","471,052,000","550,960,000","499,406,000","384,852,000","307,755,000","315,664,000","275,185,000","309,887,000","316,360,000","348,300,000","357,465,000","342,137,000","331,965,000","356,159,000","369,187,000","327,755,000","309,168,000","297,248,000","297,125,000","277,062,000","237,547,000","313,527,000","276,447,000","253,959,000","277,990,000","357,216,000","344,519,000","356,205,000","361,073,000"
ReconciledDepreciation,"94,267,000","23,359,000","23,170,000","24,052,000","23,686,000","22,938,000","22,396,000","22,754,000","21,927,000","22,235,000","22,357,000","18,286,000","17,760,000","18,280,000","18,021,000","17,635,000","16,192,000","15,853,000","17,210,000","14,485,000","13,341,000","13,273,000","13,628,000","14,953,000","13,322,000","13,249,000","13,493,000","16,092,000","14,349,000","14,308,000","14,716,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"816,178,000","233,477,000","204,843,000","202,561,000","175,297,000","124,933,000","85,066,000","54,241,000","24,078,000","39,193,000","34,790,000","45,997,000","36,550,000","29,555,000","26,949,000","32,699,000","34,199,000","42,558,000","27,189,000","20,857,000","27,465,000","18,935,000","17,382,000","15,572,000","20,645,000","14,007,000","8,572,000","-27,051,000","19,058,000","5,800,000","-2,762,000"
TotalUnusualItemsExcludingGoodwill,"5,086,000","356,000","-143,000","9,160,000","-4,285,000","6,649,000","-160,000","-384,000","117,000","1,259,000","-192,000","7,654,000","735,000","206,000",,"-606,000","1,221,000","26,361,000",,"-5,657,000","-117,000","5,774,000","-9,805,000","-129,000","0","1,661,000",,"-27,937,000","0","0",
TotalUnusualItems,"5,086,000","356,000","-143,000","9,160,000","-4,285,000","6,649,000","-160,000","-384,000","117,000","1,259,000","-192,000","7,654,000","735,000","206,000",,"-606,000","1,221,000","26,361,000",,"-5,657,000","-117,000","5,774,000","-9,805,000","-129,000","0","1,661,000",,"-27,937,000","0","0",
NormalizedEBITDA,"1,198,484,000","342,607,000","292,049,000","290,814,000","273,012,000","187,942,000","142,840,000","107,420,000","63,981,000","83,833,000","75,299,000","84,930,000","77,470,000","71,210,000","65,284,000","64,759,000","71,964,000","56,728,000","53,509,000","58,898,000","58,165,000","44,040,000","56,152,000","45,727,000","54,885,000","44,908,000","36,544,000","25,474,000","41,936,000","34,400,000","22,530,000"
TaxRateForCalcs,"0.243","0.252","0.218","0.244","0.26","0.235","0.241","0.275","0.265","0.251","0.174","0.259","0.233","0.258","0.232","0.042","0.232","0.266","0.085","0.369","0.294","0.395","0.241","0.2","0.342","0.384","0.349","0.09","0.4","0.326","0.113"
TaxEffectOfUnusualItems,"1,237,567.148","89,712","-31,174","2,231,036.025","-1,114,100","1,562,515","-38,560","-105,636.565","31,005","316,009","-33,408","1,984,922.708","171,255","53,148","0","-25,680.373","283,272","7,012,026","0","-2,084,851.983","-34,398","2,282,122.325","-2,359,042.99","-25,794.698","0","637,824","0","-2,525,978.245","0","0","0"
