name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020
TotalAssets,"1,674,500,000","1,642,700,000","1,658,200,000","230,905,463","979,400,000"
TotalLiabilitiesNetMinorityInterest,"865,800,000","781,000,000","754,500,000","26,151,898","1,178,900,000"
TotalEquityGrossMinorityInterest,"808,700,000","861,700,000","903,700,000","204,753,565","-199,500,000"
	StockholdersEquity,"805,500,000","859,600,000","901,400,000","204,753,565","-199,600,000"
		CapitalStock,"0","0","0","199,754,438","0"
			PreferredStock,,,,"0",
			CommonStock,"0","0","0","199,754,438","0"
		AdditionalPaidInCapital,"1,504,400,000","1,488,300,000","1,469,100,000","11,565,268","56,900,000"
		RetainedEarnings,"-695,600,000","-628,000,000","-567,300,000","-6,566,141","-256,600,000"
		GainsLossesNotAffectingRetainedEarnings,"-3,300,000","-700,000","-400,000",,"100,000"
	MinorityInterest,"3,200,000","2,100,000","2,300,000",,"100,000"
TotalCapitalization,"805,500,000","859,600,000","901,400,000","204,753,565","73,400,000"
CommonStockEquity,"805,500,000","859,600,000","901,400,000","204,753,565","-199,600,000"
CapitalLeaseObligations,"16,600,000",,,,
NetTangibleAssets,"691,400,000","748,000,000","792,900,000","204,753,565","-296,000,000"
InvestedCapital,"805,500,000","859,600,000","901,400,000","204,753,565","73,400,000"
TangibleBookValue,"691,400,000","748,000,000","792,900,000","204,753,565","-296,000,000"
TotalDebt,"16,600,000",,,,"273,000,000"
ShareIssued,"567,754,016","565,031,129","562,873,880","559,731,226","562,873,880"
OrdinarySharesNumber,"567,754,016","565,031,129","562,873,880","559,731,226","562,873,880"
