name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992
TotalAssets,"7,615,746,000","7,839,185,000","8,041,608,000","8,009,068,000","7,920,859,000","7,948,021,000","7,777,345,000","7,569,309,000","6,690,432,000","6,808,313,000","6,670,602,000","6,592,126,000","6,599,569,000","6,314,652,000","6,269,484,000","6,139,488,000","6,010,249,000","5,900,881,000","5,844,273,000","5,817,106,000","5,827,760,000","5,863,174,000","6,049,827,000","6,067,263,000","5,969,391,000","5,642,100,000","5,760,916,000","5,736,504,000","6,813,855,000","6,859,963,000","5,959,691,000","5,932,551,000","5,528,985,000","5,621,691,000","5,758,573,000","6,054,000,000","6,370,949,000","5,903,200,000","6,041,357,000","6,031,530,000","6,448,521,000","6,656,765,000","7,246,285,000","6,928,796,000","7,351,563,000","7,620,887,000","8,582,651,000","9,374,453,000","8,231,326,000","8,076,306,000","8,364,412,000","8,455,502,000","8,703,610,000","8,116,119,000","8,046,236,000","8,409,417,000","8,254,025,000","8,210,189,000","8,214,860,000","8,118,085,000","8,124,908,000","7,928,671,000","7,737,321,000","7,507,347,000","7,410,594,000","7,230,610,000","7,098,297,000","7,168,203,000","6,722,597,000","7,000,820,000","6,700,020,000","6,530,712,000","6,541,093,000","6,445,767,000","6,153,394,000","6,052,958,000","5,788,907,000","5,393,405,000","5,230,889,000","5,095,241,000","4,832,756,000","4,438,626,000","4,230,707,000","4,083,507,000","3,820,363,000","2,272,811,000","2,116,774,000","2,003,075,000","1,897,398,000","1,776,712,000","1,663,500,000","1,618,900,000","1,021,800,000","968,173,000","817,900,000","783,000,000","741,200,000","704,615,000","669,600,000","642,600,000","614,500,000","592,748,000","558,900,000","536,700,000","513,500,000","499,100,000","471,200,000","454,500,000","431,000,000","410,200,000","392,700,000","379,900,000","378,300,000","375,100,000","358,900,000","343,300,000","335,000,000","335,400,000"
TotalLiabilitiesNetMinorityInterest,"3,468,182,000","3,580,389,000","3,783,672,000","3,675,235,000","3,685,567,000","3,663,668,000","3,654,966,000","3,583,304,000","2,825,924,000","2,759,590,000","2,748,095,000","2,808,882,000","2,889,478,000","2,825,937,000","2,922,206,000","2,938,352,000","2,957,833,000","2,900,843,000","2,856,071,000","2,902,946,000","2,906,452,000","2,990,888,000","3,161,121,000","3,261,896,000","3,308,993,000","3,145,169,000","3,317,609,000","3,374,560,000","4,537,961,000","4,688,213,000","4,225,290,000","4,348,304,000","4,382,402,000","4,682,046,000","4,864,053,000","5,151,134,000","5,439,903,000","5,166,875,000","5,126,104,000","5,130,642,000","5,429,093,000","5,474,474,000","5,957,849,000","5,799,486,000","6,378,666,000","6,761,107,000","6,651,031,000","7,594,824,000","6,518,965,000","6,071,312,000","6,223,542,000","6,389,248,000","6,902,704,000","6,085,409,000","5,713,910,000","5,953,510,000","5,386,669,000","5,489,453,000","4,767,368,000","3,975,367,000","3,950,132,000","3,861,114,000","3,770,288,000","3,677,179,000","3,639,374,000","3,567,730,000","3,523,282,000","3,600,628,000","3,276,005,000","3,311,765,000","3,216,416,000","3,185,018,000","3,197,608,000","3,219,923,000","3,030,513,000","3,026,954,000","2,944,855,000","2,639,970,000","2,562,343,000","2,541,732,000","2,421,973,000","2,132,298,000","2,008,075,000","1,969,090,000","1,805,044,000","910,614,000","847,511,000","810,191,000","768,785,000","719,456,000","621,600,000","602,300,000","437,400,000","445,204,000","279,300,000","266,700,000","248,900,000","274,672,000","219,500,000","212,000,000","201,900,000","236,404,000","179,800,000","172,700,000","163,600,000","160,500,000","148,500,000","145,200,000","136,600,000","130,500,000","121,300,000","116,900,000","121,000,000","122,200,000","115,600,000","107,700,000","106,300,000","114,700,000"
TotalEquityGrossMinorityInterest,"4,147,564,000","4,258,796,000","4,257,936,000","4,333,833,000","4,235,292,000","4,284,353,000","4,122,379,000","3,986,005,000","3,864,508,000","4,048,723,000","3,922,507,000","3,783,244,000","3,710,091,000","3,488,715,000","3,347,278,000","3,201,136,000","3,052,416,000","3,000,038,000","2,988,202,000","2,914,160,000","2,921,308,000","2,872,286,000","2,888,706,000","2,805,367,000","2,660,398,000","2,496,931,000","2,443,307,000","2,361,944,000","2,275,894,000","2,171,750,000","1,734,401,000","1,584,247,000","1,146,583,000","939,645,000","894,520,000","902,866,000","931,046,000","736,325,000","915,253,000","900,888,000","1,019,428,000","1,182,291,000","1,288,436,000","1,129,310,000","972,897,000","859,780,000","1,931,620,000","1,779,629,000","1,712,361,000","2,004,994,000","2,140,870,000","2,066,254,000","1,800,906,000","2,030,710,000","2,332,326,000","2,455,907,000","2,867,356,000","2,720,736,000","3,447,492,000","4,142,718,000","4,174,776,000","4,067,557,000","3,967,033,000","3,830,168,000","3,771,220,000","3,662,880,000","3,575,015,000","3,567,575,000","3,446,592,000","3,689,055,000","3,483,604,000","3,345,694,000","3,343,485,000","3,225,844,000","3,122,881,000","3,026,004,000","2,844,052,000","2,753,435,000","2,668,546,000","2,553,509,000","2,410,783,000","2,306,328,000","2,222,632,000","2,114,417,000","2,015,319,000","1,362,197,000","1,269,263,000","1,192,884,000","1,128,613,000","1,057,256,000","1,041,900,000","1,016,600,000","584,400,000","522,969,000","538,600,000","516,300,000","492,300,000","429,943,000","450,100,000","430,600,000","412,600,000","356,344,000","379,100,000","364,000,000","349,900,000","338,600,000","322,700,000","309,300,000","294,400,000","279,700,000","271,400,000","263,000,000","257,300,000","252,900,000","243,300,000","235,600,000","228,700,000","220,700,000"
	StockholdersEquity,"4,147,564,000","4,258,796,000","4,257,936,000","4,333,833,000","4,235,292,000","4,284,353,000","4,122,379,000","3,986,005,000","3,864,508,000","4,048,723,000","3,922,507,000","3,783,244,000","3,710,091,000","3,488,715,000","3,347,278,000","3,201,136,000","3,052,416,000","3,000,038,000","2,988,202,000","2,914,160,000","2,921,308,000","2,872,286,000","2,888,706,000","2,805,367,000","2,660,398,000","2,496,931,000","2,443,307,000","2,361,944,000","2,275,894,000","2,171,750,000","1,734,401,000","1,584,247,000","1,146,583,000","939,645,000","894,520,000","902,866,000","931,046,000","736,325,000","915,253,000","900,888,000","1,019,428,000","1,182,291,000","1,288,436,000","1,129,310,000","972,897,000","859,780,000","1,931,620,000","1,779,629,000","1,712,361,000","2,004,994,000","2,140,870,000","2,066,254,000","1,800,906,000","2,030,710,000","2,332,326,000","2,455,907,000","2,867,356,000","2,720,736,000","3,447,492,000","4,142,718,000","4,174,776,000","4,067,557,000","3,967,033,000","3,830,168,000","3,771,220,000","3,662,880,000","3,575,015,000","3,567,575,000","3,446,592,000","3,689,055,000","3,483,604,000","3,345,694,000","3,343,485,000","3,225,844,000","3,122,881,000","3,026,004,000","2,844,052,000","2,753,435,000","2,668,546,000","2,553,509,000","2,410,783,000","2,306,328,000","2,222,632,000","2,114,417,000","2,015,319,000","1,362,197,000","1,269,263,000","1,192,884,000","1,128,613,000","1,057,256,000","1,041,900,000","1,016,600,000","584,400,000","522,969,000","538,600,000","516,300,000","492,300,000","429,943,000","450,100,000","430,600,000","412,600,000","356,344,000","379,100,000","364,000,000","349,900,000","338,600,000","322,700,000","309,300,000","294,400,000","279,700,000","271,400,000","263,000,000","257,300,000","252,900,000","243,300,000","235,600,000","228,700,000","220,700,000"
		CapitalStock,"193,000","194,000","200,000","207,000","210,000","210,000","210,000","210,000","208,000","219,000","220,000","223,000","230,000","231,000","231,000","231,000","233,000","233,000","233,000","233,000","233,000","232,000","232,000","232,000","232,000","224,000","224,000","226,000","209,000","209,000","209,000","209,000","191,000","191,000","191,000","191,000","190,000","151,000","151,000","151,000","151,000","151,000","151,000","151,000","150,000","150,000","150,000","150,000","100,000","100,000","100,000","99,000","99,000","98,000","98,000","98,000","98,000","98,000","97,000","97,000","97,000","97,000","97,000","97,000","97,000","97,000","97,000","97,000","97,000","97,000","96,000","96,000","96,000","96,000","95,000","95,000","95,000","95,000","95,000","95,000","95,000","94,000","94,000","93,000","46,000","38,000","38,000","38,000","37,000","37,000",,,,"23,000",,,,"22,000",,,,"22,000",,,,,,,,,,,,,,,,
			CommonStock,"193,000","194,000","200,000","207,000","210,000","210,000","210,000","210,000","208,000","219,000","220,000","223,000","230,000","231,000","231,000","231,000","233,000","233,000","233,000","233,000","233,000","232,000","232,000","232,000","232,000","224,000","224,000","226,000","209,000","209,000","209,000","209,000","191,000","191,000","191,000","191,000","190,000","151,000","151,000","151,000","151,000","151,000","151,000","151,000","150,000","150,000","150,000","150,000","100,000","100,000","100,000","99,000","99,000","98,000","98,000","98,000","98,000","98,000","97,000","97,000","97,000","97,000","97,000","97,000","97,000","97,000","97,000","97,000","97,000","97,000","96,000","96,000","96,000","96,000","95,000","95,000","95,000","95,000","95,000","95,000","95,000","94,000","94,000","93,000","46,000","38,000","38,000","38,000","37,000","37,000",,,,"23,000",,,,"22,000",,,,"22,000",,,,,,,,,,,,,,,,
		AdditionalPaidInCapital,"1,871,763,000","1,878,372,000","2,012,870,000","2,161,857,000","2,242,950,000","2,245,897,000","2,238,869,000","2,232,949,000","2,231,670,000","2,449,884,000","2,469,097,000","2,539,803,000","2,697,724,000","2,724,733,000","2,720,626,000","2,715,426,000","2,748,233,000","2,754,275,000","2,747,393,000","2,743,872,000","2,743,594,000","2,779,891,000","2,778,860,000","2,781,136,000","2,773,349,000","2,716,618,000","2,718,210,000","2,709,721,000","2,541,585,000","2,531,513,000","2,599,183,000","2,600,616,000","2,256,436,000","2,347,104,000","2,346,591,000","2,346,932,000","2,342,151,000","1,967,414,000","1,967,245,000","1,966,767,000","1,965,330,000","1,966,565,000","1,966,253,000","1,965,739,000","1,963,382,000","1,963,092,000","1,004,079,000","1,894,481,000","1,367,599,000","1,363,255,000","1,366,715,000","1,358,440,000","1,353,213,000","1,350,704,000","1,337,632,000","1,338,062,000","1,334,854,000","1,331,790,000","1,325,936,000","1,326,538,000","1,336,013,000","1,347,205,000","1,342,942,000","1,333,815,000","1,328,135,000","1,318,910,000","1,306,691,000","1,292,597,000","1,289,526,000","1,282,433,000","1,272,974,000","1,272,088,000","1,267,824,000","1,259,559,000","1,249,890,000","1,244,593,000","1,240,078,000","1,238,698,000","1,234,926,000","1,235,550,000","1,223,403,000","1,210,088,000","1,199,789,000","1,190,153,000","1,126,490,000","549,154,000","541,600,000","536,555,000","529,061,000","524,408,000",,,,"185,219,000",,,,"179,846,000",,,,"176,431,000",,,,,,,,,,,,,,,,
		RetainedEarnings,"3,326,119,000","3,180,935,000","3,012,997,000","2,913,138,000","2,785,744,000","2,684,636,000","2,561,076,000","2,450,423,000","2,504,853,000","2,389,789,000","2,229,107,000","2,056,175,000","1,889,964,000","1,719,541,000","1,580,296,000","1,438,032,000","1,229,616,000","1,116,333,000","1,110,057,000","1,045,453,000","1,073,333,000","997,890,000","937,338,000","855,070,000","757,202,000","691,742,000","617,731,000","548,161,000","498,593,000","406,814,000","-21,044,000","-174,634,000","-349,467,000","-552,226,000","-588,595,000","-575,913,000","-542,741,000","-355,241,000","-177,939,000","-192,264,000","-73,005,000","96,227,000","218,095,000","34,861,000","-101,920,000","-204,926,000","928,025,000","816,172,000","1,291,583,000","1,602,143,000","1,694,219,000","1,764,878,000","1,511,719,000","1,766,946,000","2,017,542,000","1,981,046,000","2,375,189,000","2,181,191,000","2,903,798,000","3,609,259,000","3,590,712,000","3,489,290,000","3,332,517,000","3,222,189,000","3,075,683,000","2,913,649,000","2,810,853,000","2,649,991,000","2,511,469,000","2,397,626,000","2,243,400,000","2,123,201,000","2,004,673,000","1,886,548,000","1,832,950,000","1,720,843,000","1,611,036,000","1,508,138,000","1,402,180,000","1,301,006,000","1,194,803,000","1,093,580,000","1,000,230,000","911,392,000","868,025,000","789,831,000","727,379,000","665,266,000","605,348,000","548,684,000","502,400,000","466,800,000","352,600,000","331,201,000","308,400,000","286,400,000","265,700,000","246,166,000","227,800,000","210,000,000","193,000,000","177,195,000","173,300,000","158,700,000","144,900,000","131,800,000","119,300,000","107,600,000","96,400,000","86,500,000","76,700,000","67,500,000","58,800,000","50,900,000","42,200,000","34,600,000","27,800,000","20,500,000"
		TreasuryStock,"920,958,000","920,798,000","920,355,000","920,225,000","910,347,000","910,115,000","909,745,000","909,738,000","902,024,000","901,657,000","901,556,000","901,419,000","895,321,000","894,870,000","894,635,000","894,610,000","894,191,000","893,888,000","893,754,000","893,531,000","893,372,000","893,332,000","893,197,000","893,176,000","893,176,000","893,176,000","893,176,000","893,176,000","893,149,000","892,961,000","892,961,000","892,961,000","892,937,000","892,807,000","892,807,000","892,810,000","892,094,000","892,094,000","892,094,000","892,084,000","892,052,000","892,052,000","892,052,000","892,036,000","892,036,000","892,012,000",,"891,980,000","890,245,000","889,496,000","889,212,000","889,142,000","888,508,000","888,057,000","883,796,000","890,052,000","888,643,000","889,478,000","889,108,000","890,521,000","893,645,000","931,012,000","853,553,000","795,117,000","737,068,000","688,048,000","669,752,000","542,645,000","469,882,000","176,242,000","176,181,000","103,817,000","80,674,000","60,503,000","63,409,000","63,892,000","63,758,000","51,868,000","39,991,000","7,874,000","7,874,000","7,874,000","7,874,000","2,159,000","2,159,000","2,159,000","2,159,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-129,553,000","120,093,000","152,224,000","178,856,000","116,735,000","263,725,000","231,969,000","212,161,000","29,801,000","110,488,000","125,639,000","88,462,000","17,494,000","-60,920,000","-59,240,000","-57,943,000","-31,475,000","23,085,000","24,273,000","18,117,000","-3,363,000","-12,395,000","65,473,000","62,105,000","22,791,000","-18,477,000","-7,419,000","-11,534,000","59,674,000","51,485,000","49,014,000","51,017,000","41,344,000","37,383,000","29,140,000","24,466,000","23,540,000","16,095,000","17,890,000","18,318,000","19,004,000","11,400,000","-4,011,000","20,595,000","3,321,000","-6,524,000","-634,000","-39,194,000","-56,676,000","-71,008,000","-30,952,000","-168,021,000","-175,617,000","-198,981,000","-139,150,000","26,753,000","45,858,000","97,135,000","106,769,000","97,345,000","141,599,000","161,977,000","145,030,000","69,184,000","104,373,000","120,115,000","129,164,000","169,282,000","115,382,000","185,141,000","143,315,000","54,126,000","151,566,000","140,144,000","103,355,000","124,365,000","56,601,000","58,372,000","71,336,000","24,732,000","356,000","10,440,000","30,393,000","14,938,000","22,917,000","25,333,000","2,405,000","-8,975,000","-5,833,000","-15,873,000",,,,"6,526,000",,,,"3,909,000",,,,"2,696,000",,,,,,,,,,,,,,,,
