name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
MarketCap,"1,819,546,384","2,456,749,505","3,050,470,428","3,570,767,483","4,271,612,136","4,605,283,875","4,291,839,283","3,324,653,821","3,786,890,648","2,969,554,971","4,045,365,109","4,111,819,729","3,685,789,621","2,912,531,734","2,249,746,494","3,464,985,809"
EnterpriseValue,"2,203,546,384","2,838,749,505","3,391,470,428","3,902,767,483","4,631,612,136","5,001,283,875","4,734,839,283","3,772,653,821","4,299,890,648","3,534,554,971","4,614,365,109","4,689,819,729","4,341,789,621","3,591,531,734","2,922,746,494","4,177,985,809"
PeRatio,"15.151","19.9","25.451","37.411","40.836","41.031","33.252","23.582","24.628","19.322","26.791","29.157","29.481","23.415","19.556","28.276"
ForwardPeRatio,"14.641","15.625","16","19.493","31.153","33.67","30.395","21.645","25.317","18.315","25.253","22.936","28.49","22.624","16.835",
PegRatio,,,,,,,,,,,,,,,"2.132",
PsRatio,"1.153","1.593","1.983","2.313","2.824","3.116","2.956","2.338","2.715","2.163","2.994","3.129","2.874","2.316","1.818","3.005"
PbRatio,,"818.917","49.201","1,785.384",,,,,,,,,,,,
EnterprisesValueRevenueRatio,"1.357","8.088","9.975","8.286","10.003","15.155","14.614","8.594","10.311","12.022","15.381","11.523","11.19","13.302","10.438","11.082"
EnterprisesValueEBITDARatio,"9.457","157.708","154.158","33.645","60.942","185.233","197.285","43.868","48.313","88.364","102.541","45.094","42.153","89.788","64.95","54.26"
