name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997
				ChangesInAccountReceivables,"-12,654,000","-7,167,000","2,737,000","-5,431,000","-2,793,000","-8,034,000","5,122,000","2,173,000","9,166,000","-325,000","-5,429,000","-8,605,000","11,656,000","7,372,000","-8,071,000","-3,197,000","-12,904,000","-761,000","22,546,000","-10,504,000","-7,668,000","-5,484,000","5,464,000","-14,476,000","4,794,000","10,015,000","-6,094,000","-3,569,000","-204,000","-540,000","-902,000","7,404,000","-4,687,000","-5,565,000","-654,000","-594,000","-943,000","469,000","-77,000","-339,000","615,000","298,000","-109,000","437,000","175,000","2,211,000","-2,445,000","89,000","226,000","479,000","-195,000","796,000","-363,000","316,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"3,887,000","2,318,000","-397,000","92,000","1,874,000","4,540,000","-248,000","-2,664,000","-1,706,000","238,000","-232,000","-528,000","-1,223,000","-1,370,000","-585,000","-231,000","-445,000","-595,000","-144,000","313,000","512,000","-208,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPrepaidAssets,"2,411,000","-663,000","753,000","1,222,000","1,099,000","3,589,000","-146,000","339,000","-5,000","1,854,000","-468,000","-104,000","5,789,000","-1,153,000","-355,000","-1,114,000","-379,000","-2,236,000","-2,470,000","1,708,000","451,000","4,665,000","-2,318,000","-2,031,000","542,000","-2,398,000","-718,000","-1,630,000","-670,000","-1,436,000","-717,000","-431,000","-1,100,000","-183,000","276,000","2,735,000","198,000","2,965,000","1,635,000","1,636,000","908,000","4,200,000","3,260,000","3,065,000","2,828,000","-343,000","2,963,000","3,532,000","-1,878,000","26,000","-780,000","1,424,000","-825,000","1,185,000","187,000","1,154,000","2,226,000","-3,472,000","6,608,000","-3,393,000","-1,998,000","-7,407,000","5,504,000","1,533,000","-1,487,000","-13,490,000","5,194,000","9,505,000","480,000","883,000","-7,352,000","-6,295,000","-388,000","-16,922,000","-10,667,000","-324,000","-5,896,000","-1,701,000","1,415,000","5,180,000","500,000","1,847,000","2,975,000",,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"-22,466,000","-10,060,000","3,277,000","-16,426,000","743,000","-12,350,000","646,000","-8,357,000","2,655,000","-11,619,000","2,349,000","-1,546,000","-192,000","-6,467,000","-3,751,000","-15,066,000","1,991,000","-3,213,000","10,366,000","-935,000","1,162,000","-5,680,000","1,946,000","4,120,000","1,373,000","-9,824,000","2,205,000","-2,344,000","1,576,000","-7,010,000","9,498,000","-4,727,000","-9,866,000","-10,761,000","-1,090,000","1,678,000","-22,064,000","2,778,000","-5,730,000","12,192,000","-9,935,000","-8,551,000","2,316,000","26,243,000","3,730,000","-17,225,000","8,480,000","6,059,000","-68,000","10,892,000","-7,053,000","1,467,000","-5,003,000","374,000","-18,599,000","1,827,000","-2,514,000","-125,000","-2,502,000","-1,995,000","-4,964,000","14,565,000","6,606,000","8,481,000","10,198,000","6,476,000","219,000","-5,396,000","1,332,000","4,227,000","1,652,000","2,541,000","1,566,000","881,000","716,000","-1,173,000","-2,250,000","3,123,000","-94,000","2,707,000","-748,000","1,410,000","-908,000","-2,458,000","674,000","-7,592,000","7,813,000","561,000","-2,219,000","4,243,000","-1,000,000","300,000","-1,500,000","1,200,000","-200,000","-3,400,000","3,200,000","400,000","-3,400,000","2,800,000","800,000"
				ChangeInPayable,"-21,832,000","-3,207,000","-2,707,000","-12,375,000","-3,543,000","-4,489,000","-7,774,000","-5,320,000","-3,281,000","-3,653,000","-6,965,000","-140,000","-4,118,000","-1,768,000","-7,353,000","-3,463,000","-3,909,000","-2,093,000","2,144,000","-2,399,000","582,000","-978,000","-1,573,000","4,975,000","-1,062,000","33,000","-1,135,000","1,183,000","-540,000","-1,051,000","7,843,000","-348,000","853,000","-4,079,000","-2,241,000","302,000","1,544,000","-1,865,000","-3,350,000","-657,000","1,180,000","-10,359,000","-5,328,000","9,568,000","-1,428,000","6,593,000","598,000","-2,305,000","-2,129,000","2,236,000","-2,235,000","827,000","-4,551,000","8,368,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInTaxPayable,"-24,834,000","-4,311,000","-3,895,000","-11,667,000","-4,961,000","-4,786,000","-4,535,000","-4,674,000","-4,574,000","-4,069,000","-5,101,000","-3,858,000","-3,027,000","-3,939,000","-4,932,000","-4,414,000","-4,642,000","-562,000",,,,,,"4,840,000","-2,963,000","-233,000","485,000","311,000","368,000","-86,000","6,262,000","-17,000","846,000","-4,828,000","-1,096,000","-164,000","166,000","378,000","-2,857,000","24,000","105,000","-794,000","-3,221,000","3,194,000","-3,522,000","2,502,000","1,964,000","-185,000","-2,443,000","2,875,000","123,000","-1,000","46,000","-279,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,"-24,834,000","-4,311,000","-3,895,000","-11,667,000","-4,961,000","-4,786,000","-4,535,000","-4,674,000","-4,574,000","-4,069,000","-5,101,000","-3,858,000","-3,027,000","-3,939,000","-4,932,000","-4,414,000","-4,642,000","-562,000",,,,,,"4,840,000","-2,963,000","-233,000","485,000","311,000","368,000","-86,000","6,262,000","-17,000","846,000","-4,828,000","-1,096,000","-164,000","166,000","378,000","-2,857,000","24,000","105,000","-794,000","-3,221,000","3,194,000","-3,522,000","2,502,000","1,964,000","-185,000","-2,443,000","2,875,000","123,000","-1,000","46,000","-279,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"3,002,000","1,104,000","1,188,000","-708,000","1,418,000","297,000","-3,239,000","-646,000","1,293,000","416,000","-1,864,000","3,718,000","-1,091,000","2,171,000","-2,421,000","951,000","733,000","-1,531,000","2,144,000","-2,399,000","582,000","-978,000","71,000","135,000","1,901,000","266,000","-1,620,000","872,000","-908,000","-965,000","1,581,000","-331,000","7,000","749,000","-1,145,000","466,000","1,378,000","-2,243,000","-493,000","-681,000","1,075,000","-9,565,000","-2,107,000","6,374,000","2,094,000","4,091,000","-1,366,000","-2,120,000","314,000","-639,000","-2,358,000","828,000","-4,597,000","8,647,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,"-634,000","-6,853,000","5,984,000","-4,051,000","4,286,000","-7,861,000","8,420,000","-3,037,000","5,936,000","-7,966,000","9,314,000","-1,406,000","3,926,000","-4,699,000","3,602,000","-11,603,000","5,900,000","-1,120,000","8,222,000","1,464,000","580,000","-4,702,000","3,519,000","-855,000","2,435,000","-9,857,000","3,340,000","-3,527,000","2,116,000","-5,959,000","1,655,000","-4,379,000","-10,719,000","-6,682,000","1,151,000","1,376,000","-23,608,000","4,643,000","-2,380,000","12,849,000","-11,115,000","1,808,000","7,644,000","16,675,000","5,158,000","-23,818,000","7,882,000","8,364,000","2,061,000","8,656,000","-4,818,000","640,000","-452,000","-7,994,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-16,000","5,000","-5,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,513,000","2,555,000","-3,168,000","-8,768,000","1,889,000","4,304,000","1,200,000","-2,500,000","1,000,000","300,000","1,500,000","2,000,000","0","1,400,000","-2,000,000","-5,600,000","-2,400,000"
			ChangeInOtherCurrentLiabilities,"-6,620,000","-1,298,000","-1,810,000","-1,777,000","-1,735,000","532,000","-1,520,000","-1,540,000","-587,000","-2,978,000","-2,351,000","-2,405,000","-2,242,000","-2,284,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-21,000",,,,"3,108,000","-16,836,000","-533,000",,,,,,,"-2,432,000","63,000","-3,578,000","-1,797,000","-4,096,000","-5,062,000","-6,115,000","-4,516,000","-6,169,000","-1,579,000","6,569,000","-2,867,000","402,000","338,000","10,773,000","-1,283,000","-3,067,000","-2,388,000","-4,731,000","-4,403,000","-2,418,000","-940,000","-2,060,000","22,835,000","-3,657,000","-9,181,000","-5,600,000","-2,800,000","-5,200,000","-2,200,000","-2,300,000","-2,300,000","4,200,000","14,400,000","-4,800,000","17,100,000","6,800,000"
			ChangeInOtherWorkingCapital,"8,121,000","-4,152,000","5,826,000","7,480,000","-1,033,000","3,223,000","-4,489,000","4,109,000","720,000","-1,826,000","2,121,000","3,122,000","-5,169,000","-3,571,000","6,875,000","-206,000","-2,624,000","-3,817,000","-2,641,000","-842,000","5,210,000","-1,120,000","-219,000","5,738,000","3,030,000","-1,236,000","1,433,000","-744,000","1,146,000","1,272,000",,,,,,,,,,,,,,"-8,812,000",,,,"-58,000","-3,000","-22,000",,,,"-42,000","-233,000","-414,000",,,,"477,000","-1,656,000","-849,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"137,566,000","204,756,000","-116,744,000","-95,332,000","144,886,000","-48,465,000","55,680,000","-54,694,000","-133,597,000","42,217,000","-30,565,000","-45,802,000","-63,614,000","-1,493,000","-54,181,000","-66,298,000","119,103,000","-66,660,000","-106,433,000","-2,071,000","7,886,000","25,147,000","20,642,000","-113,418,000","15,105,000","-27,537,000","2,662,000","-1,237,000","-1,410,000","1,076,000","1,074,000","-233,000","-88,851,000","-9,895,000","8,215,000","-8,683,000","5,222,000","-7,027,000","-5,561,000","-11,799,000","-17,293,000","37,236,000","-1,708,000","42,157,000","-26,736,000","-37,818,000","-61,955,000","-20,469,000","-1,588,000","-97,491,000","-67,672,000","28,120,000","59,370,000","4,727,000","42,432,000","-12,423,000","8,093,000","44,629,000","-148,082,000","177,351,000","29,898,000","-27,278,000","-85,480,000","7,761,000","-5,356,000","14,783,000","15,337,000","67,202,000","-153,817,000","-67,332,000","727,000","-18,681,000","-17,123,000","-25,803,000","4,513,000","-39,688,000","30,949,000","-2,061,000","-12,095,000","-15,629,000","-2,422,000","1,303,000","-18,804,000","-23,001,000","-31,683,000","4,135,000","-9,613,000","-3,865,000","18,631,000","-4,810,000","-7,800,000","2,700,000","-7,400,000","-18,100,000","3,000,000","-6,700,000","5,200,000","-2,500,000","-10,500,000","-6,300,000","-37,900,000"
	CashFlowFromContinuingInvestingActivities,"137,566,000","204,756,000","-116,744,000","-95,332,000","144,886,000","-48,465,000","55,680,000","-54,694,000","-133,597,000","42,217,000","-30,565,000","-45,802,000","-63,614,000","-1,493,000","-54,181,000","-66,298,000","119,103,000","-66,660,000","-106,433,000","-2,071,000","7,886,000","25,147,000","20,642,000","-113,418,000","15,105,000","-27,537,000","2,662,000","-1,237,000","-1,410,000","1,076,000","1,074,000","-233,000","-88,851,000","-9,895,000","8,215,000","-8,683,000","5,222,000","-7,027,000","-5,561,000","-11,799,000","-17,293,000","37,236,000","-1,708,000","42,157,000","-26,736,000","-37,818,000","-61,955,000","-20,469,000","-1,588,000","-97,491,000","-67,672,000","28,120,000","59,370,000","4,727,000","42,432,000","-12,423,000","8,093,000","44,629,000","-148,082,000","177,351,000","29,898,000","-27,278,000","-85,480,000","7,761,000","-5,356,000","14,783,000","15,337,000","67,202,000","-153,817,000","-67,332,000","727,000","-18,681,000","-17,123,000","-25,803,000","4,513,000","-39,688,000","30,949,000","-2,061,000","-12,095,000","-15,629,000","-2,422,000","1,303,000","-18,804,000","-6,796,000","-31,683,000","4,135,000","-9,613,000","-3,865,000","18,631,000","-4,810,000","-7,800,000","2,700,000","-7,400,000","-18,100,000","3,000,000","-6,700,000","5,200,000","-2,500,000","-10,500,000","-6,300,000","-37,900,000"
		NetPPEPurchaseAndSale,"-11,958,000","-1,683,000","-6,265,000","-2,260,000","-1,750,000","-3,517,000","-8,929,000","-8,019,000","-10,830,000","-1,950,000","-2,311,000","-1,349,000","-2,119,000","-664,000","-2,913,000","-2,562,000","-3,599,000","-1,678,000","-3,936,000","-1,951,000","-1,564,000","-1,901,000","-3,693,000","-1,193,000","-1,958,000","-1,599,000","-960,000","-1,526,000","-898,000","1,185,000","1,748,000","-1,300,000","102,000","-1,895,000","-991,000","-633,000","-1,356,000","-1,703,000","-6,007,000","-7,454,000","-5,305,000","-3,043,000","-4,481,000","-3,935,000","-4,537,000","-6,478,000","-13,343,000","-10,557,000","-2,009,000","-534,000","-394,000","-761,000","-802,000","-708,000","-1,344,000","-2,685,000","-3,828,000","-1,984,000","-2,860,000","-1,197,000","-3,300,000","-2,289,000","-7,528,000","-468,000","-1,516,000","-5,692,000","-1,001,000","-1,212,000","-3,169,000","-2,524,000","-1,421,000","-6,497,000","-3,676,000","-665,000","-1,224,000","-880,000","-1,067,000","-1,033,000","-402,000","-1,090,000","-662,000","-68,000","-599,000","-674,000","-1,699,000","-5,172,000","-6,042,000","-3,426,000","-1,088,000","-623,000","-600,000","-600,000","-600,000","-1,600,000","-500,000","-400,000","-300,000","-900,000","-600,000","-1,300,000","-1,000,000"
			PurchaseOfPPE,"-11,958,000","-1,683,000","-6,265,000","-2,260,000","-1,750,000","-3,517,000","-8,929,000","-8,019,000","-10,830,000","-1,950,000","-2,311,000","-1,378,000","-2,119,000","-664,000","-2,913,000","-2,562,000","-3,599,000","-1,688,000","-3,941,000","-1,962,000","-1,564,000","-1,918,000","-3,806,000","-1,193,000","-1,958,000","-1,599,000","-1,383,000","-1,632,000","-2,022,000","-1,095,000","-1,611,000","-1,300,000","-1,148,000","-3,145,000","-996,000","-633,000","-1,606,000","-3,703,000","-6,007,000","-7,454,000","-5,305,000","-3,043,000","-4,481,000","-3,935,000","-4,537,000","-6,478,000","-13,600,000","-10,557,000","-2,009,000","-534,000","-394,000","-761,000","-802,000","-708,000","-1,374,000","-2,685,000","-3,828,000","-1,984,000","-2,860,000","-1,197,000","-3,300,000","-2,289,000","-7,528,000","-468,000","-1,516,000","-5,692,000","-1,001,000","-1,212,000","-3,169,000","-2,524,000","-1,421,000","-6,497,000","-3,676,000","-665,000","-1,224,000","-880,000","-1,067,000","-1,033,000","-402,000","-1,090,000","-662,000","-68,000","-599,000","-674,000","-1,699,000","-5,172,000","-6,042,000","-3,451,000","-1,088,000","-623,000","-600,000","-600,000","-600,000","-1,600,000","-500,000","-400,000","-300,000","-900,000","-600,000","-1,300,000","-1,000,000"
			SaleOfPPE,"29,000",,,,,,,,,,"0","29,000","0","0","0","0","0","10,000","5,000","11,000","0","17,000",,,,,"423,000","106,000","1,124,000","2,280,000","3,359,000","0","1,250,000","1,250,000","5,000","0","250,000","2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetIntangiblesPurchaseAndSale,"0","-3,000,000",,,,,,,,,,,,,"-350,000",,,,"0",,,,,,,,,,,,"0","0","0","0","-156,000","0","-625,000","-1,875,000","0","-75,000","-1,375,000","-250,000","-1,000,000","-210,000",,,"-2,260,000","-3,250,000","-2,250,000","0","-950,000","0","0","-1,550,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfIntangibles,"0","-3,000,000",,,,,,,,,,,,,"-350,000",,,,"0",,,,,,,,,,,,"0","0","0","0","-156,000","0","-625,000","-1,875,000","0","-75,000","-1,375,000","-250,000","-1,000,000","-210,000",,,"-2,260,000","-3,250,000","-2,250,000","0","-950,000","0","0","-1,550,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,"8,259,000",,"0",,,,,,,,"31,038,000","-21,779,000",,,,,,,"0","0","0","0","0","-122,000,000","0","-80,523,000",,,,,,,,,"0","0","0","0","0","0","-3,881,000","-42,397,000","0","0",,,"-15,000,000","0",,,,,,,,,,,"0","-484,000",,,"-300,000","0",,,"0","-20,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,"-67,780,000",,"0",,,,,,,,"-45,001,000","-21,779,000",,,,,,,"0","0","0","0","0","-122,000,000","0","-80,523,000",,,,,,,,,"0","0","0","0","0","0","-3,881,000","-42,397,000","0","0",,,"-15,000,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"249,639,000","209,439,000","-110,479,000","4,043,000","146,636,000","-44,948,000","64,609,000","-46,675,000","-122,767,000","45,298,000","-59,292,000","-22,674,000","-60,495,000","-829,000","-47,918,000","-63,736,000","118,948,000","-64,982,000","-102,497,000","0","9,450,000","27,048,000","24,335,000","9,775,000","17,063,000","54,585,000","3,622,000","289,000","-512,000","-109,000","-674,000","1,067,000","-88,953,000","-8,000,000","9,362,000","-8,050,000","7,203,000","-3,449,000","446,000","-4,270,000","-6,732,000","82,926,000","3,773,000","46,302,000","145,182,000","-31,340,000","-31,352,000","-6,662,000","4,671,000","-96,957,000","-40,328,000","28,881,000","60,172,000","6,985,000","45,124,000","-10,912,000","-6,428,000","65,088,000","-145,167,000","178,964,000","33,859,000","-24,983,000","-76,241,000","9,286,000","-2,536,000","20,494,000","16,050,000","68,434,000","-145,243,000","-64,799,000","-3,184,000","-875,000","-13,447,000","-25,138,000","18,951,000","-38,808,000","32,016,000","-1,028,000","-12,283,000","-18,149,000","-408,000","1,615,000","-19,801,000","-14,186,000","-28,882,000","15,996,000","-3,298,000","-2,439,000","19,719,000","-2,153,000","-5,900,000","5,700,000","-6,700,000","-16,600,000","3,600,000","-6,300,000","5,500,000","-1,600,000","-9,900,000","-5,100,000","-36,800,000"
			PurchaseOfInvestment,"-447,625,000","-39,433,000","-148,874,000","-85,291,000","-174,027,000","-159,755,000","-243,894,000","-167,542,000","-317,655,000","-169,866,000","-193,583,000","-186,144,000","-146,105,000","-131,601,000","-89,293,000","-113,617,000","0","-79,207,000",,,,,"0","0",,,"-32,949,000","-27,197,000","-50,886,000","-46,779,000","-40,070,000","-34,141,000","-132,020,000","-34,050,000","-23,958,000","-41,100,000","-23,797,000","-36,699,000","-33,154,000","-27,920,000","-49,642,000","0","-79,807,000","-17,000","-12,000","-94,160,000","-109,657,000","511,325,000","-693,917,000","-136,519,000","-59,821,000","-28,388,000","-13,500,000","-83,508,000","-58,394,000","-58,095,000","-149,315,000","-97,164,000","-236,201,000","-50,793,000","-225,393,000","-152,033,000","-141,425,000","-42,348,000","-27,415,000","-4,000,000","-73,805,000","-25,500,000","-163,025,000","-85,370,000","8,225,000","-5,495,000","40,826,000","-163,012,000","-54,185,000","-161,952,000","-101,512,000","-66,518,000","-105,133,000","-67,993,000","-62,615,000","-57,726,000","-125,435,000","-184,003,000","-208,615,000","-211,389,000","-231,407,000","-243,291,000","-122,826,000","-140,133,000","-350,300,000","-126,100,000","-235,200,000","-116,500,000","-641,700,000","-111,700,000","-25,000,000","-25,200,000","-152,800,000","-180,900,000","-86,600,000"
			SaleOfInvestment,"697,264,000","248,872,000","38,395,000","89,334,000","320,663,000","114,807,000","308,503,000","120,867,000","194,888,000","215,164,000","134,291,000","163,470,000","85,610,000","130,772,000","41,375,000","49,881,000","118,948,000","14,225,000","0","0","9,450,000","27,048,000","24,335,000","9,775,000","71,932,000","54,585,000","36,571,000","27,486,000","50,374,000","46,670,000","39,396,000","35,208,000","43,067,000","26,050,000","33,320,000","33,050,000","31,000,000","33,250,000","33,600,000","23,650,000","42,910,000","82,926,000","83,580,000","46,319,000","145,194,000","62,820,000","78,305,000","-517,987,000","698,588,000","39,562,000","19,493,000","57,269,000","73,672,000","90,493,000","103,518,000","47,183,000","142,887,000","162,252,000","91,034,000","229,757,000","259,252,000","127,050,000","65,184,000","51,634,000","24,879,000","24,494,000","89,855,000","93,934,000","17,782,000","20,571,000","-11,409,000","4,620,000","-54,273,000","137,874,000","73,136,000","123,144,000","133,528,000","65,490,000","92,850,000","49,844,000","62,207,000","59,341,000","105,634,000","169,817,000","179,733,000","227,385,000","228,109,000","240,852,000","142,545,000","137,980,000","344,400,000","131,800,000","228,500,000","99,900,000","645,300,000","105,400,000","30,500,000","23,600,000","142,900,000","175,800,000","49,800,000"
		NetOtherInvestingChanges,,,,,,,"0","0","0","-1,131,000",,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,174,000","18,349,000","-18,475,000","-55,000","68,000","-6,000","-6,000","-1,411,000","-1,057,000","-304,000","-19,000",,,,"-9,000","5,332,000",,,,,,,,"590,000",,,"-244,000","1,596,000",,"-1,102,000","-6,689,000","-273,000",,"0","-2,034,000","-1,300,000","-2,400,000",,,"-100,000",,,,,,
FinancingCashFlow,"-279,860,000","-175,907,000","649,000","-3,322,000","-101,280,000","-10,256,000","-51,332,000","-3,471,000","-619,000","-5,764,000","-2,051,000","-1,715,000","3,638,000","-170,000","1,038,000","-78,847,000","4,201,000","-54,076,000","89,839,000","1,516,000","-44,374,000","-536,000","-6,963,000","4,173,000","4,411,000","4,144,000","-97,518,000","895,000","7,519,000","1,326,000","930,000","2,387,000","-168,097,000","1,264,000","1,977,000","135,868,000","2,990,000","-54,000","96,000","529,000","973,000","60,000","1,127,000","-96,681,000","4,314,000","9,335,000","3,183,000","-98,811,000","-63,739,000","31,841,000","4,398,000","28,571,000","150,403,000","5,507,000","-28,573,000","-5,504,000","12,152,000","-25,542,000","11,831,000","3,151,000","-400,000","-7,001,000","-400,000","85,000","14,129,000","21,990,000","-40,010,000","-84,024,000","4,035,000","219,718,000","10,593,000","-6,112,000","-9,325,000","28,278,000","14,413,000","-12,720,000","5,288,000","-10,870,000","1,253,000","-7,568,000","-6,622,000","-4,396,000","-1,821,000","443,000","1,774,000","5,510,000","3,053,000","2,694,000","3,765,000","2,997,000","1,300,000","1,300,000","1,700,000","500,000","1,200,000","900,000","1,000,000","500,000","1,000,000","-100,000","35,000,000"
	CashFlowFromContinuingFinancingActivities,"-279,860,000","-175,907,000","649,000","-3,322,000","-101,280,000","-10,256,000","-51,332,000","-3,471,000","-619,000","-5,764,000","-2,051,000","-1,715,000","3,638,000","-170,000","1,038,000","-78,847,000","4,201,000","-54,076,000","89,839,000","1,516,000","-44,374,000","-536,000","-6,963,000","4,173,000","4,411,000","4,144,000","-97,518,000","895,000","7,519,000","1,326,000","930,000","2,387,000","-168,097,000","1,264,000","1,977,000","135,868,000","2,990,000","-54,000","96,000","529,000","973,000","60,000","1,127,000","-96,681,000","4,314,000","9,335,000","3,183,000","-98,811,000","-63,739,000","31,841,000","4,398,000","28,571,000","150,403,000","5,507,000","-28,573,000","-5,504,000","12,152,000","-25,542,000","11,831,000","3,151,000","-400,000","-7,001,000","-400,000","85,000","14,129,000","21,990,000","-40,010,000","-84,024,000","4,035,000","219,718,000","10,593,000","-6,112,000","-9,325,000","28,278,000","14,413,000","-12,720,000","5,288,000","-10,870,000","1,253,000","-7,568,000","-6,622,000","-4,396,000","-1,821,000","443,000","1,774,000","5,510,000","3,053,000","2,694,000","3,765,000","2,997,000","1,300,000","1,300,000","1,700,000","500,000","1,200,000","900,000","1,000,000","500,000","1,000,000","-100,000","35,000,000"
		NetIssuancePaymentsOfDebt,"-8,379,000","-102,039,000",,,,,,,,,"0","0","0","0","-294,000","-81,494,000","-258,000","-241,000","100,008,000","-230,000","-205,000","-190,000","-185,000","-181,000","-155,000","-140,000","-137,000","-133,000","-110,000","-98,000","-96,000","-94,000","-172,572,000","-60,000","-59,000","137,943,000","-36,000","-26,000","-356,000","-150,000","-13,000","-3,000","-1,673,000","-874,000","-23,000","-417,000","-2,724,000","-1,550,000","400,000","-137,350,000","4,313,000","21,937,000","146,250,000","0",,,,,,,,,,,,,"-29,275,000","-84,113,000","0","292,750,000",,,,,,,,,,,,,,,,,,,,,,"0","0","0","-100,000","-100,000","-100,000","-100,000","-100,000","-200,000","-200,000"
			NetLongTermDebtIssuance,"-8,379,000","-102,039,000",,,,,,,,,"0","0","0","0","-294,000","-81,494,000","-258,000","-241,000","100,008,000","-230,000","-205,000","-190,000","-185,000","-181,000","-155,000","-140,000","-137,000","-133,000","-110,000","-98,000","-96,000","-94,000","-172,572,000","-60,000","-59,000","137,943,000","-36,000","-26,000","-356,000","-150,000","-13,000","-3,000","-1,673,000","-874,000","-23,000","-417,000","-2,724,000","-1,550,000","400,000","-137,350,000","4,313,000","21,937,000","146,250,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtIssuance,"0","72,415,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,,,,,,,,,,"0","0",,,"0","22,500,000","150,000,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,"-8,379,000","-174,454,000",,,,,,,,,"0","0","0","0","-294,000","-81,494,000","-258,000","-241,000","-72,492,000","-230,000","-205,000","-190,000","-185,000","-181,000","-155,000","-140,000","-137,000","-133,000","-110,000","-98,000","-96,000","-94,000","-172,572,000","-60,000","-59,000","-57,000","-36,000","-26,000","-356,000","-150,000","-13,000","-3,000","-1,673,000","-874,000","-23,000","-417,000","-2,724,000","-1,550,000","400,000","-137,350,000","4,313,000","-563,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,,,"0","-13,000",,,,,,,"0","0","0","0","-2,000","0","-31,000","-50,000,000","-2,000","0",,,,,,,,,,,,,,,,,,,"-1,728,000","558,000","1,107,000","63,000","2,800,000","1,529,000","4,690,000","3,263,000","5,615,000","-98,411,000","-62,989,000","169,191,000","4,398,000","6,634,000","4,153,000","5,507,000","-9,894,000","-5,504,000","12,152,000","-24,292,000",,,,,"0","85,000","14,129,000","22,390,000","-10,735,000","89,000","4,035,000","-73,032,000","-11,060,000","15,541,000","-9,325,000","28,278,000","14,413,000","-12,720,000","5,288,000","-10,870,000","1,253,000","-7,568,000","-6,622,000","-4,396,000","-1,821,000","443,000","1,774,000","5,510,000","3,053,000","2,694,000","3,765,000","2,997,000","1,300,000","1,400,000","1,700,000","600,000","1,200,000","300,000","1,100,000","600,000","1,100,000","-400,000","35,200,000"
